[       5 points] regret_avg: 0.1518 | regret_pref: 1.0000 | reward_optimal: 0.3336 | reward_pref: 0.1818 | reward_npref: 0.1926
[      95 points] regret_avg: 5.4676 | regret_pref: 6.0000 | reward_optimal: 7.4500 | reward_pref: 1.9824 | reward_npref: -0.2480
[     100 points] regret_avg: 5.4676 | regret_pref: 6.0000 | reward_optimal: 7.7314 | reward_pref: 2.2637 | reward_npref: -0.5708
[     105 points] regret_avg: 5.9509 | regret_pref: 6.0000 | reward_optimal: 9.0641 | reward_pref: 3.1132 | reward_npref: -0.2710
[     110 points] regret_avg: 6.1610 | regret_pref: 7.0000 | reward_optimal: 9.4115 | reward_pref: 3.2505 | reward_npref: -0.0768
[     115 points] regret_avg: 6.2228 | regret_pref: 7.0000 | reward_optimal: 9.7375 | reward_pref: 3.5148 | reward_npref: 0.0727
[     120 points] regret_avg: 6.6452 | regret_pref: 7.0000 | reward_optimal: 10.0091 | reward_pref: 3.3638 | reward_npref: -0.1145
[     125 points] regret_avg: 6.7641 | regret_pref: 8.0000 | reward_optimal: 10.4884 | reward_pref: 3.7243 | reward_npref: 0.2571
[     130 points] regret_avg: 7.2752 | regret_pref: 9.0000 | reward_optimal: 10.7930 | reward_pref: 3.5178 | reward_npref: 0.2802
[     135 points] regret_avg: 7.8194 | regret_pref: 10.0000 | reward_optimal: 11.1223 | reward_pref: 3.3030 | reward_npref: 0.2260
[     140 points] regret_avg: 7.8194 | regret_pref: 10.0000 | reward_optimal: 11.5465 | reward_pref: 3.7271 | reward_npref: 0.4921
[     145 points] regret_avg: 8.6844 | regret_pref: 10.0000 | reward_optimal: 11.8998 | reward_pref: 3.2153 | reward_npref: -0.0863
[     150 points] regret_avg: 9.5015 | regret_pref: 10.0000 | reward_optimal: 12.1144 | reward_pref: 2.6130 | reward_npref: -1.1838
[     155 points] regret_avg: 9.9035 | regret_pref: 10.0000 | reward_optimal: 13.7469 | reward_pref: 3.8434 | reward_npref: -0.8976
[     160 points] regret_avg: 10.3833 | regret_pref: 10.0000 | reward_optimal: 14.1598 | reward_pref: 3.7765 | reward_npref: -1.1923
[     165 points] regret_avg: 10.9571 | regret_pref: 11.0000 | reward_optimal: 14.5985 | reward_pref: 3.6414 | reward_npref: -1.2599
[     170 points] regret_avg: 11.2238 | regret_pref: 11.0000 | reward_optimal: 15.0575 | reward_pref: 3.8336 | reward_npref: -1.0683
[     175 points] regret_avg: 12.2137 | regret_pref: 12.0000 | reward_optimal: 15.2134 | reward_pref: 2.9998 | reward_npref: -1.7783
[     180 points] regret_avg: 12.4924 | regret_pref: 13.0000 | reward_optimal: 15.4598 | reward_pref: 2.9674 | reward_npref: -1.7419
[     185 points] regret_avg: 12.7517 | regret_pref: 14.0000 | reward_optimal: 15.9399 | reward_pref: 3.1882 | reward_npref: -1.5002
[     190 points] regret_avg: 13.0520 | regret_pref: 14.0000 | reward_optimal: 16.4148 | reward_pref: 3.3628 | reward_npref: -1.3928
[     195 points] regret_avg: 13.2980 | regret_pref: 15.0000 | reward_optimal: 16.8791 | reward_pref: 3.5812 | reward_npref: -0.9714
[     200 points] regret_avg: 13.6702 | regret_pref: 15.0000 | reward_optimal: 17.5527 | reward_pref: 3.8826 | reward_npref: -0.6995
[     205 points] regret_avg: 13.8127 | regret_pref: 16.0000 | reward_optimal: 18.3589 | reward_pref: 4.5462 | reward_npref: 0.0590
[     210 points] regret_avg: 14.5336 | regret_pref: 17.0000 | reward_optimal: 18.6492 | reward_pref: 4.1157 | reward_npref: -0.2433
[     215 points] regret_avg: 14.9878 | regret_pref: 17.0000 | reward_optimal: 19.9261 | reward_pref: 4.9383 | reward_npref: 0.2380
[     220 points] regret_avg: 15.0339 | regret_pref: 17.0000 | reward_optimal: 20.7134 | reward_pref: 5.6795 | reward_npref: 0.6274
[     225 points] regret_avg: 15.0575 | regret_pref: 17.0000 | reward_optimal: 20.9920 | reward_pref: 5.9346 | reward_npref: 0.7796
[     230 points] regret_avg: 15.3931 | regret_pref: 17.0000 | reward_optimal: 22.8150 | reward_pref: 7.4220 | reward_npref: 1.8231
[     235 points] regret_avg: 15.7449 | regret_pref: 18.0000 | reward_optimal: 23.1493 | reward_pref: 7.4044 | reward_npref: 2.1574
[     240 points] regret_avg: 15.7449 | regret_pref: 18.0000 | reward_optimal: 23.4523 | reward_pref: 7.7074 | reward_npref: 2.0640
[     245 points] regret_avg: 15.9175 | regret_pref: 19.0000 | reward_optimal: 23.7406 | reward_pref: 7.8231 | reward_npref: 2.1923
[     250 points] regret_avg: 16.3447 | regret_pref: 20.0000 | reward_optimal: 24.0574 | reward_pref: 7.7128 | reward_npref: 2.2965
[     255 points] regret_avg: 16.3447 | regret_pref: 20.0000 | reward_optimal: 24.5817 | reward_pref: 8.2371 | reward_npref: 2.3195
[     260 points] regret_avg: 17.0056 | regret_pref: 20.0000 | reward_optimal: 24.7195 | reward_pref: 7.7139 | reward_npref: 1.1975
[     265 points] regret_avg: 17.7144 | regret_pref: 21.0000 | reward_optimal: 24.9386 | reward_pref: 7.2242 | reward_npref: 0.9599
[     270 points] regret_avg: 18.1646 | regret_pref: 21.0000 | reward_optimal: 25.2955 | reward_pref: 7.1308 | reward_npref: 0.6922
[     275 points] regret_avg: 18.2710 | regret_pref: 21.0000 | reward_optimal: 26.1691 | reward_pref: 7.8981 | reward_npref: 0.9109
[     280 points] regret_avg: 18.2710 | regret_pref: 21.0000 | reward_optimal: 26.5071 | reward_pref: 8.2361 | reward_npref: 0.5267
[     285 points] regret_avg: 18.4172 | regret_pref: 21.0000 | reward_optimal: 27.1550 | reward_pref: 8.7378 | reward_npref: 0.9240
[     290 points] regret_avg: 19.3132 | regret_pref: 21.0000 | reward_optimal: 27.3293 | reward_pref: 8.0162 | reward_npref: -0.0900
[     295 points] regret_avg: 19.7403 | regret_pref: 21.0000 | reward_optimal: 27.6242 | reward_pref: 7.8839 | reward_npref: -0.6652
[     300 points] regret_avg: 20.3778 | regret_pref: 22.0000 | reward_optimal: 28.5176 | reward_pref: 8.1398 | reward_npref: -0.3332
[     305 points] regret_avg: 20.5581 | regret_pref: 22.0000 | reward_optimal: 29.9941 | reward_pref: 9.4360 | reward_npref: 0.0265
[     310 points] regret_avg: 20.5581 | regret_pref: 22.0000 | reward_optimal: 30.1319 | reward_pref: 9.5738 | reward_npref: -0.0565
[     315 points] regret_avg: 20.7973 | regret_pref: 22.0000 | reward_optimal: 31.1432 | reward_pref: 10.3459 | reward_npref: 0.4291
[     320 points] regret_avg: 21.1029 | regret_pref: 23.0000 | reward_optimal: 31.5209 | reward_pref: 10.4180 | reward_npref: 0.5365
[     325 points] regret_avg: 22.0555 | regret_pref: 24.0000 | reward_optimal: 31.6555 | reward_pref: 9.6000 | reward_npref: -0.1080
[     330 points] regret_avg: 22.0555 | regret_pref: 24.0000 | reward_optimal: 32.0753 | reward_pref: 10.0198 | reward_npref: -0.5111
[     335 points] regret_avg: 22.3385 | regret_pref: 24.0000 | reward_optimal: 32.4779 | reward_pref: 10.1394 | reward_npref: -0.5341
[     340 points] regret_avg: 22.7421 | regret_pref: 25.0000 | reward_optimal: 32.9900 | reward_pref: 10.2480 | reward_npref: -0.3868
[     345 points] regret_avg: 23.1477 | regret_pref: 25.0000 | reward_optimal: 33.3529 | reward_pref: 10.2052 | reward_npref: -0.5600
[     350 points] regret_avg: 23.4290 | regret_pref: 25.0000 | reward_optimal: 33.7298 | reward_pref: 10.3007 | reward_npref: -1.3955
[     355 points] regret_avg: 24.1397 | regret_pref: 26.0000 | reward_optimal: 34.7980 | reward_pref: 10.6583 | reward_npref: -0.8836
[     360 points] regret_avg: 24.7537 | regret_pref: 27.0000 | reward_optimal: 35.2138 | reward_pref: 10.4600 | reward_npref: -1.0646
[     365 points] regret_avg: 25.0003 | regret_pref: 28.0000 | reward_optimal: 35.7938 | reward_pref: 10.7934 | reward_npref: -0.5671
[     370 points] regret_avg: 25.2792 | regret_pref: 28.0000 | reward_optimal: 36.0378 | reward_pref: 10.7586 | reward_npref: -0.8110
[     375 points] regret_avg: 25.2792 | regret_pref: 28.0000 | reward_optimal: 36.2989 | reward_pref: 11.0198 | reward_npref: -1.3256
[     380 points] regret_avg: 26.0470 | regret_pref: 28.0000 | reward_optimal: 37.4649 | reward_pref: 11.4179 | reward_npref: -0.9903
[     385 points] regret_avg: 26.2634 | regret_pref: 28.0000 | reward_optimal: 39.2253 | reward_pref: 12.9619 | reward_npref: -0.0895
[     390 points] regret_avg: 26.4467 | regret_pref: 29.0000 | reward_optimal: 39.5574 | reward_pref: 13.1108 | reward_npref: 0.0681
[     395 points] regret_avg: 26.9250 | regret_pref: 30.0000 | reward_optimal: 39.8676 | reward_pref: 12.9426 | reward_npref: -0.0621
[     400 points] regret_avg: 27.4227 | regret_pref: 30.0000 | reward_optimal: 40.9297 | reward_pref: 13.5070 | reward_npref: 0.2868
[     405 points] regret_avg: 27.6921 | regret_pref: 30.0000 | reward_optimal: 42.4076 | reward_pref: 14.7156 | reward_npref: 0.7259
[     410 points] regret_avg: 28.0447 | regret_pref: 30.0000 | reward_optimal: 43.1675 | reward_pref: 15.1228 | reward_npref: 1.0526
[     415 points] regret_avg: 28.2570 | regret_pref: 30.0000 | reward_optimal: 43.4665 | reward_pref: 15.2095 | reward_npref: 0.8081
[     420 points] regret_avg: 28.6416 | regret_pref: 31.0000 | reward_optimal: 43.7574 | reward_pref: 15.1158 | reward_npref: 0.8269
[     425 points] regret_avg: 28.8657 | regret_pref: 32.0000 | reward_optimal: 44.1448 | reward_pref: 15.2791 | reward_npref: 1.0329
[     430 points] regret_avg: 28.8657 | regret_pref: 32.0000 | reward_optimal: 45.5468 | reward_pref: 16.6811 | reward_npref: 1.6144
[     435 points] regret_avg: 30.1039 | regret_pref: 32.0000 | reward_optimal: 47.3029 | reward_pref: 17.1989 | reward_npref: 2.0593
[     440 points] regret_avg: 30.3458 | regret_pref: 33.0000 | reward_optimal: 48.1134 | reward_pref: 17.7676 | reward_npref: 2.8698
[     445 points] regret_avg: 31.2440 | regret_pref: 33.0000 | reward_optimal: 50.5493 | reward_pref: 19.3053 | reward_npref: 3.9645
[     450 points] regret_avg: 32.4966 | regret_pref: 34.0000 | reward_optimal: 50.6985 | reward_pref: 18.2019 | reward_npref: 3.3961
[     455 points] regret_avg: 32.7165 | regret_pref: 35.0000 | reward_optimal: 51.0889 | reward_pref: 18.3724 | reward_npref: 3.6392
[     460 points] regret_avg: 34.5832 | regret_pref: 36.0000 | reward_optimal: 51.3013 | reward_pref: 16.7180 | reward_npref: 2.4396
[     465 points] regret_avg: 34.7274 | regret_pref: 36.0000 | reward_optimal: 51.5842 | reward_pref: 16.8568 | reward_npref: 2.5615
[     470 points] regret_avg: 35.4113 | regret_pref: 36.0000 | reward_optimal: 53.2055 | reward_pref: 17.7942 | reward_npref: 3.1286
[     475 points] regret_avg: 35.5354 | regret_pref: 36.0000 | reward_optimal: 53.4149 | reward_pref: 17.8795 | reward_npref: 3.2040
[     480 points] regret_avg: 36.0380 | regret_pref: 37.0000 | reward_optimal: 53.7881 | reward_pref: 17.7501 | reward_npref: 3.1546
[     485 points] regret_avg: 36.0380 | regret_pref: 37.0000 | reward_optimal: 54.0141 | reward_pref: 17.9761 | reward_npref: 3.3177
[     490 points] regret_avg: 36.4999 | regret_pref: 37.0000 | reward_optimal: 55.5374 | reward_pref: 19.0374 | reward_npref: 3.6979
[     495 points] regret_avg: 37.1131 | regret_pref: 38.0000 | reward_optimal: 56.3821 | reward_pref: 19.2690 | reward_npref: 4.2415
[     500 points] regret_avg: 37.3843 | regret_pref: 38.0000 | reward_optimal: 56.6006 | reward_pref: 19.2163 | reward_npref: 4.1491
[     505 points] regret_avg: 37.4370 | regret_pref: 38.0000 | reward_optimal: 57.4907 | reward_pref: 20.0537 | reward_npref: 4.7280
[     510 points] regret_avg: 38.1327 | regret_pref: 38.0000 | reward_optimal: 60.3032 | reward_pref: 22.1705 | reward_npref: 6.1533
[     515 points] regret_avg: 39.0257 | regret_pref: 38.0000 | reward_optimal: 62.7323 | reward_pref: 23.7066 | reward_npref: 7.1062
[     520 points] regret_avg: 40.0329 | regret_pref: 39.0000 | reward_optimal: 62.9231 | reward_pref: 22.8902 | reward_npref: 6.9128
[     525 points] regret_avg: 40.5772 | regret_pref: 40.0000 | reward_optimal: 63.0579 | reward_pref: 22.4807 | reward_npref: 6.7097
[     530 points] regret_avg: 40.7665 | regret_pref: 40.0000 | reward_optimal: 63.2657 | reward_pref: 22.4991 | reward_npref: 6.5479
[     535 points] regret_avg: 42.0593 | regret_pref: 40.0000 | reward_optimal: 63.4933 | reward_pref: 21.4340 | reward_npref: 4.8108
[     540 points] regret_avg: 42.0593 | regret_pref: 40.0000 | reward_optimal: 63.5228 | reward_pref: 21.4636 | reward_npref: 4.4690
[     545 points] regret_avg: 42.2784 | regret_pref: 40.0000 | reward_optimal: 63.9212 | reward_pref: 21.6428 | reward_npref: 4.2969
[     550 points] regret_avg: 42.3037 | regret_pref: 40.0000 | reward_optimal: 64.3619 | reward_pref: 22.0582 | reward_npref: 4.6624
[     555 points] regret_avg: 43.0602 | regret_pref: 40.0000 | reward_optimal: 64.5329 | reward_pref: 21.4727 | reward_npref: 2.9953
[     560 points] regret_avg: 43.8532 | regret_pref: 40.0000 | reward_optimal: 64.7400 | reward_pref: 20.8868 | reward_npref: 2.2661
[     565 points] regret_avg: 44.7768 | regret_pref: 40.0000 | reward_optimal: 67.7271 | reward_pref: 22.9503 | reward_npref: 3.4156
[     570 points] regret_avg: 45.0969 | regret_pref: 41.0000 | reward_optimal: 67.9267 | reward_pref: 22.8297 | reward_npref: 3.6151
[     575 points] regret_avg: 45.5584 | regret_pref: 41.0000 | reward_optimal: 68.1684 | reward_pref: 22.6100 | reward_npref: 2.6408
[     580 points] regret_avg: 45.8490 | regret_pref: 41.0000 | reward_optimal: 68.4819 | reward_pref: 22.6329 | reward_npref: 2.5790
[     585 points] regret_avg: 47.1268 | regret_pref: 41.0000 | reward_optimal: 68.6381 | reward_pref: 21.5114 | reward_npref: 0.8741
[     590 points] regret_avg: 47.6808 | regret_pref: 42.0000 | reward_optimal: 70.1714 | reward_pref: 22.4906 | reward_npref: 2.0365
[     595 points] regret_avg: 48.5389 | regret_pref: 42.0000 | reward_optimal: 71.7692 | reward_pref: 23.2303 | reward_npref: 2.4872
[     600 points] regret_avg: 49.4385 | regret_pref: 42.0000 | reward_optimal: 71.8726 | reward_pref: 22.4342 | reward_npref: 0.6089
[     605 points] regret_avg: 49.6101 | regret_pref: 42.0000 | reward_optimal: 72.2382 | reward_pref: 22.6280 | reward_npref: 0.7175
[     610 points] regret_avg: 49.8677 | regret_pref: 42.0000 | reward_optimal: 72.5330 | reward_pref: 22.6653 | reward_npref: -0.2839
[     615 points] regret_avg: 50.3762 | regret_pref: 43.0000 | reward_optimal: 72.8447 | reward_pref: 22.4685 | reward_npref: -0.2599
[     620 points] regret_avg: 50.5538 | regret_pref: 44.0000 | reward_optimal: 73.0159 | reward_pref: 22.4621 | reward_npref: -0.2099
[     625 points] regret_avg: 50.9684 | regret_pref: 45.0000 | reward_optimal: 73.4116 | reward_pref: 22.4432 | reward_npref: -0.2096
[     630 points] regret_avg: 51.8092 | regret_pref: 45.0000 | reward_optimal: 73.6346 | reward_pref: 21.8255 | reward_npref: -0.9787
[     635 points] regret_avg: 52.3603 | regret_pref: 46.0000 | reward_optimal: 74.7939 | reward_pref: 22.4336 | reward_npref: 0.0407
[     640 points] regret_avg: 52.4049 | regret_pref: 47.0000 | reward_optimal: 74.9589 | reward_pref: 22.5540 | reward_npref: 0.1786
[     645 points] regret_avg: 53.0165 | regret_pref: 47.0000 | reward_optimal: 75.0637 | reward_pref: 22.0471 | reward_npref: -0.8995
[     650 points] regret_avg: 53.6737 | regret_pref: 48.0000 | reward_optimal: 75.2027 | reward_pref: 21.5289 | reward_npref: -1.3500
[     655 points] regret_avg: 53.9963 | regret_pref: 49.0000 | reward_optimal: 75.4524 | reward_pref: 21.4561 | reward_npref: -1.3630
[     660 points] regret_avg: 55.0205 | regret_pref: 50.0000 | reward_optimal: 75.7027 | reward_pref: 20.6822 | reward_npref: -2.0609
[     665 points] regret_avg: 55.2826 | regret_pref: 50.0000 | reward_optimal: 75.9250 | reward_pref: 20.6424 | reward_npref: -2.2335
[     670 points] regret_avg: 56.0862 | regret_pref: 50.0000 | reward_optimal: 76.2322 | reward_pref: 20.1460 | reward_npref: -2.7936
[     675 points] regret_avg: 56.3934 | regret_pref: 50.0000 | reward_optimal: 76.8025 | reward_pref: 20.4092 | reward_npref: -2.5704
[     680 points] regret_avg: 56.3934 | regret_pref: 50.0000 | reward_optimal: 77.0242 | reward_pref: 20.6309 | reward_npref: -4.0459
[     685 points] regret_avg: 57.1015 | regret_pref: 50.0000 | reward_optimal: 77.0745 | reward_pref: 19.9731 | reward_npref: -5.8400
[     690 points] regret_avg: 57.3910 | regret_pref: 51.0000 | reward_optimal: 77.5119 | reward_pref: 20.1209 | reward_npref: -5.4539
[     695 points] regret_avg: 58.7583 | regret_pref: 51.0000 | reward_optimal: 80.6672 | reward_pref: 21.9089 | reward_npref: -4.2459
[     700 points] regret_avg: 59.1877 | regret_pref: 51.0000 | reward_optimal: 80.8785 | reward_pref: 21.6908 | reward_npref: -4.8647
[     705 points] regret_avg: 59.3356 | regret_pref: 51.0000 | reward_optimal: 81.0086 | reward_pref: 21.6730 | reward_npref: -5.1038
[     710 points] regret_avg: 61.0492 | regret_pref: 52.0000 | reward_optimal: 81.0945 | reward_pref: 20.0453 | reward_npref: -5.8272
[     715 points] regret_avg: 61.3496 | regret_pref: 52.0000 | reward_optimal: 81.2702 | reward_pref: 19.9206 | reward_npref: -6.9208
[     720 points] regret_avg: 62.6883 | regret_pref: 53.0000 | reward_optimal: 82.9751 | reward_pref: 20.2868 | reward_npref: -6.2369
[     725 points] regret_avg: 62.8434 | regret_pref: 54.0000 | reward_optimal: 83.3082 | reward_pref: 20.4648 | reward_npref: -5.9946
[     730 points] regret_avg: 64.0479 | regret_pref: 54.0000 | reward_optimal: 84.8817 | reward_pref: 20.8338 | reward_npref: -5.6847
[     735 points] regret_avg: 64.3761 | regret_pref: 55.0000 | reward_optimal: 85.1394 | reward_pref: 20.7633 | reward_npref: -5.6567
[     740 points] regret_avg: 65.8636 | regret_pref: 56.0000 | reward_optimal: 87.1975 | reward_pref: 21.3339 | reward_npref: -4.6052
[     745 points] regret_avg: 66.5539 | regret_pref: 57.0000 | reward_optimal: 88.1522 | reward_pref: 21.5983 | reward_npref: -3.7655
[     750 points] regret_avg: 67.9938 | regret_pref: 58.0000 | reward_optimal: 88.3154 | reward_pref: 20.3216 | reward_npref: -4.4735
[     755 points] regret_avg: 68.2513 | regret_pref: 58.0000 | reward_optimal: 88.6332 | reward_pref: 20.3819 | reward_npref: -4.6313
[     760 points] regret_avg: 69.2945 | regret_pref: 59.0000 | reward_optimal: 88.7930 | reward_pref: 19.4985 | reward_npref: -5.1458
[     765 points] regret_avg: 70.9327 | regret_pref: 60.0000 | reward_optimal: 88.9108 | reward_pref: 17.9781 | reward_npref: -6.4053
[     770 points] regret_avg: 71.0966 | regret_pref: 61.0000 | reward_optimal: 89.1886 | reward_pref: 18.0921 | reward_npref: -6.2821
[     775 points] regret_avg: 71.4341 | regret_pref: 61.0000 | reward_optimal: 90.1159 | reward_pref: 18.6819 | reward_npref: -5.8027
[     780 points] regret_avg: 72.1563 | regret_pref: 61.0000 | reward_optimal: 92.4676 | reward_pref: 20.3113 | reward_npref: -4.7434
[     785 points] regret_avg: 72.1563 | regret_pref: 61.0000 | reward_optimal: 92.7233 | reward_pref: 20.5670 | reward_npref: -4.7292
[     790 points] regret_avg: 72.3237 | regret_pref: 61.0000 | reward_optimal: 93.4222 | reward_pref: 21.0985 | reward_npref: -4.4002
[     795 points] regret_avg: 72.8087 | regret_pref: 61.0000 | reward_optimal: 93.7012 | reward_pref: 20.8925 | reward_npref: -4.6688
[     800 points] regret_avg: 73.1052 | regret_pref: 62.0000 | reward_optimal: 93.8137 | reward_pref: 20.7086 | reward_npref: -4.7075
[     805 points] regret_avg: 73.9109 | regret_pref: 62.0000 | reward_optimal: 94.0535 | reward_pref: 20.1426 | reward_npref: -5.6670
[     810 points] regret_avg: 74.3757 | regret_pref: 63.0000 | reward_optimal: 94.7081 | reward_pref: 20.3324 | reward_npref: -5.4354
[     815 points] regret_avg: 74.6912 | regret_pref: 64.0000 | reward_optimal: 95.2641 | reward_pref: 20.5729 | reward_npref: -5.0110
[     820 points] regret_avg: 75.0543 | regret_pref: 65.0000 | reward_optimal: 95.7930 | reward_pref: 20.7387 | reward_npref: -4.5447
[     825 points] regret_avg: 75.0543 | regret_pref: 65.0000 | reward_optimal: 96.1403 | reward_pref: 21.0860 | reward_npref: -4.5775
[     830 points] regret_avg: 75.2544 | regret_pref: 66.0000 | reward_optimal: 96.6563 | reward_pref: 21.4019 | reward_npref: -4.2087
[     835 points] regret_avg: 76.6817 | regret_pref: 66.0000 | reward_optimal: 98.7662 | reward_pref: 22.0844 | reward_npref: -3.9488
[     840 points] regret_avg: 77.7471 | regret_pref: 66.0000 | reward_optimal: 98.9743 | reward_pref: 21.2272 | reward_npref: -4.9707
[     845 points] regret_avg: 78.3715 | regret_pref: 66.0000 | reward_optimal: 99.1212 | reward_pref: 20.7497 | reward_npref: -5.7340
[     850 points] regret_avg: 78.9372 | regret_pref: 66.0000 | reward_optimal: 99.2318 | reward_pref: 20.2946 | reward_npref: -6.2955
[     855 points] regret_avg: 79.1196 | regret_pref: 67.0000 | reward_optimal: 99.8476 | reward_pref: 20.7279 | reward_npref: -5.7165
[     860 points] regret_avg: 79.3782 | regret_pref: 67.0000 | reward_optimal: 101.2680 | reward_pref: 21.8898 | reward_npref: -4.8950
[     865 points] regret_avg: 80.2644 | regret_pref: 68.0000 | reward_optimal: 101.3988 | reward_pref: 21.1343 | reward_npref: -5.3260
[     870 points] regret_avg: 81.3440 | regret_pref: 69.0000 | reward_optimal: 101.6763 | reward_pref: 20.3323 | reward_npref: -5.6389
[     875 points] regret_avg: 82.5469 | regret_pref: 70.0000 | reward_optimal: 103.5072 | reward_pref: 20.9603 | reward_npref: -3.8080
[     880 points] regret_avg: 83.7534 | regret_pref: 71.0000 | reward_optimal: 103.6966 | reward_pref: 19.9432 | reward_npref: -4.0563
[     885 points] regret_avg: 85.3602 | regret_pref: 72.0000 | reward_optimal: 103.7220 | reward_pref: 18.3618 | reward_npref: -4.8192
[     890 points] regret_avg: 86.1308 | regret_pref: 73.0000 | reward_optimal: 105.1286 | reward_pref: 18.9978 | reward_npref: -4.0992
[     895 points] regret_avg: 86.3485 | regret_pref: 74.0000 | reward_optimal: 105.3228 | reward_pref: 18.9743 | reward_npref: -4.1062
[     900 points] regret_avg: 87.1814 | regret_pref: 75.0000 | reward_optimal: 105.4320 | reward_pref: 18.2506 | reward_npref: -4.4508
[     905 points] regret_avg: 87.1814 | regret_pref: 75.0000 | reward_optimal: 105.4547 | reward_pref: 18.2733 | reward_npref: -5.3452
[     910 points] regret_avg: 89.1130 | regret_pref: 76.0000 | reward_optimal: 105.5932 | reward_pref: 16.4802 | reward_npref: -6.3638
[     915 points] regret_avg: 89.2699 | regret_pref: 76.0000 | reward_optimal: 105.9119 | reward_pref: 16.6419 | reward_npref: -6.3187
[     920 points] regret_avg: 89.6136 | regret_pref: 77.0000 | reward_optimal: 107.0428 | reward_pref: 17.4292 | reward_npref: -5.4631
[     925 points] regret_avg: 89.8149 | regret_pref: 77.0000 | reward_optimal: 108.1554 | reward_pref: 18.3405 | reward_npref: -4.6847
[     930 points] regret_avg: 89.9830 | regret_pref: 77.0000 | reward_optimal: 108.6240 | reward_pref: 18.6409 | reward_npref: -4.4700
[     935 points] regret_avg: 90.2570 | regret_pref: 77.0000 | reward_optimal: 109.2825 | reward_pref: 19.0255 | reward_npref: -4.1964
[     940 points] regret_avg: 92.4555 | regret_pref: 77.0000 | reward_optimal: 109.2990 | reward_pref: 16.8435 | reward_npref: -6.7472
[     945 points] regret_avg: 92.6888 | regret_pref: 77.0000 | reward_optimal: 110.5770 | reward_pref: 17.8882 | reward_npref: -6.0856
[     950 points] regret_avg: 92.6888 | regret_pref: 77.0000 | reward_optimal: 112.4032 | reward_pref: 19.7144 | reward_npref: -4.7060
[     955 points] regret_avg: 92.9344 | regret_pref: 77.0000 | reward_optimal: 112.5799 | reward_pref: 19.6455 | reward_npref: -5.1741
[     960 points] regret_avg: 93.1264 | regret_pref: 77.0000 | reward_optimal: 112.7331 | reward_pref: 19.6067 | reward_npref: -5.7606
[     965 points] regret_avg: 94.7991 | regret_pref: 77.0000 | reward_optimal: 115.2226 | reward_pref: 20.4235 | reward_npref: -5.3905
[     970 points] regret_avg: 94.7991 | regret_pref: 77.0000 | reward_optimal: 115.3044 | reward_pref: 20.5053 | reward_npref: -6.6944
[     975 points] regret_avg: 95.2434 | regret_pref: 78.0000 | reward_optimal: 115.4456 | reward_pref: 20.2022 | reward_npref: -6.6719
[     980 points] regret_avg: 96.2457 | regret_pref: 79.0000 | reward_optimal: 115.5405 | reward_pref: 19.2948 | reward_npref: -7.3631
