[       5 points] regret_avg: 3.0138 | regret_pref: 1.0000 | reward_optimal: 0.4611 | reward_pref: -2.5527 | reward_npref: -0.5463
[      75 points] regret_avg: 43.8715 | regret_pref: 7.0000 | reward_optimal: 40.3710 | reward_pref: -3.5005 | reward_npref: -19.7872
[      80 points] regret_avg: 49.8178 | regret_pref: 8.0000 | reward_optimal: 40.3845 | reward_pref: -9.4332 | reward_npref: -22.9890
[      85 points] regret_avg: 60.7716 | regret_pref: 9.0000 | reward_optimal: 54.0411 | reward_pref: -6.7304 | reward_npref: -12.7304
[      90 points] regret_avg: 61.8274 | regret_pref: 9.0000 | reward_optimal: 54.3258 | reward_pref: -7.5016 | reward_npref: -13.8222
[      95 points] regret_avg: 63.1463 | regret_pref: 9.0000 | reward_optimal: 59.6845 | reward_pref: -3.4618 | reward_npref: -12.6336
[     100 points] regret_avg: 63.5358 | regret_pref: 9.0000 | reward_optimal: 60.0578 | reward_pref: -3.4779 | reward_npref: -12.7480
[     105 points] regret_avg: 64.6400 | regret_pref: 9.0000 | reward_optimal: 60.9723 | reward_pref: -3.6677 | reward_npref: -13.6810
[     110 points] regret_avg: 66.0346 | regret_pref: 9.0000 | reward_optimal: 66.6864 | reward_pref: 0.6518 | reward_npref: -11.0735
[     115 points] regret_avg: 66.7503 | regret_pref: 9.0000 | reward_optimal: 67.3088 | reward_pref: 0.5585 | reward_npref: -11.3570
[     120 points] regret_avg: 70.1738 | regret_pref: 9.0000 | reward_optimal: 81.0594 | reward_pref: 10.8856 | reward_npref: -2.7393
[     125 points] regret_avg: 75.8355 | regret_pref: 9.0000 | reward_optimal: 81.0202 | reward_pref: 5.1847 | reward_npref: -12.0895
[     130 points] regret_avg: 81.1395 | regret_pref: 9.0000 | reward_optimal: 95.2234 | reward_pref: 14.0839 | reward_npref: -4.9537
[     135 points] regret_avg: 81.1395 | regret_pref: 9.0000 | reward_optimal: 108.4210 | reward_pref: 27.2815 | reward_npref: -3.0436
[     140 points] regret_avg: 84.0542 | regret_pref: 10.0000 | reward_optimal: 108.7814 | reward_pref: 24.7272 | reward_npref: -3.8607
[     145 points] regret_avg: 85.1312 | regret_pref: 10.0000 | reward_optimal: 117.5087 | reward_pref: 32.3776 | reward_npref: -2.3592
[     150 points] regret_avg: 85.9675 | regret_pref: 10.0000 | reward_optimal: 117.7011 | reward_pref: 31.7337 | reward_npref: -6.2207
[     155 points] regret_avg: 91.7948 | regret_pref: 10.0000 | reward_optimal: 117.5548 | reward_pref: 25.7600 | reward_npref: -12.9591
[     160 points] regret_avg: 92.2761 | regret_pref: 11.0000 | reward_optimal: 118.7784 | reward_pref: 26.5024 | reward_npref: -11.8772
[     165 points] regret_avg: 103.8695 | regret_pref: 12.0000 | reward_optimal: 133.2062 | reward_pref: 29.3368 | reward_npref: -8.1762
[     170 points] regret_avg: 106.4501 | regret_pref: 12.0000 | reward_optimal: 133.0278 | reward_pref: 26.5778 | reward_npref: -12.4283
[     175 points] regret_avg: 109.0052 | regret_pref: 13.0000 | reward_optimal: 133.8632 | reward_pref: 24.8580 | reward_npref: -12.9376
[     180 points] regret_avg: 115.1294 | regret_pref: 13.0000 | reward_optimal: 146.2263 | reward_pref: 31.0969 | reward_npref: -7.4582
[     185 points] regret_avg: 115.4720 | regret_pref: 13.0000 | reward_optimal: 147.2932 | reward_pref: 31.8212 | reward_npref: -7.0367
[     190 points] regret_avg: 121.6793 | regret_pref: 13.0000 | reward_optimal: 161.5547 | reward_pref: 39.8754 | reward_npref: -1.6281
[     195 points] regret_avg: 122.2198 | regret_pref: 14.0000 | reward_optimal: 162.3259 | reward_pref: 40.1060 | reward_npref: -1.3726
[     200 points] regret_avg: 123.0559 | regret_pref: 15.0000 | reward_optimal: 163.7300 | reward_pref: 40.6741 | reward_npref: 0.0315
[     205 points] regret_avg: 123.3554 | regret_pref: 15.0000 | reward_optimal: 168.5824 | reward_pref: 45.2270 | reward_npref: 3.0930
[     210 points] regret_avg: 124.0400 | regret_pref: 16.0000 | reward_optimal: 169.9146 | reward_pref: 45.8747 | reward_npref: 4.4253
[     215 points] regret_avg: 128.7401 | regret_pref: 16.0000 | reward_optimal: 184.9990 | reward_pref: 56.2590 | reward_npref: 6.4523
[     220 points] regret_avg: 129.9661 | regret_pref: 16.0000 | reward_optimal: 186.8954 | reward_pref: 56.9293 | reward_npref: 7.0273
[     225 points] regret_avg: 129.9661 | regret_pref: 16.0000 | reward_optimal: 196.1920 | reward_pref: 66.2259 | reward_npref: 12.3166
[     230 points] regret_avg: 132.6428 | regret_pref: 17.0000 | reward_optimal: 196.5955 | reward_pref: 63.9527 | reward_npref: 10.4714
[     235 points] regret_avg: 136.9087 | regret_pref: 18.0000 | reward_optimal: 205.2760 | reward_pref: 68.3673 | reward_npref: 15.9450
[     240 points] regret_avg: 143.6286 | regret_pref: 19.0000 | reward_optimal: 217.3323 | reward_pref: 73.7037 | reward_npref: 25.7548
[     245 points] regret_avg: 144.9778 | regret_pref: 19.0000 | reward_optimal: 221.7943 | reward_pref: 76.8164 | reward_npref: 28.0739
[     250 points] regret_avg: 149.1162 | regret_pref: 19.0000 | reward_optimal: 230.2256 | reward_pref: 81.1094 | reward_npref: 30.3749
[     255 points] regret_avg: 150.6297 | regret_pref: 19.0000 | reward_optimal: 242.4047 | reward_pref: 91.7750 | reward_npref: 39.5287
[     260 points] regret_avg: 155.5258 | regret_pref: 19.0000 | reward_optimal: 242.7197 | reward_pref: 87.1939 | reward_npref: 31.2717
[     265 points] regret_avg: 164.2742 | regret_pref: 20.0000 | reward_optimal: 242.8180 | reward_pref: 78.5437 | reward_npref: 26.1299
[     270 points] regret_avg: 164.2742 | regret_pref: 20.0000 | reward_optimal: 244.3631 | reward_pref: 80.0889 | reward_npref: 26.7877
[     275 points] regret_avg: 164.2742 | regret_pref: 20.0000 | reward_optimal: 253.1322 | reward_pref: 88.8580 | reward_npref: 32.3169
[     280 points] regret_avg: 168.2303 | regret_pref: 21.0000 | reward_optimal: 262.2941 | reward_pref: 94.0638 | reward_npref: 40.9117
[     285 points] regret_avg: 169.6911 | regret_pref: 21.0000 | reward_optimal: 270.1861 | reward_pref: 100.4950 | reward_npref: 46.3722
[     290 points] regret_avg: 176.8292 | regret_pref: 21.0000 | reward_optimal: 280.7597 | reward_pref: 103.9305 | reward_npref: 47.7573
[     295 points] regret_avg: 176.8292 | regret_pref: 21.0000 | reward_optimal: 285.6443 | reward_pref: 108.8151 | reward_npref: 49.9964
[     300 points] regret_avg: 177.7155 | regret_pref: 21.0000 | reward_optimal: 286.0252 | reward_pref: 108.3097 | reward_npref: 44.0307
[     305 points] regret_avg: 182.3877 | regret_pref: 21.0000 | reward_optimal: 296.8329 | reward_pref: 114.4452 | reward_npref: 46.2950
[     310 points] regret_avg: 188.6978 | regret_pref: 21.0000 | reward_optimal: 296.4159 | reward_pref: 107.7181 | reward_npref: 36.1596
[     315 points] regret_avg: 195.8651 | regret_pref: 22.0000 | reward_optimal: 308.0177 | reward_pref: 112.1526 | reward_npref: 41.3030
[     320 points] regret_avg: 199.6954 | regret_pref: 23.0000 | reward_optimal: 308.5221 | reward_pref: 108.8267 | reward_npref: 40.3240
[     325 points] regret_avg: 203.0268 | regret_pref: 23.0000 | reward_optimal: 321.9237 | reward_pref: 118.8969 | reward_npref: 43.7965
[     330 points] regret_avg: 207.5287 | regret_pref: 23.0000 | reward_optimal: 336.3866 | reward_pref: 128.8579 | reward_npref: 45.0702
[     335 points] regret_avg: 211.4756 | regret_pref: 23.0000 | reward_optimal: 335.9236 | reward_pref: 124.4480 | reward_npref: 36.1194
[     340 points] regret_avg: 212.0589 | regret_pref: 23.0000 | reward_optimal: 338.3224 | reward_pref: 126.2635 | reward_npref: 36.8244
[     345 points] regret_avg: 212.5733 | regret_pref: 23.0000 | reward_optimal: 340.5003 | reward_pref: 127.9270 | reward_npref: 37.5623
[     350 points] regret_avg: 218.6517 | regret_pref: 23.0000 | reward_optimal: 340.3104 | reward_pref: 121.6586 | reward_npref: 24.9125
[     355 points] regret_avg: 220.6742 | regret_pref: 24.0000 | reward_optimal: 344.4843 | reward_pref: 123.8102 | reward_npref: 27.5632
[     360 points] regret_avg: 220.7850 | regret_pref: 25.0000 | reward_optimal: 344.7845 | reward_pref: 123.9995 | reward_npref: 27.7672
[     365 points] regret_avg: 222.9321 | regret_pref: 25.0000 | reward_optimal: 349.8234 | reward_pref: 126.8914 | reward_npref: 29.2043
[     370 points] regret_avg: 231.4921 | regret_pref: 26.0000 | reward_optimal: 365.1027 | reward_pref: 133.6107 | reward_npref: 36.8721
[     375 points] regret_avg: 245.3690 | regret_pref: 26.0000 | reward_optimal: 381.0174 | reward_pref: 135.6483 | reward_npref: 37.9645
[     380 points] regret_avg: 246.2017 | regret_pref: 26.0000 | reward_optimal: 385.5714 | reward_pref: 139.3697 | reward_npref: 39.2929
[     385 points] regret_avg: 248.9052 | regret_pref: 26.0000 | reward_optimal: 391.8929 | reward_pref: 142.9877 | reward_npref: 41.7808
[     390 points] regret_avg: 252.2948 | regret_pref: 27.0000 | reward_optimal: 392.5054 | reward_pref: 140.2106 | reward_npref: 40.2786
[     395 points] regret_avg: 253.5659 | regret_pref: 27.0000 | reward_optimal: 399.3995 | reward_pref: 145.8336 | reward_npref: 43.3902
[     400 points] regret_avg: 254.5721 | regret_pref: 27.0000 | reward_optimal: 400.0200 | reward_pref: 145.4480 | reward_npref: 42.7505
[     405 points] regret_avg: 254.5721 | regret_pref: 27.0000 | reward_optimal: 409.8475 | reward_pref: 155.2755 | reward_npref: 45.9574
[     410 points] regret_avg: 254.5721 | regret_pref: 27.0000 | reward_optimal: 409.3295 | reward_pref: 154.7574 | reward_npref: 36.8302
[     415 points] regret_avg: 255.1294 | regret_pref: 28.0000 | reward_optimal: 410.5324 | reward_pref: 155.4030 | reward_npref: 37.8199
[     420 points] regret_avg: 256.7746 | regret_pref: 28.0000 | reward_optimal: 411.3955 | reward_pref: 154.6209 | reward_npref: 36.4258
[     425 points] regret_avg: 256.7746 | regret_pref: 28.0000 | reward_optimal: 411.1063 | reward_pref: 154.3317 | reward_npref: 27.9101
[     430 points] regret_avg: 260.5941 | regret_pref: 28.0000 | reward_optimal: 410.9880 | reward_pref: 150.3939 | reward_npref: 19.2209
[     435 points] regret_avg: 265.8809 | regret_pref: 28.0000 | reward_optimal: 418.8812 | reward_pref: 153.0003 | reward_npref: 21.3758
[     440 points] regret_avg: 267.5646 | regret_pref: 29.0000 | reward_optimal: 421.0016 | reward_pref: 153.4370 | reward_npref: 22.9789
[     445 points] regret_avg: 270.2076 | regret_pref: 29.0000 | reward_optimal: 420.7214 | reward_pref: 150.5137 | reward_npref: 15.4185
[     450 points] regret_avg: 273.4061 | regret_pref: 30.0000 | reward_optimal: 421.5145 | reward_pref: 148.1084 | reward_npref: 13.6948
[     455 points] regret_avg: 273.7526 | regret_pref: 30.0000 | reward_optimal: 424.3865 | reward_pref: 150.6339 | reward_npref: 15.0380
[     460 points] regret_avg: 274.8827 | regret_pref: 31.0000 | reward_optimal: 425.2899 | reward_pref: 150.4071 | reward_npref: 15.9414
[     465 points] regret_avg: 275.2774 | regret_pref: 31.0000 | reward_optimal: 426.2374 | reward_pref: 150.9600 | reward_npref: 16.2796
[     470 points] regret_avg: 275.6762 | regret_pref: 32.0000 | reward_optimal: 427.9745 | reward_pref: 152.2983 | reward_npref: 17.8159
[     475 points] regret_avg: 276.3410 | regret_pref: 33.0000 | reward_optimal: 428.9287 | reward_pref: 152.5877 | reward_npref: 18.1314
[     480 points] regret_avg: 282.5060 | regret_pref: 34.0000 | reward_optimal: 438.9660 | reward_pref: 156.4600 | reward_npref: 25.0683
[     485 points] regret_avg: 288.1782 | regret_pref: 35.0000 | reward_optimal: 446.2746 | reward_pref: 158.0963 | reward_npref: 32.3769
[     490 points] regret_avg: 291.2678 | regret_pref: 36.0000 | reward_optimal: 450.6351 | reward_pref: 159.3673 | reward_npref: 35.1492
[     495 points] regret_avg: 295.9567 | regret_pref: 36.0000 | reward_optimal: 450.5462 | reward_pref: 154.5895 | reward_npref: 27.5603
[     500 points] regret_avg: 296.7642 | regret_pref: 37.0000 | reward_optimal: 450.8315 | reward_pref: 154.0673 | reward_npref: 27.8456
[     505 points] regret_avg: 302.2169 | regret_pref: 37.0000 | reward_optimal: 465.4387 | reward_pref: 163.2217 | reward_npref: 29.8729
[     510 points] regret_avg: 309.1270 | regret_pref: 37.0000 | reward_optimal: 481.2588 | reward_pref: 172.1318 | reward_npref: 34.8435
[     515 points] regret_avg: 310.2538 | regret_pref: 38.0000 | reward_optimal: 483.1783 | reward_pref: 172.9246 | reward_npref: 36.6472
[     520 points] regret_avg: 311.8547 | regret_pref: 39.0000 | reward_optimal: 484.0899 | reward_pref: 172.2353 | reward_npref: 36.6342
[     525 points] regret_avg: 314.7805 | regret_pref: 40.0000 | reward_optimal: 487.8261 | reward_pref: 173.0456 | reward_npref: 37.7317
[     530 points] regret_avg: 315.4772 | regret_pref: 40.0000 | reward_optimal: 488.4419 | reward_pref: 172.9647 | reward_npref: 36.2813
[     535 points] regret_avg: 320.0566 | regret_pref: 40.0000 | reward_optimal: 500.7345 | reward_pref: 180.6779 | reward_npref: 39.4712
[     540 points] regret_avg: 324.6509 | regret_pref: 41.0000 | reward_optimal: 510.0726 | reward_pref: 185.4217 | reward_npref: 45.3560
[     545 points] regret_avg: 326.9100 | regret_pref: 41.0000 | reward_optimal: 522.2097 | reward_pref: 195.2997 | reward_npref: 49.9985
[     550 points] regret_avg: 327.9449 | regret_pref: 42.0000 | reward_optimal: 524.7465 | reward_pref: 196.8016 | reward_npref: 51.9370
[     555 points] regret_avg: 328.4922 | regret_pref: 42.0000 | reward_optimal: 533.5766 | reward_pref: 205.0844 | reward_npref: 57.4902
[     560 points] regret_avg: 333.3819 | regret_pref: 43.0000 | reward_optimal: 540.3770 | reward_pref: 206.9951 | reward_npref: 64.2906
[     565 points] regret_avg: 335.1297 | regret_pref: 44.0000 | reward_optimal: 543.6852 | reward_pref: 208.5555 | reward_npref: 67.5988
[     570 points] regret_avg: 344.1655 | regret_pref: 44.0000 | reward_optimal: 543.2273 | reward_pref: 199.0618 | reward_npref: 57.2356
[     575 points] regret_avg: 345.2228 | regret_pref: 44.0000 | reward_optimal: 543.6137 | reward_pref: 198.3909 | reward_npref: 54.8289
[     580 points] regret_avg: 350.4497 | regret_pref: 44.0000 | reward_optimal: 557.6294 | reward_pref: 207.1797 | reward_npref: 61.8814
[     585 points] regret_avg: 350.5555 | regret_pref: 44.0000 | reward_optimal: 557.7233 | reward_pref: 207.1678 | reward_npref: 61.8301
[     590 points] regret_avg: 353.2607 | regret_pref: 45.0000 | reward_optimal: 563.2680 | reward_pref: 210.0073 | reward_npref: 65.6765
[     595 points] regret_avg: 353.2607 | regret_pref: 45.0000 | reward_optimal: 574.7278 | reward_pref: 221.4670 | reward_npref: 71.4718
[     600 points] regret_avg: 354.0555 | regret_pref: 45.0000 | reward_optimal: 575.2269 | reward_pref: 221.1714 | reward_npref: 68.2963
[     605 points] regret_avg: 354.6995 | regret_pref: 46.0000 | reward_optimal: 576.2183 | reward_pref: 221.5188 | reward_npref: 68.6445
[     610 points] regret_avg: 358.9683 | regret_pref: 47.0000 | reward_optimal: 581.6820 | reward_pref: 222.7137 | reward_npref: 73.0975
[     615 points] regret_avg: 359.8320 | regret_pref: 48.0000 | reward_optimal: 582.1032 | reward_pref: 222.2712 | reward_npref: 72.8800
[     620 points] regret_avg: 362.9296 | regret_pref: 49.0000 | reward_optimal: 582.5062 | reward_pref: 219.5766 | reward_npref: 72.7651
[     625 points] regret_avg: 366.0426 | regret_pref: 49.0000 | reward_optimal: 592.5872 | reward_pref: 226.5446 | reward_npref: 75.4676
[     630 points] regret_avg: 366.8775 | regret_pref: 49.0000 | reward_optimal: 597.1443 | reward_pref: 230.2669 | reward_npref: 76.4067
[     635 points] regret_avg: 367.6588 | regret_pref: 49.0000 | reward_optimal: 603.5152 | reward_pref: 235.8564 | reward_npref: 77.6437
[     640 points] regret_avg: 375.2230 | regret_pref: 50.0000 | reward_optimal: 612.4984 | reward_pref: 237.2754 | reward_npref: 83.2949
[     645 points] regret_avg: 375.2230 | regret_pref: 50.0000 | reward_optimal: 628.4371 | reward_pref: 253.2142 | reward_npref: 98.2382
[     650 points] regret_avg: 376.6540 | regret_pref: 50.0000 | reward_optimal: 634.2953 | reward_pref: 257.6412 | reward_npref: 99.5187
[     655 points] regret_avg: 377.2612 | regret_pref: 50.0000 | reward_optimal: 634.7901 | reward_pref: 257.5288 | reward_npref: 98.4664
[     660 points] regret_avg: 381.2076 | regret_pref: 51.0000 | reward_optimal: 640.7741 | reward_pref: 259.5665 | reward_npref: 100.8434
[     665 points] regret_avg: 385.9053 | regret_pref: 52.0000 | reward_optimal: 648.4305 | reward_pref: 262.5252 | reward_npref: 106.1365
[     670 points] regret_avg: 395.2038 | regret_pref: 52.0000 | reward_optimal: 647.9695 | reward_pref: 252.7657 | reward_npref: 92.8035
[     675 points] regret_avg: 397.8846 | regret_pref: 52.0000 | reward_optimal: 648.3912 | reward_pref: 250.5066 | reward_npref: 89.8319
[     680 points] regret_avg: 400.3085 | regret_pref: 52.0000 | reward_optimal: 648.6410 | reward_pref: 248.3325 | reward_npref: 86.7558
[     685 points] regret_avg: 400.3085 | regret_pref: 52.0000 | reward_optimal: 649.0731 | reward_pref: 248.7646 | reward_npref: 82.3322
[     690 points] regret_avg: 402.5262 | regret_pref: 53.0000 | reward_optimal: 649.3140 | reward_pref: 246.7878 | reward_npref: 80.6191
[     695 points] regret_avg: 404.7363 | regret_pref: 54.0000 | reward_optimal: 652.4203 | reward_pref: 247.6840 | reward_npref: 83.5354
[     700 points] regret_avg: 404.7363 | regret_pref: 54.0000 | reward_optimal: 653.2616 | reward_pref: 248.5253 | reward_npref: 83.0971
[     705 points] regret_avg: 407.5055 | regret_pref: 54.0000 | reward_optimal: 656.9157 | reward_pref: 249.4101 | reward_npref: 83.9441
[     710 points] regret_avg: 408.6501 | regret_pref: 55.0000 | reward_optimal: 661.5890 | reward_pref: 252.9389 | reward_npref: 88.3306
[     715 points] regret_avg: 414.3631 | regret_pref: 56.0000 | reward_optimal: 668.4106 | reward_pref: 254.0474 | reward_npref: 90.1965
[     720 points] regret_avg: 417.6817 | regret_pref: 56.0000 | reward_optimal: 667.7266 | reward_pref: 250.0449 | reward_npref: 83.0926
[     725 points] regret_avg: 424.9103 | regret_pref: 57.0000 | reward_optimal: 667.9670 | reward_pref: 243.0567 | reward_npref: 76.9893
[     730 points] regret_avg: 427.6460 | regret_pref: 57.0000 | reward_optimal: 667.7445 | reward_pref: 240.0984 | reward_npref: 66.1921
[     735 points] regret_avg: 428.3204 | regret_pref: 57.0000 | reward_optimal: 668.1346 | reward_pref: 239.8142 | reward_npref: 65.4777
[     740 points] regret_avg: 429.5002 | regret_pref: 57.0000 | reward_optimal: 674.5598 | reward_pref: 245.0596 | reward_npref: 66.7503
[     745 points] regret_avg: 431.9411 | regret_pref: 57.0000 | reward_optimal: 674.9659 | reward_pref: 243.0247 | reward_npref: 63.3294
[     750 points] regret_avg: 432.9987 | regret_pref: 57.0000 | reward_optimal: 675.7974 | reward_pref: 242.7987 | reward_npref: 61.1500
[     755 points] regret_avg: 433.6627 | regret_pref: 57.0000 | reward_optimal: 677.6804 | reward_pref: 244.0176 | reward_npref: 62.2616
[     760 points] regret_avg: 437.9781 | regret_pref: 57.0000 | reward_optimal: 677.7061 | reward_pref: 239.7281 | reward_npref: 53.5427
[     765 points] regret_avg: 440.6848 | regret_pref: 57.0000 | reward_optimal: 677.9386 | reward_pref: 237.2537 | reward_npref: 48.9004
[     770 points] regret_avg: 452.1488 | regret_pref: 58.0000 | reward_optimal: 677.4551 | reward_pref: 225.3063 | reward_npref: 37.8103
[     775 points] regret_avg: 452.1488 | regret_pref: 58.0000 | reward_optimal: 677.7388 | reward_pref: 225.5900 | reward_npref: 36.4628
[     780 points] regret_avg: 453.2140 | regret_pref: 59.0000 | reward_optimal: 678.4466 | reward_pref: 225.2326 | reward_npref: 36.2132
[     785 points] regret_avg: 453.6482 | regret_pref: 60.0000 | reward_optimal: 679.5160 | reward_pref: 225.8678 | reward_npref: 36.9234
[     790 points] regret_avg: 456.8292 | regret_pref: 61.0000 | reward_optimal: 684.3186 | reward_pref: 227.4893 | reward_npref: 41.7260
[     795 points] regret_avg: 465.3805 | regret_pref: 62.0000 | reward_optimal: 701.5243 | reward_pref: 236.1438 | reward_npref: 53.5813
[     800 points] regret_avg: 466.6102 | regret_pref: 62.0000 | reward_optimal: 701.4916 | reward_pref: 234.8814 | reward_npref: 48.7302
[     805 points] regret_avg: 467.3779 | regret_pref: 62.0000 | reward_optimal: 713.8879 | reward_pref: 246.5100 | reward_npref: 59.5915
[     810 points] regret_avg: 467.3779 | regret_pref: 62.0000 | reward_optimal: 730.8684 | reward_pref: 263.4905 | reward_npref: 68.1274
[     815 points] regret_avg: 473.2102 | regret_pref: 62.0000 | reward_optimal: 744.3525 | reward_pref: 271.1423 | reward_npref: 69.8487
[     820 points] regret_avg: 473.5599 | regret_pref: 62.0000 | reward_optimal: 745.6784 | reward_pref: 272.1185 | reward_npref: 70.5957
[     825 points] regret_avg: 475.8337 | regret_pref: 62.0000 | reward_optimal: 757.9413 | reward_pref: 282.1076 | reward_npref: 76.0735
[     830 points] regret_avg: 475.8337 | regret_pref: 62.0000 | reward_optimal: 762.7264 | reward_pref: 286.8927 | reward_npref: 77.2941
[     835 points] regret_avg: 476.5941 | regret_pref: 62.0000 | reward_optimal: 763.5889 | reward_pref: 286.9948 | reward_npref: 77.2945
[     840 points] regret_avg: 477.3333 | regret_pref: 62.0000 | reward_optimal: 769.6151 | reward_pref: 292.2818 | reward_npref: 81.1121
[     845 points] regret_avg: 477.8046 | regret_pref: 62.0000 | reward_optimal: 773.4703 | reward_pref: 295.6657 | reward_npref: 82.8719
[     850 points] regret_avg: 485.4801 | regret_pref: 63.0000 | reward_optimal: 773.4805 | reward_pref: 288.0004 | reward_npref: 80.0265
[     855 points] regret_avg: 486.7971 | regret_pref: 63.0000 | reward_optimal: 773.7360 | reward_pref: 286.9389 | reward_npref: 78.1783
[     860 points] regret_avg: 489.4443 | regret_pref: 64.0000 | reward_optimal: 774.5644 | reward_pref: 285.1201 | reward_npref: 77.9422
[     865 points] regret_avg: 489.4443 | regret_pref: 64.0000 | reward_optimal: 774.5566 | reward_pref: 285.1124 | reward_npref: 74.0246
[     870 points] regret_avg: 492.4860 | regret_pref: 65.0000 | reward_optimal: 775.4878 | reward_pref: 283.0018 | reward_npref: 72.7268
[     875 points] regret_avg: 493.6104 | regret_pref: 65.0000 | reward_optimal: 775.9864 | reward_pref: 282.3760 | reward_npref: 65.8161
[     880 points] regret_avg: 499.9297 | regret_pref: 65.0000 | reward_optimal: 787.3425 | reward_pref: 287.4128 | reward_npref: 68.1361
[     885 points] regret_avg: 501.5846 | regret_pref: 65.0000 | reward_optimal: 787.7014 | reward_pref: 286.1168 | reward_npref: 65.2259
[     890 points] regret_avg: 504.9627 | regret_pref: 65.0000 | reward_optimal: 798.6215 | reward_pref: 293.6588 | reward_npref: 70.7534
[     895 points] regret_avg: 507.6557 | regret_pref: 65.0000 | reward_optimal: 798.0420 | reward_pref: 290.3863 | reward_npref: 54.6280
[     900 points] regret_avg: 511.4085 | regret_pref: 66.0000 | reward_optimal: 798.3945 | reward_pref: 286.9860 | reward_npref: 52.3934
[     905 points] regret_avg: 519.3076 | regret_pref: 67.0000 | reward_optimal: 810.1342 | reward_pref: 290.8266 | reward_npref: 58.3525
[     910 points] regret_avg: 523.8155 | regret_pref: 68.0000 | reward_optimal: 810.8037 | reward_pref: 286.9881 | reward_npref: 55.2577
[     915 points] regret_avg: 525.7619 | regret_pref: 68.0000 | reward_optimal: 818.7313 | reward_pref: 292.9694 | reward_npref: 58.3702
[     920 points] regret_avg: 529.9227 | regret_pref: 68.0000 | reward_optimal: 819.7358 | reward_pref: 289.8131 | reward_npref: 54.9338
[     925 points] regret_avg: 530.4343 | regret_pref: 69.0000 | reward_optimal: 821.0934 | reward_pref: 290.6591 | reward_npref: 56.2154
[     930 points] regret_avg: 530.4343 | regret_pref: 69.0000 | reward_optimal: 828.6553 | reward_pref: 298.2210 | reward_npref: 58.7297
[     935 points] regret_avg: 539.1418 | regret_pref: 70.0000 | reward_optimal: 829.0318 | reward_pref: 289.8900 | reward_npref: 52.6596
[     940 points] regret_avg: 540.8476 | regret_pref: 70.0000 | reward_optimal: 830.0567 | reward_pref: 289.2091 | reward_npref: 49.7671
[     945 points] regret_avg: 547.7578 | regret_pref: 70.0000 | reward_optimal: 840.4138 | reward_pref: 292.6560 | reward_npref: 52.0838
[     950 points] regret_avg: 548.0686 | regret_pref: 70.0000 | reward_optimal: 845.4942 | reward_pref: 297.4255 | reward_npref: 55.0049
[     955 points] regret_avg: 562.6001 | regret_pref: 70.0000 | reward_optimal: 845.2852 | reward_pref: 282.6851 | reward_npref: 38.1424
[     960 points] regret_avg: 562.6001 | regret_pref: 70.0000 | reward_optimal: 845.2869 | reward_pref: 282.6867 | reward_npref: 36.4396
[     965 points] regret_avg: 564.8727 | regret_pref: 70.0000 | reward_optimal: 846.0900 | reward_pref: 281.2173 | reward_npref: 34.2353
[     970 points] regret_avg: 565.4058 | regret_pref: 70.0000 | reward_optimal: 854.7403 | reward_pref: 289.3345 | reward_npref: 40.2271
[     975 points] regret_avg: 571.4020 | regret_pref: 71.0000 | reward_optimal: 865.5655 | reward_pref: 294.1635 | reward_npref: 45.7152
[     980 points] regret_avg: 573.0992 | regret_pref: 71.0000 | reward_optimal: 871.1284 | reward_pref: 298.0292 | reward_npref: 49.2444
