[       5 points] regret_avg: 0.6793 | regret_pref: 0.0000 | reward_optimal: 0.3516 | reward_pref: -0.3277 | reward_npref: -0.4829
[     160 points] regret_avg: 12.0678 | regret_pref: 7.0000 | reward_optimal: 14.0660 | reward_pref: 1.9982 | reward_npref: -2.0249
[     165 points] regret_avg: 12.6863 | regret_pref: 7.0000 | reward_optimal: 14.3882 | reward_pref: 1.7019 | reward_npref: -2.4942
[     170 points] regret_avg: 12.6863 | regret_pref: 7.0000 | reward_optimal: 14.7882 | reward_pref: 2.1019 | reward_npref: -2.7053
[     175 points] regret_avg: 12.9953 | regret_pref: 7.0000 | reward_optimal: 15.0846 | reward_pref: 2.0893 | reward_npref: -2.7656
[     180 points] regret_avg: 13.6101 | regret_pref: 7.0000 | reward_optimal: 15.2028 | reward_pref: 1.5927 | reward_npref: -3.4181
[     185 points] regret_avg: 13.7793 | regret_pref: 7.0000 | reward_optimal: 15.5593 | reward_pref: 1.7800 | reward_npref: -3.3236
[     190 points] regret_avg: 13.9161 | regret_pref: 7.0000 | reward_optimal: 15.9588 | reward_pref: 2.0427 | reward_npref: -3.1015
[     195 points] regret_avg: 14.3095 | regret_pref: 7.0000 | reward_optimal: 16.3848 | reward_pref: 2.0753 | reward_npref: -3.3233
[     200 points] regret_avg: 14.3095 | regret_pref: 7.0000 | reward_optimal: 16.7107 | reward_pref: 2.4013 | reward_npref: -3.5080
[     205 points] regret_avg: 14.6578 | regret_pref: 8.0000 | reward_optimal: 17.3532 | reward_pref: 2.6953 | reward_npref: -3.2048
[     210 points] regret_avg: 14.9038 | regret_pref: 9.0000 | reward_optimal: 17.7153 | reward_pref: 2.8115 | reward_npref: -2.8427
[     215 points] regret_avg: 15.2464 | regret_pref: 9.0000 | reward_optimal: 19.5662 | reward_pref: 4.3198 | reward_npref: -2.5280
[     220 points] regret_avg: 15.6133 | regret_pref: 9.0000 | reward_optimal: 20.7867 | reward_pref: 5.1735 | reward_npref: -2.1517
[     225 points] regret_avg: 15.6133 | regret_pref: 9.0000 | reward_optimal: 21.4777 | reward_pref: 5.8645 | reward_npref: -1.7705
[     230 points] regret_avg: 16.2577 | regret_pref: 9.0000 | reward_optimal: 21.9275 | reward_pref: 5.6698 | reward_npref: -2.0610
[     235 points] regret_avg: 16.2577 | regret_pref: 9.0000 | reward_optimal: 22.1623 | reward_pref: 5.9046 | reward_npref: -2.7375
[     240 points] regret_avg: 16.8294 | regret_pref: 9.0000 | reward_optimal: 22.6723 | reward_pref: 5.8428 | reward_npref: -2.8515
[     245 points] regret_avg: 17.3000 | regret_pref: 9.0000 | reward_optimal: 22.9616 | reward_pref: 5.6617 | reward_npref: -3.0672
[     250 points] regret_avg: 17.6417 | regret_pref: 9.0000 | reward_optimal: 23.8232 | reward_pref: 6.1815 | reward_npref: -2.7432
[     255 points] regret_avg: 17.9797 | regret_pref: 9.0000 | reward_optimal: 24.1329 | reward_pref: 6.1532 | reward_npref: -3.0837
[     260 points] regret_avg: 18.3398 | regret_pref: 9.0000 | reward_optimal: 24.4567 | reward_pref: 6.1169 | reward_npref: -3.1856
[     265 points] regret_avg: 18.6428 | regret_pref: 9.0000 | reward_optimal: 24.6326 | reward_pref: 5.9899 | reward_npref: -3.6379
[     270 points] regret_avg: 18.6428 | regret_pref: 9.0000 | reward_optimal: 25.3106 | reward_pref: 6.6678 | reward_npref: -3.3793
[     275 points] regret_avg: 19.1438 | regret_pref: 9.0000 | reward_optimal: 25.5782 | reward_pref: 6.4344 | reward_npref: -3.7391
[     280 points] regret_avg: 19.3121 | regret_pref: 9.0000 | reward_optimal: 25.8845 | reward_pref: 6.5723 | reward_npref: -3.7006
[     285 points] regret_avg: 20.0886 | regret_pref: 9.0000 | reward_optimal: 26.1938 | reward_pref: 6.1052 | reward_npref: -5.0983
[     290 points] regret_avg: 21.5234 | regret_pref: 10.0000 | reward_optimal: 26.3950 | reward_pref: 4.8715 | reward_npref: -6.0087
[     295 points] regret_avg: 21.7951 | regret_pref: 11.0000 | reward_optimal: 26.6667 | reward_pref: 4.8716 | reward_npref: -5.9511
[     300 points] regret_avg: 22.2594 | regret_pref: 11.0000 | reward_optimal: 27.5356 | reward_pref: 5.2762 | reward_npref: -5.6858
[     305 points] regret_avg: 22.3906 | regret_pref: 11.0000 | reward_optimal: 28.0923 | reward_pref: 5.7017 | reward_npref: -5.3561
[     310 points] regret_avg: 22.6841 | regret_pref: 11.0000 | reward_optimal: 28.3737 | reward_pref: 5.6895 | reward_npref: -5.3782
[     315 points] regret_avg: 22.9331 | regret_pref: 11.0000 | reward_optimal: 29.4121 | reward_pref: 6.4790 | reward_npref: -5.1047
[     320 points] regret_avg: 23.3020 | regret_pref: 11.0000 | reward_optimal: 29.7356 | reward_pref: 6.4337 | reward_npref: -5.8817
[     325 points] regret_avg: 23.4849 | regret_pref: 12.0000 | reward_optimal: 30.1927 | reward_pref: 6.7078 | reward_npref: -5.5915
[     330 points] regret_avg: 23.4849 | regret_pref: 12.0000 | reward_optimal: 30.3680 | reward_pref: 6.8831 | reward_npref: -7.1711
[     335 points] regret_avg: 23.7668 | regret_pref: 12.0000 | reward_optimal: 31.1570 | reward_pref: 7.3902 | reward_npref: -6.9495
[     340 points] regret_avg: 24.0772 | regret_pref: 13.0000 | reward_optimal: 31.3805 | reward_pref: 7.3033 | reward_npref: -6.9286
[     345 points] regret_avg: 24.0772 | regret_pref: 13.0000 | reward_optimal: 32.3935 | reward_pref: 8.3163 | reward_npref: -6.6276
[     350 points] regret_avg: 24.0772 | regret_pref: 13.0000 | reward_optimal: 32.7619 | reward_pref: 8.6846 | reward_npref: -6.5743
[     355 points] regret_avg: 24.5428 | regret_pref: 13.0000 | reward_optimal: 33.1122 | reward_pref: 8.5694 | reward_npref: -7.2463
[     360 points] regret_avg: 25.3796 | regret_pref: 14.0000 | reward_optimal: 33.3533 | reward_pref: 7.9737 | reward_npref: -7.7421
[     365 points] regret_avg: 26.2940 | regret_pref: 14.0000 | reward_optimal: 33.5865 | reward_pref: 7.2925 | reward_npref: -8.4973
[     370 points] regret_avg: 26.4864 | regret_pref: 14.0000 | reward_optimal: 34.0323 | reward_pref: 7.5459 | reward_npref: -8.2814
[     375 points] regret_avg: 26.5723 | regret_pref: 15.0000 | reward_optimal: 34.3428 | reward_pref: 7.7705 | reward_npref: -8.0249
[     380 points] regret_avg: 26.6279 | regret_pref: 15.0000 | reward_optimal: 34.7979 | reward_pref: 8.1700 | reward_npref: -7.7847
[     385 points] regret_avg: 27.1867 | regret_pref: 16.0000 | reward_optimal: 35.0943 | reward_pref: 7.9075 | reward_npref: -7.8901
[     390 points] regret_avg: 28.1335 | regret_pref: 16.0000 | reward_optimal: 37.0487 | reward_pref: 8.9152 | reward_npref: -7.1106
[     395 points] regret_avg: 28.1335 | regret_pref: 16.0000 | reward_optimal: 37.9278 | reward_pref: 9.7943 | reward_npref: -6.8477
[     400 points] regret_avg: 28.3363 | regret_pref: 16.0000 | reward_optimal: 38.1817 | reward_pref: 9.8454 | reward_npref: -6.8049
[     405 points] regret_avg: 28.5764 | regret_pref: 16.0000 | reward_optimal: 40.1469 | reward_pref: 11.5705 | reward_npref: -5.5565
[     410 points] regret_avg: 28.7536 | regret_pref: 17.0000 | reward_optimal: 40.4932 | reward_pref: 11.7397 | reward_npref: -5.3760
[     415 points] regret_avg: 30.0003 | regret_pref: 18.0000 | reward_optimal: 40.8054 | reward_pref: 10.8051 | reward_npref: -6.0578
[     420 points] regret_avg: 30.2255 | regret_pref: 18.0000 | reward_optimal: 41.3047 | reward_pref: 11.0792 | reward_npref: -5.8646
[     425 points] regret_avg: 31.0945 | regret_pref: 18.0000 | reward_optimal: 41.4757 | reward_pref: 10.3812 | reward_npref: -6.9527
[     430 points] regret_avg: 32.9562 | regret_pref: 19.0000 | reward_optimal: 43.8408 | reward_pref: 10.8846 | reward_npref: -4.7339
[     435 points] regret_avg: 33.2307 | regret_pref: 19.0000 | reward_optimal: 43.9911 | reward_pref: 10.7603 | reward_npref: -5.6339
[     440 points] regret_avg: 34.1750 | regret_pref: 19.0000 | reward_optimal: 45.9439 | reward_pref: 11.7689 | reward_npref: -4.8525
[     445 points] regret_avg: 34.1750 | regret_pref: 19.0000 | reward_optimal: 46.1712 | reward_pref: 11.9962 | reward_npref: -5.4051
[     450 points] regret_avg: 34.3855 | regret_pref: 19.0000 | reward_optimal: 46.5768 | reward_pref: 12.1913 | reward_npref: -5.2193
[     455 points] regret_avg: 34.6129 | regret_pref: 19.0000 | reward_optimal: 48.4251 | reward_pref: 13.8123 | reward_npref: -4.8795
[     460 points] regret_avg: 35.4467 | regret_pref: 19.0000 | reward_optimal: 50.6882 | reward_pref: 15.2415 | reward_npref: -3.5881
[     465 points] regret_avg: 36.4973 | regret_pref: 19.0000 | reward_optimal: 50.8670 | reward_pref: 14.3697 | reward_npref: -5.3981
[     470 points] regret_avg: 36.8191 | regret_pref: 20.0000 | reward_optimal: 51.1624 | reward_pref: 14.3433 | reward_npref: -5.4056
[     475 points] regret_avg: 37.2981 | regret_pref: 20.0000 | reward_optimal: 51.2718 | reward_pref: 13.9737 | reward_npref: -6.1147
[     480 points] regret_avg: 37.7360 | regret_pref: 20.0000 | reward_optimal: 52.7218 | reward_pref: 14.9859 | reward_npref: -5.3598
[     485 points] regret_avg: 38.1977 | regret_pref: 20.0000 | reward_optimal: 53.6821 | reward_pref: 15.4844 | reward_npref: -5.1431
[     490 points] regret_avg: 38.4046 | regret_pref: 21.0000 | reward_optimal: 54.0229 | reward_pref: 15.6183 | reward_npref: -4.9174
[     495 points] regret_avg: 39.2894 | regret_pref: 22.0000 | reward_optimal: 55.4076 | reward_pref: 16.1183 | reward_npref: -4.1103
[     500 points] regret_avg: 39.8761 | regret_pref: 22.0000 | reward_optimal: 56.6381 | reward_pref: 16.7620 | reward_npref: -3.6053
[     505 points] regret_avg: 40.0153 | regret_pref: 22.0000 | reward_optimal: 57.0577 | reward_pref: 17.0424 | reward_npref: -3.4203
[     510 points] regret_avg: 40.1016 | regret_pref: 23.0000 | reward_optimal: 57.2594 | reward_pref: 17.1577 | reward_npref: -3.2886
[     515 points] regret_avg: 40.3787 | regret_pref: 23.0000 | reward_optimal: 59.5134 | reward_pref: 19.1347 | reward_npref: -2.8691
[     520 points] regret_avg: 42.8596 | regret_pref: 24.0000 | reward_optimal: 59.4011 | reward_pref: 16.5414 | reward_npref: -4.6594
[     525 points] regret_avg: 42.8596 | regret_pref: 24.0000 | reward_optimal: 59.5913 | reward_pref: 16.7317 | reward_npref: -6.1466
[     530 points] regret_avg: 43.3733 | regret_pref: 24.0000 | reward_optimal: 59.8325 | reward_pref: 16.4592 | reward_npref: -7.0601
[     535 points] regret_avg: 43.6694 | regret_pref: 25.0000 | reward_optimal: 60.1232 | reward_pref: 16.4538 | reward_npref: -7.0549
[     540 points] regret_avg: 43.9926 | regret_pref: 26.0000 | reward_optimal: 60.6569 | reward_pref: 16.6643 | reward_npref: -6.6126
[     545 points] regret_avg: 44.6034 | regret_pref: 26.0000 | reward_optimal: 60.9435 | reward_pref: 16.3400 | reward_npref: -7.1337
[     550 points] regret_avg: 45.7565 | regret_pref: 27.0000 | reward_optimal: 62.4502 | reward_pref: 16.6937 | reward_npref: -6.4490
[     555 points] regret_avg: 46.2169 | regret_pref: 27.0000 | reward_optimal: 63.3192 | reward_pref: 17.1023 | reward_npref: -6.1740
[     560 points] regret_avg: 46.5032 | regret_pref: 28.0000 | reward_optimal: 64.1232 | reward_pref: 17.6200 | reward_npref: -5.4182
[     565 points] regret_avg: 46.6902 | regret_pref: 28.0000 | reward_optimal: 64.9104 | reward_pref: 18.2202 | reward_npref: -4.9549
[     570 points] regret_avg: 46.8678 | regret_pref: 28.0000 | reward_optimal: 65.1301 | reward_pref: 18.2623 | reward_npref: -5.5219
[     575 points] regret_avg: 47.1031 | regret_pref: 28.0000 | reward_optimal: 67.0556 | reward_pref: 19.9525 | reward_npref: -5.0778
[     580 points] regret_avg: 48.3738 | regret_pref: 29.0000 | reward_optimal: 67.2253 | reward_pref: 18.8515 | reward_npref: -5.9662
[     585 points] regret_avg: 49.0807 | regret_pref: 30.0000 | reward_optimal: 68.2437 | reward_pref: 19.1631 | reward_npref: -4.9477
[     590 points] regret_avg: 49.4693 | regret_pref: 31.0000 | reward_optimal: 68.5411 | reward_pref: 19.0718 | reward_npref: -4.6503
[     595 points] regret_avg: 49.9785 | regret_pref: 31.0000 | reward_optimal: 68.9131 | reward_pref: 18.9346 | reward_npref: -4.9500
[     600 points] regret_avg: 50.5663 | regret_pref: 31.0000 | reward_optimal: 70.5218 | reward_pref: 19.9556 | reward_npref: -4.5956
[     605 points] regret_avg: 50.9705 | regret_pref: 32.0000 | reward_optimal: 70.8384 | reward_pref: 19.8679 | reward_npref: -4.5185
[     610 points] regret_avg: 51.3623 | regret_pref: 32.0000 | reward_optimal: 72.1260 | reward_pref: 20.7637 | reward_npref: -4.2485
[     615 points] regret_avg: 51.7412 | regret_pref: 32.0000 | reward_optimal: 72.3234 | reward_pref: 20.5822 | reward_npref: -4.8563
[     620 points] regret_avg: 52.7166 | regret_pref: 32.0000 | reward_optimal: 72.5007 | reward_pref: 19.7841 | reward_npref: -6.5053
[     625 points] regret_avg: 52.8822 | regret_pref: 32.0000 | reward_optimal: 72.8893 | reward_pref: 20.0071 | reward_npref: -6.2831
[     630 points] regret_avg: 53.1598 | regret_pref: 32.0000 | reward_optimal: 73.1831 | reward_pref: 20.0234 | reward_npref: -6.4745
[     635 points] regret_avg: 53.7199 | regret_pref: 32.0000 | reward_optimal: 75.0305 | reward_pref: 21.3106 | reward_npref: -6.0670
[     640 points] regret_avg: 53.7199 | regret_pref: 32.0000 | reward_optimal: 75.1379 | reward_pref: 21.4180 | reward_npref: -7.6009
[     645 points] regret_avg: 53.7702 | regret_pref: 33.0000 | reward_optimal: 75.2412 | reward_pref: 21.4710 | reward_npref: -7.5443
[     650 points] regret_avg: 54.4419 | regret_pref: 34.0000 | reward_optimal: 75.3861 | reward_pref: 20.9442 | reward_npref: -7.9981
[     655 points] regret_avg: 54.7176 | regret_pref: 35.0000 | reward_optimal: 75.7313 | reward_pref: 21.0137 | reward_npref: -7.9274
[     660 points] regret_avg: 55.1434 | regret_pref: 35.0000 | reward_optimal: 76.0144 | reward_pref: 20.8711 | reward_npref: -8.6997
[     665 points] regret_avg: 55.4827 | regret_pref: 35.0000 | reward_optimal: 76.1661 | reward_pref: 20.6834 | reward_npref: -8.9743
[     670 points] regret_avg: 55.7715 | regret_pref: 35.0000 | reward_optimal: 76.4984 | reward_pref: 20.7268 | reward_npref: -8.9374
[     675 points] regret_avg: 55.9060 | regret_pref: 35.0000 | reward_optimal: 78.6729 | reward_pref: 22.7669 | reward_npref: -7.4340
[     680 points] regret_avg: 56.2217 | regret_pref: 35.0000 | reward_optimal: 80.4054 | reward_pref: 24.1837 | reward_npref: -6.7343
[     685 points] regret_avg: 56.2217 | regret_pref: 35.0000 | reward_optimal: 81.1319 | reward_pref: 24.9101 | reward_npref: -6.1770
[     690 points] regret_avg: 56.5714 | regret_pref: 36.0000 | reward_optimal: 81.4190 | reward_pref: 24.8476 | reward_npref: -6.1674
[     695 points] regret_avg: 56.9286 | regret_pref: 37.0000 | reward_optimal: 82.4152 | reward_pref: 25.4866 | reward_npref: -5.2912
[     700 points] regret_avg: 57.3677 | regret_pref: 38.0000 | reward_optimal: 82.6094 | reward_pref: 25.2417 | reward_npref: -5.3324
[     705 points] regret_avg: 57.7088 | regret_pref: 38.0000 | reward_optimal: 82.8776 | reward_pref: 25.1688 | reward_npref: -5.7154
[     710 points] regret_avg: 57.7640 | regret_pref: 38.0000 | reward_optimal: 83.7944 | reward_pref: 26.0304 | reward_npref: -4.9088
[     715 points] regret_avg: 58.2129 | regret_pref: 38.0000 | reward_optimal: 83.9304 | reward_pref: 25.7176 | reward_npref: -5.6202
[     720 points] regret_avg: 58.5907 | regret_pref: 38.0000 | reward_optimal: 84.2737 | reward_pref: 25.6830 | reward_npref: -5.8673
[     725 points] regret_avg: 59.5996 | regret_pref: 39.0000 | reward_optimal: 84.5195 | reward_pref: 24.9199 | reward_npref: -6.4800
[     730 points] regret_avg: 60.2045 | regret_pref: 40.0000 | reward_optimal: 85.7726 | reward_pref: 25.5682 | reward_npref: -5.5317
[     735 points] regret_avg: 60.8502 | regret_pref: 40.0000 | reward_optimal: 86.0899 | reward_pref: 25.2398 | reward_npref: -6.4195
[     740 points] regret_avg: 61.4415 | regret_pref: 40.0000 | reward_optimal: 86.2538 | reward_pref: 24.8123 | reward_npref: -8.0211
[     745 points] regret_avg: 62.4365 | regret_pref: 40.0000 | reward_optimal: 86.3355 | reward_pref: 23.8990 | reward_npref: -9.4995
[     750 points] regret_avg: 62.6279 | regret_pref: 40.0000 | reward_optimal: 86.6518 | reward_pref: 24.0239 | reward_npref: -9.8088
[     755 points] regret_avg: 62.6279 | regret_pref: 40.0000 | reward_optimal: 87.2490 | reward_pref: 24.6212 | reward_npref: -9.4757
[     760 points] regret_avg: 62.8353 | regret_pref: 41.0000 | reward_optimal: 87.5658 | reward_pref: 24.7305 | reward_npref: -9.3055
[     765 points] regret_avg: 63.0894 | regret_pref: 41.0000 | reward_optimal: 89.6370 | reward_pref: 26.5476 | reward_npref: -8.8935
[     770 points] regret_avg: 63.1735 | regret_pref: 41.0000 | reward_optimal: 90.0613 | reward_pref: 26.8878 | reward_npref: -8.7126
[     775 points] regret_avg: 63.1735 | regret_pref: 41.0000 | reward_optimal: 90.0538 | reward_pref: 26.8803 | reward_npref: -9.6129
[     780 points] regret_avg: 63.8968 | regret_pref: 42.0000 | reward_optimal: 90.3053 | reward_pref: 26.4084 | reward_npref: -10.0047
[     785 points] regret_avg: 64.5472 | regret_pref: 42.0000 | reward_optimal: 90.5011 | reward_pref: 25.9539 | reward_npref: -10.5721
[     790 points] regret_avg: 65.1055 | regret_pref: 43.0000 | reward_optimal: 90.7268 | reward_pref: 25.6213 | reward_npref: -10.7537
[     795 points] regret_avg: 66.0882 | regret_pref: 43.0000 | reward_optimal: 90.8968 | reward_pref: 24.8086 | reward_npref: -11.6316
[     800 points] regret_avg: 66.7093 | regret_pref: 43.0000 | reward_optimal: 90.9523 | reward_pref: 24.2430 | reward_npref: -13.1799
[     805 points] regret_avg: 66.8907 | regret_pref: 44.0000 | reward_optimal: 91.2776 | reward_pref: 24.3869 | reward_npref: -13.0284
[     810 points] regret_avg: 66.8907 | regret_pref: 44.0000 | reward_optimal: 91.4688 | reward_pref: 24.5780 | reward_npref: -13.6561
[     815 points] regret_avg: 67.5035 | regret_pref: 44.0000 | reward_optimal: 91.6383 | reward_pref: 24.1349 | reward_npref: -14.1958
[     820 points] regret_avg: 67.8699 | regret_pref: 44.0000 | reward_optimal: 94.6002 | reward_pref: 26.7302 | reward_npref: -12.1487
[     825 points] regret_avg: 69.1144 | regret_pref: 45.0000 | reward_optimal: 96.4894 | reward_pref: 27.3750 | reward_npref: -11.1758
[     830 points] regret_avg: 70.8679 | regret_pref: 46.0000 | reward_optimal: 96.5501 | reward_pref: 25.6821 | reward_npref: -12.3367
[     835 points] regret_avg: 71.3660 | regret_pref: 46.0000 | reward_optimal: 96.7788 | reward_pref: 25.4128 | reward_npref: -12.7186
[     840 points] regret_avg: 71.6565 | regret_pref: 46.0000 | reward_optimal: 97.7649 | reward_pref: 26.1084 | reward_npref: -12.4143
[     845 points] regret_avg: 73.3044 | regret_pref: 46.0000 | reward_optimal: 97.8299 | reward_pref: 24.5256 | reward_npref: -14.4840
[     850 points] regret_avg: 73.3448 | regret_pref: 46.0000 | reward_optimal: 98.1752 | reward_pref: 24.8304 | reward_npref: -14.3143
[     855 points] regret_avg: 73.7929 | regret_pref: 46.0000 | reward_optimal: 99.6588 | reward_pref: 25.8659 | reward_npref: -13.8995
[     860 points] regret_avg: 75.4191 | regret_pref: 46.0000 | reward_optimal: 99.7872 | reward_pref: 24.3681 | reward_npref: -15.5524
[     865 points] regret_avg: 76.2900 | regret_pref: 47.0000 | reward_optimal: 99.9343 | reward_pref: 23.6443 | reward_npref: -15.6202
[     870 points] regret_avg: 76.9306 | regret_pref: 48.0000 | reward_optimal: 99.9591 | reward_pref: 23.0285 | reward_npref: -16.0542
[     875 points] regret_avg: 79.6759 | regret_pref: 49.0000 | reward_optimal: 103.9964 | reward_pref: 24.3205 | reward_npref: -14.0198
[     880 points] regret_avg: 80.2698 | regret_pref: 49.0000 | reward_optimal: 104.1849 | reward_pref: 23.9152 | reward_npref: -14.8845
[     885 points] regret_avg: 80.3874 | regret_pref: 49.0000 | reward_optimal: 104.4039 | reward_pref: 24.0165 | reward_npref: -14.7883
[     890 points] regret_avg: 80.3874 | regret_pref: 49.0000 | reward_optimal: 104.2671 | reward_pref: 23.8798 | reward_npref: -17.8111
[     895 points] regret_avg: 80.3874 | regret_pref: 49.0000 | reward_optimal: 104.5051 | reward_pref: 24.1178 | reward_npref: -17.7904
[     900 points] regret_avg: 80.4912 | regret_pref: 49.0000 | reward_optimal: 106.2004 | reward_pref: 25.7092 | reward_npref: -16.7147
[     905 points] regret_avg: 81.1946 | regret_pref: 49.0000 | reward_optimal: 106.2849 | reward_pref: 25.0903 | reward_npref: -18.2860
[     910 points] regret_avg: 81.7604 | regret_pref: 49.0000 | reward_optimal: 108.5709 | reward_pref: 26.8105 | reward_npref: -17.9242
[     915 points] regret_avg: 83.8849 | regret_pref: 49.0000 | reward_optimal: 108.6133 | reward_pref: 24.7283 | reward_npref: -20.9691
[     920 points] regret_avg: 84.5607 | regret_pref: 49.0000 | reward_optimal: 108.8150 | reward_pref: 24.2543 | reward_npref: -21.5602
[     925 points] regret_avg: 85.1743 | regret_pref: 49.0000 | reward_optimal: 109.0295 | reward_pref: 23.8552 | reward_npref: -22.0407
[     930 points] regret_avg: 85.5326 | regret_pref: 50.0000 | reward_optimal: 109.2141 | reward_pref: 23.6815 | reward_npref: -22.0541
[     935 points] regret_avg: 86.4072 | regret_pref: 51.0000 | reward_optimal: 109.3289 | reward_pref: 22.9217 | reward_npref: -22.6369
[     940 points] regret_avg: 88.2535 | regret_pref: 51.0000 | reward_optimal: 113.5703 | reward_pref: 25.3168 | reward_npref: -21.2894
[     945 points] regret_avg: 88.2535 | regret_pref: 51.0000 | reward_optimal: 115.0965 | reward_pref: 26.8430 | reward_npref: -20.0425
[     950 points] regret_avg: 88.5496 | regret_pref: 52.0000 | reward_optimal: 115.3233 | reward_pref: 26.7737 | reward_npref: -20.0110
[     955 points] regret_avg: 88.8771 | regret_pref: 52.0000 | reward_optimal: 117.9750 | reward_pref: 29.0979 | reward_npref: -19.1394
[     960 points] regret_avg: 89.9215 | regret_pref: 52.0000 | reward_optimal: 120.4071 | reward_pref: 30.4856 | reward_npref: -17.8991
[     965 points] regret_avg: 90.7429 | regret_pref: 52.0000 | reward_optimal: 124.8065 | reward_pref: 34.0636 | reward_npref: -15.9588
[     970 points] regret_avg: 91.8319 | regret_pref: 52.0000 | reward_optimal: 125.0274 | reward_pref: 33.1955 | reward_npref: -16.8872
[     975 points] regret_avg: 92.5000 | regret_pref: 53.0000 | reward_optimal: 126.2575 | reward_pref: 33.7575 | reward_npref: -16.1058
[     980 points] regret_avg: 92.5000 | regret_pref: 53.0000 | reward_optimal: 127.4249 | reward_pref: 34.9249 | reward_npref: -15.6283
