[       5 points] regret_avg: 0.1410 | regret_pref: 0.0000 | reward_optimal: 0.3336 | reward_pref: 0.1926 | reward_npref: 0.1818
[      85 points] regret_avg: 4.2130 | regret_pref: 3.0000 | reward_optimal: 6.5360 | reward_pref: 2.3230 | reward_npref: -0.3765
[      90 points] regret_avg: 4.6400 | regret_pref: 3.0000 | reward_optimal: 7.0105 | reward_pref: 2.3705 | reward_npref: -0.5629
[      95 points] regret_avg: 4.9675 | regret_pref: 4.0000 | reward_optimal: 7.4648 | reward_pref: 2.4973 | reward_npref: -0.4321
[     100 points] regret_avg: 4.9675 | regret_pref: 4.0000 | reward_optimal: 7.7703 | reward_pref: 2.8028 | reward_npref: -0.6699
[     105 points] regret_avg: 5.3190 | regret_pref: 4.0000 | reward_optimal: 8.7536 | reward_pref: 3.4346 | reward_npref: -0.4076
[     110 points] regret_avg: 5.5600 | regret_pref: 5.0000 | reward_optimal: 9.1128 | reward_pref: 3.5528 | reward_npref: -0.2130
[     115 points] regret_avg: 5.6963 | regret_pref: 5.0000 | reward_optimal: 9.4490 | reward_pref: 3.7528 | reward_npref: -0.0710
[     120 points] regret_avg: 6.0879 | regret_pref: 5.0000 | reward_optimal: 9.7381 | reward_pref: 3.6502 | reward_npref: -0.2014
[     125 points] regret_avg: 6.1893 | regret_pref: 6.0000 | reward_optimal: 10.1083 | reward_pref: 3.9190 | reward_npref: 0.1688
[     130 points] regret_avg: 6.6527 | regret_pref: 7.0000 | reward_optimal: 10.4349 | reward_pref: 3.7823 | reward_npref: 0.2134
[     135 points] regret_avg: 7.1476 | regret_pref: 8.0000 | reward_optimal: 10.7879 | reward_pref: 3.6403 | reward_npref: 0.1933
[     140 points] regret_avg: 7.3481 | regret_pref: 9.0000 | reward_optimal: 11.1883 | reward_pref: 3.8402 | reward_npref: 0.4970
[     145 points] regret_avg: 8.0703 | regret_pref: 9.0000 | reward_optimal: 11.5896 | reward_pref: 3.5193 | reward_npref: 0.1301
[     150 points] regret_avg: 8.7160 | regret_pref: 9.0000 | reward_optimal: 11.8505 | reward_pref: 3.1346 | reward_npref: -0.5895
[     155 points] regret_avg: 8.9812 | regret_pref: 9.0000 | reward_optimal: 12.9376 | reward_pref: 3.9563 | reward_npref: -0.3660
[     160 points] regret_avg: 9.4457 | regret_pref: 9.0000 | reward_optimal: 13.3868 | reward_pref: 3.9411 | reward_npref: -0.5490
[     165 points] regret_avg: 9.9368 | regret_pref: 9.0000 | reward_optimal: 13.8694 | reward_pref: 3.9325 | reward_npref: -0.6089
[     170 points] regret_avg: 10.2368 | regret_pref: 9.0000 | reward_optimal: 14.3565 | reward_pref: 4.1198 | reward_npref: -0.4680
[     175 points] regret_avg: 10.8727 | regret_pref: 9.0000 | reward_optimal: 14.5512 | reward_pref: 3.6785 | reward_npref: -0.9888
[     180 points] regret_avg: 11.0897 | regret_pref: 9.0000 | reward_optimal: 14.8192 | reward_pref: 3.7295 | reward_npref: -0.9969
[     185 points] regret_avg: 11.3933 | regret_pref: 10.0000 | reward_optimal: 15.3035 | reward_pref: 3.9102 | reward_npref: -0.8115
[     190 points] regret_avg: 11.8129 | regret_pref: 11.0000 | reward_optimal: 15.8163 | reward_pref: 4.0034 | reward_npref: -0.6307
[     195 points] regret_avg: 12.0355 | regret_pref: 11.0000 | reward_optimal: 16.3079 | reward_pref: 4.2724 | reward_npref: -0.4565
[     200 points] regret_avg: 12.2436 | regret_pref: 11.0000 | reward_optimal: 16.7257 | reward_pref: 4.4821 | reward_npref: -0.2592
[     205 points] regret_avg: 12.2706 | regret_pref: 11.0000 | reward_optimal: 17.2036 | reward_pref: 4.9330 | reward_npref: 0.1386
[     210 points] regret_avg: 12.7646 | regret_pref: 11.0000 | reward_optimal: 17.5375 | reward_pref: 4.7729 | reward_npref: -0.0999
[     215 points] regret_avg: 13.0201 | regret_pref: 11.0000 | reward_optimal: 18.2906 | reward_pref: 5.2705 | reward_npref: 0.3873
[     220 points] regret_avg: 13.0460 | regret_pref: 11.0000 | reward_optimal: 18.7596 | reward_pref: 5.7136 | reward_npref: 0.6418
[     225 points] regret_avg: 13.1952 | regret_pref: 11.0000 | reward_optimal: 19.0598 | reward_pref: 5.8646 | reward_npref: 0.7446
[     230 points] regret_avg: 13.3800 | regret_pref: 11.0000 | reward_optimal: 20.0820 | reward_pref: 6.7020 | reward_npref: 1.3396
[     235 points] regret_avg: 13.3800 | regret_pref: 11.0000 | reward_optimal: 20.4541 | reward_pref: 7.0741 | reward_npref: 1.3453
[     240 points] regret_avg: 13.3800 | regret_pref: 11.0000 | reward_optimal: 20.7957 | reward_pref: 7.4157 | reward_npref: 1.3091
[     245 points] regret_avg: 13.6012 | regret_pref: 12.0000 | reward_optimal: 21.1110 | reward_pref: 7.5097 | reward_npref: 1.4314
[     250 points] regret_avg: 13.8179 | regret_pref: 12.0000 | reward_optimal: 21.4862 | reward_pref: 7.6683 | reward_npref: 1.4136
[     255 points] regret_avg: 14.3729 | regret_pref: 13.0000 | reward_optimal: 22.0727 | reward_pref: 7.6998 | reward_npref: 2.0001
[     260 points] regret_avg: 14.8441 | regret_pref: 13.0000 | reward_optimal: 22.2937 | reward_pref: 7.4496 | reward_npref: 1.4148
[     265 points] regret_avg: 15.3554 | regret_pref: 14.0000 | reward_optimal: 22.5651 | reward_pref: 7.2097 | reward_npref: 1.3153
[     270 points] regret_avg: 15.7861 | regret_pref: 14.0000 | reward_optimal: 22.9809 | reward_pref: 7.1948 | reward_npref: 1.1940
[     275 points] regret_avg: 15.8399 | regret_pref: 14.0000 | reward_optimal: 23.4371 | reward_pref: 7.5972 | reward_npref: 1.3416
[     280 points] regret_avg: 15.8399 | regret_pref: 14.0000 | reward_optimal: 23.8421 | reward_pref: 8.0022 | reward_npref: 1.1648
[     285 points] regret_avg: 16.1243 | regret_pref: 15.0000 | reward_optimal: 24.3546 | reward_pref: 8.2303 | reward_npref: 1.4369
[     290 points] regret_avg: 16.7204 | regret_pref: 15.0000 | reward_optimal: 24.6142 | reward_pref: 7.8938 | reward_npref: 0.9495
[     295 points] regret_avg: 17.3533 | regret_pref: 16.0000 | reward_optimal: 24.9761 | reward_pref: 7.6228 | reward_npref: 0.9270
[     300 points] regret_avg: 17.6059 | regret_pref: 17.0000 | reward_optimal: 25.4312 | reward_pref: 7.8253 | reward_npref: 1.1483
[     305 points] regret_avg: 17.6907 | regret_pref: 17.0000 | reward_optimal: 26.1493 | reward_pref: 8.4585 | reward_npref: 1.3783
[     310 points] regret_avg: 17.6907 | regret_pref: 17.0000 | reward_optimal: 26.3761 | reward_pref: 8.6853 | reward_npref: 1.4190
[     315 points] regret_avg: 17.8001 | regret_pref: 17.0000 | reward_optimal: 26.8762 | reward_pref: 9.0761 | reward_npref: 1.6875
[     320 points] regret_avg: 18.1753 | regret_pref: 18.0000 | reward_optimal: 27.3088 | reward_pref: 9.1335 | reward_npref: 1.8019
[     325 points] regret_avg: 18.6701 | regret_pref: 18.0000 | reward_optimal: 27.5244 | reward_pref: 8.8543 | reward_npref: 1.4386
[     330 points] regret_avg: 18.6701 | regret_pref: 18.0000 | reward_optimal: 28.0346 | reward_pref: 9.3645 | reward_npref: 1.2745
[     335 points] regret_avg: 18.9917 | regret_pref: 18.0000 | reward_optimal: 28.5069 | reward_pref: 9.5152 | reward_npref: 1.2899
[     340 points] regret_avg: 19.4830 | regret_pref: 19.0000 | reward_optimal: 29.0993 | reward_pref: 9.6162 | reward_npref: 1.4469
[     345 points] regret_avg: 19.8900 | regret_pref: 19.0000 | reward_optimal: 29.5434 | reward_pref: 9.6534 | reward_npref: 1.4006
[     350 points] regret_avg: 20.1756 | regret_pref: 19.0000 | reward_optimal: 30.0315 | reward_pref: 9.8558 | reward_npref: 1.0492
[     355 points] regret_avg: 20.4022 | regret_pref: 19.0000 | reward_optimal: 30.5274 | reward_pref: 10.1252 | reward_npref: 1.2796
[     360 points] regret_avg: 20.9699 | regret_pref: 20.0000 | reward_optimal: 31.0273 | reward_pref: 10.0574 | reward_npref: 1.2209
[     365 points] regret_avg: 21.3467 | regret_pref: 21.0000 | reward_optimal: 31.5923 | reward_pref: 10.2456 | reward_npref: 1.7860
[     370 points] regret_avg: 21.7424 | regret_pref: 22.0000 | reward_optimal: 31.8953 | reward_pref: 10.1530 | reward_npref: 1.8103
[     375 points] regret_avg: 22.2895 | regret_pref: 23.0000 | reward_optimal: 32.2368 | reward_pref: 9.9473 | reward_npref: 2.1517
[     380 points] regret_avg: 22.6234 | regret_pref: 24.0000 | reward_optimal: 32.7513 | reward_pref: 10.1280 | reward_npref: 2.3526
[     385 points] regret_avg: 22.7128 | regret_pref: 24.0000 | reward_optimal: 33.5024 | reward_pref: 10.7896 | reward_npref: 2.7529
[     390 points] regret_avg: 22.9498 | regret_pref: 24.0000 | reward_optimal: 33.8874 | reward_pref: 10.9376 | reward_npref: 2.8769
[     395 points] regret_avg: 23.3641 | regret_pref: 24.0000 | reward_optimal: 34.2725 | reward_pref: 10.9083 | reward_npref: 2.8274
[     400 points] regret_avg: 23.5561 | regret_pref: 24.0000 | reward_optimal: 34.7365 | reward_pref: 11.1804 | reward_npref: 3.0434
[     405 points] regret_avg: 23.6626 | regret_pref: 24.0000 | reward_optimal: 35.3546 | reward_pref: 11.6920 | reward_npref: 3.2824
[     410 points] regret_avg: 23.8396 | regret_pref: 24.0000 | reward_optimal: 35.7271 | reward_pref: 11.8875 | reward_npref: 3.4549
[     415 points] regret_avg: 24.0634 | regret_pref: 24.0000 | reward_optimal: 36.1236 | reward_pref: 12.0601 | reward_npref: 3.3943
[     420 points] regret_avg: 24.4440 | regret_pref: 25.0000 | reward_optimal: 36.4831 | reward_pref: 12.0391 | reward_npref: 3.4501
[     425 points] regret_avg: 24.8046 | regret_pref: 26.0000 | reward_optimal: 36.9475 | reward_pref: 12.1429 | reward_npref: 3.6185
[     430 points] regret_avg: 24.8046 | regret_pref: 26.0000 | reward_optimal: 37.5234 | reward_pref: 12.7188 | reward_npref: 3.9028
[     435 points] regret_avg: 25.2430 | regret_pref: 27.0000 | reward_optimal: 38.2369 | reward_pref: 12.9939 | reward_npref: 4.3583
[     440 points] regret_avg: 25.2430 | regret_pref: 27.0000 | reward_optimal: 38.5705 | reward_pref: 13.3275 | reward_npref: 4.6017
[     445 points] regret_avg: 25.5810 | regret_pref: 27.0000 | reward_optimal: 39.5225 | reward_pref: 13.9415 | reward_npref: 5.0541
[     450 points] regret_avg: 26.0248 | regret_pref: 27.0000 | reward_optimal: 39.7712 | reward_pref: 13.7463 | reward_npref: 4.6418
[     455 points] regret_avg: 26.3790 | regret_pref: 27.0000 | reward_optimal: 40.2419 | reward_pref: 13.8629 | reward_npref: 4.7475
[     460 points] regret_avg: 27.1748 | regret_pref: 27.0000 | reward_optimal: 40.6007 | reward_pref: 13.4259 | reward_npref: 4.1285
[     465 points] regret_avg: 27.4465 | regret_pref: 28.0000 | reward_optimal: 40.9461 | reward_pref: 13.4996 | reward_npref: 4.2541
[     470 points] regret_avg: 27.6885 | regret_pref: 28.0000 | reward_optimal: 41.5722 | reward_pref: 13.8837 | reward_npref: 4.5255
[     475 points] regret_avg: 27.8931 | regret_pref: 29.0000 | reward_optimal: 41.8285 | reward_pref: 13.9354 | reward_npref: 4.5893
[     480 points] regret_avg: 28.3915 | regret_pref: 30.0000 | reward_optimal: 42.3094 | reward_pref: 13.9179 | reward_npref: 4.6195
[     485 points] regret_avg: 28.3915 | regret_pref: 30.0000 | reward_optimal: 42.5038 | reward_pref: 14.1123 | reward_npref: 4.7104
[     490 points] regret_avg: 28.5525 | regret_pref: 30.0000 | reward_optimal: 43.0762 | reward_pref: 14.5237 | reward_npref: 4.9377
[     495 points] regret_avg: 28.6743 | regret_pref: 30.0000 | reward_optimal: 43.4195 | reward_pref: 14.7452 | reward_npref: 5.1377
[     500 points] regret_avg: 28.9580 | regret_pref: 30.0000 | reward_optimal: 43.7024 | reward_pref: 14.7444 | reward_npref: 5.1167
[     505 points] regret_avg: 29.2121 | regret_pref: 31.0000 | reward_optimal: 44.1966 | reward_pref: 14.9845 | reward_npref: 5.4373
[     510 points] regret_avg: 29.4555 | regret_pref: 31.0000 | reward_optimal: 45.2082 | reward_pref: 15.7527 | reward_npref: 5.9675
[     515 points] regret_avg: 29.7628 | regret_pref: 31.0000 | reward_optimal: 46.0887 | reward_pref: 16.3259 | reward_npref: 6.3514
[     520 points] regret_avg: 30.0766 | regret_pref: 31.0000 | reward_optimal: 46.3928 | reward_pref: 16.3162 | reward_npref: 6.0794
[     525 points] regret_avg: 30.3309 | regret_pref: 31.0000 | reward_optimal: 46.6042 | reward_pref: 16.2733 | reward_npref: 5.9525
[     530 points] regret_avg: 30.5222 | regret_pref: 31.0000 | reward_optimal: 46.9276 | reward_pref: 16.4054 | reward_npref: 5.9593
[     535 points] regret_avg: 31.2586 | regret_pref: 31.0000 | reward_optimal: 47.3269 | reward_pref: 16.0683 | reward_npref: 5.3773
[     540 points] regret_avg: 31.2586 | regret_pref: 31.0000 | reward_optimal: 47.4905 | reward_pref: 16.2318 | reward_npref: 5.3099
[     545 points] regret_avg: 31.8254 | regret_pref: 32.0000 | reward_optimal: 48.0258 | reward_pref: 16.2003 | reward_npref: 5.5708
[     550 points] regret_avg: 32.0462 | regret_pref: 32.0000 | reward_optimal: 48.4054 | reward_pref: 16.3591 | reward_npref: 5.7155
[     555 points] regret_avg: 32.5260 | regret_pref: 32.0000 | reward_optimal: 48.7320 | reward_pref: 16.2060 | reward_npref: 5.1688
[     560 points] regret_avg: 33.0219 | regret_pref: 32.0000 | reward_optimal: 49.0487 | reward_pref: 16.0269 | reward_npref: 4.9377
[     565 points] regret_avg: 33.3208 | regret_pref: 32.0000 | reward_optimal: 50.0472 | reward_pref: 16.7263 | reward_npref: 5.3510
[     570 points] regret_avg: 33.3208 | regret_pref: 32.0000 | reward_optimal: 50.3223 | reward_pref: 17.0015 | reward_npref: 5.3273
[     575 points] regret_avg: 33.7085 | regret_pref: 32.0000 | reward_optimal: 50.7552 | reward_pref: 17.0466 | reward_npref: 5.0450
[     580 points] regret_avg: 34.1239 | regret_pref: 33.0000 | reward_optimal: 51.1793 | reward_pref: 17.0554 | reward_npref: 5.1167
[     585 points] regret_avg: 34.7844 | regret_pref: 33.0000 | reward_optimal: 51.5060 | reward_pref: 16.7216 | reward_npref: 4.5857
[     590 points] regret_avg: 34.8966 | regret_pref: 33.0000 | reward_optimal: 52.0220 | reward_pref: 17.1254 | reward_npref: 4.9363
[     595 points] regret_avg: 35.1443 | regret_pref: 34.0000 | reward_optimal: 52.5594 | reward_pref: 17.4151 | reward_npref: 5.4407
[     600 points] regret_avg: 35.6280 | regret_pref: 34.0000 | reward_optimal: 52.8188 | reward_pref: 17.1908 | reward_npref: 4.8495
[     605 points] regret_avg: 36.0077 | regret_pref: 35.0000 | reward_optimal: 53.3074 | reward_pref: 17.2997 | reward_npref: 5.0974
[     610 points] regret_avg: 36.7726 | regret_pref: 36.0000 | reward_optimal: 53.7845 | reward_pref: 17.0118 | reward_npref: 5.3012
[     615 points] regret_avg: 37.1008 | regret_pref: 36.0000 | reward_optimal: 54.2389 | reward_pref: 17.1382 | reward_npref: 5.2837
[     620 points] regret_avg: 37.2923 | regret_pref: 37.0000 | reward_optimal: 54.4963 | reward_pref: 17.2040 | reward_npref: 5.4012
[     625 points] regret_avg: 37.8183 | regret_pref: 38.0000 | reward_optimal: 55.0431 | reward_pref: 17.2247 | reward_npref: 5.4367
[     630 points] regret_avg: 38.3959 | regret_pref: 39.0000 | reward_optimal: 55.4020 | reward_pref: 17.0061 | reward_npref: 5.2688
[     635 points] regret_avg: 38.6081 | regret_pref: 40.0000 | reward_optimal: 55.8420 | reward_pref: 17.2339 | reward_npref: 5.6059
[     640 points] regret_avg: 38.7551 | regret_pref: 40.0000 | reward_optimal: 56.0433 | reward_pref: 17.2882 | reward_npref: 5.6569
[     645 points] regret_avg: 39.1266 | regret_pref: 40.0000 | reward_optimal: 56.3089 | reward_pref: 17.1823 | reward_npref: 5.3556
[     650 points] regret_avg: 39.4783 | regret_pref: 40.0000 | reward_optimal: 56.5383 | reward_pref: 17.0600 | reward_npref: 5.2113
[     655 points] regret_avg: 39.8091 | regret_pref: 41.0000 | reward_optimal: 56.9251 | reward_pref: 17.1160 | reward_npref: 5.3113
[     660 points] regret_avg: 40.4119 | regret_pref: 41.0000 | reward_optimal: 57.3530 | reward_pref: 16.9411 | reward_npref: 5.1103
[     665 points] regret_avg: 40.6961 | regret_pref: 41.0000 | reward_optimal: 57.6944 | reward_pref: 16.9983 | reward_npref: 5.0939
[     670 points] regret_avg: 41.2961 | regret_pref: 41.0000 | reward_optimal: 58.1935 | reward_pref: 16.8974 | reward_npref: 4.9697
[     675 points] regret_avg: 41.6293 | regret_pref: 41.0000 | reward_optimal: 58.6884 | reward_pref: 17.0590 | reward_npref: 5.1111
[     680 points] regret_avg: 41.6293 | regret_pref: 41.0000 | reward_optimal: 59.1118 | reward_pref: 17.4824 | reward_npref: 4.7001
[     685 points] regret_avg: 42.0060 | regret_pref: 41.0000 | reward_optimal: 59.3418 | reward_pref: 17.3357 | reward_npref: 4.1990
[     690 points] regret_avg: 42.1776 | regret_pref: 41.0000 | reward_optimal: 59.6414 | reward_pref: 17.4638 | reward_npref: 4.3193
[     695 points] regret_avg: 42.5625 | regret_pref: 41.0000 | reward_optimal: 60.5641 | reward_pref: 18.0016 | reward_npref: 4.7007
[     700 points] regret_avg: 43.0888 | regret_pref: 42.0000 | reward_optimal: 60.9477 | reward_pref: 17.8589 | reward_npref: 4.7184
[     705 points] regret_avg: 43.3654 | regret_pref: 43.0000 | reward_optimal: 61.1997 | reward_pref: 17.8344 | reward_npref: 4.8210
[     710 points] regret_avg: 43.7997 | regret_pref: 43.0000 | reward_optimal: 61.4707 | reward_pref: 17.6710 | reward_npref: 4.3799
[     715 points] regret_avg: 44.0689 | regret_pref: 43.0000 | reward_optimal: 61.8890 | reward_pref: 17.8201 | reward_npref: 4.1169
[     720 points] regret_avg: 44.2892 | regret_pref: 43.0000 | reward_optimal: 62.3935 | reward_pref: 18.1043 | reward_npref: 4.3704
[     725 points] regret_avg: 44.6057 | regret_pref: 43.0000 | reward_optimal: 62.8072 | reward_pref: 18.2015 | reward_npref: 4.4670
[     730 points] regret_avg: 44.8654 | regret_pref: 44.0000 | reward_optimal: 63.2601 | reward_pref: 18.3946 | reward_npref: 4.6892
[     735 points] regret_avg: 45.1670 | regret_pref: 44.0000 | reward_optimal: 63.6486 | reward_pref: 18.4817 | reward_npref: 4.7014
[     740 points] regret_avg: 45.5257 | regret_pref: 45.0000 | reward_optimal: 64.2364 | reward_pref: 18.7107 | reward_npref: 5.0280
[     745 points] regret_avg: 45.7562 | regret_pref: 46.0000 | reward_optimal: 64.6458 | reward_pref: 18.8896 | reward_npref: 5.2790
[     750 points] regret_avg: 46.2636 | regret_pref: 46.0000 | reward_optimal: 64.9996 | reward_pref: 18.7360 | reward_npref: 4.9545
[     755 points] regret_avg: 46.7612 | regret_pref: 47.0000 | reward_optimal: 65.4912 | reward_pref: 18.7300 | reward_npref: 5.1060
[     760 points] regret_avg: 47.2926 | regret_pref: 48.0000 | reward_optimal: 65.8005 | reward_pref: 18.5079 | reward_npref: 4.9958
[     765 points] regret_avg: 47.9330 | regret_pref: 48.0000 | reward_optimal: 66.1360 | reward_pref: 18.2030 | reward_npref: 4.6164
[     770 points] regret_avg: 48.2554 | regret_pref: 49.0000 | reward_optimal: 66.5380 | reward_pref: 18.2826 | reward_npref: 4.7123
[     775 points] regret_avg: 48.3450 | regret_pref: 49.0000 | reward_optimal: 66.8054 | reward_pref: 18.4604 | reward_npref: 4.8659
[     780 points] regret_avg: 48.5280 | regret_pref: 49.0000 | reward_optimal: 67.4519 | reward_pref: 18.9239 | reward_npref: 5.1945
[     785 points] regret_avg: 48.5280 | regret_pref: 49.0000 | reward_optimal: 67.8416 | reward_pref: 19.3135 | reward_npref: 5.2230
[     790 points] regret_avg: 48.6851 | regret_pref: 49.0000 | reward_optimal: 68.1586 | reward_pref: 19.4735 | reward_npref: 5.3452
[     795 points] regret_avg: 49.1563 | regret_pref: 49.0000 | reward_optimal: 68.6073 | reward_pref: 19.4510 | reward_npref: 5.3000
[     800 points] regret_avg: 49.3190 | regret_pref: 49.0000 | reward_optimal: 68.8010 | reward_pref: 19.4820 | reward_npref: 5.2669
[     805 points] regret_avg: 49.8804 | regret_pref: 49.0000 | reward_optimal: 69.2679 | reward_pref: 19.3876 | reward_npref: 5.0521
[     810 points] regret_avg: 49.8804 | regret_pref: 49.0000 | reward_optimal: 69.5088 | reward_pref: 19.6284 | reward_npref: 5.1499
[     815 points] regret_avg: 49.8804 | regret_pref: 49.0000 | reward_optimal: 69.8359 | reward_pref: 19.9556 | reward_npref: 5.2809
[     820 points] regret_avg: 50.0696 | regret_pref: 49.0000 | reward_optimal: 70.1637 | reward_pref: 20.0941 | reward_npref: 5.4122
[     825 points] regret_avg: 50.5933 | regret_pref: 50.0000 | reward_optimal: 70.7121 | reward_pref: 20.1188 | reward_npref: 5.9606
[     830 points] regret_avg: 51.0005 | regret_pref: 51.0000 | reward_optimal: 71.2480 | reward_pref: 20.2475 | reward_npref: 6.4965
[     835 points] regret_avg: 51.3365 | regret_pref: 52.0000 | reward_optimal: 71.7896 | reward_pref: 20.4530 | reward_npref: 6.7305
[     840 points] regret_avg: 51.9486 | regret_pref: 52.0000 | reward_optimal: 72.2203 | reward_pref: 20.2717 | reward_npref: 6.5024
[     845 points] regret_avg: 52.3437 | regret_pref: 52.0000 | reward_optimal: 72.5274 | reward_pref: 20.1838 | reward_npref: 6.3331
[     850 points] regret_avg: 52.7439 | regret_pref: 53.0000 | reward_optimal: 72.8357 | reward_pref: 20.0918 | reward_npref: 6.2768
[     855 points] regret_avg: 52.9208 | regret_pref: 53.0000 | reward_optimal: 73.1742 | reward_pref: 20.2534 | reward_npref: 6.4092
[     860 points] regret_avg: 53.0951 | regret_pref: 53.0000 | reward_optimal: 73.6663 | reward_pref: 20.5711 | reward_npref: 6.6563
[     865 points] regret_avg: 53.4686 | regret_pref: 53.0000 | reward_optimal: 73.9825 | reward_pref: 20.5139 | reward_npref: 6.5014
[     870 points] regret_avg: 54.1515 | regret_pref: 54.0000 | reward_optimal: 74.4987 | reward_pref: 20.3472 | reward_npref: 6.4895
[     875 points] regret_avg: 54.2061 | regret_pref: 54.0000 | reward_optimal: 75.0243 | reward_pref: 20.8182 | reward_npref: 6.7266
[     880 points] regret_avg: 54.5909 | regret_pref: 54.0000 | reward_optimal: 75.4880 | reward_pref: 20.8971 | reward_npref: 6.5260
[     885 points] regret_avg: 54.9855 | regret_pref: 54.0000 | reward_optimal: 75.7522 | reward_pref: 20.7667 | reward_npref: 6.1745
[     890 points] regret_avg: 55.1495 | regret_pref: 55.0000 | reward_optimal: 76.1033 | reward_pref: 20.9539 | reward_npref: 6.3773
[     895 points] regret_avg: 55.4353 | regret_pref: 55.0000 | reward_optimal: 76.4271 | reward_pref: 20.9919 | reward_npref: 6.4025
[     900 points] regret_avg: 55.7364 | regret_pref: 55.0000 | reward_optimal: 76.6782 | reward_pref: 20.9418 | reward_npref: 6.2459
[     905 points] regret_avg: 55.7364 | regret_pref: 55.0000 | reward_optimal: 76.9343 | reward_pref: 21.1980 | reward_npref: 6.0779
[     910 points] regret_avg: 56.3607 | regret_pref: 55.0000 | reward_optimal: 77.3785 | reward_pref: 21.0178 | reward_npref: 5.6916
[     915 points] regret_avg: 56.6225 | regret_pref: 55.0000 | reward_optimal: 77.9033 | reward_pref: 21.2808 | reward_npref: 5.7368
[     920 points] regret_avg: 56.7500 | regret_pref: 55.0000 | reward_optimal: 78.2555 | reward_pref: 21.5055 | reward_npref: 5.9477
[     925 points] regret_avg: 56.9954 | regret_pref: 55.0000 | reward_optimal: 78.7424 | reward_pref: 21.7469 | reward_npref: 6.1641
[     930 points] regret_avg: 57.3437 | regret_pref: 56.0000 | reward_optimal: 79.2058 | reward_pref: 21.8621 | reward_npref: 6.6276
[     935 points] regret_avg: 57.5464 | regret_pref: 56.0000 | reward_optimal: 79.5271 | reward_pref: 21.9807 | reward_npref: 6.7355
[     940 points] regret_avg: 58.3185 | regret_pref: 56.0000 | reward_optimal: 79.8200 | reward_pref: 21.5016 | reward_npref: 6.1679
[     945 points] regret_avg: 58.5537 | regret_pref: 57.0000 | reward_optimal: 80.2500 | reward_pref: 21.6963 | reward_npref: 6.4323
[     950 points] regret_avg: 58.6026 | regret_pref: 57.0000 | reward_optimal: 80.7382 | reward_pref: 22.1357 | reward_npref: 6.7787
[     955 points] regret_avg: 58.8662 | regret_pref: 57.0000 | reward_optimal: 81.1941 | reward_pref: 22.3279 | reward_npref: 6.7557
[     960 points] regret_avg: 59.0797 | regret_pref: 57.0000 | reward_optimal: 81.5687 | reward_pref: 22.4890 | reward_npref: 6.6651
[     965 points] regret_avg: 59.4084 | regret_pref: 58.0000 | reward_optimal: 82.1446 | reward_pref: 22.7362 | reward_npref: 7.0721
[     970 points] regret_avg: 59.4084 | regret_pref: 58.0000 | reward_optimal: 82.4671 | reward_pref: 23.0588 | reward_npref: 6.8088
[     975 points] regret_avg: 59.7424 | regret_pref: 59.0000 | reward_optimal: 82.7596 | reward_pref: 23.0172 | reward_npref: 6.9443
[     980 points] regret_avg: 60.1424 | regret_pref: 59.0000 | reward_optimal: 83.0304 | reward_pref: 22.8879 | reward_npref: 6.7610
