[       5 points] regret_avg: 0.1410 | regret_pref: 0.0000 | reward_optimal: 0.3336 | reward_pref: 0.1926 | reward_npref: 0.1818
[      85 points] regret_avg: 4.2681 | regret_pref: 3.0000 | reward_optimal: 6.5570 | reward_pref: 2.2890 | reward_npref: -0.6175
[      90 points] regret_avg: 4.6986 | regret_pref: 3.0000 | reward_optimal: 7.0087 | reward_pref: 2.3102 | reward_npref: -0.8714
[      95 points] regret_avg: 4.9969 | regret_pref: 4.0000 | reward_optimal: 7.4500 | reward_pref: 2.4531 | reward_npref: -0.7187
[     100 points] regret_avg: 4.9969 | regret_pref: 4.0000 | reward_optimal: 7.7314 | reward_pref: 2.7345 | reward_npref: -1.0415
[     105 points] regret_avg: 5.4802 | regret_pref: 4.0000 | reward_optimal: 9.0641 | reward_pref: 3.5839 | reward_npref: -0.7417
[     110 points] regret_avg: 5.6903 | regret_pref: 5.0000 | reward_optimal: 9.4115 | reward_pref: 3.7213 | reward_npref: -0.5475
[     115 points] regret_avg: 5.7520 | regret_pref: 5.0000 | reward_optimal: 9.7375 | reward_pref: 3.9855 | reward_npref: -0.3981
[     120 points] regret_avg: 6.1745 | regret_pref: 5.0000 | reward_optimal: 10.0091 | reward_pref: 3.8346 | reward_npref: -0.5852
[     125 points] regret_avg: 6.2822 | regret_pref: 5.0000 | reward_optimal: 10.4884 | reward_pref: 4.2061 | reward_npref: -0.2248
[     130 points] regret_avg: 6.7933 | regret_pref: 6.0000 | reward_optimal: 10.7930 | reward_pref: 3.9996 | reward_npref: -0.2017
[     135 points] regret_avg: 7.3375 | regret_pref: 7.0000 | reward_optimal: 11.1223 | reward_pref: 3.7848 | reward_npref: -0.2559
[     140 points] regret_avg: 7.4955 | regret_pref: 8.0000 | reward_optimal: 11.5465 | reward_pref: 4.0510 | reward_npref: 0.1682
[     145 points] regret_avg: 8.3605 | regret_pref: 8.0000 | reward_optimal: 11.8998 | reward_pref: 3.5392 | reward_npref: -0.4102
[     150 points] regret_avg: 9.1776 | regret_pref: 8.0000 | reward_optimal: 12.1144 | reward_pref: 2.9368 | reward_npref: -1.5077
[     155 points] regret_avg: 9.5796 | regret_pref: 8.0000 | reward_optimal: 13.7469 | reward_pref: 4.1673 | reward_npref: -1.2215
[     160 points] regret_avg: 10.0594 | regret_pref: 8.0000 | reward_optimal: 14.1598 | reward_pref: 4.1003 | reward_npref: -1.5162
[     165 points] regret_avg: 10.5657 | regret_pref: 8.0000 | reward_optimal: 14.5985 | reward_pref: 4.0328 | reward_npref: -1.6513
[     170 points] regret_avg: 10.8325 | regret_pref: 8.0000 | reward_optimal: 15.0575 | reward_pref: 4.2250 | reward_npref: -1.4597
[     175 points] regret_avg: 11.6984 | regret_pref: 8.0000 | reward_optimal: 15.2134 | reward_pref: 3.5150 | reward_npref: -2.2936
[     180 points] regret_avg: 11.9084 | regret_pref: 8.0000 | reward_optimal: 15.4598 | reward_pref: 3.5515 | reward_npref: -2.3259
[     185 points] regret_avg: 12.1468 | regret_pref: 8.0000 | reward_optimal: 15.9399 | reward_pref: 3.7931 | reward_npref: -2.1051
[     190 points] regret_avg: 12.5143 | regret_pref: 9.0000 | reward_optimal: 16.4148 | reward_pref: 3.9005 | reward_npref: -1.9305
[     195 points] regret_avg: 12.5572 | regret_pref: 9.0000 | reward_optimal: 16.8791 | reward_pref: 4.3219 | reward_npref: -1.7122
[     200 points] regret_avg: 12.9295 | regret_pref: 9.0000 | reward_optimal: 17.5527 | reward_pref: 4.6233 | reward_npref: -1.4402
[     205 points] regret_avg: 12.9772 | regret_pref: 9.0000 | reward_optimal: 18.3589 | reward_pref: 5.3817 | reward_npref: -0.7766
[     210 points] regret_avg: 13.5697 | regret_pref: 9.0000 | reward_optimal: 18.6492 | reward_pref: 5.0795 | reward_npref: -1.2071
[     215 points] regret_avg: 14.0240 | regret_pref: 9.0000 | reward_optimal: 19.9261 | reward_pref: 5.9021 | reward_npref: -0.7258
[     220 points] regret_avg: 14.0701 | regret_pref: 9.0000 | reward_optimal: 20.7134 | reward_pref: 6.6433 | reward_npref: -0.3364
[     225 points] regret_avg: 14.0937 | regret_pref: 9.0000 | reward_optimal: 20.9920 | reward_pref: 6.8984 | reward_npref: -0.1842
[     230 points] regret_avg: 14.4293 | regret_pref: 9.0000 | reward_optimal: 22.8150 | reward_pref: 8.3858 | reward_npref: 0.8593
[     235 points] regret_avg: 14.4293 | regret_pref: 9.0000 | reward_optimal: 23.1493 | reward_pref: 8.7200 | reward_npref: 0.8417
[     240 points] regret_avg: 14.4293 | regret_pref: 9.0000 | reward_optimal: 23.4523 | reward_pref: 9.0230 | reward_npref: 0.7484
[     245 points] regret_avg: 14.6019 | regret_pref: 10.0000 | reward_optimal: 23.7406 | reward_pref: 9.1387 | reward_npref: 0.8767
[     250 points] regret_avg: 14.8146 | regret_pref: 10.0000 | reward_optimal: 24.0574 | reward_pref: 9.2428 | reward_npref: 0.7664
[     255 points] regret_avg: 15.3158 | regret_pref: 11.0000 | reward_optimal: 24.5817 | reward_pref: 9.2659 | reward_npref: 1.2907
[     260 points] regret_avg: 15.9768 | regret_pref: 11.0000 | reward_optimal: 24.7195 | reward_pref: 8.7428 | reward_npref: 0.1686
[     265 points] regret_avg: 16.6856 | regret_pref: 12.0000 | reward_optimal: 24.9386 | reward_pref: 8.2530 | reward_npref: -0.0689
[     270 points] regret_avg: 17.1358 | regret_pref: 12.0000 | reward_optimal: 25.2955 | reward_pref: 8.1596 | reward_npref: -0.3366
[     275 points] regret_avg: 17.2422 | regret_pref: 12.0000 | reward_optimal: 26.1691 | reward_pref: 8.9269 | reward_npref: -0.1179
[     280 points] regret_avg: 17.2422 | regret_pref: 12.0000 | reward_optimal: 26.5071 | reward_pref: 9.2649 | reward_npref: -0.5021
[     285 points] regret_avg: 17.4927 | regret_pref: 13.0000 | reward_optimal: 27.1550 | reward_pref: 9.6622 | reward_npref: -0.0005
[     290 points] regret_avg: 18.3887 | regret_pref: 13.0000 | reward_optimal: 27.3293 | reward_pref: 8.9406 | reward_npref: -1.0144
[     295 points] regret_avg: 19.2588 | regret_pref: 14.0000 | reward_optimal: 27.6242 | reward_pref: 8.3654 | reward_npref: -1.1467
[     300 points] regret_avg: 19.8202 | regret_pref: 14.0000 | reward_optimal: 28.5176 | reward_pref: 8.6974 | reward_npref: -0.8909
[     305 points] regret_avg: 20.0004 | regret_pref: 14.0000 | reward_optimal: 29.9941 | reward_pref: 9.9937 | reward_npref: -0.5312
[     310 points] regret_avg: 20.0004 | regret_pref: 14.0000 | reward_optimal: 30.1319 | reward_pref: 10.1315 | reward_npref: -0.6141
[     315 points] regret_avg: 20.2396 | regret_pref: 14.0000 | reward_optimal: 31.1432 | reward_pref: 10.9036 | reward_npref: -0.1285
[     320 points] regret_avg: 20.5452 | regret_pref: 15.0000 | reward_optimal: 31.5209 | reward_pref: 10.9757 | reward_npref: -0.0211
[     325 points] regret_avg: 21.3244 | regret_pref: 15.0000 | reward_optimal: 31.6555 | reward_pref: 10.3311 | reward_npref: -0.8391
[     330 points] regret_avg: 21.3244 | regret_pref: 15.0000 | reward_optimal: 32.0753 | reward_pref: 10.7509 | reward_npref: -1.2422
[     335 points] regret_avg: 21.6074 | regret_pref: 15.0000 | reward_optimal: 32.4779 | reward_pref: 10.8705 | reward_npref: -1.2652
[     340 points] regret_avg: 22.0110 | regret_pref: 16.0000 | reward_optimal: 32.9900 | reward_pref: 10.9791 | reward_npref: -1.1178
[     345 points] regret_avg: 22.4166 | regret_pref: 16.0000 | reward_optimal: 33.3529 | reward_pref: 10.9363 | reward_npref: -1.2911
[     350 points] regret_avg: 22.6979 | regret_pref: 16.0000 | reward_optimal: 33.7298 | reward_pref: 11.0318 | reward_npref: -2.1266
[     355 points] regret_avg: 23.2542 | regret_pref: 16.0000 | reward_optimal: 34.7980 | reward_pref: 11.5437 | reward_npref: -1.7691
[     360 points] regret_avg: 23.8682 | regret_pref: 17.0000 | reward_optimal: 35.2138 | reward_pref: 11.3455 | reward_npref: -1.9501
[     365 points] regret_avg: 24.1148 | regret_pref: 18.0000 | reward_optimal: 35.7938 | reward_pref: 11.6789 | reward_npref: -1.4526
[     370 points] regret_avg: 24.6028 | regret_pref: 19.0000 | reward_optimal: 36.0378 | reward_pref: 11.4350 | reward_npref: -1.4874
[     375 points] regret_avg: 25.3785 | regret_pref: 20.0000 | reward_optimal: 36.2989 | reward_pref: 10.9204 | reward_npref: -1.2262
[     380 points] regret_avg: 26.2092 | regret_pref: 21.0000 | reward_optimal: 37.4649 | reward_pref: 11.2557 | reward_npref: -0.8281
[     385 points] regret_avg: 26.4256 | regret_pref: 21.0000 | reward_optimal: 39.2253 | reward_pref: 12.7997 | reward_npref: 0.0727
[     390 points] regret_avg: 26.6002 | regret_pref: 21.0000 | reward_optimal: 39.5574 | reward_pref: 12.9573 | reward_npref: 0.2216
[     395 points] regret_avg: 27.0405 | regret_pref: 21.0000 | reward_optimal: 39.8676 | reward_pref: 12.8271 | reward_npref: 0.0534
[     400 points] regret_avg: 27.5382 | regret_pref: 21.0000 | reward_optimal: 40.9297 | reward_pref: 13.3915 | reward_npref: 0.4023
[     405 points] regret_avg: 27.8076 | regret_pref: 21.0000 | reward_optimal: 42.4076 | reward_pref: 14.6001 | reward_npref: 0.8414
[     410 points] regret_avg: 28.1602 | regret_pref: 21.0000 | reward_optimal: 43.1675 | reward_pref: 15.0073 | reward_npref: 1.1681
[     415 points] regret_avg: 28.3725 | regret_pref: 21.0000 | reward_optimal: 43.4665 | reward_pref: 15.0940 | reward_npref: 0.9237
[     420 points] regret_avg: 28.7571 | regret_pref: 22.0000 | reward_optimal: 43.7574 | reward_pref: 15.0003 | reward_npref: 0.9424
[     425 points] regret_avg: 28.9385 | regret_pref: 22.0000 | reward_optimal: 44.1448 | reward_pref: 15.2063 | reward_npref: 1.1056
[     430 points] regret_avg: 28.9385 | regret_pref: 22.0000 | reward_optimal: 45.5468 | reward_pref: 16.6083 | reward_npref: 1.6872
[     435 points] regret_avg: 30.1767 | regret_pref: 22.0000 | reward_optimal: 47.3029 | reward_pref: 17.1262 | reward_npref: 2.1320
[     440 points] regret_avg: 30.1767 | regret_pref: 22.0000 | reward_optimal: 48.1134 | reward_pref: 17.9367 | reward_npref: 2.7007
[     445 points] regret_avg: 31.0748 | regret_pref: 22.0000 | reward_optimal: 50.5493 | reward_pref: 19.4745 | reward_npref: 3.7954
[     450 points] regret_avg: 31.7925 | regret_pref: 22.0000 | reward_optimal: 50.6985 | reward_pref: 18.9060 | reward_npref: 2.6920
[     455 points] regret_avg: 31.9398 | regret_pref: 22.0000 | reward_optimal: 51.0889 | reward_pref: 19.1491 | reward_npref: 2.8625
[     460 points] regret_avg: 33.3518 | regret_pref: 22.0000 | reward_optimal: 51.3013 | reward_pref: 17.9495 | reward_npref: 1.2081
[     465 points] regret_avg: 33.4959 | regret_pref: 22.0000 | reward_optimal: 51.5842 | reward_pref: 18.0883 | reward_npref: 1.3300
[     470 points] regret_avg: 34.1798 | regret_pref: 22.0000 | reward_optimal: 53.2055 | reward_pref: 19.0257 | reward_npref: 1.8971
[     475 points] regret_avg: 34.3040 | regret_pref: 22.0000 | reward_optimal: 53.4149 | reward_pref: 19.1109 | reward_npref: 1.9725
[     480 points] regret_avg: 34.8065 | regret_pref: 23.0000 | reward_optimal: 53.7881 | reward_pref: 18.9815 | reward_npref: 1.9231
[     485 points] regret_avg: 34.8695 | regret_pref: 24.0000 | reward_optimal: 54.0141 | reward_pref: 19.1446 | reward_npref: 2.1491
[     490 points] regret_avg: 35.3314 | regret_pref: 24.0000 | reward_optimal: 55.5374 | reward_pref: 20.2059 | reward_npref: 2.5294
[     495 points] regret_avg: 35.6326 | regret_pref: 24.0000 | reward_optimal: 56.3821 | reward_pref: 20.7495 | reward_npref: 2.7610
[     500 points] regret_avg: 35.9038 | regret_pref: 24.0000 | reward_optimal: 56.6006 | reward_pref: 20.6968 | reward_npref: 2.6686
[     505 points] regret_avg: 36.2150 | regret_pref: 25.0000 | reward_optimal: 57.4907 | reward_pref: 21.2757 | reward_npref: 3.5061
[     510 points] regret_avg: 36.9107 | regret_pref: 25.0000 | reward_optimal: 60.3032 | reward_pref: 23.3925 | reward_npref: 4.9314
[     515 points] regret_avg: 37.8038 | regret_pref: 25.0000 | reward_optimal: 62.7323 | reward_pref: 24.9285 | reward_npref: 5.8843
[     520 points] regret_avg: 38.1881 | regret_pref: 25.0000 | reward_optimal: 62.9231 | reward_pref: 24.7351 | reward_npref: 5.0679
[     525 points] regret_avg: 38.5259 | regret_pref: 25.0000 | reward_optimal: 63.0579 | reward_pref: 24.5320 | reward_npref: 4.6584
[     530 points] regret_avg: 38.7153 | regret_pref: 25.0000 | reward_optimal: 63.2657 | reward_pref: 24.5504 | reward_npref: 4.4967
[     535 points] regret_avg: 40.0080 | regret_pref: 25.0000 | reward_optimal: 63.4933 | reward_pref: 23.4853 | reward_npref: 2.7595
[     540 points] regret_avg: 40.0080 | regret_pref: 25.0000 | reward_optimal: 63.5228 | reward_pref: 23.5149 | reward_npref: 2.4178
[     545 points] regret_avg: 40.5785 | regret_pref: 26.0000 | reward_optimal: 63.9212 | reward_pref: 23.3427 | reward_npref: 2.5970
[     550 points] regret_avg: 40.6038 | regret_pref: 26.0000 | reward_optimal: 64.3619 | reward_pref: 23.7582 | reward_npref: 2.9625
[     555 points] regret_avg: 41.3603 | regret_pref: 26.0000 | reward_optimal: 64.5329 | reward_pref: 23.1726 | reward_npref: 1.2954
[     560 points] regret_avg: 42.1532 | regret_pref: 26.0000 | reward_optimal: 64.7400 | reward_pref: 22.5867 | reward_npref: 0.5662
[     565 points] regret_avg: 43.0769 | regret_pref: 26.0000 | reward_optimal: 67.7271 | reward_pref: 24.6502 | reward_npref: 1.7157
[     570 points] regret_avg: 43.0769 | regret_pref: 26.0000 | reward_optimal: 67.9267 | reward_pref: 24.8497 | reward_npref: 1.5951
[     575 points] regret_avg: 43.5384 | regret_pref: 26.0000 | reward_optimal: 68.1684 | reward_pref: 24.6300 | reward_npref: 0.6208
[     580 points] regret_avg: 43.9138 | regret_pref: 27.0000 | reward_optimal: 68.4819 | reward_pref: 24.5681 | reward_npref: 0.6438
[     585 points] regret_avg: 45.1915 | regret_pref: 27.0000 | reward_optimal: 68.6381 | reward_pref: 23.4466 | reward_npref: -1.0612
[     590 points] regret_avg: 45.5623 | regret_pref: 27.0000 | reward_optimal: 70.1714 | reward_pref: 24.6090 | reward_npref: -0.0819
[     595 points] regret_avg: 46.4204 | regret_pref: 27.0000 | reward_optimal: 71.7692 | reward_pref: 25.3488 | reward_npref: 0.3687
[     600 points] regret_avg: 47.3200 | regret_pref: 27.0000 | reward_optimal: 71.8726 | reward_pref: 24.5526 | reward_npref: -1.5096
[     605 points] regret_avg: 47.5769 | regret_pref: 28.0000 | reward_optimal: 72.2382 | reward_pref: 24.6612 | reward_npref: -1.3157
[     610 points] regret_avg: 48.8732 | regret_pref: 29.0000 | reward_optimal: 72.5330 | reward_pref: 23.6598 | reward_npref: -1.2784
[     615 points] regret_avg: 49.1608 | regret_pref: 29.0000 | reward_optimal: 72.8447 | reward_pref: 23.6839 | reward_npref: -1.4753
[     620 points] regret_avg: 49.3384 | regret_pref: 30.0000 | reward_optimal: 73.0159 | reward_pref: 23.6775 | reward_npref: -1.4253
[     625 points] regret_avg: 49.7530 | regret_pref: 31.0000 | reward_optimal: 73.4116 | reward_pref: 23.6586 | reward_npref: -1.4250
[     630 points] regret_avg: 50.7451 | regret_pref: 32.0000 | reward_optimal: 73.6346 | reward_pref: 22.8895 | reward_npref: -2.0427
[     635 points] regret_avg: 51.2962 | regret_pref: 33.0000 | reward_optimal: 74.7939 | reward_pref: 23.4977 | reward_npref: -1.0233
[     640 points] regret_avg: 51.3234 | regret_pref: 33.0000 | reward_optimal: 74.9589 | reward_pref: 23.6356 | reward_npref: -0.9029
[     645 points] regret_avg: 51.9350 | regret_pref: 33.0000 | reward_optimal: 75.0637 | reward_pref: 23.1287 | reward_npref: -1.9811
[     650 points] regret_avg: 52.5245 | regret_pref: 33.0000 | reward_optimal: 75.2027 | reward_pref: 22.6782 | reward_npref: -2.4993
[     655 points] regret_avg: 52.8470 | regret_pref: 34.0000 | reward_optimal: 75.4524 | reward_pref: 22.6053 | reward_npref: -2.5122
[     660 points] regret_avg: 53.7953 | regret_pref: 34.0000 | reward_optimal: 75.7027 | reward_pref: 21.9074 | reward_npref: -3.2861
[     665 points] regret_avg: 54.0574 | regret_pref: 34.0000 | reward_optimal: 75.9250 | reward_pref: 21.8676 | reward_npref: -3.4586
[     670 points] regret_avg: 54.8610 | regret_pref: 34.0000 | reward_optimal: 76.2322 | reward_pref: 21.3712 | reward_npref: -4.0188
[     675 points] regret_avg: 55.2081 | regret_pref: 35.0000 | reward_optimal: 76.8025 | reward_pref: 21.5944 | reward_npref: -3.7556
[     680 points] regret_avg: 55.2081 | regret_pref: 35.0000 | reward_optimal: 77.0242 | reward_pref: 21.8161 | reward_npref: -5.2311
[     685 points] regret_avg: 55.9162 | regret_pref: 35.0000 | reward_optimal: 77.0745 | reward_pref: 21.1583 | reward_npref: -7.0253
[     690 points] regret_avg: 55.9674 | regret_pref: 35.0000 | reward_optimal: 77.5119 | reward_pref: 21.5445 | reward_npref: -6.8775
[     695 points] regret_avg: 57.3347 | regret_pref: 35.0000 | reward_optimal: 80.6672 | reward_pref: 23.3325 | reward_npref: -5.6695
[     700 points] regret_avg: 58.1648 | regret_pref: 36.0000 | reward_optimal: 80.8785 | reward_pref: 22.7137 | reward_npref: -5.8876
[     705 points] regret_avg: 58.5340 | regret_pref: 37.0000 | reward_optimal: 81.0086 | reward_pref: 22.4746 | reward_npref: -5.9054
[     710 points] regret_avg: 59.3433 | regret_pref: 37.0000 | reward_optimal: 81.0945 | reward_pref: 21.7512 | reward_npref: -7.5331
[     715 points] regret_avg: 59.6437 | regret_pref: 37.0000 | reward_optimal: 81.2702 | reward_pref: 21.6266 | reward_npref: -8.6268
[     720 points] regret_avg: 60.9823 | regret_pref: 38.0000 | reward_optimal: 82.9751 | reward_pref: 21.9928 | reward_npref: -7.9429
[     725 points] regret_avg: 61.0730 | regret_pref: 38.0000 | reward_optimal: 83.3082 | reward_pref: 22.2351 | reward_npref: -7.7649
[     730 points] regret_avg: 62.2775 | regret_pref: 38.0000 | reward_optimal: 84.8817 | reward_pref: 22.6041 | reward_npref: -7.4550
[     735 points] regret_avg: 62.5073 | regret_pref: 38.0000 | reward_optimal: 85.1394 | reward_pref: 22.6321 | reward_npref: -7.5255
[     740 points] regret_avg: 63.9948 | regret_pref: 39.0000 | reward_optimal: 87.1975 | reward_pref: 23.2027 | reward_npref: -6.4741
[     745 points] regret_avg: 64.6851 | regret_pref: 40.0000 | reward_optimal: 88.1522 | reward_pref: 23.4671 | reward_npref: -5.6343
[     750 points] regret_avg: 65.5563 | regret_pref: 40.0000 | reward_optimal: 88.3154 | reward_pref: 22.7591 | reward_npref: -6.9109
[     755 points] regret_avg: 66.0319 | regret_pref: 41.0000 | reward_optimal: 88.6332 | reward_pref: 22.6012 | reward_npref: -6.8507
[     760 points] regret_avg: 67.0752 | regret_pref: 42.0000 | reward_optimal: 88.7930 | reward_pref: 21.7178 | reward_npref: -7.3651
[     765 points] regret_avg: 68.4525 | regret_pref: 42.0000 | reward_optimal: 88.9108 | reward_pref: 20.4584 | reward_npref: -8.8855
[     770 points] regret_avg: 68.6071 | regret_pref: 42.0000 | reward_optimal: 89.1886 | reward_pref: 20.5815 | reward_npref: -8.7715
[     775 points] regret_avg: 68.9446 | regret_pref: 42.0000 | reward_optimal: 90.1159 | reward_pref: 21.1713 | reward_npref: -8.2921
[     780 points] regret_avg: 69.6669 | regret_pref: 42.0000 | reward_optimal: 92.4676 | reward_pref: 22.8007 | reward_npref: -7.2328
[     785 points] regret_avg: 69.6669 | regret_pref: 42.0000 | reward_optimal: 92.7233 | reward_pref: 23.0565 | reward_npref: -7.2186
[     790 points] regret_avg: 69.8343 | regret_pref: 42.0000 | reward_optimal: 93.4222 | reward_pref: 23.5880 | reward_npref: -6.8896
[     795 points] regret_avg: 70.3192 | regret_pref: 42.0000 | reward_optimal: 93.7012 | reward_pref: 23.3820 | reward_npref: -7.1583
[     800 points] regret_avg: 70.4704 | regret_pref: 42.0000 | reward_optimal: 93.8137 | reward_pref: 23.3434 | reward_npref: -7.3423
[     805 points] regret_avg: 71.2761 | regret_pref: 42.0000 | reward_optimal: 94.0535 | reward_pref: 22.7774 | reward_npref: -8.3018
[     810 points] regret_avg: 71.7410 | regret_pref: 43.0000 | reward_optimal: 94.7081 | reward_pref: 22.9672 | reward_npref: -8.0702
[     815 points] regret_avg: 72.0564 | regret_pref: 44.0000 | reward_optimal: 95.2641 | reward_pref: 23.2076 | reward_npref: -7.6458
[     820 points] regret_avg: 72.1191 | regret_pref: 44.0000 | reward_optimal: 95.7930 | reward_pref: 23.6739 | reward_npref: -7.4799
[     825 points] regret_avg: 72.4992 | regret_pref: 45.0000 | reward_optimal: 96.1403 | reward_pref: 23.6411 | reward_npref: -7.1326
[     830 points] regret_avg: 72.6993 | regret_pref: 46.0000 | reward_optimal: 96.6563 | reward_pref: 23.9570 | reward_npref: -6.7638
[     835 points] regret_avg: 74.1266 | regret_pref: 46.0000 | reward_optimal: 98.7662 | reward_pref: 24.6395 | reward_npref: -6.5039
[     840 points] regret_avg: 75.1920 | regret_pref: 46.0000 | reward_optimal: 98.9743 | reward_pref: 23.7823 | reward_npref: -7.5259
[     845 points] regret_avg: 75.8164 | regret_pref: 46.0000 | reward_optimal: 99.1212 | reward_pref: 23.3048 | reward_npref: -8.2891
[     850 points] regret_avg: 76.4885 | regret_pref: 47.0000 | reward_optimal: 99.2318 | reward_pref: 22.7433 | reward_npref: -8.7442
[     855 points] regret_avg: 76.5253 | regret_pref: 47.0000 | reward_optimal: 99.8476 | reward_pref: 23.3223 | reward_npref: -8.3109
[     860 points] regret_avg: 76.7838 | regret_pref: 47.0000 | reward_optimal: 101.2680 | reward_pref: 24.4841 | reward_npref: -7.4894
[     865 points] regret_avg: 77.3457 | regret_pref: 47.0000 | reward_optimal: 101.3988 | reward_pref: 24.0531 | reward_npref: -8.2448
[     870 points] regret_avg: 78.4252 | regret_pref: 48.0000 | reward_optimal: 101.6763 | reward_pref: 23.2510 | reward_npref: -8.5577
[     875 points] regret_avg: 78.4252 | regret_pref: 48.0000 | reward_optimal: 103.5072 | reward_pref: 25.0820 | reward_npref: -7.9296
[     880 points] regret_avg: 78.8629 | regret_pref: 48.0000 | reward_optimal: 103.6966 | reward_pref: 24.8336 | reward_npref: -8.9468
[     885 points] regret_avg: 79.6513 | regret_pref: 48.0000 | reward_optimal: 103.7220 | reward_pref: 24.0708 | reward_npref: -10.5281
[     890 points] regret_avg: 80.4219 | regret_pref: 49.0000 | reward_optimal: 105.1286 | reward_pref: 24.7067 | reward_npref: -9.8081
[     895 points] regret_avg: 80.6231 | regret_pref: 49.0000 | reward_optimal: 105.3228 | reward_pref: 24.6997 | reward_npref: -9.8316
[     900 points] regret_avg: 81.0768 | regret_pref: 49.0000 | reward_optimal: 105.4320 | reward_pref: 24.3552 | reward_npref: -10.5553
[     905 points] regret_avg: 81.0768 | regret_pref: 49.0000 | reward_optimal: 105.4547 | reward_pref: 24.3779 | reward_npref: -11.4497
[     910 points] regret_avg: 82.2340 | regret_pref: 49.0000 | reward_optimal: 105.5932 | reward_pref: 23.3592 | reward_npref: -13.2429
[     915 points] regret_avg: 82.3909 | regret_pref: 49.0000 | reward_optimal: 105.9119 | reward_pref: 23.5209 | reward_npref: -13.1977
[     920 points] regret_avg: 82.6663 | regret_pref: 49.0000 | reward_optimal: 107.0428 | reward_pref: 24.3766 | reward_npref: -12.4105
[     925 points] regret_avg: 82.8675 | regret_pref: 49.0000 | reward_optimal: 108.1554 | reward_pref: 25.2879 | reward_npref: -11.6321
[     930 points] regret_avg: 83.1214 | regret_pref: 50.0000 | reward_optimal: 108.6240 | reward_pref: 25.5026 | reward_npref: -11.3317
[     935 points] regret_avg: 83.3954 | regret_pref: 50.0000 | reward_optimal: 109.2825 | reward_pref: 25.8871 | reward_npref: -11.0581
[     940 points] regret_avg: 85.5938 | regret_pref: 50.0000 | reward_optimal: 109.2990 | reward_pref: 23.7052 | reward_npref: -13.6089
[     945 points] regret_avg: 86.2102 | regret_pref: 51.0000 | reward_optimal: 110.5770 | reward_pref: 24.3668 | reward_npref: -12.5642
[     950 points] regret_avg: 86.2102 | regret_pref: 51.0000 | reward_optimal: 112.4032 | reward_pref: 26.1931 | reward_npref: -11.1846
[     955 points] regret_avg: 86.4558 | regret_pref: 51.0000 | reward_optimal: 112.5799 | reward_pref: 26.1241 | reward_npref: -11.6527
[     960 points] regret_avg: 86.6478 | regret_pref: 51.0000 | reward_optimal: 112.7331 | reward_pref: 26.0853 | reward_npref: -12.2393
[     965 points] regret_avg: 88.3204 | regret_pref: 51.0000 | reward_optimal: 115.2226 | reward_pref: 26.9022 | reward_npref: -11.8692
[     970 points] regret_avg: 88.3204 | regret_pref: 51.0000 | reward_optimal: 115.3044 | reward_pref: 26.9840 | reward_npref: -13.1731
[     975 points] regret_avg: 88.7647 | regret_pref: 52.0000 | reward_optimal: 115.4456 | reward_pref: 26.6809 | reward_npref: -13.1505
[     980 points] regret_avg: 89.5508 | regret_pref: 52.0000 | reward_optimal: 115.5405 | reward_pref: 25.9896 | reward_npref: -14.0579
