[       5 points] regret_avg: 0.7084 | regret_pref: 0.0000 | reward_optimal: 0.1625 | reward_pref: -0.5458 | reward_npref: -4.9685
[     570 points] regret_avg: 292.7757 | regret_pref: 33.0000 | reward_optimal: 363.7978 | reward_pref: 71.0221 | reward_npref: -134.4719
[     575 points] regret_avg: 295.9437 | regret_pref: 33.0000 | reward_optimal: 369.5533 | reward_pref: 73.6096 | reward_npref: -132.8920
[     580 points] regret_avg: 298.4938 | regret_pref: 33.0000 | reward_optimal: 369.9284 | reward_pref: 71.4346 | reward_npref: -136.7951
[     585 points] regret_avg: 300.2643 | regret_pref: 33.0000 | reward_optimal: 379.4428 | reward_pref: 79.1785 | reward_npref: -132.5731
[     590 points] regret_avg: 301.3566 | regret_pref: 33.0000 | reward_optimal: 379.0207 | reward_pref: 77.6641 | reward_npref: -136.8283
[     595 points] regret_avg: 309.3443 | regret_pref: 34.0000 | reward_optimal: 389.8771 | reward_pref: 80.5328 | reward_npref: -131.3383
[     600 points] regret_avg: 320.0678 | regret_pref: 35.0000 | reward_optimal: 389.6413 | reward_pref: 69.5735 | reward_npref: -139.1394
[     605 points] regret_avg: 320.7720 | regret_pref: 35.0000 | reward_optimal: 392.5470 | reward_pref: 71.7751 | reward_npref: -138.3985
[     610 points] regret_avg: 323.6607 | regret_pref: 35.0000 | reward_optimal: 392.1756 | reward_pref: 68.5149 | reward_npref: -151.8828
[     615 points] regret_avg: 325.9650 | regret_pref: 35.0000 | reward_optimal: 392.3593 | reward_pref: 66.3943 | reward_npref: -161.0789
[     620 points] regret_avg: 328.3077 | regret_pref: 36.0000 | reward_optimal: 392.6783 | reward_pref: 64.3705 | reward_npref: -161.7738
[     625 points] regret_avg: 333.8982 | regret_pref: 36.0000 | reward_optimal: 401.0341 | reward_pref: 67.1359 | reward_npref: -159.9323
[     630 points] regret_avg: 333.8982 | regret_pref: 36.0000 | reward_optimal: 405.4024 | reward_pref: 71.5042 | reward_npref: -157.1459
[     635 points] regret_avg: 333.8982 | regret_pref: 36.0000 | reward_optimal: 407.5431 | reward_pref: 73.6449 | reward_npref: -155.8866
[     640 points] regret_avg: 335.5215 | regret_pref: 37.0000 | reward_optimal: 409.7715 | reward_pref: 74.2499 | reward_npref: -154.9676
[     645 points] regret_avg: 337.4424 | regret_pref: 37.0000 | reward_optimal: 410.1847 | reward_pref: 72.7423 | reward_npref: -156.6565
[     650 points] regret_avg: 337.4424 | regret_pref: 37.0000 | reward_optimal: 417.9370 | reward_pref: 80.4946 | reward_npref: -149.8600
[     655 points] regret_avg: 338.5445 | regret_pref: 37.0000 | reward_optimal: 417.7198 | reward_pref: 79.1753 | reward_npref: -157.0585
[     660 points] regret_avg: 341.5414 | regret_pref: 37.0000 | reward_optimal: 417.1354 | reward_pref: 75.5940 | reward_npref: -164.3455
[     665 points] regret_avg: 341.5414 | regret_pref: 37.0000 | reward_optimal: 417.1069 | reward_pref: 75.5655 | reward_npref: -173.2429
[     670 points] regret_avg: 342.4740 | regret_pref: 37.0000 | reward_optimal: 420.9096 | reward_pref: 78.4356 | reward_npref: -171.9648
[     675 points] regret_avg: 342.4740 | regret_pref: 37.0000 | reward_optimal: 421.9626 | reward_pref: 79.4886 | reward_npref: -171.1660
[     680 points] regret_avg: 343.4750 | regret_pref: 37.0000 | reward_optimal: 425.2720 | reward_pref: 81.7971 | reward_npref: -169.4464
[     685 points] regret_avg: 347.0384 | regret_pref: 37.0000 | reward_optimal: 434.8703 | reward_pref: 87.8319 | reward_npref: -164.0026
[     690 points] regret_avg: 349.3133 | regret_pref: 38.0000 | reward_optimal: 435.2959 | reward_pref: 85.9825 | reward_npref: -165.1307
[     695 points] regret_avg: 355.5260 | regret_pref: 38.0000 | reward_optimal: 435.5376 | reward_pref: 80.0116 | reward_npref: -174.1577
[     700 points] regret_avg: 358.7882 | regret_pref: 38.0000 | reward_optimal: 435.7532 | reward_pref: 76.9649 | reward_npref: -180.4370
[     705 points] regret_avg: 359.1488 | regret_pref: 39.0000 | reward_optimal: 436.3321 | reward_pref: 77.1832 | reward_npref: -179.8915
[     710 points] regret_avg: 359.7499 | regret_pref: 39.0000 | reward_optimal: 446.0483 | reward_pref: 86.2984 | reward_npref: -178.5236
[     715 points] regret_avg: 362.3222 | regret_pref: 39.0000 | reward_optimal: 446.5518 | reward_pref: 84.2296 | reward_npref: -181.5814
[     720 points] regret_avg: 362.3222 | regret_pref: 39.0000 | reward_optimal: 446.4515 | reward_pref: 84.1294 | reward_npref: -190.8259
[     725 points] regret_avg: 366.5635 | regret_pref: 39.0000 | reward_optimal: 445.8626 | reward_pref: 79.2992 | reward_npref: -196.6510
[     730 points] regret_avg: 368.2033 | regret_pref: 39.0000 | reward_optimal: 446.2041 | reward_pref: 78.0008 | reward_npref: -198.1432
[     735 points] regret_avg: 368.8736 | regret_pref: 40.0000 | reward_optimal: 447.2605 | reward_pref: 78.3869 | reward_npref: -197.5254
[     740 points] regret_avg: 372.9501 | regret_pref: 40.0000 | reward_optimal: 463.6127 | reward_pref: 90.6626 | reward_npref: -189.3197
[     745 points] regret_avg: 374.0104 | regret_pref: 40.0000 | reward_optimal: 463.2627 | reward_pref: 89.2523 | reward_npref: -193.3426
[     750 points] regret_avg: 374.2734 | regret_pref: 40.0000 | reward_optimal: 463.7330 | reward_pref: 89.4596 | reward_npref: -193.4026
[     755 points] regret_avg: 377.0267 | regret_pref: 40.0000 | reward_optimal: 463.8117 | reward_pref: 86.7850 | reward_npref: -199.0509
[     760 points] regret_avg: 383.9068 | regret_pref: 40.0000 | reward_optimal: 463.3714 | reward_pref: 79.4646 | reward_npref: -207.3006
[     765 points] regret_avg: 385.2562 | regret_pref: 40.0000 | reward_optimal: 466.9829 | reward_pref: 81.7268 | reward_npref: -205.2629
[     770 points] regret_avg: 391.7244 | regret_pref: 40.0000 | reward_optimal: 480.0516 | reward_pref: 88.3272 | reward_npref: -202.5858
[     775 points] regret_avg: 394.4285 | regret_pref: 41.0000 | reward_optimal: 483.5761 | reward_pref: 89.1475 | reward_npref: -201.1931
[     780 points] regret_avg: 396.0701 | regret_pref: 42.0000 | reward_optimal: 485.9400 | reward_pref: 89.8699 | reward_npref: -199.5410
[     785 points] regret_avg: 396.0701 | regret_pref: 42.0000 | reward_optimal: 499.4669 | reward_pref: 103.3968 | reward_npref: -186.8532
[     790 points] regret_avg: 398.8509 | regret_pref: 42.0000 | reward_optimal: 508.5171 | reward_pref: 109.6662 | reward_npref: -181.1366
[     795 points] regret_avg: 402.4010 | regret_pref: 42.0000 | reward_optimal: 522.8096 | reward_pref: 120.4086 | reward_npref: -172.1654
[     800 points] regret_avg: 407.8032 | regret_pref: 42.0000 | reward_optimal: 522.8890 | reward_pref: 115.0858 | reward_npref: -179.3064
[     805 points] regret_avg: 408.2122 | regret_pref: 43.0000 | reward_optimal: 524.6865 | reward_pref: 116.4743 | reward_npref: -177.8170
[     810 points] regret_avg: 411.5075 | regret_pref: 43.0000 | reward_optimal: 532.4091 | reward_pref: 120.9016 | reward_npref: -176.0162
[     815 points] regret_avg: 413.0041 | regret_pref: 43.0000 | reward_optimal: 540.5011 | reward_pref: 127.4970 | reward_npref: -173.8079
[     820 points] regret_avg: 415.1133 | regret_pref: 43.0000 | reward_optimal: 540.8239 | reward_pref: 125.7106 | reward_npref: -176.6584
[     825 points] regret_avg: 421.0474 | regret_pref: 43.0000 | reward_optimal: 540.9672 | reward_pref: 119.9198 | reward_npref: -184.4311
[     830 points] regret_avg: 422.6564 | regret_pref: 44.0000 | reward_optimal: 541.7456 | reward_pref: 119.0891 | reward_npref: -184.3920
[     835 points] regret_avg: 425.8467 | regret_pref: 44.0000 | reward_optimal: 549.1939 | reward_pref: 123.3473 | reward_npref: -181.0293
[     840 points] regret_avg: 426.1334 | regret_pref: 44.0000 | reward_optimal: 553.8822 | reward_pref: 127.7487 | reward_npref: -179.1603
[     845 points] regret_avg: 426.1334 | regret_pref: 44.0000 | reward_optimal: 564.0639 | reward_pref: 137.9305 | reward_npref: -173.3687
[     850 points] regret_avg: 426.6605 | regret_pref: 44.0000 | reward_optimal: 564.9448 | reward_pref: 138.2844 | reward_npref: -173.3648
[     855 points] regret_avg: 426.6605 | regret_pref: 44.0000 | reward_optimal: 565.4476 | reward_pref: 138.7872 | reward_npref: -173.2654
[     860 points] regret_avg: 427.2268 | regret_pref: 45.0000 | reward_optimal: 567.1079 | reward_pref: 139.8810 | reward_npref: -172.0764
[     865 points] regret_avg: 428.8868 | regret_pref: 45.0000 | reward_optimal: 568.0350 | reward_pref: 139.1481 | reward_npref: -173.3687
[     870 points] regret_avg: 430.7252 | regret_pref: 45.0000 | reward_optimal: 573.0481 | reward_pref: 142.3230 | reward_npref: -171.3910
[     875 points] regret_avg: 435.5754 | regret_pref: 45.0000 | reward_optimal: 582.9337 | reward_pref: 147.3583 | reward_npref: -169.7896
[     880 points] regret_avg: 435.5754 | regret_pref: 45.0000 | reward_optimal: 583.2251 | reward_pref: 147.6497 | reward_npref: -170.2800
[     885 points] regret_avg: 436.6098 | regret_pref: 45.0000 | reward_optimal: 591.6153 | reward_pref: 155.0055 | reward_npref: -165.4955
[     890 points] regret_avg: 436.6098 | regret_pref: 45.0000 | reward_optimal: 592.6810 | reward_pref: 156.0712 | reward_npref: -165.2838
[     895 points] regret_avg: 442.1395 | regret_pref: 45.0000 | reward_optimal: 591.5409 | reward_pref: 149.4014 | reward_npref: -182.7147
[     900 points] regret_avg: 453.7113 | regret_pref: 45.0000 | reward_optimal: 590.9473 | reward_pref: 137.2359 | reward_npref: -197.1078
[     905 points] regret_avg: 455.5217 | regret_pref: 45.0000 | reward_optimal: 591.7060 | reward_pref: 136.1843 | reward_npref: -198.4438
[     910 points] regret_avg: 457.3848 | regret_pref: 45.0000 | reward_optimal: 594.7638 | reward_pref: 137.3790 | reward_npref: -197.4432
[     915 points] regret_avg: 457.6083 | regret_pref: 46.0000 | reward_optimal: 595.2399 | reward_pref: 137.6315 | reward_npref: -197.0464
[     920 points] regret_avg: 458.2907 | regret_pref: 46.0000 | reward_optimal: 596.2787 | reward_pref: 137.9880 | reward_npref: -196.7485
[     925 points] regret_avg: 462.5662 | regret_pref: 47.0000 | reward_optimal: 601.9922 | reward_pref: 139.4260 | reward_npref: -193.1080
[     930 points] regret_avg: 467.6057 | regret_pref: 48.0000 | reward_optimal: 602.5250 | reward_pref: 134.9193 | reward_npref: -197.1886
[     935 points] regret_avg: 470.0204 | regret_pref: 48.0000 | reward_optimal: 612.3084 | reward_pref: 142.2880 | reward_npref: -195.5444
[     940 points] regret_avg: 470.0204 | regret_pref: 48.0000 | reward_optimal: 612.5498 | reward_pref: 142.5294 | reward_npref: -198.4653
[     945 points] regret_avg: 472.3563 | regret_pref: 48.0000 | reward_optimal: 612.4876 | reward_pref: 140.1314 | reward_npref: -209.0942
[     950 points] regret_avg: 476.6007 | regret_pref: 49.0000 | reward_optimal: 618.3865 | reward_pref: 141.7858 | reward_npref: -206.0729
[     955 points] regret_avg: 479.6850 | regret_pref: 49.0000 | reward_optimal: 634.9262 | reward_pref: 155.2413 | reward_npref: -203.6860
[     960 points] regret_avg: 479.6850 | regret_pref: 49.0000 | reward_optimal: 635.7666 | reward_pref: 156.0816 | reward_npref: -203.3447
[     965 points] regret_avg: 482.8538 | regret_pref: 49.0000 | reward_optimal: 636.5632 | reward_pref: 153.7094 | reward_npref: -207.2274
[     970 points] regret_avg: 486.7153 | regret_pref: 49.0000 | reward_optimal: 636.1455 | reward_pref: 149.4302 | reward_npref: -218.2904
[     975 points] regret_avg: 488.5295 | regret_pref: 49.0000 | reward_optimal: 636.7999 | reward_pref: 148.2704 | reward_npref: -221.7188
[     980 points] regret_avg: 493.3765 | regret_pref: 49.0000 | reward_optimal: 637.3020 | reward_pref: 143.9255 | reward_npref: -227.5766
