[       5 points] regret_avg: 0.4661 | regret_pref: 1.0000 | reward_optimal: 1.9510 | reward_pref: 1.4850 | reward_npref: 1.6008
[     390 points] regret_avg: 206.7385 | regret_pref: 32.0000 | reward_optimal: 235.7109 | reward_pref: 28.9725 | reward_npref: -20.6661
[     395 points] regret_avg: 210.4396 | regret_pref: 33.0000 | reward_optimal: 235.9477 | reward_pref: 25.5081 | reward_npref: -23.5370
[     400 points] regret_avg: 211.3945 | regret_pref: 34.0000 | reward_optimal: 236.8654 | reward_pref: 25.4709 | reward_npref: -23.3799
[     405 points] regret_avg: 213.9668 | regret_pref: 34.0000 | reward_optimal: 250.6548 | reward_pref: 36.6880 | reward_npref: -19.8139
[     410 points] regret_avg: 221.5484 | regret_pref: 34.0000 | reward_optimal: 265.8749 | reward_pref: 44.3265 | reward_npref: -14.0629
[     415 points] regret_avg: 225.0811 | regret_pref: 35.0000 | reward_optimal: 266.1337 | reward_pref: 41.0525 | reward_npref: -14.6578
[     420 points] regret_avg: 225.9299 | regret_pref: 35.0000 | reward_optimal: 266.9419 | reward_pref: 41.0120 | reward_npref: -15.1867
[     425 points] regret_avg: 227.3382 | regret_pref: 35.0000 | reward_optimal: 267.2100 | reward_pref: 39.8719 | reward_npref: -21.5897
[     430 points] regret_avg: 227.3382 | regret_pref: 35.0000 | reward_optimal: 273.6564 | reward_pref: 46.3182 | reward_npref: -19.0483
[     435 points] regret_avg: 235.0705 | regret_pref: 35.0000 | reward_optimal: 284.1372 | reward_pref: 49.0667 | reward_npref: -17.8481
[     440 points] regret_avg: 235.0705 | regret_pref: 35.0000 | reward_optimal: 293.0634 | reward_pref: 57.9929 | reward_npref: -11.6715
[     445 points] regret_avg: 240.1109 | regret_pref: 35.0000 | reward_optimal: 306.5788 | reward_pref: 66.4679 | reward_npref: -5.7056
[     450 points] regret_avg: 246.1350 | regret_pref: 35.0000 | reward_optimal: 306.3429 | reward_pref: 60.2079 | reward_npref: -17.5363
[     455 points] regret_avg: 246.9230 | regret_pref: 36.0000 | reward_optimal: 307.0058 | reward_pref: 60.0828 | reward_npref: -17.5509
[     460 points] regret_avg: 255.4739 | regret_pref: 36.0000 | reward_optimal: 306.6062 | reward_pref: 51.1323 | reward_npref: -29.7801
[     465 points] regret_avg: 256.1560 | regret_pref: 37.0000 | reward_optimal: 307.6741 | reward_pref: 51.5181 | reward_npref: -29.0182
[     470 points] regret_avg: 261.2734 | regret_pref: 37.0000 | reward_optimal: 319.4687 | reward_pref: 58.1952 | reward_npref: -25.2310
[     475 points] regret_avg: 262.4671 | regret_pref: 38.0000 | reward_optimal: 319.7073 | reward_pref: 57.2402 | reward_npref: -25.7133
[     480 points] regret_avg: 265.6488 | regret_pref: 39.0000 | reward_optimal: 320.0702 | reward_pref: 54.4213 | reward_npref: -27.4541
[     485 points] regret_avg: 265.6488 | regret_pref: 39.0000 | reward_optimal: 335.7608 | reward_pref: 70.1120 | reward_npref: -26.2852
[     490 points] regret_avg: 269.8352 | regret_pref: 39.0000 | reward_optimal: 349.2175 | reward_pref: 79.3823 | reward_npref: -23.6357
[     495 points] regret_avg: 273.0557 | regret_pref: 39.0000 | reward_optimal: 357.9317 | reward_pref: 84.8760 | reward_npref: -22.1640
[     500 points] regret_avg: 274.6859 | regret_pref: 40.0000 | reward_optimal: 358.6730 | reward_pref: 83.9871 | reward_npref: -22.7368
[     505 points] regret_avg: 275.5322 | regret_pref: 41.0000 | reward_optimal: 361.0905 | reward_pref: 85.5583 | reward_npref: -20.4624
[     510 points] regret_avg: 282.3043 | regret_pref: 42.0000 | reward_optimal: 374.7120 | reward_pref: 92.4077 | reward_npref: -10.2312
[     515 points] regret_avg: 288.3130 | regret_pref: 43.0000 | reward_optimal: 384.5034 | reward_pref: 96.1904 | reward_npref: -4.0644
[     520 points] regret_avg: 289.4967 | regret_pref: 44.0000 | reward_optimal: 384.7817 | reward_pref: 95.2850 | reward_npref: -4.2637
[     525 points] regret_avg: 291.7165 | regret_pref: 44.0000 | reward_optimal: 385.0152 | reward_pref: 93.2988 | reward_npref: -8.0298
[     530 points] regret_avg: 293.9731 | regret_pref: 45.0000 | reward_optimal: 385.2584 | reward_pref: 91.2853 | reward_npref: -8.7379
[     535 points] regret_avg: 297.9712 | regret_pref: 46.0000 | reward_optimal: 385.9863 | reward_pref: 88.0151 | reward_npref: -10.7247
[     540 points] regret_avg: 297.9712 | regret_pref: 46.0000 | reward_optimal: 385.0921 | reward_pref: 87.1209 | reward_npref: -13.6749
[     545 points] regret_avg: 298.8727 | regret_pref: 46.0000 | reward_optimal: 385.5116 | reward_pref: 86.6390 | reward_npref: -20.5335
[     550 points] regret_avg: 299.6156 | regret_pref: 47.0000 | reward_optimal: 389.5495 | reward_pref: 89.9339 | reward_npref: -16.7436
[     555 points] regret_avg: 302.7432 | regret_pref: 47.0000 | reward_optimal: 389.5320 | reward_pref: 86.7888 | reward_npref: -25.3294
[     560 points] regret_avg: 310.9612 | regret_pref: 47.0000 | reward_optimal: 389.3678 | reward_pref: 78.4067 | reward_npref: -35.6615
[     565 points] regret_avg: 315.4256 | regret_pref: 47.0000 | reward_optimal: 403.7221 | reward_pref: 88.2965 | reward_npref: -30.2152
[     570 points] regret_avg: 315.4256 | regret_pref: 47.0000 | reward_optimal: 404.0132 | reward_pref: 88.5876 | reward_npref: -33.0111
[     575 points] regret_avg: 317.1010 | regret_pref: 47.0000 | reward_optimal: 404.1455 | reward_pref: 87.0445 | reward_npref: -38.2869
[     580 points] regret_avg: 317.7538 | regret_pref: 47.0000 | reward_optimal: 404.5012 | reward_pref: 86.7474 | reward_npref: -39.0917
[     585 points] regret_avg: 319.9175 | regret_pref: 47.0000 | reward_optimal: 405.1167 | reward_pref: 85.1992 | reward_npref: -41.4787
[     590 points] regret_avg: 321.3727 | regret_pref: 47.0000 | reward_optimal: 411.0728 | reward_pref: 89.7001 | reward_npref: -37.6996
[     595 points] regret_avg: 325.4024 | regret_pref: 47.0000 | reward_optimal: 418.3828 | reward_pref: 92.9804 | reward_npref: -36.5345
[     600 points] regret_avg: 326.5892 | regret_pref: 47.0000 | reward_optimal: 419.0663 | reward_pref: 92.4771 | reward_npref: -37.8886
[     605 points] regret_avg: 328.3535 | regret_pref: 48.0000 | reward_optimal: 419.7876 | reward_pref: 91.4341 | reward_npref: -37.8989
[     610 points] regret_avg: 336.5087 | regret_pref: 49.0000 | reward_optimal: 419.8892 | reward_pref: 83.3805 | reward_npref: -38.7162
[     615 points] regret_avg: 337.9084 | regret_pref: 49.0000 | reward_optimal: 420.4152 | reward_pref: 82.5067 | reward_npref: -41.7486
[     620 points] regret_avg: 338.2949 | regret_pref: 50.0000 | reward_optimal: 420.8568 | reward_pref: 82.5619 | reward_npref: -41.5796
[     625 points] regret_avg: 339.5381 | regret_pref: 50.0000 | reward_optimal: 421.8211 | reward_pref: 82.2830 | reward_npref: -41.9998
[     630 points] regret_avg: 347.6924 | regret_pref: 51.0000 | reward_optimal: 422.1418 | reward_pref: 74.4495 | reward_npref: -48.3433
[     635 points] regret_avg: 350.9241 | regret_pref: 52.0000 | reward_optimal: 422.7347 | reward_pref: 71.8106 | reward_npref: -49.7851
[     640 points] regret_avg: 351.0621 | regret_pref: 52.0000 | reward_optimal: 423.5200 | reward_pref: 72.4579 | reward_npref: -49.2283
[     645 points] regret_avg: 352.2895 | regret_pref: 53.0000 | reward_optimal: 423.8773 | reward_pref: 71.5877 | reward_npref: -49.5961
[     650 points] regret_avg: 353.6745 | regret_pref: 54.0000 | reward_optimal: 435.0306 | reward_pref: 81.3560 | reward_npref: -38.4428
[     655 points] regret_avg: 354.1445 | regret_pref: 54.0000 | reward_optimal: 435.3062 | reward_pref: 81.1616 | reward_npref: -38.7765
[     660 points] regret_avg: 361.7279 | regret_pref: 54.0000 | reward_optimal: 435.0788 | reward_pref: 73.3509 | reward_npref: -47.3789
[     665 points] regret_avg: 364.3657 | regret_pref: 55.0000 | reward_optimal: 435.4345 | reward_pref: 71.0688 | reward_npref: -48.3979
[     670 points] regret_avg: 370.4843 | regret_pref: 56.0000 | reward_optimal: 435.5847 | reward_pref: 65.1005 | reward_npref: -53.7534
[     675 points] regret_avg: 371.2756 | regret_pref: 56.0000 | reward_optimal: 436.3173 | reward_pref: 65.0417 | reward_npref: -54.0076
[     680 points] regret_avg: 371.2756 | regret_pref: 56.0000 | reward_optimal: 437.3399 | reward_pref: 66.0643 | reward_npref: -53.5669
[     685 points] regret_avg: 375.3635 | regret_pref: 56.0000 | reward_optimal: 436.4786 | reward_pref: 61.1151 | reward_npref: -66.4943
[     690 points] regret_avg: 375.5175 | regret_pref: 57.0000 | reward_optimal: 436.6346 | reward_pref: 61.1171 | reward_npref: -66.4440
[     695 points] regret_avg: 382.4687 | regret_pref: 57.0000 | reward_optimal: 452.5673 | reward_pref: 70.0986 | reward_npref: -60.4328
[     700 points] regret_avg: 388.0397 | regret_pref: 58.0000 | reward_optimal: 452.7580 | reward_pref: 64.7183 | reward_npref: -62.6639
[     705 points] regret_avg: 391.8152 | regret_pref: 58.0000 | reward_optimal: 458.3918 | reward_pref: 66.5766 | reward_npref: -61.6932
[     710 points] regret_avg: 396.6969 | regret_pref: 58.0000 | reward_optimal: 457.8919 | reward_pref: 61.1950 | reward_npref: -73.4693
[     715 points] regret_avg: 397.7603 | regret_pref: 58.0000 | reward_optimal: 458.0456 | reward_pref: 60.2853 | reward_npref: -78.6295
[     720 points] regret_avg: 400.3357 | regret_pref: 58.0000 | reward_optimal: 462.3859 | reward_pref: 62.0502 | reward_npref: -77.6152
[     725 points] regret_avg: 403.9887 | regret_pref: 58.0000 | reward_optimal: 462.7672 | reward_pref: 58.7784 | reward_npref: -82.8723
[     730 points] regret_avg: 405.0468 | regret_pref: 58.0000 | reward_optimal: 464.3328 | reward_pref: 59.2861 | reward_npref: -82.3749
[     735 points] regret_avg: 406.9870 | regret_pref: 58.0000 | reward_optimal: 469.6378 | reward_pref: 62.6509 | reward_npref: -80.8595
[     740 points] regret_avg: 414.2708 | regret_pref: 58.0000 | reward_optimal: 484.2865 | reward_pref: 70.0157 | reward_npref: -77.0961
[     745 points] regret_avg: 415.1633 | regret_pref: 58.0000 | reward_optimal: 484.8886 | reward_pref: 69.7253 | reward_npref: -79.6181
[     750 points] regret_avg: 415.7206 | regret_pref: 59.0000 | reward_optimal: 486.1898 | reward_pref: 70.4692 | reward_npref: -78.4629
[     755 points] regret_avg: 416.3688 | regret_pref: 59.0000 | reward_optimal: 488.4294 | reward_pref: 72.0606 | reward_npref: -77.6963
[     760 points] regret_avg: 417.0901 | regret_pref: 59.0000 | reward_optimal: 488.8943 | reward_pref: 71.8042 | reward_npref: -78.1828
[     765 points] regret_avg: 424.1572 | regret_pref: 59.0000 | reward_optimal: 489.0426 | reward_pref: 64.8854 | reward_npref: -86.5164
[     770 points] regret_avg: 425.8831 | regret_pref: 60.0000 | reward_optimal: 489.7874 | reward_pref: 63.9043 | reward_npref: -87.1288
