[       5 points] regret_avg: 0.1518 | regret_pref: 1.0000 | reward_optimal: 0.3336 | reward_pref: 0.1818 | reward_npref: 0.1926
[     115 points] regret_avg: 7.6821 | regret_pref: 11.0000 | reward_optimal: 9.4490 | reward_pref: 1.7669 | reward_npref: 1.9148
[     120 points] regret_avg: 8.0737 | regret_pref: 11.0000 | reward_optimal: 9.7381 | reward_pref: 1.6644 | reward_npref: 1.7844
[     125 points] regret_avg: 8.0737 | regret_pref: 11.0000 | reward_optimal: 10.1083 | reward_pref: 2.0345 | reward_npref: 2.0532
[     130 points] regret_avg: 8.5371 | regret_pref: 12.0000 | reward_optimal: 10.4349 | reward_pref: 1.8978 | reward_npref: 2.0979
[     135 points] regret_avg: 9.0321 | regret_pref: 13.0000 | reward_optimal: 10.7879 | reward_pref: 1.7558 | reward_npref: 2.0778
[     140 points] regret_avg: 9.1288 | regret_pref: 13.0000 | reward_optimal: 11.1883 | reward_pref: 2.0595 | reward_npref: 2.2777
[     145 points] regret_avg: 9.8510 | regret_pref: 13.0000 | reward_optimal: 11.5896 | reward_pref: 1.7386 | reward_npref: 1.9107
[     150 points] regret_avg: 10.4966 | regret_pref: 13.0000 | reward_optimal: 11.8505 | reward_pref: 1.3539 | reward_npref: 1.1912
[     155 points] regret_avg: 10.7619 | regret_pref: 13.0000 | reward_optimal: 12.9376 | reward_pref: 2.1757 | reward_npref: 1.4146
[     160 points] regret_avg: 11.2263 | regret_pref: 13.0000 | reward_optimal: 13.3868 | reward_pref: 2.1605 | reward_npref: 1.2317
[     165 points] regret_avg: 11.7688 | regret_pref: 14.0000 | reward_optimal: 13.8694 | reward_pref: 2.1006 | reward_npref: 1.2231
[     170 points] regret_avg: 12.1151 | regret_pref: 15.0000 | reward_optimal: 14.3565 | reward_pref: 2.2415 | reward_npref: 1.4103
[     175 points] regret_avg: 12.8305 | regret_pref: 16.0000 | reward_optimal: 14.5512 | reward_pref: 1.7206 | reward_npref: 0.9690
[     180 points] regret_avg: 13.0475 | regret_pref: 16.0000 | reward_optimal: 14.8192 | reward_pref: 1.7717 | reward_npref: 0.9610
[     185 points] regret_avg: 13.3464 | regret_pref: 16.0000 | reward_optimal: 15.3035 | reward_pref: 1.9570 | reward_npref: 1.1417
[     190 points] regret_avg: 13.6784 | regret_pref: 16.0000 | reward_optimal: 15.8163 | reward_pref: 2.1378 | reward_npref: 1.2348
[     195 points] regret_avg: 13.9958 | regret_pref: 17.0000 | reward_optimal: 16.3079 | reward_pref: 2.3121 | reward_npref: 1.5039
[     200 points] regret_avg: 14.2163 | regret_pref: 18.0000 | reward_optimal: 16.7257 | reward_pref: 2.5094 | reward_npref: 1.7135
[     205 points] regret_avg: 14.2965 | regret_pref: 19.0000 | reward_optimal: 17.2036 | reward_pref: 2.9072 | reward_npref: 2.1645
[     210 points] regret_avg: 14.8688 | regret_pref: 20.0000 | reward_optimal: 17.5375 | reward_pref: 2.6686 | reward_npref: 2.0044
[     215 points] regret_avg: 15.1348 | regret_pref: 21.0000 | reward_optimal: 18.2906 | reward_pref: 3.1558 | reward_npref: 2.5020
[     220 points] regret_avg: 15.1607 | regret_pref: 21.0000 | reward_optimal: 18.7596 | reward_pref: 3.5989 | reward_npref: 2.7565
[     225 points] regret_avg: 15.3100 | regret_pref: 21.0000 | reward_optimal: 19.0598 | reward_pref: 3.7498 | reward_npref: 2.8593
[     230 points] regret_avg: 15.7372 | regret_pref: 22.0000 | reward_optimal: 20.0820 | reward_pref: 4.3448 | reward_npref: 3.6968
[     235 points] regret_avg: 16.1036 | regret_pref: 23.0000 | reward_optimal: 20.4541 | reward_pref: 4.3505 | reward_npref: 4.0689
[     240 points] regret_avg: 16.1036 | regret_pref: 23.0000 | reward_optimal: 20.7957 | reward_pref: 4.6921 | reward_npref: 4.0327
[     245 points] regret_avg: 16.2965 | regret_pref: 23.0000 | reward_optimal: 21.1110 | reward_pref: 4.8144 | reward_npref: 4.1267
[     250 points] regret_avg: 16.5132 | regret_pref: 23.0000 | reward_optimal: 21.4862 | reward_pref: 4.9730 | reward_npref: 4.1089
[     255 points] regret_avg: 17.0682 | regret_pref: 24.0000 | reward_optimal: 22.0727 | reward_pref: 5.0045 | reward_npref: 4.6954
[     260 points] regret_avg: 17.5394 | regret_pref: 24.0000 | reward_optimal: 22.2937 | reward_pref: 4.7542 | reward_npref: 4.1102
[     265 points] regret_avg: 17.9104 | regret_pref: 24.0000 | reward_optimal: 22.5651 | reward_pref: 4.6546 | reward_npref: 3.8703
[     270 points] regret_avg: 18.4475 | regret_pref: 25.0000 | reward_optimal: 22.9809 | reward_pref: 4.5334 | reward_npref: 3.8554
[     275 points] regret_avg: 18.7562 | regret_pref: 26.0000 | reward_optimal: 23.4371 | reward_pref: 4.6809 | reward_npref: 4.2578
[     280 points] regret_avg: 18.7562 | regret_pref: 26.0000 | reward_optimal: 23.8421 | reward_pref: 5.0859 | reward_npref: 4.0811
[     285 points] regret_avg: 18.9965 | regret_pref: 26.0000 | reward_optimal: 24.3546 | reward_pref: 5.3581 | reward_npref: 4.3091
[     290 points] regret_avg: 19.5926 | regret_pref: 26.0000 | reward_optimal: 24.6142 | reward_pref: 5.0216 | reward_npref: 3.8217
[     295 points] regret_avg: 19.9770 | regret_pref: 26.0000 | reward_optimal: 24.9761 | reward_pref: 4.9991 | reward_npref: 3.5507
[     300 points] regret_avg: 20.2108 | regret_pref: 26.0000 | reward_optimal: 25.4312 | reward_pref: 5.2204 | reward_npref: 3.7532
[     305 points] regret_avg: 20.6989 | regret_pref: 27.0000 | reward_optimal: 26.1493 | reward_pref: 5.4504 | reward_npref: 4.3864
[     310 points] regret_avg: 20.6989 | regret_pref: 27.0000 | reward_optimal: 26.3761 | reward_pref: 5.6772 | reward_npref: 4.4271
[     315 points] regret_avg: 20.8082 | regret_pref: 27.0000 | reward_optimal: 26.8762 | reward_pref: 6.0680 | reward_npref: 4.6956
[     320 points] regret_avg: 21.1265 | regret_pref: 27.0000 | reward_optimal: 27.3088 | reward_pref: 6.1824 | reward_npref: 4.7530
[     325 points] regret_avg: 21.7054 | regret_pref: 28.0000 | reward_optimal: 27.5244 | reward_pref: 5.8191 | reward_npref: 4.4738
[     330 points] regret_avg: 22.3796 | regret_pref: 29.0000 | reward_optimal: 28.0346 | reward_pref: 5.6550 | reward_npref: 4.9841
[     335 points] regret_avg: 22.7012 | regret_pref: 29.0000 | reward_optimal: 28.5069 | reward_pref: 5.8057 | reward_npref: 4.9994
[     340 points] regret_avg: 23.1926 | regret_pref: 30.0000 | reward_optimal: 29.0993 | reward_pref: 5.9067 | reward_npref: 5.1564
[     345 points] regret_avg: 23.6830 | regret_pref: 31.0000 | reward_optimal: 29.5434 | reward_pref: 5.8604 | reward_npref: 5.1936
[     350 points] regret_avg: 24.5224 | regret_pref: 32.0000 | reward_optimal: 30.0315 | reward_pref: 5.5090 | reward_npref: 5.3961
[     355 points] regret_avg: 24.7881 | regret_pref: 33.0000 | reward_optimal: 30.5274 | reward_pref: 5.7394 | reward_npref: 5.6655
[     360 points] regret_avg: 25.3558 | regret_pref: 34.0000 | reward_optimal: 31.0273 | reward_pref: 5.6715 | reward_npref: 5.6068
[     365 points] regret_avg: 25.3558 | regret_pref: 34.0000 | reward_optimal: 31.5923 | reward_pref: 6.2366 | reward_npref: 5.7951
[     370 points] regret_avg: 25.6344 | regret_pref: 34.0000 | reward_optimal: 31.8953 | reward_pref: 6.2609 | reward_npref: 5.7024
[     375 points] regret_avg: 25.6344 | regret_pref: 34.0000 | reward_optimal: 32.2368 | reward_pref: 6.6023 | reward_npref: 5.4967
[     380 points] regret_avg: 25.9683 | regret_pref: 35.0000 | reward_optimal: 32.7513 | reward_pref: 6.7830 | reward_npref: 5.6976
[     385 points] regret_avg: 26.0578 | regret_pref: 35.0000 | reward_optimal: 33.5024 | reward_pref: 7.4446 | reward_npref: 6.0979
[     390 points] regret_avg: 26.2948 | regret_pref: 35.0000 | reward_optimal: 33.8874 | reward_pref: 7.5926 | reward_npref: 6.2219
[     395 points] regret_avg: 26.7293 | regret_pref: 36.0000 | reward_optimal: 34.2725 | reward_pref: 7.5431 | reward_npref: 6.1926
[     400 points] regret_avg: 26.9213 | regret_pref: 36.0000 | reward_optimal: 34.7365 | reward_pref: 7.8152 | reward_npref: 6.4086
[     405 points] regret_avg: 27.0278 | regret_pref: 36.0000 | reward_optimal: 35.3546 | reward_pref: 8.3268 | reward_npref: 6.6476
[     410 points] regret_avg: 27.2048 | regret_pref: 36.0000 | reward_optimal: 35.7271 | reward_pref: 8.5223 | reward_npref: 6.8201
[     415 points] regret_avg: 27.6618 | regret_pref: 37.0000 | reward_optimal: 36.1236 | reward_pref: 8.4618 | reward_npref: 6.9927
[     420 points] regret_avg: 27.9655 | regret_pref: 37.0000 | reward_optimal: 36.4831 | reward_pref: 8.5176 | reward_npref: 6.9716
[     425 points] regret_avg: 28.2616 | regret_pref: 37.0000 | reward_optimal: 36.9475 | reward_pref: 8.6859 | reward_npref: 7.0755
[     430 points] regret_avg: 28.2616 | regret_pref: 37.0000 | reward_optimal: 37.5234 | reward_pref: 9.2618 | reward_npref: 7.3598
[     435 points] regret_avg: 28.7000 | regret_pref: 38.0000 | reward_optimal: 38.2369 | reward_pref: 9.5369 | reward_npref: 7.8154
[     440 points] regret_avg: 28.7000 | regret_pref: 38.0000 | reward_optimal: 38.5705 | reward_pref: 9.8705 | reward_npref: 8.0587
[     445 points] regret_avg: 29.0380 | regret_pref: 38.0000 | reward_optimal: 39.5225 | reward_pref: 10.4844 | reward_npref: 8.5112
[     450 points] regret_avg: 29.4818 | regret_pref: 38.0000 | reward_optimal: 39.7712 | reward_pref: 10.2893 | reward_npref: 8.0988
[     455 points] regret_avg: 29.8361 | regret_pref: 38.0000 | reward_optimal: 40.2419 | reward_pref: 10.4059 | reward_npref: 8.2045
[     460 points] regret_avg: 30.6318 | regret_pref: 38.0000 | reward_optimal: 40.6007 | reward_pref: 9.9688 | reward_npref: 7.5856
[     465 points] regret_avg: 30.8518 | regret_pref: 38.0000 | reward_optimal: 40.9461 | reward_pref: 10.0944 | reward_npref: 7.6593
[     470 points] regret_avg: 31.0938 | regret_pref: 38.0000 | reward_optimal: 41.5722 | reward_pref: 10.4784 | reward_npref: 7.9308
[     475 points] regret_avg: 31.2984 | regret_pref: 39.0000 | reward_optimal: 41.8285 | reward_pref: 10.5301 | reward_npref: 7.9946
[     480 points] regret_avg: 31.7968 | regret_pref: 40.0000 | reward_optimal: 42.3094 | reward_pref: 10.5126 | reward_npref: 8.0248
[     485 points] regret_avg: 31.9002 | regret_pref: 41.0000 | reward_optimal: 42.5038 | reward_pref: 10.6035 | reward_npref: 8.2192
[     490 points] regret_avg: 32.0612 | regret_pref: 41.0000 | reward_optimal: 43.0762 | reward_pref: 11.0150 | reward_npref: 8.4464
[     495 points] regret_avg: 32.1831 | regret_pref: 41.0000 | reward_optimal: 43.4195 | reward_pref: 11.2364 | reward_npref: 8.6464
[     500 points] regret_avg: 32.4870 | regret_pref: 42.0000 | reward_optimal: 43.7024 | reward_pref: 11.2154 | reward_npref: 8.6457
[     505 points] regret_avg: 32.7411 | regret_pref: 43.0000 | reward_optimal: 44.1966 | reward_pref: 11.4555 | reward_npref: 8.9663
[     510 points] regret_avg: 33.2224 | regret_pref: 44.0000 | reward_optimal: 45.2082 | reward_pref: 11.9858 | reward_npref: 9.7345
[     515 points] regret_avg: 33.7190 | regret_pref: 45.0000 | reward_optimal: 46.0887 | reward_pref: 12.3697 | reward_npref: 10.3076
[     520 points] regret_avg: 34.2951 | regret_pref: 46.0000 | reward_optimal: 46.3928 | reward_pref: 12.0977 | reward_npref: 10.2979
[     525 points] regret_avg: 34.5494 | regret_pref: 46.0000 | reward_optimal: 46.6042 | reward_pref: 12.0548 | reward_npref: 10.1710
[     530 points] regret_avg: 34.8660 | regret_pref: 47.0000 | reward_optimal: 46.9276 | reward_pref: 12.0615 | reward_npref: 10.3031
[     535 points] regret_avg: 35.8474 | regret_pref: 48.0000 | reward_optimal: 47.3269 | reward_pref: 11.4796 | reward_npref: 9.9660
[     540 points] regret_avg: 35.8474 | regret_pref: 48.0000 | reward_optimal: 47.4905 | reward_pref: 11.6431 | reward_npref: 9.8987
[     545 points] regret_avg: 36.1218 | regret_pref: 48.0000 | reward_optimal: 48.0258 | reward_pref: 11.9040 | reward_npref: 9.8672
[     550 points] regret_avg: 36.3567 | regret_pref: 49.0000 | reward_optimal: 48.4054 | reward_pref: 12.0487 | reward_npref: 10.0260
[     555 points] regret_avg: 36.8364 | regret_pref: 49.0000 | reward_optimal: 48.7320 | reward_pref: 11.8955 | reward_npref: 9.4792
[     560 points] regret_avg: 37.3323 | regret_pref: 49.0000 | reward_optimal: 49.0487 | reward_pref: 11.7165 | reward_npref: 9.2481
[     565 points] regret_avg: 37.6313 | regret_pref: 49.0000 | reward_optimal: 50.0472 | reward_pref: 12.4159 | reward_npref: 9.6614
[     570 points] regret_avg: 37.6313 | regret_pref: 49.0000 | reward_optimal: 50.3223 | reward_pref: 12.6910 | reward_npref: 9.6377
[     575 points] regret_avg: 38.0190 | regret_pref: 49.0000 | reward_optimal: 50.7552 | reward_pref: 12.7362 | reward_npref: 9.3555
[     580 points] regret_avg: 38.3713 | regret_pref: 49.0000 | reward_optimal: 51.1793 | reward_pref: 12.8079 | reward_npref: 9.3642
[     585 points] regret_avg: 39.0319 | regret_pref: 49.0000 | reward_optimal: 51.5060 | reward_pref: 12.4741 | reward_npref: 8.8332
[     590 points] regret_avg: 39.1441 | regret_pref: 49.0000 | reward_optimal: 52.0220 | reward_pref: 12.8779 | reward_npref: 9.1838
[     595 points] regret_avg: 39.3918 | regret_pref: 50.0000 | reward_optimal: 52.5594 | reward_pref: 13.1676 | reward_npref: 9.6882
[     600 points] regret_avg: 39.8754 | regret_pref: 50.0000 | reward_optimal: 52.8188 | reward_pref: 12.9434 | reward_npref: 9.0970
[     605 points] regret_avg: 40.2552 | regret_pref: 51.0000 | reward_optimal: 53.3074 | reward_pref: 13.0523 | reward_npref: 9.3448
[     610 points] regret_avg: 41.0201 | regret_pref: 52.0000 | reward_optimal: 53.7845 | reward_pref: 12.7644 | reward_npref: 9.5487
[     615 points] regret_avg: 41.3482 | regret_pref: 52.0000 | reward_optimal: 54.2389 | reward_pref: 12.8907 | reward_npref: 9.5312
[     620 points] regret_avg: 41.5398 | regret_pref: 53.0000 | reward_optimal: 54.4963 | reward_pref: 12.9565 | reward_npref: 9.6486
[     625 points] regret_avg: 42.0510 | regret_pref: 53.0000 | reward_optimal: 55.0431 | reward_pref: 12.9920 | reward_npref: 9.6694
[     630 points] regret_avg: 42.6286 | regret_pref: 54.0000 | reward_optimal: 55.4020 | reward_pref: 12.7734 | reward_npref: 9.5015
[     635 points] regret_avg: 42.7315 | regret_pref: 54.0000 | reward_optimal: 55.8420 | reward_pref: 13.1104 | reward_npref: 9.7293
[     640 points] regret_avg: 42.8786 | regret_pref: 54.0000 | reward_optimal: 56.0433 | reward_pref: 13.1647 | reward_npref: 9.7804
[     645 points] regret_avg: 43.4454 | regret_pref: 55.0000 | reward_optimal: 56.3089 | reward_pref: 12.8634 | reward_npref: 9.6745
[     650 points] regret_avg: 43.7971 | regret_pref: 55.0000 | reward_optimal: 56.5383 | reward_pref: 12.7412 | reward_npref: 9.5302
[     655 points] regret_avg: 44.0839 | regret_pref: 55.0000 | reward_optimal: 56.9251 | reward_pref: 12.8411 | reward_npref: 9.5862
[     660 points] regret_avg: 44.6868 | regret_pref: 55.0000 | reward_optimal: 57.3530 | reward_pref: 12.6662 | reward_npref: 9.3851
[     665 points] regret_avg: 45.0445 | regret_pref: 56.0000 | reward_optimal: 57.6944 | reward_pref: 12.6498 | reward_npref: 9.4424
[     670 points] regret_avg: 45.6679 | regret_pref: 57.0000 | reward_optimal: 58.1935 | reward_pref: 12.5256 | reward_npref: 9.3415
[     675 points] regret_avg: 46.0012 | regret_pref: 57.0000 | reward_optimal: 58.6884 | reward_pref: 12.6872 | reward_npref: 9.4829
[     680 points] regret_avg: 46.0012 | regret_pref: 57.0000 | reward_optimal: 59.1118 | reward_pref: 13.1106 | reward_npref: 9.0719
[     685 points] regret_avg: 46.3778 | regret_pref: 57.0000 | reward_optimal: 59.3418 | reward_pref: 12.9639 | reward_npref: 8.5708
[     690 points] regret_avg: 46.5494 | regret_pref: 57.0000 | reward_optimal: 59.6414 | reward_pref: 13.0920 | reward_npref: 8.6911
[     695 points] regret_avg: 46.9343 | regret_pref: 57.0000 | reward_optimal: 60.5641 | reward_pref: 13.6298 | reward_npref: 9.0725
[     700 points] regret_avg: 47.4606 | regret_pref: 58.0000 | reward_optimal: 60.9477 | reward_pref: 13.4871 | reward_npref: 9.0902
[     705 points] regret_avg: 47.7372 | regret_pref: 59.0000 | reward_optimal: 61.1997 | reward_pref: 13.4625 | reward_npref: 9.1928
[     710 points] regret_avg: 48.1715 | regret_pref: 59.0000 | reward_optimal: 61.4707 | reward_pref: 13.2992 | reward_npref: 8.7517
[     715 points] regret_avg: 48.4407 | regret_pref: 59.0000 | reward_optimal: 61.8890 | reward_pref: 13.4483 | reward_npref: 8.4887
[     720 points] regret_avg: 48.6916 | regret_pref: 60.0000 | reward_optimal: 62.3935 | reward_pref: 13.7018 | reward_npref: 8.7729
[     725 points] regret_avg: 49.0088 | regret_pref: 61.0000 | reward_optimal: 62.8072 | reward_pref: 13.7984 | reward_npref: 8.8701
[     730 points] regret_avg: 49.2395 | regret_pref: 61.0000 | reward_optimal: 63.2601 | reward_pref: 14.0206 | reward_npref: 9.0632
[     735 points] regret_avg: 49.6159 | regret_pref: 62.0000 | reward_optimal: 63.6486 | reward_pref: 14.0328 | reward_npref: 9.1503
[     740 points] regret_avg: 49.8769 | regret_pref: 62.0000 | reward_optimal: 64.2364 | reward_pref: 14.3595 | reward_npref: 9.3793
[     745 points] regret_avg: 50.1074 | regret_pref: 63.0000 | reward_optimal: 64.6458 | reward_pref: 14.5384 | reward_npref: 9.6302
[     750 points] regret_avg: 50.6148 | regret_pref: 63.0000 | reward_optimal: 64.9996 | reward_pref: 14.3848 | reward_npref: 9.3057
[     755 points] regret_avg: 51.1124 | regret_pref: 64.0000 | reward_optimal: 65.4912 | reward_pref: 14.3788 | reward_npref: 9.4572
[     760 points] regret_avg: 51.5318 | regret_pref: 64.0000 | reward_optimal: 65.8005 | reward_pref: 14.2687 | reward_npref: 9.2351
[     765 points] regret_avg: 52.1722 | regret_pref: 64.0000 | reward_optimal: 66.1360 | reward_pref: 13.9638 | reward_npref: 8.8556
[     770 points] regret_avg: 52.4946 | regret_pref: 65.0000 | reward_optimal: 66.5380 | reward_pref: 14.0434 | reward_npref: 8.9515
[     775 points] regret_avg: 52.6084 | regret_pref: 66.0000 | reward_optimal: 66.8054 | reward_pref: 14.1970 | reward_npref: 9.1293
[     780 points] regret_avg: 52.7915 | regret_pref: 66.0000 | reward_optimal: 67.4519 | reward_pref: 14.6604 | reward_npref: 9.4579
[     785 points] regret_avg: 53.1526 | regret_pref: 67.0000 | reward_optimal: 67.8416 | reward_pref: 14.6890 | reward_npref: 9.8476
[     790 points] regret_avg: 53.3475 | regret_pref: 68.0000 | reward_optimal: 68.1586 | reward_pref: 14.8111 | reward_npref: 10.0075
[     795 points] regret_avg: 53.8413 | regret_pref: 69.0000 | reward_optimal: 68.6073 | reward_pref: 14.7660 | reward_npref: 9.9850
[     800 points] regret_avg: 54.0040 | regret_pref: 69.0000 | reward_optimal: 68.8010 | reward_pref: 14.7970 | reward_npref: 9.9519
[     805 points] regret_avg: 54.6858 | regret_pref: 70.0000 | reward_optimal: 69.2679 | reward_pref: 14.5822 | reward_npref: 9.8575
[     810 points] regret_avg: 54.8288 | regret_pref: 71.0000 | reward_optimal: 69.5088 | reward_pref: 14.6800 | reward_npref: 10.0983
[     815 points] regret_avg: 54.8288 | regret_pref: 71.0000 | reward_optimal: 69.8359 | reward_pref: 15.0072 | reward_npref: 10.2293
[     820 points] regret_avg: 55.0180 | regret_pref: 71.0000 | reward_optimal: 70.1637 | reward_pref: 15.1457 | reward_npref: 10.3606
[     825 points] regret_avg: 55.5417 | regret_pref: 72.0000 | reward_optimal: 70.7121 | reward_pref: 15.1704 | reward_npref: 10.9090
[     830 points] regret_avg: 55.5417 | regret_pref: 72.0000 | reward_optimal: 71.2480 | reward_pref: 15.7063 | reward_npref: 11.0377
[     835 points] regret_avg: 55.8493 | regret_pref: 72.0000 | reward_optimal: 71.7896 | reward_pref: 15.9403 | reward_npref: 11.2432
[     840 points] regret_avg: 56.5081 | regret_pref: 73.0000 | reward_optimal: 72.2203 | reward_pref: 15.7122 | reward_npref: 11.0619
[     845 points] regret_avg: 56.9032 | regret_pref: 73.0000 | reward_optimal: 72.5274 | reward_pref: 15.6243 | reward_npref: 10.8926
[     850 points] regret_avg: 57.2677 | regret_pref: 73.0000 | reward_optimal: 72.8357 | reward_pref: 15.5680 | reward_npref: 10.8006
[     855 points] regret_avg: 57.4739 | regret_pref: 74.0000 | reward_optimal: 73.1742 | reward_pref: 15.7004 | reward_npref: 10.9622
[     860 points] regret_avg: 57.6482 | regret_pref: 74.0000 | reward_optimal: 73.6663 | reward_pref: 16.0181 | reward_npref: 11.2094
[     865 points] regret_avg: 58.1194 | regret_pref: 75.0000 | reward_optimal: 73.9825 | reward_pref: 15.8631 | reward_npref: 11.1521
[     870 points] regret_avg: 58.8023 | regret_pref: 76.0000 | reward_optimal: 74.4987 | reward_pref: 15.6964 | reward_npref: 11.1403
[     875 points] regret_avg: 59.0908 | regret_pref: 77.0000 | reward_optimal: 75.0243 | reward_pref: 15.9335 | reward_npref: 11.6113
[     880 points] regret_avg: 59.4756 | regret_pref: 77.0000 | reward_optimal: 75.4880 | reward_pref: 16.0124 | reward_npref: 11.4107
[     885 points] regret_avg: 60.0913 | regret_pref: 78.0000 | reward_optimal: 75.7522 | reward_pref: 15.6609 | reward_npref: 11.2803
[     890 points] regret_avg: 60.2553 | regret_pref: 79.0000 | reward_optimal: 76.1033 | reward_pref: 15.8481 | reward_npref: 11.4831
[     895 points] regret_avg: 60.5538 | regret_pref: 80.0000 | reward_optimal: 76.4271 | reward_pref: 15.8733 | reward_npref: 11.5211
[     900 points] regret_avg: 60.9615 | regret_pref: 81.0000 | reward_optimal: 76.6782 | reward_pref: 15.7167 | reward_npref: 11.4710
[     905 points] regret_avg: 61.3857 | regret_pref: 82.0000 | reward_optimal: 76.9343 | reward_pref: 15.5487 | reward_npref: 11.7272
[     910 points] regret_avg: 62.2161 | regret_pref: 83.0000 | reward_optimal: 77.3785 | reward_pref: 15.1624 | reward_npref: 11.5471
[     915 points] regret_avg: 62.4779 | regret_pref: 83.0000 | reward_optimal: 77.9033 | reward_pref: 15.4253 | reward_npref: 11.5923
[     920 points] regret_avg: 62.6193 | regret_pref: 84.0000 | reward_optimal: 78.2555 | reward_pref: 15.6362 | reward_npref: 11.8170
[     925 points] regret_avg: 62.8647 | regret_pref: 84.0000 | reward_optimal: 78.7424 | reward_pref: 15.8776 | reward_npref: 12.0334
[     930 points] regret_avg: 62.8647 | regret_pref: 84.0000 | reward_optimal: 79.2058 | reward_pref: 16.3411 | reward_npref: 12.1486
[     935 points] regret_avg: 63.0674 | regret_pref: 84.0000 | reward_optimal: 79.5271 | reward_pref: 16.4597 | reward_npref: 12.2566
[     940 points] regret_avg: 63.9280 | regret_pref: 85.0000 | reward_optimal: 79.8200 | reward_pref: 15.8920 | reward_npref: 11.7774
[     945 points] regret_avg: 64.1632 | regret_pref: 86.0000 | reward_optimal: 80.2500 | reward_pref: 16.0868 | reward_npref: 12.0419
[     950 points] regret_avg: 64.3051 | regret_pref: 87.0000 | reward_optimal: 80.7382 | reward_pref: 16.4331 | reward_npref: 12.4812
[     955 points] regret_avg: 64.7840 | regret_pref: 88.0000 | reward_optimal: 81.1941 | reward_pref: 16.4101 | reward_npref: 12.6735
[     960 points] regret_avg: 64.9975 | regret_pref: 88.0000 | reward_optimal: 81.5687 | reward_pref: 16.5712 | reward_npref: 12.5829
[     965 points] regret_avg: 65.1663 | regret_pref: 88.0000 | reward_optimal: 82.1446 | reward_pref: 16.9782 | reward_npref: 12.8301
[     970 points] regret_avg: 65.7522 | regret_pref: 89.0000 | reward_optimal: 82.4671 | reward_pref: 16.7149 | reward_npref: 13.1526
[     975 points] regret_avg: 66.0862 | regret_pref: 90.0000 | reward_optimal: 82.7596 | reward_pref: 16.6734 | reward_npref: 13.2881
[     980 points] regret_avg: 66.5403 | regret_pref: 91.0000 | reward_optimal: 83.0304 | reward_pref: 16.4901 | reward_npref: 13.1588
