[       5 points] regret_avg: 0.5112 | regret_pref: 0.0000 | reward_optimal: 0.4563 | reward_pref: -0.0549 | reward_npref: -0.1496
[      75 points] regret_avg: 5.5924 | regret_pref: 4.0000 | reward_optimal: 6.7700 | reward_pref: 1.1776 | reward_npref: -0.5952
[      80 points] regret_avg: 5.9404 | regret_pref: 4.0000 | reward_optimal: 7.1227 | reward_pref: 1.1822 | reward_npref: -0.7103
[      85 points] regret_avg: 6.0196 | regret_pref: 4.0000 | reward_optimal: 7.7891 | reward_pref: 1.7694 | reward_npref: -0.2016
[      90 points] regret_avg: 6.3568 | regret_pref: 5.0000 | reward_optimal: 8.3687 | reward_pref: 2.0120 | reward_npref: 0.1112
[      95 points] regret_avg: 6.6629 | regret_pref: 6.0000 | reward_optimal: 8.7031 | reward_pref: 2.0402 | reward_npref: 0.1622
[     100 points] regret_avg: 7.0979 | regret_pref: 6.0000 | reward_optimal: 9.3866 | reward_pref: 2.2888 | reward_npref: 0.3526
[     105 points] regret_avg: 7.4628 | regret_pref: 6.0000 | reward_optimal: 9.6560 | reward_pref: 2.1932 | reward_npref: -0.1879
[     110 points] regret_avg: 7.8270 | regret_pref: 6.0000 | reward_optimal: 10.5492 | reward_pref: 2.7222 | reward_npref: 0.0919
[     115 points] regret_avg: 8.0146 | regret_pref: 7.0000 | reward_optimal: 10.9781 | reward_pref: 2.9636 | reward_npref: 0.3391
[     120 points] regret_avg: 8.2137 | regret_pref: 7.0000 | reward_optimal: 11.4220 | reward_pref: 3.2083 | reward_npref: 0.5677
[     125 points] regret_avg: 8.7119 | regret_pref: 8.0000 | reward_optimal: 11.8899 | reward_pref: 3.1780 | reward_npref: 0.6315
[     130 points] regret_avg: 8.7119 | regret_pref: 8.0000 | reward_optimal: 12.5961 | reward_pref: 3.8842 | reward_npref: 1.0611
[     135 points] regret_avg: 8.7119 | regret_pref: 8.0000 | reward_optimal: 13.1010 | reward_pref: 4.3891 | reward_npref: 1.5365
[     140 points] regret_avg: 9.0415 | regret_pref: 8.0000 | reward_optimal: 13.3007 | reward_pref: 4.2592 | reward_npref: 1.3125
[     145 points] regret_avg: 9.6663 | regret_pref: 9.0000 | reward_optimal: 13.6253 | reward_pref: 3.9590 | reward_npref: 1.1659
[     150 points] regret_avg: 10.0130 | regret_pref: 9.0000 | reward_optimal: 14.4672 | reward_pref: 4.4542 | reward_npref: 1.4112
[     155 points] regret_avg: 10.4897 | regret_pref: 10.0000 | reward_optimal: 14.9767 | reward_pref: 4.4870 | reward_npref: 1.6525
[     160 points] regret_avg: 10.8183 | regret_pref: 10.0000 | reward_optimal: 15.4281 | reward_pref: 4.6097 | reward_npref: 1.7591
[     165 points] regret_avg: 10.9059 | regret_pref: 10.0000 | reward_optimal: 15.7476 | reward_pref: 4.8417 | reward_npref: 1.9115
[     170 points] regret_avg: 11.3087 | regret_pref: 10.0000 | reward_optimal: 17.0852 | reward_pref: 5.7765 | reward_npref: 2.4585
[     175 points] regret_avg: 11.9701 | regret_pref: 11.0000 | reward_optimal: 17.5553 | reward_pref: 5.5853 | reward_npref: 2.9286
[     180 points] regret_avg: 12.4678 | regret_pref: 12.0000 | reward_optimal: 18.4390 | reward_pref: 5.9712 | reward_npref: 3.4546
[     185 points] regret_avg: 12.8434 | regret_pref: 13.0000 | reward_optimal: 18.8599 | reward_pref: 6.0165 | reward_npref: 3.6618
[     190 points] regret_avg: 13.1152 | regret_pref: 13.0000 | reward_optimal: 19.1995 | reward_pref: 6.0843 | reward_npref: 3.6479
[     195 points] regret_avg: 13.3303 | regret_pref: 13.0000 | reward_optimal: 19.6337 | reward_pref: 6.3035 | reward_npref: 3.8139
[     200 points] regret_avg: 13.3303 | regret_pref: 13.0000 | reward_optimal: 20.9718 | reward_pref: 7.6415 | reward_npref: 4.2127
[     205 points] regret_avg: 13.6141 | regret_pref: 13.0000 | reward_optimal: 21.3120 | reward_pref: 7.6979 | reward_npref: 3.4963
[     210 points] regret_avg: 13.9344 | regret_pref: 14.0000 | reward_optimal: 22.0099 | reward_pref: 8.0755 | reward_npref: 3.9908
[     215 points] regret_avg: 14.1320 | regret_pref: 15.0000 | reward_optimal: 22.4868 | reward_pref: 8.3549 | reward_npref: 4.3800
[     220 points] regret_avg: 14.1320 | regret_pref: 15.0000 | reward_optimal: 22.9159 | reward_pref: 8.7839 | reward_npref: 4.4655
[     225 points] regret_avg: 14.8365 | regret_pref: 15.0000 | reward_optimal: 23.2258 | reward_pref: 8.3893 | reward_npref: 3.7954
[     230 points] regret_avg: 14.9789 | regret_pref: 16.0000 | reward_optimal: 23.5300 | reward_pref: 8.5511 | reward_npref: 4.0996
[     235 points] regret_avg: 15.1434 | regret_pref: 16.0000 | reward_optimal: 23.7855 | reward_pref: 8.6420 | reward_npref: 4.0330
[     240 points] regret_avg: 15.4167 | regret_pref: 17.0000 | reward_optimal: 24.2156 | reward_pref: 8.7990 | reward_npref: 4.2362
[     245 points] regret_avg: 15.8400 | regret_pref: 17.0000 | reward_optimal: 24.6803 | reward_pref: 8.8402 | reward_npref: 4.2621
[     250 points] regret_avg: 16.2078 | regret_pref: 18.0000 | reward_optimal: 24.9218 | reward_pref: 8.7140 | reward_npref: 4.2896
[     255 points] regret_avg: 16.7243 | regret_pref: 19.0000 | reward_optimal: 25.4112 | reward_pref: 8.6869 | reward_npref: 4.2827
[     260 points] regret_avg: 17.3210 | regret_pref: 19.0000 | reward_optimal: 25.6755 | reward_pref: 8.3545 | reward_npref: 3.4690
[     265 points] regret_avg: 17.6765 | regret_pref: 19.0000 | reward_optimal: 26.0539 | reward_pref: 8.3775 | reward_npref: 3.1884
[     270 points] regret_avg: 17.9646 | regret_pref: 19.0000 | reward_optimal: 26.2952 | reward_pref: 8.3306 | reward_npref: 3.0672
[     275 points] regret_avg: 18.2098 | regret_pref: 19.0000 | reward_optimal: 26.7501 | reward_pref: 8.5404 | reward_npref: 3.2550
[     280 points] regret_avg: 18.6063 | regret_pref: 19.0000 | reward_optimal: 27.5383 | reward_pref: 8.9320 | reward_npref: 3.5998
[     285 points] regret_avg: 18.8325 | regret_pref: 20.0000 | reward_optimal: 27.9552 | reward_pref: 9.1227 | reward_npref: 3.9001
[     290 points] regret_avg: 18.9874 | regret_pref: 20.0000 | reward_optimal: 28.3156 | reward_pref: 9.3282 | reward_npref: 4.0736
[     295 points] regret_avg: 19.4288 | regret_pref: 21.0000 | reward_optimal: 29.1945 | reward_pref: 9.7657 | reward_npref: 4.5853
[     300 points] regret_avg: 19.4288 | regret_pref: 21.0000 | reward_optimal: 30.2869 | reward_pref: 10.8581 | reward_npref: 5.0372
[     305 points] regret_avg: 19.7505 | regret_pref: 21.0000 | reward_optimal: 30.5052 | reward_pref: 10.7547 | reward_npref: 4.3365
[     310 points] regret_avg: 19.7505 | regret_pref: 21.0000 | reward_optimal: 31.6888 | reward_pref: 11.9383 | reward_npref: 5.2383
[     315 points] regret_avg: 20.3961 | regret_pref: 22.0000 | reward_optimal: 32.0176 | reward_pref: 11.6215 | reward_npref: 5.0872
[     320 points] regret_avg: 20.6668 | regret_pref: 22.0000 | reward_optimal: 33.5168 | reward_pref: 12.8501 | reward_npref: 5.5558
[     325 points] regret_avg: 21.2489 | regret_pref: 23.0000 | reward_optimal: 33.9031 | reward_pref: 12.6542 | reward_npref: 5.3821
[     330 points] regret_avg: 21.4890 | regret_pref: 23.0000 | reward_optimal: 35.8582 | reward_pref: 14.3692 | reward_npref: 6.6195
[     335 points] regret_avg: 21.7678 | regret_pref: 24.0000 | reward_optimal: 36.5530 | reward_pref: 14.7851 | reward_npref: 7.1131
[     340 points] regret_avg: 21.8839 | regret_pref: 24.0000 | reward_optimal: 37.2310 | reward_pref: 15.3471 | reward_npref: 7.4060
[     345 points] regret_avg: 22.2587 | regret_pref: 24.0000 | reward_optimal: 37.5774 | reward_pref: 15.3188 | reward_npref: 7.0695
[     350 points] regret_avg: 22.2587 | regret_pref: 24.0000 | reward_optimal: 37.7084 | reward_pref: 15.4497 | reward_npref: 6.2660
[     355 points] regret_avg: 22.7775 | regret_pref: 24.0000 | reward_optimal: 37.8829 | reward_pref: 15.1054 | reward_npref: 5.6667
[     360 points] regret_avg: 23.7022 | regret_pref: 24.0000 | reward_optimal: 38.1734 | reward_pref: 14.4712 | reward_npref: 4.6855
[     365 points] regret_avg: 23.7022 | regret_pref: 24.0000 | reward_optimal: 38.5393 | reward_pref: 14.8371 | reward_npref: 4.9431
[     370 points] regret_avg: 23.8788 | regret_pref: 24.0000 | reward_optimal: 38.7755 | reward_pref: 14.8968 | reward_npref: 4.5394
[     375 points] regret_avg: 24.1175 | regret_pref: 25.0000 | reward_optimal: 39.1787 | reward_pref: 15.0612 | reward_npref: 4.7443
[     380 points] regret_avg: 24.8871 | regret_pref: 25.0000 | reward_optimal: 41.2729 | reward_pref: 16.3857 | reward_npref: 5.1310
[     385 points] regret_avg: 25.2406 | regret_pref: 25.0000 | reward_optimal: 41.6877 | reward_pref: 16.4470 | reward_npref: 5.1278
[     390 points] regret_avg: 25.9324 | regret_pref: 25.0000 | reward_optimal: 42.0075 | reward_pref: 16.0750 | reward_npref: 4.5936
[     395 points] regret_avg: 26.2857 | regret_pref: 25.0000 | reward_optimal: 42.0817 | reward_pref: 15.7960 | reward_npref: 3.8230
[     400 points] regret_avg: 26.2857 | regret_pref: 25.0000 | reward_optimal: 43.3198 | reward_pref: 17.0341 | reward_npref: 4.4797
[     405 points] regret_avg: 26.7710 | regret_pref: 26.0000 | reward_optimal: 43.7295 | reward_pref: 16.9584 | reward_npref: 4.4524
[     410 points] regret_avg: 27.3014 | regret_pref: 26.0000 | reward_optimal: 45.8946 | reward_pref: 18.5932 | reward_npref: 4.8709
[     415 points] regret_avg: 27.6189 | regret_pref: 27.0000 | reward_optimal: 46.5075 | reward_pref: 18.8885 | reward_npref: 5.1994
[     420 points] regret_avg: 28.6413 | regret_pref: 28.0000 | reward_optimal: 47.9185 | reward_pref: 19.2771 | reward_npref: 5.7505
[     425 points] regret_avg: 29.5133 | regret_pref: 29.0000 | reward_optimal: 48.2765 | reward_pref: 18.7632 | reward_npref: 5.3187
[     430 points] regret_avg: 29.6870 | regret_pref: 30.0000 | reward_optimal: 48.5909 | reward_pref: 18.9039 | reward_npref: 5.5476
[     435 points] regret_avg: 30.0930 | regret_pref: 30.0000 | reward_optimal: 49.9342 | reward_pref: 19.8412 | reward_npref: 6.1685
[     440 points] regret_avg: 30.6973 | regret_pref: 31.0000 | reward_optimal: 50.3096 | reward_pref: 19.6124 | reward_npref: 6.2944
[     445 points] regret_avg: 31.3473 | regret_pref: 32.0000 | reward_optimal: 50.6740 | reward_pref: 19.3267 | reward_npref: 6.0752
[     450 points] regret_avg: 31.7052 | regret_pref: 33.0000 | reward_optimal: 50.8149 | reward_pref: 19.1098 | reward_npref: 5.9036
[     455 points] regret_avg: 32.0768 | regret_pref: 34.0000 | reward_optimal: 51.1263 | reward_pref: 19.0496 | reward_npref: 5.8959
[     460 points] regret_avg: 33.1482 | regret_pref: 34.0000 | reward_optimal: 52.9038 | reward_pref: 19.7555 | reward_npref: 6.2811
[     465 points] regret_avg: 33.6019 | regret_pref: 35.0000 | reward_optimal: 53.6694 | reward_pref: 20.0675 | reward_npref: 6.6259
[     470 points] regret_avg: 33.7181 | regret_pref: 36.0000 | reward_optimal: 54.0328 | reward_pref: 20.3147 | reward_npref: 6.9388
[     475 points] regret_avg: 34.2028 | regret_pref: 36.0000 | reward_optimal: 56.6525 | reward_pref: 22.4496 | reward_npref: 7.8018
[     480 points] regret_avg: 34.5463 | regret_pref: 37.0000 | reward_optimal: 56.8396 | reward_pref: 22.2933 | reward_npref: 7.9890
[     485 points] regret_avg: 35.7340 | regret_pref: 38.0000 | reward_optimal: 57.1325 | reward_pref: 21.3985 | reward_npref: 7.5878
[     490 points] regret_avg: 36.1143 | regret_pref: 38.0000 | reward_optimal: 57.4469 | reward_pref: 21.3326 | reward_npref: 7.4592
[     495 points] regret_avg: 36.9367 | regret_pref: 39.0000 | reward_optimal: 57.7451 | reward_pref: 20.8084 | reward_npref: 7.0828
[     500 points] regret_avg: 36.9367 | regret_pref: 39.0000 | reward_optimal: 57.9908 | reward_pref: 21.0541 | reward_npref: 6.5533
[     505 points] regret_avg: 37.5040 | regret_pref: 39.0000 | reward_optimal: 58.2978 | reward_pref: 20.7938 | reward_npref: 6.2085
[     510 points] regret_avg: 38.0303 | regret_pref: 40.0000 | reward_optimal: 58.5635 | reward_pref: 20.5332 | reward_npref: 6.2100
[     515 points] regret_avg: 38.7608 | regret_pref: 40.0000 | reward_optimal: 58.7045 | reward_pref: 19.9437 | reward_npref: 4.1680
[     520 points] regret_avg: 39.6277 | regret_pref: 40.0000 | reward_optimal: 60.7344 | reward_pref: 21.1068 | reward_npref: 4.8527
[     525 points] regret_avg: 39.6277 | regret_pref: 40.0000 | reward_optimal: 61.6102 | reward_pref: 21.9826 | reward_npref: 5.1969
[     530 points] regret_avg: 40.4351 | regret_pref: 40.0000 | reward_optimal: 64.2248 | reward_pref: 23.7897 | reward_npref: 5.7518
[     535 points] regret_avg: 40.6929 | regret_pref: 40.0000 | reward_optimal: 64.5882 | reward_pref: 23.8952 | reward_npref: 5.8493
[     540 points] regret_avg: 40.9577 | regret_pref: 41.0000 | reward_optimal: 64.9245 | reward_pref: 23.9668 | reward_npref: 5.9317
[     545 points] regret_avg: 41.2217 | regret_pref: 41.0000 | reward_optimal: 65.1711 | reward_pref: 23.9494 | reward_npref: 5.9064
[     550 points] regret_avg: 41.2625 | regret_pref: 42.0000 | reward_optimal: 65.4144 | reward_pref: 24.1520 | reward_npref: 6.1224
[     555 points] regret_avg: 42.8773 | regret_pref: 43.0000 | reward_optimal: 65.5307 | reward_pref: 22.6534 | reward_npref: 4.9103
[     560 points] regret_avg: 43.3024 | regret_pref: 43.0000 | reward_optimal: 65.8118 | reward_pref: 22.5094 | reward_npref: 3.8714
[     565 points] regret_avg: 43.4577 | regret_pref: 43.0000 | reward_optimal: 67.0978 | reward_pref: 23.6402 | reward_npref: 4.3331
[     570 points] regret_avg: 43.9040 | regret_pref: 43.0000 | reward_optimal: 68.9049 | reward_pref: 25.0010 | reward_npref: 5.3609
[     575 points] regret_avg: 43.9860 | regret_pref: 44.0000 | reward_optimal: 70.2396 | reward_pref: 26.2536 | reward_npref: 6.6956
[     580 points] regret_avg: 44.1570 | regret_pref: 44.0000 | reward_optimal: 70.8337 | reward_pref: 26.6767 | reward_npref: 6.9621
[     585 points] regret_avg: 45.2066 | regret_pref: 44.0000 | reward_optimal: 70.8907 | reward_pref: 25.6840 | reward_npref: 4.9196
[     590 points] regret_avg: 46.2349 | regret_pref: 44.0000 | reward_optimal: 73.2891 | reward_pref: 27.0542 | reward_npref: 5.3456
[     595 points] regret_avg: 46.4878 | regret_pref: 44.0000 | reward_optimal: 74.1307 | reward_pref: 27.6429 | reward_npref: 5.7380
[     600 points] regret_avg: 46.7379 | regret_pref: 44.0000 | reward_optimal: 74.4067 | reward_pref: 27.6688 | reward_npref: 5.7570
[     605 points] regret_avg: 47.2238 | regret_pref: 44.0000 | reward_optimal: 75.2373 | reward_pref: 28.0135 | reward_npref: 5.9750
[     610 points] regret_avg: 47.6072 | regret_pref: 45.0000 | reward_optimal: 75.4497 | reward_pref: 27.8426 | reward_npref: 5.9039
[     615 points] regret_avg: 47.9402 | regret_pref: 45.0000 | reward_optimal: 78.1462 | reward_pref: 30.2059 | reward_npref: 7.2745
[     620 points] regret_avg: 48.9963 | regret_pref: 45.0000 | reward_optimal: 78.2414 | reward_pref: 29.2451 | reward_npref: 4.6120
[     625 points] regret_avg: 49.6077 | regret_pref: 45.0000 | reward_optimal: 78.3865 | reward_pref: 28.7787 | reward_npref: 2.6200
[     630 points] regret_avg: 49.6077 | regret_pref: 45.0000 | reward_optimal: 78.4709 | reward_pref: 28.8632 | reward_npref: 1.1169
[     635 points] regret_avg: 49.6697 | regret_pref: 45.0000 | reward_optimal: 79.5108 | reward_pref: 29.8411 | reward_npref: 1.4663
[     640 points] regret_avg: 49.8991 | regret_pref: 45.0000 | reward_optimal: 79.8104 | reward_pref: 29.9113 | reward_npref: 1.4649
[     645 points] regret_avg: 50.1341 | regret_pref: 46.0000 | reward_optimal: 80.1417 | reward_pref: 30.0076 | reward_npref: 1.7961
[     650 points] regret_avg: 50.4438 | regret_pref: 47.0000 | reward_optimal: 80.4024 | reward_pref: 29.9586 | reward_npref: 1.9109
[     655 points] regret_avg: 50.6852 | regret_pref: 47.0000 | reward_optimal: 80.7355 | reward_pref: 30.0503 | reward_npref: 1.3439
[     660 points] regret_avg: 50.7893 | regret_pref: 47.0000 | reward_optimal: 80.9952 | reward_pref: 30.2058 | reward_npref: 1.4539
[     665 points] regret_avg: 51.7855 | regret_pref: 47.0000 | reward_optimal: 81.1370 | reward_pref: 29.3515 | reward_npref: 0.4517
[     670 points] regret_avg: 51.8880 | regret_pref: 47.0000 | reward_optimal: 82.0032 | reward_pref: 30.1152 | reward_npref: 0.7246
[     675 points] regret_avg: 52.4666 | regret_pref: 48.0000 | reward_optimal: 82.1860 | reward_pref: 29.7194 | reward_npref: 0.6090
[     680 points] regret_avg: 52.7548 | regret_pref: 48.0000 | reward_optimal: 83.1357 | reward_pref: 30.3809 | reward_npref: 1.1005
[     685 points] regret_avg: 52.7548 | regret_pref: 48.0000 | reward_optimal: 84.6966 | reward_pref: 31.9418 | reward_npref: 1.4055
[     690 points] regret_avg: 53.0376 | regret_pref: 48.0000 | reward_optimal: 84.8623 | reward_pref: 31.8247 | reward_npref: 1.1053
[     695 points] regret_avg: 53.7917 | regret_pref: 49.0000 | reward_optimal: 85.0868 | reward_pref: 31.2950 | reward_npref: 1.3297
[     700 points] regret_avg: 53.7917 | regret_pref: 49.0000 | reward_optimal: 85.4063 | reward_pref: 31.6146 | reward_npref: 0.9386
[     705 points] regret_avg: 54.0640 | regret_pref: 49.0000 | reward_optimal: 87.6248 | reward_pref: 33.5607 | reward_npref: 1.4513
[     710 points] regret_avg: 54.2660 | regret_pref: 50.0000 | reward_optimal: 87.9198 | reward_pref: 33.6538 | reward_npref: 1.5634
[     715 points] regret_avg: 55.4767 | regret_pref: 50.0000 | reward_optimal: 88.0089 | reward_pref: 32.5323 | reward_npref: 0.3536
[     720 points] regret_avg: 56.0658 | regret_pref: 50.0000 | reward_optimal: 88.1674 | reward_pref: 32.1016 | reward_npref: -0.2633
[     725 points] regret_avg: 56.0658 | regret_pref: 50.0000 | reward_optimal: 88.3990 | reward_pref: 32.3332 | reward_npref: -0.7631
[     730 points] regret_avg: 56.3144 | regret_pref: 50.0000 | reward_optimal: 88.6612 | reward_pref: 32.3468 | reward_npref: -0.7688
[     735 points] regret_avg: 56.5457 | regret_pref: 50.0000 | reward_optimal: 88.9012 | reward_pref: 32.3555 | reward_npref: -0.7864
[     740 points] regret_avg: 57.3643 | regret_pref: 51.0000 | reward_optimal: 89.1516 | reward_pref: 31.7873 | reward_npref: -0.8817
[     745 points] regret_avg: 57.9287 | regret_pref: 51.0000 | reward_optimal: 91.4522 | reward_pref: 33.5235 | reward_npref: -0.4489
[     750 points] regret_avg: 58.9095 | regret_pref: 51.0000 | reward_optimal: 94.1113 | reward_pref: 35.2019 | reward_npref: 0.1363
[     755 points] regret_avg: 58.9095 | regret_pref: 51.0000 | reward_optimal: 94.4004 | reward_pref: 35.4909 | reward_npref: -0.1285
[     760 points] regret_avg: 59.0407 | regret_pref: 52.0000 | reward_optimal: 94.6233 | reward_pref: 35.5827 | reward_npref: 0.0242
[     765 points] regret_avg: 60.2437 | regret_pref: 53.0000 | reward_optimal: 94.8679 | reward_pref: 34.6241 | reward_npref: -0.2915
[     770 points] regret_avg: 61.8327 | regret_pref: 54.0000 | reward_optimal: 94.9618 | reward_pref: 33.1290 | reward_npref: -0.9675
[     775 points] regret_avg: 62.2869 | regret_pref: 54.0000 | reward_optimal: 95.1382 | reward_pref: 32.8513 | reward_npref: -1.4387
[     780 points] regret_avg: 62.2869 | regret_pref: 54.0000 | reward_optimal: 95.7553 | reward_pref: 33.4685 | reward_npref: -1.1831
[     785 points] regret_avg: 63.5548 | regret_pref: 54.0000 | reward_optimal: 95.8694 | reward_pref: 32.3146 | reward_npref: -3.5517
[     790 points] regret_avg: 64.4386 | regret_pref: 55.0000 | reward_optimal: 97.4705 | reward_pref: 33.0319 | reward_npref: -2.2470
[     795 points] regret_avg: 65.2348 | regret_pref: 55.0000 | reward_optimal: 100.6870 | reward_pref: 35.4523 | reward_npref: -1.8284
[     800 points] regret_avg: 66.1380 | regret_pref: 55.0000 | reward_optimal: 100.9477 | reward_pref: 34.8097 | reward_npref: -2.7846
[     805 points] regret_avg: 66.1380 | regret_pref: 55.0000 | reward_optimal: 101.1408 | reward_pref: 35.0028 | reward_npref: -2.8861
[     810 points] regret_avg: 67.3846 | regret_pref: 56.0000 | reward_optimal: 102.6767 | reward_pref: 35.2921 | reward_npref: -2.5932
[     815 points] regret_avg: 68.2421 | regret_pref: 56.0000 | reward_optimal: 102.7224 | reward_pref: 34.4803 | reward_npref: -4.2818
[     820 points] regret_avg: 68.4141 | regret_pref: 56.0000 | reward_optimal: 105.5074 | reward_pref: 37.0933 | reward_npref: -2.8650
[     825 points] regret_avg: 68.5536 | regret_pref: 57.0000 | reward_optimal: 105.7322 | reward_pref: 37.1785 | reward_npref: -2.7754
[     830 points] regret_avg: 68.9828 | regret_pref: 58.0000 | reward_optimal: 105.9380 | reward_pref: 36.9552 | reward_npref: -2.8275
[     835 points] regret_avg: 70.2216 | regret_pref: 58.0000 | reward_optimal: 107.6648 | reward_pref: 37.4433 | reward_npref: -2.4800
[     840 points] regret_avg: 70.5485 | regret_pref: 58.0000 | reward_optimal: 107.8420 | reward_pref: 37.2936 | reward_npref: -2.7126
[     845 points] regret_avg: 70.8867 | regret_pref: 59.0000 | reward_optimal: 108.3692 | reward_pref: 37.4825 | reward_npref: -2.5028
[     850 points] regret_avg: 71.1019 | regret_pref: 59.0000 | reward_optimal: 109.1105 | reward_pref: 38.0085 | reward_npref: -2.1389
[     855 points] regret_avg: 71.4570 | regret_pref: 59.0000 | reward_optimal: 111.9760 | reward_pref: 40.5190 | reward_npref: -1.7754
[     860 points] regret_avg: 71.5440 | regret_pref: 59.0000 | reward_optimal: 113.4059 | reward_pref: 41.8619 | reward_npref: -0.6058
[     865 points] regret_avg: 71.5890 | regret_pref: 59.0000 | reward_optimal: 114.1455 | reward_pref: 42.5565 | reward_npref: -0.1343
[     870 points] regret_avg: 71.8351 | regret_pref: 60.0000 | reward_optimal: 114.3960 | reward_pref: 42.5609 | reward_npref: -0.0564
[     875 points] regret_avg: 72.2847 | regret_pref: 60.0000 | reward_optimal: 114.4599 | reward_pref: 42.1752 | reward_npref: -1.4358
[     880 points] regret_avg: 72.4120 | regret_pref: 60.0000 | reward_optimal: 114.6982 | reward_pref: 42.2862 | reward_npref: -1.3394
[     885 points] regret_avg: 73.5435 | regret_pref: 61.0000 | reward_optimal: 114.9564 | reward_pref: 41.4129 | reward_npref: -1.9665
[     890 points] regret_avg: 73.9447 | regret_pref: 61.0000 | reward_optimal: 116.2801 | reward_pref: 42.3354 | reward_npref: -1.5060
[     895 points] regret_avg: 74.8096 | regret_pref: 61.0000 | reward_optimal: 116.2464 | reward_pref: 41.4368 | reward_npref: -3.8594
[     900 points] regret_avg: 74.9809 | regret_pref: 61.0000 | reward_optimal: 116.3899 | reward_pref: 41.4090 | reward_npref: -3.9886
[     905 points] regret_avg: 75.7579 | regret_pref: 61.0000 | reward_optimal: 116.6395 | reward_pref: 40.8816 | reward_npref: -4.8861
[     910 points] regret_avg: 76.4158 | regret_pref: 61.0000 | reward_optimal: 116.7922 | reward_pref: 40.3763 | reward_npref: -5.5523
[     915 points] regret_avg: 76.4158 | regret_pref: 61.0000 | reward_optimal: 117.0278 | reward_pref: 40.6120 | reward_npref: -6.2559
[     920 points] regret_avg: 76.6974 | regret_pref: 61.0000 | reward_optimal: 117.3045 | reward_pref: 40.6072 | reward_npref: -6.3674
[     925 points] regret_avg: 76.6974 | regret_pref: 61.0000 | reward_optimal: 117.3849 | reward_pref: 40.6876 | reward_npref: -9.2952
[     930 points] regret_avg: 76.8175 | regret_pref: 62.0000 | reward_optimal: 117.5107 | reward_pref: 40.6932 | reward_npref: -9.2567
[     935 points] regret_avg: 76.9314 | regret_pref: 62.0000 | reward_optimal: 119.3675 | reward_pref: 42.4361 | reward_npref: -7.8545
[     940 points] regret_avg: 77.4787 | regret_pref: 62.0000 | reward_optimal: 119.5475 | reward_pref: 42.0688 | reward_npref: -8.7548
[     945 points] regret_avg: 77.4787 | regret_pref: 62.0000 | reward_optimal: 119.8281 | reward_pref: 42.3494 | reward_npref: -8.9122
[     950 points] regret_avg: 77.8187 | regret_pref: 62.0000 | reward_optimal: 120.4137 | reward_pref: 42.5950 | reward_npref: -8.6965
[     955 points] regret_avg: 77.8515 | regret_pref: 62.0000 | reward_optimal: 120.5023 | reward_pref: 42.6507 | reward_npref: -8.6593
[     960 points] regret_avg: 78.9129 | regret_pref: 63.0000 | reward_optimal: 121.9287 | reward_pref: 43.0158 | reward_npref: -8.0032
[     965 points] regret_avg: 79.5457 | regret_pref: 64.0000 | reward_optimal: 123.2545 | reward_pref: 43.7089 | reward_npref: -6.9972
[     970 points] regret_avg: 79.8633 | regret_pref: 65.0000 | reward_optimal: 123.4294 | reward_pref: 43.5661 | reward_npref: -7.0085
[     975 points] regret_avg: 81.4978 | regret_pref: 65.0000 | reward_optimal: 123.5655 | reward_pref: 42.0677 | reward_npref: -8.7256
[     980 points] regret_avg: 81.8642 | regret_pref: 65.0000 | reward_optimal: 124.7702 | reward_pref: 42.9060 | reward_npref: -8.4407
