[       5 points] regret_avg: 1.6011 | regret_pref: 1.0000 | reward_optimal: 3.0421 | reward_pref: 1.4410 | reward_npref: 2.1372
[     165 points] regret_avg: 116.9052 | regret_pref: 13.0000 | reward_optimal: 119.3898 | reward_pref: 2.4846 | reward_npref: -16.3693
[     170 points] regret_avg: 121.3036 | regret_pref: 13.0000 | reward_optimal: 133.5296 | reward_pref: 12.2260 | reward_npref: -11.0062
[     175 points] regret_avg: 121.3036 | regret_pref: 13.0000 | reward_optimal: 134.1848 | reward_pref: 12.8812 | reward_npref: -15.0726
[     180 points] regret_avg: 125.9067 | regret_pref: 14.0000 | reward_optimal: 141.6821 | reward_pref: 15.7754 | reward_npref: -10.8115
[     185 points] regret_avg: 128.4577 | regret_pref: 15.0000 | reward_optimal: 141.9625 | reward_pref: 13.5048 | reward_npref: -11.1768
[     190 points] regret_avg: 129.9697 | regret_pref: 15.0000 | reward_optimal: 142.3895 | reward_pref: 12.4198 | reward_npref: -13.3007
[     195 points] regret_avg: 133.5477 | regret_pref: 16.0000 | reward_optimal: 142.8400 | reward_pref: 9.2922 | reward_npref: -14.6048
[     200 points] regret_avg: 133.5477 | regret_pref: 16.0000 | reward_optimal: 158.1309 | reward_pref: 24.5831 | reward_npref: -13.3910
[     205 points] regret_avg: 134.5082 | regret_pref: 16.0000 | reward_optimal: 158.2749 | reward_pref: 23.7667 | reward_npref: -19.2405
[     210 points] regret_avg: 137.4898 | regret_pref: 16.0000 | reward_optimal: 158.9062 | reward_pref: 21.4164 | reward_npref: -22.5481
[     215 points] regret_avg: 138.8332 | regret_pref: 16.0000 | reward_optimal: 166.1786 | reward_pref: 27.3454 | reward_npref: -21.2604
[     220 points] regret_avg: 138.8332 | regret_pref: 16.0000 | reward_optimal: 166.5691 | reward_pref: 27.7358 | reward_npref: -21.9370
[     225 points] regret_avg: 142.8683 | regret_pref: 16.0000 | reward_optimal: 166.6871 | reward_pref: 23.8188 | reward_npref: -28.1847
[     230 points] regret_avg: 144.1178 | regret_pref: 17.0000 | reward_optimal: 166.9594 | reward_pref: 22.8416 | reward_npref: -27.9124
[     235 points] regret_avg: 144.2336 | regret_pref: 18.0000 | reward_optimal: 167.0593 | reward_pref: 22.8257 | reward_npref: -27.8737
[     240 points] regret_avg: 151.3809 | regret_pref: 19.0000 | reward_optimal: 176.8360 | reward_pref: 25.4551 | reward_npref: -19.9094
[     245 points] regret_avg: 152.3766 | regret_pref: 19.0000 | reward_optimal: 177.8109 | reward_pref: 25.4343 | reward_npref: -20.0062
[     250 points] regret_avg: 155.8293 | regret_pref: 20.0000 | reward_optimal: 178.0284 | reward_pref: 22.1991 | reward_npref: -21.0384
[     255 points] regret_avg: 157.0156 | regret_pref: 21.0000 | reward_optimal: 178.9824 | reward_pref: 21.9668 | reward_npref: -21.1950
[     260 points] regret_avg: 161.1998 | regret_pref: 21.0000 | reward_optimal: 178.8319 | reward_pref: 17.6320 | reward_npref: -30.7543
[     265 points] regret_avg: 166.1379 | regret_pref: 22.0000 | reward_optimal: 185.6720 | reward_pref: 19.5342 | reward_npref: -23.9141
[     270 points] regret_avg: 168.4263 | regret_pref: 22.0000 | reward_optimal: 194.8997 | reward_pref: 26.4734 | reward_npref: -19.8184
[     275 points] regret_avg: 169.3830 | regret_pref: 22.0000 | reward_optimal: 195.5718 | reward_pref: 26.1889 | reward_npref: -20.1981
[     280 points] regret_avg: 177.2876 | regret_pref: 23.0000 | reward_optimal: 204.6813 | reward_pref: 27.3937 | reward_npref: -16.6907
[     285 points] regret_avg: 178.4607 | regret_pref: 23.0000 | reward_optimal: 214.1450 | reward_pref: 35.6844 | reward_npref: -14.7255
[     290 points] regret_avg: 185.1988 | regret_pref: 23.0000 | reward_optimal: 214.3369 | reward_pref: 29.1380 | reward_npref: -23.0923
[     295 points] regret_avg: 187.6065 | regret_pref: 23.0000 | reward_optimal: 218.8035 | reward_pref: 31.1971 | reward_npref: -21.9086
[     300 points] regret_avg: 187.6065 | regret_pref: 23.0000 | reward_optimal: 226.6002 | reward_pref: 38.9937 | reward_npref: -20.6876
[     305 points] regret_avg: 188.4449 | regret_pref: 23.0000 | reward_optimal: 226.7972 | reward_pref: 38.3523 | reward_npref: -23.5626
[     310 points] regret_avg: 188.4449 | regret_pref: 23.0000 | reward_optimal: 237.6858 | reward_pref: 49.2408 | reward_npref: -15.3759
[     315 points] regret_avg: 192.4129 | regret_pref: 23.0000 | reward_optimal: 237.9208 | reward_pref: 45.5079 | reward_npref: -21.9019
[     320 points] regret_avg: 194.5425 | regret_pref: 23.0000 | reward_optimal: 249.3720 | reward_pref: 54.8295 | reward_npref: -18.8821
[     325 points] regret_avg: 195.8881 | regret_pref: 23.0000 | reward_optimal: 254.8727 | reward_pref: 58.9846 | reward_npref: -15.0616
[     330 points] regret_avg: 197.5967 | regret_pref: 23.0000 | reward_optimal: 268.5900 | reward_pref: 70.9933 | reward_npref: -6.4660
[     335 points] regret_avg: 197.7821 | regret_pref: 24.0000 | reward_optimal: 269.0905 | reward_pref: 71.3084 | reward_npref: -6.1008
[     340 points] regret_avg: 199.6780 | regret_pref: 25.0000 | reward_optimal: 269.9994 | reward_pref: 70.3213 | reward_npref: -5.7690
[     345 points] regret_avg: 200.2195 | regret_pref: 25.0000 | reward_optimal: 270.7226 | reward_pref: 70.5031 | reward_npref: -5.7056
[     350 points] regret_avg: 200.2195 | regret_pref: 25.0000 | reward_optimal: 269.8557 | reward_pref: 69.6362 | reward_npref: -12.6317
[     355 points] regret_avg: 200.8777 | regret_pref: 25.0000 | reward_optimal: 270.0890 | reward_pref: 69.2113 | reward_npref: -13.3735
[     360 points] regret_avg: 212.1147 | regret_pref: 26.0000 | reward_optimal: 269.7415 | reward_pref: 57.6268 | reward_npref: -21.0728
[     365 points] regret_avg: 217.1387 | regret_pref: 27.0000 | reward_optimal: 275.6200 | reward_pref: 58.4814 | reward_npref: -15.1942
[     370 points] regret_avg: 217.5991 | regret_pref: 27.0000 | reward_optimal: 277.1431 | reward_pref: 59.5440 | reward_npref: -14.8446
[     375 points] regret_avg: 224.3325 | regret_pref: 28.0000 | reward_optimal: 285.6966 | reward_pref: 61.3642 | reward_npref: -6.2911
[     380 points] regret_avg: 229.7188 | regret_pref: 28.0000 | reward_optimal: 300.1287 | reward_pref: 70.4099 | reward_npref: -4.9687
[     385 points] regret_avg: 231.3386 | regret_pref: 29.0000 | reward_optimal: 300.7066 | reward_pref: 69.3680 | reward_npref: -5.3863
[     390 points] regret_avg: 232.6485 | regret_pref: 29.0000 | reward_optimal: 301.5568 | reward_pref: 68.9083 | reward_npref: -6.0919
[     395 points] regret_avg: 233.7217 | regret_pref: 29.0000 | reward_optimal: 301.7255 | reward_pref: 68.0038 | reward_npref: -8.5383
[     400 points] regret_avg: 233.7217 | regret_pref: 29.0000 | reward_optimal: 307.6472 | reward_pref: 73.9255 | reward_npref: -5.4904
[     405 points] regret_avg: 237.7576 | regret_pref: 30.0000 | reward_optimal: 308.2523 | reward_pref: 70.4947 | reward_npref: -7.7310
[     410 points] regret_avg: 240.9848 | regret_pref: 30.0000 | reward_optimal: 321.2401 | reward_pref: 80.2553 | reward_npref: -5.8408
[     415 points] regret_avg: 245.0104 | regret_pref: 31.0000 | reward_optimal: 328.5524 | reward_pref: 83.5420 | reward_npref: -2.1135
[     420 points] regret_avg: 254.7299 | regret_pref: 31.0000 | reward_optimal: 344.1535 | reward_pref: 89.4237 | reward_npref: 1.8379
[     425 points] regret_avg: 256.4352 | regret_pref: 32.0000 | reward_optimal: 344.8501 | reward_pref: 88.4149 | reward_npref: 0.9903
[     430 points] regret_avg: 257.1920 | regret_pref: 33.0000 | reward_optimal: 345.3669 | reward_pref: 88.1749 | reward_npref: 1.0208
[     435 points] regret_avg: 258.6599 | regret_pref: 34.0000 | reward_optimal: 346.2468 | reward_pref: 87.5869 | reward_npref: 0.7266
[     440 points] regret_avg: 259.6485 | regret_pref: 34.0000 | reward_optimal: 346.3331 | reward_pref: 86.6846 | reward_npref: -3.5832
[     445 points] regret_avg: 263.9616 | regret_pref: 34.0000 | reward_optimal: 346.5031 | reward_pref: 82.5415 | reward_npref: -8.6755
[     450 points] regret_avg: 264.5717 | regret_pref: 35.0000 | reward_optimal: 346.6746 | reward_pref: 82.1029 | reward_npref: -9.0266
[     455 points] regret_avg: 265.3399 | regret_pref: 36.0000 | reward_optimal: 347.4319 | reward_pref: 82.0920 | reward_npref: -8.9687
[     460 points] regret_avg: 274.3225 | regret_pref: 36.0000 | reward_optimal: 361.8812 | reward_pref: 87.5586 | reward_npref: -7.7306
[     465 points] regret_avg: 279.3485 | regret_pref: 36.0000 | reward_optimal: 370.0862 | reward_pref: 90.7377 | reward_npref: -5.0378
[     470 points] regret_avg: 281.6548 | regret_pref: 37.0000 | reward_optimal: 379.4203 | reward_pref: 97.7655 | reward_npref: 4.2963
[     475 points] regret_avg: 284.0489 | regret_pref: 37.0000 | reward_optimal: 392.2694 | reward_pref: 108.2205 | reward_npref: 8.4161
[     480 points] regret_avg: 284.0489 | regret_pref: 37.0000 | reward_optimal: 392.4284 | reward_pref: 108.3795 | reward_npref: 8.4933
[     485 points] regret_avg: 292.5987 | regret_pref: 38.0000 | reward_optimal: 392.3355 | reward_pref: 99.7368 | reward_npref: 4.2510
[     490 points] regret_avg: 295.6236 | regret_pref: 38.0000 | reward_optimal: 392.5759 | reward_pref: 96.9523 | reward_npref: 0.2053
[     495 points] regret_avg: 301.0468 | regret_pref: 38.0000 | reward_optimal: 392.6521 | reward_pref: 91.6053 | reward_npref: -6.9680
[     500 points] regret_avg: 301.0468 | regret_pref: 38.0000 | reward_optimal: 393.0429 | reward_pref: 91.9962 | reward_npref: -7.9950
[     505 points] regret_avg: 305.0193 | regret_pref: 39.0000 | reward_optimal: 393.1430 | reward_pref: 88.1238 | reward_npref: -11.0708
[     510 points] regret_avg: 306.2647 | regret_pref: 39.0000 | reward_optimal: 393.7711 | reward_pref: 87.5064 | reward_npref: -13.7567
[     515 points] regret_avg: 308.1583 | regret_pref: 39.0000 | reward_optimal: 394.3379 | reward_pref: 86.1796 | reward_npref: -18.5031
[     520 points] regret_avg: 310.7524 | regret_pref: 39.0000 | reward_optimal: 400.4065 | reward_pref: 89.6541 | reward_npref: -16.4621
[     525 points] regret_avg: 310.7524 | regret_pref: 39.0000 | reward_optimal: 402.8151 | reward_pref: 92.0626 | reward_npref: -15.5595
[     530 points] regret_avg: 313.6433 | regret_pref: 39.0000 | reward_optimal: 412.1589 | reward_pref: 98.5156 | reward_npref: -13.6122
[     535 points] regret_avg: 319.7896 | regret_pref: 40.0000 | reward_optimal: 412.4315 | reward_pref: 92.6419 | reward_npref: -17.2809
[     540 points] regret_avg: 320.7647 | regret_pref: 41.0000 | reward_optimal: 413.4252 | reward_pref: 92.6605 | reward_npref: -17.1948
[     545 points] regret_avg: 322.4783 | regret_pref: 42.0000 | reward_optimal: 413.7742 | reward_pref: 91.2959 | reward_npref: -18.4125
[     550 points] regret_avg: 323.0453 | regret_pref: 42.0000 | reward_optimal: 414.1749 | reward_pref: 91.1296 | reward_npref: -18.5964
[     555 points] regret_avg: 334.7730 | regret_pref: 42.0000 | reward_optimal: 413.4534 | reward_pref: 78.6804 | reward_npref: -33.9260
[     560 points] regret_avg: 335.8450 | regret_pref: 42.0000 | reward_optimal: 414.1933 | reward_pref: 78.3483 | reward_npref: -36.4509
[     565 points] regret_avg: 336.5264 | regret_pref: 43.0000 | reward_optimal: 414.9873 | reward_pref: 78.4609 | reward_npref: -36.2728
[     570 points] regret_avg: 340.2154 | regret_pref: 43.0000 | reward_optimal: 429.7823 | reward_pref: 89.5668 | reward_npref: -27.9304
[     575 points] regret_avg: 342.9189 | regret_pref: 43.0000 | reward_optimal: 430.1017 | reward_pref: 87.1827 | reward_npref: -30.4776
[     580 points] regret_avg: 345.2616 | regret_pref: 44.0000 | reward_optimal: 433.9500 | reward_pref: 88.6884 | reward_npref: -27.8109
[     585 points] regret_avg: 348.8652 | regret_pref: 44.0000 | reward_optimal: 434.0636 | reward_pref: 85.1984 | reward_npref: -34.9697
[     590 points] regret_avg: 353.7936 | regret_pref: 44.0000 | reward_optimal: 445.4377 | reward_pref: 91.6441 | reward_npref: -33.6319
[     595 points] regret_avg: 354.2878 | regret_pref: 44.0000 | reward_optimal: 445.8142 | reward_pref: 91.5265 | reward_npref: -33.8704
[     600 points] regret_avg: 356.9080 | regret_pref: 44.0000 | reward_optimal: 446.1369 | reward_pref: 89.2288 | reward_npref: -36.5217
[     605 points] regret_avg: 357.3287 | regret_pref: 44.0000 | reward_optimal: 446.5366 | reward_pref: 89.2079 | reward_npref: -37.3139
[     610 points] regret_avg: 369.8904 | regret_pref: 45.0000 | reward_optimal: 446.1715 | reward_pref: 76.2812 | reward_npref: -44.1635
[     615 points] regret_avg: 371.5105 | regret_pref: 45.0000 | reward_optimal: 459.1934 | reward_pref: 87.6828 | reward_npref: -37.6102
[     620 points] regret_avg: 375.8556 | regret_pref: 45.0000 | reward_optimal: 458.9467 | reward_pref: 83.0911 | reward_npref: -50.0585
[     625 points] regret_avg: 378.6286 | regret_pref: 45.0000 | reward_optimal: 458.6230 | reward_pref: 79.9944 | reward_npref: -62.0895
[     630 points] regret_avg: 378.6286 | regret_pref: 45.0000 | reward_optimal: 458.3267 | reward_pref: 79.6981 | reward_npref: -71.2224
[     635 points] regret_avg: 379.4895 | regret_pref: 45.0000 | reward_optimal: 459.2169 | reward_pref: 79.7275 | reward_npref: -71.9324
[     640 points] regret_avg: 385.0310 | regret_pref: 46.0000 | reward_optimal: 466.8660 | reward_pref: 81.8350 | reward_npref: -64.2834
[     645 points] regret_avg: 386.6808 | regret_pref: 47.0000 | reward_optimal: 469.2865 | reward_pref: 82.6057 | reward_npref: -63.1847
[     650 points] regret_avg: 392.3815 | regret_pref: 48.0000 | reward_optimal: 469.1562 | reward_pref: 76.7748 | reward_npref: -64.3574
[     655 points] regret_avg: 393.1832 | regret_pref: 48.0000 | reward_optimal: 469.5870 | reward_pref: 76.4038 | reward_npref: -68.9794
[     660 points] regret_avg: 393.3289 | regret_pref: 49.0000 | reward_optimal: 469.8401 | reward_pref: 76.5112 | reward_npref: -68.7979
[     665 points] regret_avg: 401.3257 | regret_pref: 50.0000 | reward_optimal: 470.0773 | reward_pref: 68.7516 | reward_npref: -75.4314
[     670 points] regret_avg: 401.7778 | regret_pref: 50.0000 | reward_optimal: 473.8193 | reward_pref: 72.0416 | reward_npref: -74.4277
[     675 points] regret_avg: 403.5145 | regret_pref: 50.0000 | reward_optimal: 474.4225 | reward_pref: 70.9080 | reward_npref: -77.7580
[     680 points] regret_avg: 403.6364 | regret_pref: 50.0000 | reward_optimal: 474.8444 | reward_pref: 71.2080 | reward_npref: -77.5277
[     685 points] regret_avg: 403.6364 | regret_pref: 50.0000 | reward_optimal: 476.0145 | reward_pref: 72.3781 | reward_npref: -77.1670
[     690 points] regret_avg: 404.3854 | regret_pref: 50.0000 | reward_optimal: 476.5368 | reward_pref: 72.1514 | reward_npref: -77.8602
[     695 points] regret_avg: 404.3854 | regret_pref: 50.0000 | reward_optimal: 476.5538 | reward_pref: 72.1684 | reward_npref: -85.4501
[     700 points] regret_avg: 405.8032 | regret_pref: 51.0000 | reward_optimal: 479.0935 | reward_pref: 73.2903 | reward_npref: -83.5101
[     705 points] regret_avg: 406.5354 | regret_pref: 51.0000 | reward_optimal: 485.0809 | reward_pref: 78.5455 | reward_npref: -82.0750
[     710 points] regret_avg: 408.3925 | regret_pref: 51.0000 | reward_optimal: 487.7420 | reward_pref: 79.3495 | reward_npref: -81.3857
[     715 points] regret_avg: 409.7433 | regret_pref: 51.0000 | reward_optimal: 488.0550 | reward_pref: 78.3117 | reward_npref: -82.5078
[     720 points] regret_avg: 412.7892 | regret_pref: 52.0000 | reward_optimal: 496.2925 | reward_pref: 83.5033 | reward_npref: -75.2881
[     725 points] regret_avg: 413.0622 | regret_pref: 52.0000 | reward_optimal: 497.2973 | reward_pref: 84.2350 | reward_npref: -74.6192
[     730 points] regret_avg: 414.0243 | regret_pref: 52.0000 | reward_optimal: 505.1069 | reward_pref: 91.0826 | reward_npref: -70.1622
[     735 points] regret_avg: 415.0694 | regret_pref: 53.0000 | reward_optimal: 506.0365 | reward_pref: 90.9670 | reward_npref: -70.1654
[     740 points] regret_avg: 416.5379 | regret_pref: 53.0000 | reward_optimal: 506.4277 | reward_pref: 89.8898 | reward_npref: -74.1473
[     745 points] regret_avg: 418.0717 | regret_pref: 53.0000 | reward_optimal: 512.7155 | reward_pref: 94.6438 | reward_npref: -72.8468
[     750 points] regret_avg: 421.6981 | regret_pref: 53.0000 | reward_optimal: 522.5289 | reward_pref: 100.8308 | reward_npref: -70.7236
[     755 points] regret_avg: 421.6981 | regret_pref: 53.0000 | reward_optimal: 522.9544 | reward_pref: 101.2564 | reward_npref: -73.8179
[     760 points] regret_avg: 423.2146 | regret_pref: 53.0000 | reward_optimal: 523.3312 | reward_pref: 100.1166 | reward_npref: -77.3171
[     765 points] regret_avg: 425.9641 | regret_pref: 53.0000 | reward_optimal: 523.7025 | reward_pref: 97.7384 | reward_npref: -83.9604
[     770 points] regret_avg: 430.9151 | regret_pref: 53.0000 | reward_optimal: 523.6978 | reward_pref: 92.7827 | reward_npref: -94.7518
[     775 points] regret_avg: 432.2952 | regret_pref: 53.0000 | reward_optimal: 524.2347 | reward_pref: 91.9395 | reward_npref: -96.1826
[     780 points] regret_avg: 439.7708 | regret_pref: 54.0000 | reward_optimal: 536.2883 | reward_pref: 96.5174 | reward_npref: -84.1291
[     785 points] regret_avg: 445.0977 | regret_pref: 54.0000 | reward_optimal: 536.3644 | reward_pref: 91.2666 | reward_npref: -94.8114
[     790 points] regret_avg: 447.3619 | regret_pref: 54.0000 | reward_optimal: 548.5088 | reward_pref: 101.1469 | reward_npref: -89.4413
[     795 points] regret_avg: 450.2648 | regret_pref: 54.0000 | reward_optimal: 560.2472 | reward_pref: 109.9824 | reward_npref: -87.8415
[     800 points] regret_avg: 452.9166 | regret_pref: 54.0000 | reward_optimal: 561.1368 | reward_pref: 108.2201 | reward_npref: -90.4789
[     805 points] regret_avg: 458.9914 | regret_pref: 55.0000 | reward_optimal: 568.3916 | reward_pref: 109.4002 | reward_npref: -84.1187
[     810 points] regret_avg: 468.8623 | regret_pref: 55.0000 | reward_optimal: 580.0253 | reward_pref: 111.1630 | reward_npref: -82.7671
[     815 points] regret_avg: 473.2415 | regret_pref: 55.0000 | reward_optimal: 579.5637 | reward_pref: 106.3222 | reward_npref: -92.6069
[     820 points] regret_avg: 473.9318 | regret_pref: 55.0000 | reward_optimal: 590.7188 | reward_pref: 116.7869 | reward_npref: -86.9497
[     825 points] regret_avg: 476.0016 | regret_pref: 55.0000 | reward_optimal: 591.1549 | reward_pref: 115.1533 | reward_npref: -89.3457
[     830 points] regret_avg: 480.4658 | regret_pref: 56.0000 | reward_optimal: 591.6750 | reward_pref: 111.2091 | reward_npref: -90.7145
[     835 points] regret_avg: 482.1771 | regret_pref: 57.0000 | reward_optimal: 594.2720 | reward_pref: 112.0948 | reward_npref: -89.5474
[     840 points] regret_avg: 483.9003 | regret_pref: 58.0000 | reward_optimal: 594.8059 | reward_pref: 110.9056 | reward_npref: -90.3343
[     845 points] regret_avg: 486.4084 | regret_pref: 58.0000 | reward_optimal: 598.6811 | reward_pref: 112.2727 | reward_npref: -89.4243
[     850 points] regret_avg: 488.7956 | regret_pref: 59.0000 | reward_optimal: 603.1613 | reward_pref: 114.3658 | reward_npref: -86.2889
[     855 points] regret_avg: 490.1746 | regret_pref: 59.0000 | reward_optimal: 614.2836 | reward_pref: 124.1090 | reward_npref: -84.9256
[     860 points] regret_avg: 490.7199 | regret_pref: 59.0000 | reward_optimal: 623.1345 | reward_pref: 132.4147 | reward_npref: -77.7086
[     865 points] regret_avg: 492.3265 | regret_pref: 60.0000 | reward_optimal: 627.5214 | reward_pref: 135.1949 | reward_npref: -73.5908
[     870 points] regret_avg: 492.9481 | regret_pref: 60.0000 | reward_optimal: 628.5547 | reward_pref: 135.6066 | reward_npref: -73.2379
[     875 points] regret_avg: 502.1481 | regret_pref: 61.0000 | reward_optimal: 628.4257 | reward_pref: 126.2776 | reward_npref: -75.9744
[     880 points] regret_avg: 502.6430 | regret_pref: 62.0000 | reward_optimal: 629.3396 | reward_pref: 126.6966 | reward_npref: -75.2733
[     885 points] regret_avg: 506.1213 | regret_pref: 63.0000 | reward_optimal: 630.3795 | reward_pref: 124.2582 | reward_npref: -77.0106
[     890 points] regret_avg: 507.7829 | regret_pref: 63.0000 | reward_optimal: 635.8499 | reward_pref: 128.0670 | reward_npref: -75.1208
[     895 points] regret_avg: 511.5173 | regret_pref: 63.0000 | reward_optimal: 635.5217 | reward_pref: 124.0044 | reward_npref: -85.6623
[     900 points] regret_avg: 512.0971 | regret_pref: 63.0000 | reward_optimal: 636.1138 | reward_pref: 124.0167 | reward_npref: -85.9693
[     905 points] regret_avg: 515.7711 | regret_pref: 63.0000 | reward_optimal: 636.9684 | reward_pref: 121.1973 | reward_npref: -90.7057
[     910 points] regret_avg: 517.9004 | regret_pref: 63.0000 | reward_optimal: 637.5778 | reward_pref: 119.6774 | reward_npref: -92.7211
[     915 points] regret_avg: 517.9004 | regret_pref: 63.0000 | reward_optimal: 638.6406 | reward_pref: 120.7402 | reward_npref: -93.6343
[     920 points] regret_avg: 519.7288 | regret_pref: 64.0000 | reward_optimal: 639.7127 | reward_pref: 119.9840 | reward_npref: -93.7955
[     925 points] regret_avg: 519.7288 | regret_pref: 64.0000 | reward_optimal: 640.0304 | reward_pref: 120.3016 | reward_npref: -105.8592
[     930 points] regret_avg: 522.2602 | regret_pref: 65.0000 | reward_optimal: 643.3451 | reward_pref: 121.0849 | reward_npref: -104.1547
[     935 points] regret_avg: 522.6771 | regret_pref: 65.0000 | reward_optimal: 650.1495 | reward_pref: 127.4724 | reward_npref: -99.0135
[     940 points] regret_avg: 524.8095 | regret_pref: 65.0000 | reward_optimal: 650.8047 | reward_pref: 125.9951 | reward_npref: -102.6091
[     945 points] regret_avg: 524.8095 | regret_pref: 65.0000 | reward_optimal: 651.8377 | reward_pref: 127.0282 | reward_npref: -104.1139
[     950 points] regret_avg: 525.9868 | regret_pref: 66.0000 | reward_optimal: 653.7385 | reward_pref: 127.7517 | reward_npref: -103.2983
[     955 points] regret_avg: 526.1911 | regret_pref: 67.0000 | reward_optimal: 654.0723 | reward_pref: 127.8812 | reward_npref: -103.1148
[     960 points] regret_avg: 529.7439 | regret_pref: 67.0000 | reward_optimal: 660.6120 | reward_pref: 130.8680 | reward_npref: -101.6216
[     965 points] regret_avg: 532.4063 | regret_pref: 68.0000 | reward_optimal: 666.1820 | reward_pref: 133.7758 | reward_npref: -97.3964
[     970 points] regret_avg: 533.2358 | regret_pref: 68.0000 | reward_optimal: 666.8608 | reward_pref: 133.6250 | reward_npref: -98.3052
[     975 points] regret_avg: 539.7545 | regret_pref: 68.0000 | reward_optimal: 667.4273 | reward_pref: 127.6728 | reward_npref: -105.1269
[     980 points] regret_avg: 541.1449 | regret_pref: 68.0000 | reward_optimal: 672.0048 | reward_pref: 130.8599 | reward_npref: -104.0082
