[       5 points] regret_avg: 5.1310 | regret_pref: 1.0000 | reward_optimal: 0.1625 | reward_pref: -4.9685 | reward_npref: -0.5458
[     140 points] regret_avg: 78.9094 | regret_pref: 14.0000 | reward_optimal: 78.0383 | reward_pref: -0.8711 | reward_npref: -20.6129
[     145 points] regret_avg: 83.1088 | regret_pref: 14.0000 | reward_optimal: 78.3376 | reward_pref: -4.7713 | reward_npref: -27.6466
[     150 points] regret_avg: 84.5983 | regret_pref: 14.0000 | reward_optimal: 78.3831 | reward_pref: -6.2152 | reward_npref: -31.9499
[     155 points] regret_avg: 85.9466 | regret_pref: 15.0000 | reward_optimal: 83.8890 | reward_pref: -2.0575 | reward_npref: -27.1192
[     160 points] regret_avg: 88.1747 | regret_pref: 15.0000 | reward_optimal: 92.9003 | reward_pref: 4.7256 | reward_npref: -22.5502
[     165 points] regret_avg: 88.9609 | regret_pref: 15.0000 | reward_optimal: 99.3127 | reward_pref: 10.3517 | reward_npref: -19.6390
[     170 points] regret_avg: 89.5136 | regret_pref: 15.0000 | reward_optimal: 99.6099 | reward_pref: 10.0963 | reward_npref: -20.0173
[     175 points] regret_avg: 90.7045 | regret_pref: 16.0000 | reward_optimal: 101.5210 | reward_pref: 10.8165 | reward_npref: -18.6566
[     180 points] regret_avg: 94.4266 | regret_pref: 17.0000 | reward_optimal: 101.6589 | reward_pref: 7.2323 | reward_npref: -19.6904
[     185 points] regret_avg: 103.8582 | regret_pref: 18.0000 | reward_optimal: 101.5888 | reward_pref: -2.2694 | reward_npref: -27.8213
[     190 points] regret_avg: 105.4441 | regret_pref: 18.0000 | reward_optimal: 114.3561 | reward_pref: 8.9121 | reward_npref: -19.0149
[     195 points] regret_avg: 109.1132 | regret_pref: 18.0000 | reward_optimal: 114.1183 | reward_pref: 5.0050 | reward_npref: -31.0380
[     200 points] regret_avg: 112.2262 | regret_pref: 18.0000 | reward_optimal: 114.0512 | reward_pref: 1.8250 | reward_npref: -37.5757
[     205 points] regret_avg: 113.7291 | regret_pref: 18.0000 | reward_optimal: 114.2626 | reward_pref: 0.5335 | reward_npref: -40.0222
[     210 points] regret_avg: 114.6698 | regret_pref: 18.0000 | reward_optimal: 129.3578 | reward_pref: 14.6880 | reward_npref: -33.3794
[     215 points] regret_avg: 119.0730 | regret_pref: 19.0000 | reward_optimal: 129.1794 | reward_pref: 10.1064 | reward_npref: -35.2107
[     220 points] regret_avg: 119.9358 | regret_pref: 19.0000 | reward_optimal: 129.4755 | reward_pref: 9.5397 | reward_npref: -36.0053
[     225 points] regret_avg: 123.0271 | regret_pref: 19.0000 | reward_optimal: 128.7222 | reward_pref: 5.6951 | reward_npref: -50.6158
[     230 points] regret_avg: 126.4950 | regret_pref: 19.0000 | reward_optimal: 129.0799 | reward_pref: 2.5849 | reward_npref: -53.9539
[     235 points] regret_avg: 127.0357 | regret_pref: 19.0000 | reward_optimal: 129.5129 | reward_pref: 2.4771 | reward_npref: -54.6562
[     240 points] regret_avg: 131.3622 | regret_pref: 19.0000 | reward_optimal: 129.6977 | reward_pref: -1.6644 | reward_npref: -62.4971
[     245 points] regret_avg: 131.5645 | regret_pref: 19.0000 | reward_optimal: 130.5437 | reward_pref: -1.0207 | reward_npref: -62.1871
[     250 points] regret_avg: 132.1538 | regret_pref: 19.0000 | reward_optimal: 132.9837 | reward_pref: 0.8300 | reward_npref: -61.1907
[     255 points] regret_avg: 135.9043 | regret_pref: 19.0000 | reward_optimal: 141.6496 | reward_pref: 5.7453 | reward_npref: -57.8642
[     260 points] regret_avg: 136.6035 | regret_pref: 19.0000 | reward_optimal: 142.5485 | reward_pref: 5.9450 | reward_npref: -58.0468
[     265 points] regret_avg: 139.1999 | regret_pref: 19.0000 | reward_optimal: 149.5741 | reward_pref: 10.3743 | reward_npref: -56.9830
[     270 points] regret_avg: 140.1862 | regret_pref: 20.0000 | reward_optimal: 151.1696 | reward_pref: 10.9834 | reward_npref: -55.5784
[     275 points] regret_avg: 141.0276 | regret_pref: 20.0000 | reward_optimal: 152.0820 | reward_pref: 11.0544 | reward_npref: -55.5113
[     280 points] regret_avg: 146.5579 | regret_pref: 21.0000 | reward_optimal: 151.7509 | reward_pref: 5.1930 | reward_npref: -57.8827
[     285 points] regret_avg: 148.3845 | regret_pref: 21.0000 | reward_optimal: 151.6968 | reward_pref: 3.3124 | reward_npref: -63.3900
[     290 points] regret_avg: 150.5838 | regret_pref: 21.0000 | reward_optimal: 151.8491 | reward_pref: 1.2653 | reward_npref: -66.6081
[     295 points] regret_avg: 164.3885 | regret_pref: 22.0000 | reward_optimal: 167.6851 | reward_pref: 3.2966 | reward_npref: -55.7158
[     300 points] regret_avg: 164.5807 | regret_pref: 22.0000 | reward_optimal: 169.2727 | reward_pref: 4.6921 | reward_npref: -54.7006
[     305 points] regret_avg: 165.4480 | regret_pref: 22.0000 | reward_optimal: 183.2125 | reward_pref: 17.7645 | reward_npref: -47.6854
[     310 points] regret_avg: 167.3922 | regret_pref: 22.0000 | reward_optimal: 183.3477 | reward_pref: 15.9555 | reward_npref: -54.0256
[     315 points] regret_avg: 175.0404 | regret_pref: 22.0000 | reward_optimal: 183.1679 | reward_pref: 8.1276 | reward_npref: -66.6097
[     320 points] regret_avg: 175.4398 | regret_pref: 23.0000 | reward_optimal: 183.8800 | reward_pref: 8.4403 | reward_npref: -65.9998
[     325 points] regret_avg: 176.1565 | regret_pref: 24.0000 | reward_optimal: 184.8699 | reward_pref: 8.7134 | reward_npref: -65.7174
[     330 points] regret_avg: 180.1357 | regret_pref: 24.0000 | reward_optimal: 184.9928 | reward_pref: 4.8571 | reward_npref: -70.0152
[     335 points] regret_avg: 182.7937 | regret_pref: 25.0000 | reward_optimal: 185.7659 | reward_pref: 2.9722 | reward_npref: -71.2638
[     340 points] regret_avg: 190.6607 | regret_pref: 25.0000 | reward_optimal: 195.0827 | reward_pref: 4.4220 | reward_npref: -70.1044
[     345 points] regret_avg: 190.6607 | regret_pref: 25.0000 | reward_optimal: 194.3717 | reward_pref: 3.7109 | reward_npref: -75.7766
[     350 points] regret_avg: 191.0109 | regret_pref: 26.0000 | reward_optimal: 194.9067 | reward_pref: 3.8958 | reward_npref: -75.5666
[     355 points] regret_avg: 191.6703 | regret_pref: 26.0000 | reward_optimal: 195.2176 | reward_pref: 3.5473 | reward_npref: -78.1735
[     360 points] regret_avg: 194.8916 | regret_pref: 26.0000 | reward_optimal: 195.7099 | reward_pref: 0.8183 | reward_npref: -82.1658
[     365 points] regret_avg: 202.1644 | regret_pref: 26.0000 | reward_optimal: 208.7576 | reward_pref: 6.5931 | reward_npref: -77.9845
[     370 points] regret_avg: 206.9426 | regret_pref: 26.0000 | reward_optimal: 216.5553 | reward_pref: 9.6127 | reward_npref: -76.8338
[     375 points] regret_avg: 219.4267 | regret_pref: 27.0000 | reward_optimal: 216.0811 | reward_pref: -3.3456 | reward_npref: -87.1887
[     380 points] regret_avg: 220.5159 | regret_pref: 28.0000 | reward_optimal: 217.6978 | reward_pref: -2.8181 | reward_npref: -85.6677
[     385 points] regret_avg: 221.4095 | regret_pref: 29.0000 | reward_optimal: 218.3231 | reward_pref: -3.0864 | reward_npref: -85.6122
[     390 points] regret_avg: 231.1428 | regret_pref: 30.0000 | reward_optimal: 218.2769 | reward_pref: -12.8659 | reward_npref: -94.7759
[     395 points] regret_avg: 232.8332 | regret_pref: 30.0000 | reward_optimal: 218.4809 | reward_pref: -14.3522 | reward_npref: -101.7047
[     400 points] regret_avg: 233.5714 | regret_pref: 30.0000 | reward_optimal: 219.1934 | reward_pref: -14.3780 | reward_npref: -102.1089
[     405 points] regret_avg: 234.8503 | regret_pref: 31.0000 | reward_optimal: 221.5874 | reward_pref: -13.2629 | reward_npref: -100.5769
[     410 points] regret_avg: 240.5220 | regret_pref: 32.0000 | reward_optimal: 222.1421 | reward_pref: -18.3799 | reward_npref: -104.1866
[     415 points] regret_avg: 246.0204 | regret_pref: 33.0000 | reward_optimal: 231.1067 | reward_pref: -14.9137 | reward_npref: -95.2220
[     420 points] regret_avg: 247.4802 | regret_pref: 33.0000 | reward_optimal: 231.7991 | reward_pref: -15.6811 | reward_npref: -99.1757
[     425 points] regret_avg: 252.5138 | regret_pref: 34.0000 | reward_optimal: 242.0108 | reward_pref: -10.5031 | reward_npref: -92.7465
[     430 points] regret_avg: 257.2937 | regret_pref: 35.0000 | reward_optimal: 250.6411 | reward_pref: -6.6526 | reward_npref: -87.8428
[     435 points] regret_avg: 258.4216 | regret_pref: 35.0000 | reward_optimal: 259.7334 | reward_pref: 1.3118 | reward_npref: -85.9714
[     440 points] regret_avg: 259.0783 | regret_pref: 35.0000 | reward_optimal: 263.3530 | reward_pref: 4.2747 | reward_npref: -83.4426
[     445 points] regret_avg: 260.4167 | regret_pref: 36.0000 | reward_optimal: 264.2329 | reward_pref: 3.8162 | reward_npref: -83.7416
[     450 points] regret_avg: 262.1556 | regret_pref: 36.0000 | reward_optimal: 264.8694 | reward_pref: 2.7137 | reward_npref: -85.2936
[     455 points] regret_avg: 270.2590 | regret_pref: 37.0000 | reward_optimal: 264.8439 | reward_pref: -5.4151 | reward_npref: -86.8580
[     460 points] regret_avg: 272.2502 | regret_pref: 37.0000 | reward_optimal: 265.4569 | reward_pref: -6.7933 | reward_npref: -89.8311
[     465 points] regret_avg: 278.8806 | regret_pref: 38.0000 | reward_optimal: 273.3755 | reward_pref: -5.5052 | reward_npref: -88.0902
[     470 points] regret_avg: 280.0390 | regret_pref: 38.0000 | reward_optimal: 277.2035 | reward_pref: -2.8355 | reward_npref: -86.1021
[     475 points] regret_avg: 281.2656 | regret_pref: 38.0000 | reward_optimal: 283.8572 | reward_pref: 2.5915 | reward_npref: -84.5970
[     480 points] regret_avg: 287.2565 | regret_pref: 38.0000 | reward_optimal: 299.8407 | reward_pref: 12.5842 | reward_npref: -83.5492
[     485 points] regret_avg: 288.9355 | regret_pref: 38.0000 | reward_optimal: 299.9197 | reward_pref: 10.9842 | reward_npref: -90.1951
[     490 points] regret_avg: 290.7565 | regret_pref: 38.0000 | reward_optimal: 299.9564 | reward_pref: 9.1999 | reward_npref: -100.9304
[     495 points] regret_avg: 292.6018 | regret_pref: 38.0000 | reward_optimal: 300.2278 | reward_pref: 7.6260 | reward_npref: -103.5480
[     500 points] regret_avg: 294.1481 | regret_pref: 39.0000 | reward_optimal: 302.2529 | reward_pref: 8.1048 | reward_npref: -102.3740
[     505 points] regret_avg: 294.1481 | regret_pref: 39.0000 | reward_optimal: 303.5806 | reward_pref: 9.4325 | reward_npref: -101.6787
[     510 points] regret_avg: 297.1227 | regret_pref: 40.0000 | reward_optimal: 303.9983 | reward_pref: 6.8756 | reward_npref: -103.4268
[     515 points] regret_avg: 298.7462 | regret_pref: 41.0000 | reward_optimal: 306.8164 | reward_pref: 8.0702 | reward_npref: -101.9275
[     520 points] regret_avg: 301.3444 | regret_pref: 41.0000 | reward_optimal: 320.7420 | reward_pref: 19.3977 | reward_npref: -92.3300
[     525 points] regret_avg: 305.3719 | regret_pref: 41.0000 | reward_optimal: 328.9580 | reward_pref: 23.5861 | reward_npref: -90.8808
[     530 points] regret_avg: 306.8062 | regret_pref: 42.0000 | reward_optimal: 329.9096 | reward_pref: 23.1035 | reward_npref: -91.0682
[     535 points] regret_avg: 306.9435 | regret_pref: 43.0000 | reward_optimal: 330.0535 | reward_pref: 23.1100 | reward_npref: -90.9244
[     540 points] regret_avg: 312.5903 | regret_pref: 43.0000 | reward_optimal: 329.6664 | reward_pref: 17.0761 | reward_npref: -104.8439
[     545 points] regret_avg: 315.4602 | regret_pref: 44.0000 | reward_optimal: 345.0008 | reward_pref: 29.5406 | reward_npref: -91.4230
[     550 points] regret_avg: 320.5720 | regret_pref: 44.0000 | reward_optimal: 356.7711 | reward_pref: 36.1991 | reward_npref: -89.7076
[     555 points] regret_avg: 322.3991 | regret_pref: 44.0000 | reward_optimal: 357.5131 | reward_pref: 35.1140 | reward_npref: -90.9546
[     560 points] regret_avg: 322.3991 | regret_pref: 44.0000 | reward_optimal: 357.0330 | reward_pref: 34.6340 | reward_npref: -104.5022
[     565 points] regret_avg: 323.1799 | regret_pref: 45.0000 | reward_optimal: 358.4869 | reward_pref: 35.3070 | reward_npref: -103.3793
[     570 points] regret_avg: 327.2436 | regret_pref: 46.0000 | reward_optimal: 363.7978 | reward_pref: 36.5542 | reward_npref: -100.0040
[     575 points] regret_avg: 330.4116 | regret_pref: 46.0000 | reward_optimal: 369.5533 | reward_pref: 39.1417 | reward_npref: -98.4241
[     580 points] regret_avg: 334.6898 | regret_pref: 47.0000 | reward_optimal: 369.9284 | reward_pref: 35.2386 | reward_npref: -100.5991
[     585 points] regret_avg: 336.4603 | regret_pref: 47.0000 | reward_optimal: 379.4428 | reward_pref: 42.9825 | reward_npref: -96.3771
[     590 points] regret_avg: 337.5526 | regret_pref: 47.0000 | reward_optimal: 379.0207 | reward_pref: 41.4681 | reward_npref: -100.6323
[     595 points] regret_avg: 345.5403 | regret_pref: 48.0000 | reward_optimal: 389.8771 | reward_pref: 44.3368 | reward_npref: -95.1423
[     600 points] regret_avg: 356.2638 | regret_pref: 49.0000 | reward_optimal: 389.6413 | reward_pref: 33.3775 | reward_npref: -102.9434
[     605 points] regret_avg: 358.4286 | regret_pref: 50.0000 | reward_optimal: 392.5470 | reward_pref: 34.1185 | reward_npref: -100.7419
[     610 points] regret_avg: 361.3173 | regret_pref: 50.0000 | reward_optimal: 392.1756 | reward_pref: 30.8583 | reward_npref: -114.2262
[     615 points] regret_avg: 370.6971 | regret_pref: 51.0000 | reward_optimal: 392.3593 | reward_pref: 21.6622 | reward_npref: -116.3468
[     620 points] regret_avg: 373.0398 | regret_pref: 52.0000 | reward_optimal: 392.6783 | reward_pref: 19.6384 | reward_npref: -117.0417
[     625 points] regret_avg: 379.5543 | regret_pref: 53.0000 | reward_optimal: 401.0341 | reward_pref: 21.4799 | reward_npref: -114.2763
[     630 points] regret_avg: 379.5543 | regret_pref: 53.0000 | reward_optimal: 405.4024 | reward_pref: 25.8481 | reward_npref: -111.4899
[     635 points] regret_avg: 379.5543 | regret_pref: 53.0000 | reward_optimal: 407.5431 | reward_pref: 27.9888 | reward_npref: -110.2305
[     640 points] regret_avg: 380.8636 | regret_pref: 53.0000 | reward_optimal: 409.7715 | reward_pref: 28.9079 | reward_npref: -109.6255
[     645 points] regret_avg: 382.9658 | regret_pref: 54.0000 | reward_optimal: 410.1847 | reward_pref: 27.2189 | reward_npref: -111.1332
[     650 points] regret_avg: 383.9216 | regret_pref: 55.0000 | reward_optimal: 417.9370 | reward_pref: 34.0154 | reward_npref: -103.3809
[     655 points] regret_avg: 385.0237 | regret_pref: 55.0000 | reward_optimal: 417.7198 | reward_pref: 32.6962 | reward_npref: -110.5794
[     660 points] regret_avg: 391.7262 | regret_pref: 56.0000 | reward_optimal: 417.1354 | reward_pref: 25.4092 | reward_npref: -114.1607
[     665 points] regret_avg: 391.7262 | regret_pref: 56.0000 | reward_optimal: 417.1069 | reward_pref: 25.3806 | reward_npref: -123.0581
[     670 points] regret_avg: 392.6588 | regret_pref: 56.0000 | reward_optimal: 420.9096 | reward_pref: 28.2508 | reward_npref: -121.7800
[     675 points] regret_avg: 392.6588 | regret_pref: 56.0000 | reward_optimal: 421.9626 | reward_pref: 29.3038 | reward_npref: -120.9812
[     680 points] regret_avg: 393.6598 | regret_pref: 56.0000 | reward_optimal: 425.2720 | reward_pref: 31.6122 | reward_npref: -119.2616
[     685 points] regret_avg: 397.8143 | regret_pref: 57.0000 | reward_optimal: 434.8703 | reward_pref: 37.0560 | reward_npref: -113.2268
[     690 points] regret_avg: 399.3679 | regret_pref: 57.0000 | reward_optimal: 435.2959 | reward_pref: 35.9280 | reward_npref: -115.0761
[     695 points] regret_avg: 405.5806 | regret_pref: 57.0000 | reward_optimal: 435.5376 | reward_pref: 29.9570 | reward_npref: -124.1031
[     700 points] regret_avg: 408.8428 | regret_pref: 57.0000 | reward_optimal: 435.7532 | reward_pref: 26.9104 | reward_npref: -130.3824
[     705 points] regret_avg: 408.8762 | regret_pref: 57.0000 | reward_optimal: 436.3321 | reward_pref: 27.4558 | reward_npref: -130.1641
[     710 points] regret_avg: 409.4773 | regret_pref: 57.0000 | reward_optimal: 446.0483 | reward_pref: 36.5710 | reward_npref: -128.7963
[     715 points] regret_avg: 412.0496 | regret_pref: 57.0000 | reward_optimal: 446.5518 | reward_pref: 34.5022 | reward_npref: -131.8540
[     720 points] regret_avg: 412.0496 | regret_pref: 57.0000 | reward_optimal: 446.4515 | reward_pref: 34.4020 | reward_npref: -141.0986
[     725 points] regret_avg: 416.2908 | regret_pref: 57.0000 | reward_optimal: 445.8626 | reward_pref: 29.5718 | reward_npref: -146.9236
[     730 points] regret_avg: 417.9307 | regret_pref: 57.0000 | reward_optimal: 446.2041 | reward_pref: 28.2734 | reward_npref: -148.4158
[     735 points] regret_avg: 418.3693 | regret_pref: 57.0000 | reward_optimal: 447.2605 | reward_pref: 28.8912 | reward_npref: -148.0297
[     740 points] regret_avg: 422.4458 | regret_pref: 57.0000 | reward_optimal: 463.6127 | reward_pref: 41.1669 | reward_npref: -139.8240
[     745 points] regret_avg: 423.5061 | regret_pref: 57.0000 | reward_optimal: 463.2627 | reward_pref: 39.7566 | reward_npref: -143.8468
[     750 points] regret_avg: 423.7691 | regret_pref: 57.0000 | reward_optimal: 463.7330 | reward_pref: 39.9639 | reward_npref: -143.9069
[     755 points] regret_avg: 426.5224 | regret_pref: 57.0000 | reward_optimal: 463.8117 | reward_pref: 37.2893 | reward_npref: -149.5552
[     760 points] regret_avg: 433.4025 | regret_pref: 57.0000 | reward_optimal: 463.3714 | reward_pref: 29.9689 | reward_npref: -157.8049
[     765 points] regret_avg: 434.7519 | regret_pref: 57.0000 | reward_optimal: 466.9829 | reward_pref: 32.2311 | reward_npref: -155.7672
[     770 points] regret_avg: 441.2201 | regret_pref: 57.0000 | reward_optimal: 480.0516 | reward_pref: 38.8315 | reward_npref: -153.0901
[     775 points] regret_avg: 443.3519 | regret_pref: 57.0000 | reward_optimal: 483.5761 | reward_pref: 40.2242 | reward_npref: -152.2697
[     780 points] regret_avg: 444.0637 | regret_pref: 57.0000 | reward_optimal: 485.9400 | reward_pref: 41.8763 | reward_npref: -151.5474
[     785 points] regret_avg: 444.0637 | regret_pref: 57.0000 | reward_optimal: 499.4669 | reward_pref: 55.4032 | reward_npref: -138.8596
[     790 points] regret_avg: 446.8445 | regret_pref: 57.0000 | reward_optimal: 508.5171 | reward_pref: 61.6726 | reward_npref: -133.1429
[     795 points] regret_avg: 450.3947 | regret_pref: 57.0000 | reward_optimal: 522.8096 | reward_pref: 72.4149 | reward_npref: -124.1717
[     800 points] regret_avg: 455.7968 | regret_pref: 57.0000 | reward_optimal: 522.8890 | reward_pref: 67.0922 | reward_npref: -131.3127
[     805 points] regret_avg: 456.1049 | regret_pref: 57.0000 | reward_optimal: 524.6865 | reward_pref: 68.5816 | reward_npref: -129.9243
[     810 points] regret_avg: 459.4003 | regret_pref: 57.0000 | reward_optimal: 532.4091 | reward_pref: 73.0089 | reward_npref: -128.1234
[     815 points] regret_avg: 460.8968 | regret_pref: 57.0000 | reward_optimal: 540.5011 | reward_pref: 79.6043 | reward_npref: -125.9152
[     820 points] regret_avg: 463.0060 | regret_pref: 57.0000 | reward_optimal: 540.8239 | reward_pref: 77.8179 | reward_npref: -128.7657
[     825 points] regret_avg: 468.9401 | regret_pref: 57.0000 | reward_optimal: 540.9672 | reward_pref: 72.0271 | reward_npref: -136.5384
[     830 points] regret_avg: 469.6794 | regret_pref: 57.0000 | reward_optimal: 541.7456 | reward_pref: 72.0662 | reward_npref: -137.3691
[     835 points] regret_avg: 472.8696 | regret_pref: 57.0000 | reward_optimal: 549.1939 | reward_pref: 76.3244 | reward_npref: -134.0063
[     840 points] regret_avg: 475.6889 | regret_pref: 58.0000 | reward_optimal: 553.8822 | reward_pref: 78.1933 | reward_npref: -129.6049
[     845 points] regret_avg: 475.6889 | regret_pref: 58.0000 | reward_optimal: 564.0639 | reward_pref: 88.3750 | reward_npref: -123.8132
[     850 points] regret_avg: 476.5659 | regret_pref: 59.0000 | reward_optimal: 564.9448 | reward_pref: 88.3789 | reward_npref: -123.4593
[     855 points] regret_avg: 476.5659 | regret_pref: 59.0000 | reward_optimal: 565.4476 | reward_pref: 88.8817 | reward_npref: -123.3599
[     860 points] regret_avg: 477.1323 | regret_pref: 60.0000 | reward_optimal: 567.1079 | reward_pref: 89.9755 | reward_npref: -122.1709
[     865 points] regret_avg: 478.7923 | regret_pref: 60.0000 | reward_optimal: 568.0350 | reward_pref: 89.2426 | reward_npref: -123.4632
[     870 points] regret_avg: 480.6307 | regret_pref: 60.0000 | reward_optimal: 573.0481 | reward_pref: 92.4175 | reward_npref: -121.4855
[     875 points] regret_avg: 485.4809 | regret_pref: 60.0000 | reward_optimal: 582.9337 | reward_pref: 97.4528 | reward_npref: -119.8841
[     880 points] regret_avg: 485.4809 | regret_pref: 60.0000 | reward_optimal: 583.2251 | reward_pref: 97.7442 | reward_npref: -120.3745
[     885 points] regret_avg: 486.5153 | regret_pref: 60.0000 | reward_optimal: 591.6153 | reward_pref: 105.1000 | reward_npref: -115.5900
[     890 points] regret_avg: 486.5153 | regret_pref: 60.0000 | reward_optimal: 592.6810 | reward_pref: 106.1657 | reward_npref: -115.3783
[     895 points] regret_avg: 492.0450 | regret_pref: 60.0000 | reward_optimal: 591.5409 | reward_pref: 99.4959 | reward_npref: -132.8092
[     900 points] regret_avg: 505.8445 | regret_pref: 61.0000 | reward_optimal: 590.9473 | reward_pref: 85.1028 | reward_npref: -144.9747
[     905 points] regret_avg: 507.6548 | regret_pref: 61.0000 | reward_optimal: 591.7060 | reward_pref: 84.0511 | reward_npref: -146.3107
[     910 points] regret_avg: 509.5180 | regret_pref: 61.0000 | reward_optimal: 594.7638 | reward_pref: 85.2459 | reward_npref: -145.3101
[     915 points] regret_avg: 509.5972 | regret_pref: 61.0000 | reward_optimal: 595.2399 | reward_pref: 85.6426 | reward_npref: -145.0576
[     920 points] regret_avg: 510.2796 | regret_pref: 61.0000 | reward_optimal: 596.2787 | reward_pref: 85.9991 | reward_npref: -144.7596
[     925 points] regret_avg: 514.5550 | regret_pref: 62.0000 | reward_optimal: 601.9922 | reward_pref: 87.4372 | reward_npref: -141.1191
[     930 points] regret_avg: 519.5946 | regret_pref: 63.0000 | reward_optimal: 602.5250 | reward_pref: 82.9304 | reward_npref: -145.1997
[     935 points] regret_avg: 522.0093 | regret_pref: 63.0000 | reward_optimal: 612.3084 | reward_pref: 90.2991 | reward_npref: -143.5556
[     940 points] regret_avg: 522.0093 | regret_pref: 63.0000 | reward_optimal: 612.5498 | reward_pref: 90.5406 | reward_npref: -146.4764
[     945 points] regret_avg: 524.3451 | regret_pref: 63.0000 | reward_optimal: 612.4876 | reward_pref: 88.1425 | reward_npref: -157.1054
[     950 points] regret_avg: 528.5896 | regret_pref: 64.0000 | reward_optimal: 618.3865 | reward_pref: 89.7969 | reward_npref: -154.0840
[     955 points] regret_avg: 531.6739 | regret_pref: 64.0000 | reward_optimal: 634.9262 | reward_pref: 103.2524 | reward_npref: -151.6971
[     960 points] regret_avg: 532.1729 | regret_pref: 65.0000 | reward_optimal: 635.7666 | reward_pref: 103.5937 | reward_npref: -150.8568
[     965 points] regret_avg: 535.3417 | regret_pref: 65.0000 | reward_optimal: 636.5632 | reward_pref: 101.2214 | reward_npref: -154.7394
[     970 points] regret_avg: 539.2032 | regret_pref: 65.0000 | reward_optimal: 636.1455 | reward_pref: 96.9423 | reward_npref: -165.8025
[     975 points] regret_avg: 541.0174 | regret_pref: 65.0000 | reward_optimal: 636.7999 | reward_pref: 95.7825 | reward_npref: -169.2309
[     980 points] regret_avg: 545.8644 | regret_pref: 65.0000 | reward_optimal: 637.3020 | reward_pref: 91.4376 | reward_npref: -175.0887
