[       5 points] regret_avg: 1.6011 | regret_pref: 1.0000 | reward_optimal: 3.0421 | reward_pref: 1.4410 | reward_npref: 2.1372
[     165 points] regret_avg: 116.9052 | regret_pref: 13.0000 | reward_optimal: 119.3898 | reward_pref: 2.4846 | reward_npref: -16.3693
[     170 points] regret_avg: 121.3036 | regret_pref: 13.0000 | reward_optimal: 133.5296 | reward_pref: 12.2260 | reward_npref: -11.0062
[     175 points] regret_avg: 126.0252 | regret_pref: 14.0000 | reward_optimal: 134.1848 | reward_pref: 8.1596 | reward_npref: -10.3510
[     180 points] regret_avg: 130.6284 | regret_pref: 15.0000 | reward_optimal: 141.6821 | reward_pref: 11.0538 | reward_npref: -6.0899
[     185 points] regret_avg: 133.1793 | regret_pref: 16.0000 | reward_optimal: 141.9625 | reward_pref: 8.7832 | reward_npref: -6.4552
[     190 points] regret_avg: 134.6913 | regret_pref: 16.0000 | reward_optimal: 142.3895 | reward_pref: 7.6981 | reward_npref: -8.5791
[     195 points] regret_avg: 138.2694 | regret_pref: 17.0000 | reward_optimal: 142.8400 | reward_pref: 4.5706 | reward_npref: -9.8832
[     200 points] regret_avg: 138.2694 | regret_pref: 17.0000 | reward_optimal: 158.1309 | reward_pref: 19.8615 | reward_npref: -8.6694
[     205 points] regret_avg: 139.2298 | regret_pref: 17.0000 | reward_optimal: 158.2749 | reward_pref: 19.0451 | reward_npref: -14.5189
[     210 points] regret_avg: 142.2114 | regret_pref: 17.0000 | reward_optimal: 158.9062 | reward_pref: 16.6948 | reward_npref: -17.8265
[     215 points] regret_avg: 148.1960 | regret_pref: 18.0000 | reward_optimal: 166.1786 | reward_pref: 17.9826 | reward_npref: -11.8976
[     220 points] regret_avg: 148.1960 | regret_pref: 18.0000 | reward_optimal: 166.5691 | reward_pref: 18.3730 | reward_npref: -12.5742
[     225 points] regret_avg: 152.2311 | regret_pref: 18.0000 | reward_optimal: 166.6871 | reward_pref: 14.4560 | reward_npref: -18.8219
[     230 points] regret_avg: 153.4806 | regret_pref: 19.0000 | reward_optimal: 166.9594 | reward_pref: 13.4788 | reward_npref: -18.5496
[     235 points] regret_avg: 153.5418 | regret_pref: 19.0000 | reward_optimal: 167.0593 | reward_pref: 13.5175 | reward_npref: -18.5655
[     240 points] regret_avg: 160.6891 | regret_pref: 20.0000 | reward_optimal: 176.8360 | reward_pref: 16.1469 | reward_npref: -10.6013
[     245 points] regret_avg: 161.6847 | regret_pref: 20.0000 | reward_optimal: 177.8109 | reward_pref: 16.1261 | reward_npref: -10.6980
[     250 points] regret_avg: 165.1374 | regret_pref: 21.0000 | reward_optimal: 178.0284 | reward_pref: 12.8910 | reward_npref: -11.7302
[     255 points] regret_avg: 166.3237 | regret_pref: 22.0000 | reward_optimal: 178.9824 | reward_pref: 12.6587 | reward_npref: -11.8869
[     260 points] regret_avg: 170.5080 | regret_pref: 22.0000 | reward_optimal: 178.8319 | reward_pref: 8.3239 | reward_npref: -21.4461
[     265 points] regret_avg: 175.4460 | regret_pref: 23.0000 | reward_optimal: 185.6720 | reward_pref: 10.2260 | reward_npref: -14.6060
[     270 points] regret_avg: 180.5779 | regret_pref: 24.0000 | reward_optimal: 194.8997 | reward_pref: 14.3218 | reward_npref: -7.6667
[     275 points] regret_avg: 181.6298 | regret_pref: 25.0000 | reward_optimal: 195.5718 | reward_pref: 13.9420 | reward_npref: -7.9513
[     280 points] regret_avg: 189.5345 | regret_pref: 26.0000 | reward_optimal: 204.6813 | reward_pref: 15.1468 | reward_npref: -4.4438
[     285 points] regret_avg: 197.0329 | regret_pref: 27.0000 | reward_optimal: 214.1450 | reward_pref: 17.1121 | reward_npref: 3.8468
[     290 points] regret_avg: 205.5916 | regret_pref: 28.0000 | reward_optimal: 214.3369 | reward_pref: 8.7452 | reward_npref: -2.6995
[     295 points] regret_avg: 207.9992 | regret_pref: 28.0000 | reward_optimal: 218.8035 | reward_pref: 10.8043 | reward_npref: -1.5158
[     300 points] regret_avg: 207.9992 | regret_pref: 28.0000 | reward_optimal: 226.6002 | reward_pref: 18.6010 | reward_npref: -0.2949
[     305 points] regret_avg: 208.8377 | regret_pref: 28.0000 | reward_optimal: 226.7972 | reward_pref: 17.9595 | reward_npref: -3.1699
[     310 points] regret_avg: 208.8377 | regret_pref: 28.0000 | reward_optimal: 237.6858 | reward_pref: 28.8480 | reward_npref: 5.0169
[     315 points] regret_avg: 215.5987 | regret_pref: 29.0000 | reward_optimal: 237.9208 | reward_pref: 22.3221 | reward_npref: 1.2840
[     320 points] regret_avg: 217.7283 | regret_pref: 29.0000 | reward_optimal: 249.3720 | reward_pref: 31.6437 | reward_npref: 4.3038
[     325 points] regret_avg: 219.0740 | regret_pref: 29.0000 | reward_optimal: 254.8727 | reward_pref: 35.7987 | reward_npref: 8.1243
[     330 points] regret_avg: 220.7825 | regret_pref: 29.0000 | reward_optimal: 268.5900 | reward_pref: 47.8075 | reward_npref: 16.7198
[     335 points] regret_avg: 220.9679 | regret_pref: 30.0000 | reward_optimal: 269.0905 | reward_pref: 48.1226 | reward_npref: 17.0851
[     340 points] regret_avg: 222.8639 | regret_pref: 31.0000 | reward_optimal: 269.9994 | reward_pref: 47.1355 | reward_npref: 17.4168
[     345 points] regret_avg: 223.4053 | regret_pref: 31.0000 | reward_optimal: 270.7226 | reward_pref: 47.3173 | reward_npref: 17.4802
[     350 points] regret_avg: 223.4053 | regret_pref: 31.0000 | reward_optimal: 269.8557 | reward_pref: 46.4503 | reward_npref: 10.5542
[     355 points] regret_avg: 224.0635 | regret_pref: 31.0000 | reward_optimal: 270.0890 | reward_pref: 46.0255 | reward_npref: 9.8124
[     360 points] regret_avg: 231.4153 | regret_pref: 31.0000 | reward_optimal: 269.7415 | reward_pref: 38.3262 | reward_npref: -1.7721
[     365 points] regret_avg: 236.4393 | regret_pref: 32.0000 | reward_optimal: 275.6200 | reward_pref: 39.1807 | reward_npref: 4.1064
[     370 points] regret_avg: 237.6128 | regret_pref: 33.0000 | reward_optimal: 277.1431 | reward_pref: 39.5303 | reward_npref: 5.1691
[     375 points] regret_avg: 244.3461 | regret_pref: 34.0000 | reward_optimal: 285.6966 | reward_pref: 41.3505 | reward_npref: 13.7226
[     380 points] regret_avg: 249.7324 | regret_pref: 34.0000 | reward_optimal: 300.1287 | reward_pref: 50.3963 | reward_npref: 15.0450
[     385 points] regret_avg: 250.7280 | regret_pref: 34.0000 | reward_optimal: 300.7066 | reward_pref: 49.9787 | reward_npref: 14.0030
[     390 points] regret_avg: 252.0378 | regret_pref: 34.0000 | reward_optimal: 301.5568 | reward_pref: 49.5190 | reward_npref: 13.2975
[     395 points] regret_avg: 253.1110 | regret_pref: 34.0000 | reward_optimal: 301.7255 | reward_pref: 48.6145 | reward_npref: 10.8511
[     400 points] regret_avg: 253.1110 | regret_pref: 34.0000 | reward_optimal: 307.6472 | reward_pref: 54.5362 | reward_npref: 13.8990
[     405 points] regret_avg: 257.1470 | regret_pref: 35.0000 | reward_optimal: 308.2523 | reward_pref: 51.1054 | reward_npref: 11.6583
[     410 points] regret_avg: 260.3741 | regret_pref: 35.0000 | reward_optimal: 321.2401 | reward_pref: 60.8659 | reward_npref: 13.5485
[     415 points] regret_avg: 264.3997 | regret_pref: 36.0000 | reward_optimal: 328.5524 | reward_pref: 64.1527 | reward_npref: 17.2758
[     420 points] regret_avg: 276.0494 | regret_pref: 37.0000 | reward_optimal: 344.1535 | reward_pref: 68.1041 | reward_npref: 23.1575
[     425 points] regret_avg: 277.7548 | regret_pref: 38.0000 | reward_optimal: 344.8501 | reward_pref: 67.0953 | reward_npref: 22.3099
[     430 points] regret_avg: 278.2411 | regret_pref: 38.0000 | reward_optimal: 345.3669 | reward_pref: 67.1258 | reward_npref: 22.0699
[     435 points] regret_avg: 279.7090 | regret_pref: 39.0000 | reward_optimal: 346.2468 | reward_pref: 66.5378 | reward_npref: 21.7757
[     440 points] regret_avg: 284.1051 | regret_pref: 40.0000 | reward_optimal: 346.3331 | reward_pref: 62.2280 | reward_npref: 20.8734
[     445 points] regret_avg: 289.3675 | regret_pref: 41.0000 | reward_optimal: 346.5031 | reward_pref: 57.1357 | reward_npref: 16.7304
[     450 points] regret_avg: 289.9775 | regret_pref: 42.0000 | reward_optimal: 346.6746 | reward_pref: 56.6970 | reward_npref: 16.3793
[     455 points] regret_avg: 290.7458 | regret_pref: 43.0000 | reward_optimal: 347.4319 | reward_pref: 56.6861 | reward_npref: 16.4372
[     460 points] regret_avg: 299.7284 | regret_pref: 43.0000 | reward_optimal: 361.8812 | reward_pref: 62.1528 | reward_npref: 17.6752
[     465 points] regret_avg: 305.2406 | regret_pref: 44.0000 | reward_optimal: 370.0862 | reward_pref: 64.8456 | reward_npref: 20.8543
[     470 points] regret_avg: 307.5470 | regret_pref: 45.0000 | reward_optimal: 379.4203 | reward_pref: 71.8734 | reward_npref: 30.1884
[     475 points] regret_avg: 309.9410 | regret_pref: 45.0000 | reward_optimal: 392.2694 | reward_pref: 82.3284 | reward_npref: 34.3082
[     480 points] regret_avg: 310.0228 | regret_pref: 46.0000 | reward_optimal: 392.4284 | reward_pref: 82.4056 | reward_npref: 34.4672
[     485 points] regret_avg: 318.5726 | regret_pref: 47.0000 | reward_optimal: 392.3355 | reward_pref: 73.7629 | reward_npref: 30.2249
[     490 points] regret_avg: 321.5975 | regret_pref: 47.0000 | reward_optimal: 392.5759 | reward_pref: 70.9784 | reward_npref: 26.1792
[     495 points] regret_avg: 328.8470 | regret_pref: 48.0000 | reward_optimal: 392.6521 | reward_pref: 63.8051 | reward_npref: 20.8322
[     500 points] regret_avg: 328.8470 | regret_pref: 48.0000 | reward_optimal: 393.0429 | reward_pref: 64.1959 | reward_npref: 19.8052
[     505 points] regret_avg: 332.0229 | regret_pref: 48.0000 | reward_optimal: 393.1430 | reward_pref: 61.1202 | reward_npref: 15.9328
[     510 points] regret_avg: 335.3368 | regret_pref: 49.0000 | reward_optimal: 393.7711 | reward_pref: 58.4343 | reward_npref: 15.3154
[     515 points] regret_avg: 337.2305 | regret_pref: 49.0000 | reward_optimal: 394.3379 | reward_pref: 57.1075 | reward_npref: 10.5690
[     520 points] regret_avg: 339.8246 | regret_pref: 49.0000 | reward_optimal: 400.4065 | reward_pref: 60.5819 | reward_npref: 12.6101
[     525 points] regret_avg: 339.8246 | regret_pref: 49.0000 | reward_optimal: 402.8151 | reward_pref: 62.9905 | reward_npref: 13.5127
[     530 points] regret_avg: 342.7154 | regret_pref: 49.0000 | reward_optimal: 412.1589 | reward_pref: 69.4435 | reward_npref: 15.4600
[     535 points] regret_avg: 348.8617 | regret_pref: 50.0000 | reward_optimal: 412.4315 | reward_pref: 63.5698 | reward_npref: 11.7913
[     540 points] regret_avg: 349.7693 | regret_pref: 50.0000 | reward_optimal: 413.4252 | reward_pref: 63.6559 | reward_npref: 11.8098
[     545 points] regret_avg: 351.3360 | regret_pref: 50.0000 | reward_optimal: 413.7742 | reward_pref: 62.4381 | reward_npref: 10.4453
[     550 points] regret_avg: 351.9030 | regret_pref: 50.0000 | reward_optimal: 414.1749 | reward_pref: 62.2718 | reward_npref: 10.2614
[     555 points] regret_avg: 366.5113 | regret_pref: 51.0000 | reward_optimal: 413.4534 | reward_pref: 46.9421 | reward_npref: -2.1877
[     560 points] regret_avg: 367.5833 | regret_pref: 51.0000 | reward_optimal: 414.1933 | reward_pref: 46.6099 | reward_npref: -4.7126
[     565 points] regret_avg: 368.2647 | regret_pref: 52.0000 | reward_optimal: 414.9873 | reward_pref: 46.7226 | reward_npref: -4.5345
[     570 points] regret_avg: 371.9537 | regret_pref: 52.0000 | reward_optimal: 429.7823 | reward_pref: 57.8285 | reward_npref: 3.8079
[     575 points] regret_avg: 374.6572 | regret_pref: 52.0000 | reward_optimal: 430.1017 | reward_pref: 55.4444 | reward_npref: 1.2607
[     580 points] regret_avg: 375.8389 | regret_pref: 52.0000 | reward_optimal: 433.9500 | reward_pref: 58.1111 | reward_npref: 2.7664
[     585 points] regret_avg: 379.4425 | regret_pref: 52.0000 | reward_optimal: 434.0636 | reward_pref: 54.6211 | reward_npref: -4.3924
[     590 points] regret_avg: 384.3709 | regret_pref: 52.0000 | reward_optimal: 445.4377 | reward_pref: 61.0668 | reward_npref: -3.0546
[     595 points] regret_avg: 384.9859 | regret_pref: 53.0000 | reward_optimal: 445.8142 | reward_pref: 60.8283 | reward_npref: -3.1723
[     600 points] regret_avg: 387.6062 | regret_pref: 53.0000 | reward_optimal: 446.1369 | reward_pref: 58.5307 | reward_npref: -5.8236
[     605 points] regret_avg: 388.7981 | regret_pref: 54.0000 | reward_optimal: 446.5366 | reward_pref: 57.7385 | reward_npref: -5.8445
[     610 points] regret_avg: 401.3597 | regret_pref: 55.0000 | reward_optimal: 446.1715 | reward_pref: 44.8118 | reward_npref: -12.6941
[     615 points] regret_avg: 402.9799 | regret_pref: 55.0000 | reward_optimal: 459.1934 | reward_pref: 56.2135 | reward_npref: -6.1408
[     620 points] regret_avg: 407.3250 | regret_pref: 55.0000 | reward_optimal: 458.9467 | reward_pref: 51.6218 | reward_npref: -18.5892
[     625 points] regret_avg: 410.0980 | regret_pref: 55.0000 | reward_optimal: 458.6230 | reward_pref: 48.5251 | reward_npref: -30.6201
[     630 points] regret_avg: 410.0980 | regret_pref: 55.0000 | reward_optimal: 458.3267 | reward_pref: 48.2287 | reward_npref: -39.7530
[     635 points] regret_avg: 411.6983 | regret_pref: 56.0000 | reward_optimal: 459.2169 | reward_pref: 47.5187 | reward_npref: -39.7236
[     640 points] regret_avg: 417.2398 | regret_pref: 57.0000 | reward_optimal: 466.8660 | reward_pref: 49.6262 | reward_npref: -32.0746
[     645 points] regret_avg: 418.8896 | regret_pref: 58.0000 | reward_optimal: 469.2865 | reward_pref: 50.3969 | reward_npref: -30.9759
[     650 points] regret_avg: 424.5903 | regret_pref: 59.0000 | reward_optimal: 469.1562 | reward_pref: 44.5660 | reward_npref: -32.1486
[     655 points] regret_avg: 425.3919 | regret_pref: 59.0000 | reward_optimal: 469.5870 | reward_pref: 44.1950 | reward_npref: -36.7706
[     660 points] regret_avg: 425.4636 | regret_pref: 59.0000 | reward_optimal: 469.8401 | reward_pref: 44.3766 | reward_npref: -36.6633
[     665 points] regret_avg: 432.3343 | regret_pref: 59.0000 | reward_optimal: 470.0773 | reward_pref: 37.7431 | reward_npref: -44.4229
[     670 points] regret_avg: 432.7863 | regret_pref: 59.0000 | reward_optimal: 473.8193 | reward_pref: 41.0331 | reward_npref: -43.4192
[     675 points] regret_avg: 436.7197 | regret_pref: 60.0000 | reward_optimal: 474.4225 | reward_pref: 37.7028 | reward_npref: -44.5528
[     680 points] regret_avg: 436.8416 | regret_pref: 60.0000 | reward_optimal: 474.8444 | reward_pref: 38.0027 | reward_npref: -44.3224
[     685 points] regret_avg: 436.8416 | regret_pref: 60.0000 | reward_optimal: 476.0145 | reward_pref: 39.1729 | reward_npref: -43.9618
[     690 points] regret_avg: 437.5906 | regret_pref: 60.0000 | reward_optimal: 476.5368 | reward_pref: 38.9462 | reward_npref: -44.6550
[     695 points] regret_avg: 445.1975 | regret_pref: 61.0000 | reward_optimal: 476.5538 | reward_pref: 31.3563 | reward_npref: -44.6380
[     700 points] regret_avg: 446.6153 | regret_pref: 62.0000 | reward_optimal: 479.0935 | reward_pref: 32.4782 | reward_npref: -42.6980
[     705 points] regret_avg: 447.3475 | regret_pref: 62.0000 | reward_optimal: 485.0809 | reward_pref: 37.7334 | reward_npref: -41.2629
[     710 points] regret_avg: 449.2046 | regret_pref: 62.0000 | reward_optimal: 487.7420 | reward_pref: 38.5373 | reward_npref: -40.5736
[     715 points] regret_avg: 450.5554 | regret_pref: 62.0000 | reward_optimal: 488.0550 | reward_pref: 37.4996 | reward_npref: -41.6957
[     720 points] regret_avg: 453.6013 | regret_pref: 63.0000 | reward_optimal: 496.2925 | reward_pref: 42.6912 | reward_npref: -34.4760
[     725 points] regret_avg: 453.8744 | regret_pref: 63.0000 | reward_optimal: 497.2973 | reward_pref: 43.4229 | reward_npref: -33.8071
[     730 points] regret_avg: 457.2270 | regret_pref: 64.0000 | reward_optimal: 505.1069 | reward_pref: 47.8799 | reward_npref: -26.9595
[     735 points] regret_avg: 458.1597 | regret_pref: 64.0000 | reward_optimal: 506.0365 | reward_pref: 47.8768 | reward_npref: -27.0751
[     740 points] regret_avg: 462.5329 | regret_pref: 65.0000 | reward_optimal: 506.4277 | reward_pref: 43.8949 | reward_npref: -28.1523
[     745 points] regret_avg: 464.0667 | regret_pref: 65.0000 | reward_optimal: 512.7155 | reward_pref: 48.6488 | reward_npref: -26.8518
[     750 points] regret_avg: 467.6931 | regret_pref: 65.0000 | reward_optimal: 522.5289 | reward_pref: 54.8359 | reward_npref: -24.7286
[     755 points] regret_avg: 467.6931 | regret_pref: 65.0000 | reward_optimal: 522.9544 | reward_pref: 55.2614 | reward_npref: -27.8229
[     760 points] regret_avg: 469.2096 | regret_pref: 65.0000 | reward_optimal: 523.3312 | reward_pref: 54.1216 | reward_npref: -31.3221
[     765 points] regret_avg: 476.2242 | regret_pref: 66.0000 | reward_optimal: 523.7025 | reward_pref: 47.4783 | reward_npref: -33.7002
[     770 points] regret_avg: 487.0109 | regret_pref: 67.0000 | reward_optimal: 523.6978 | reward_pref: 36.6869 | reward_npref: -38.6560
[     775 points] regret_avg: 488.3910 | regret_pref: 67.0000 | reward_optimal: 524.2347 | reward_pref: 35.8437 | reward_npref: -40.0869
[     780 points] regret_avg: 488.3910 | regret_pref: 67.0000 | reward_optimal: 536.2883 | reward_pref: 47.8973 | reward_npref: -35.5089
[     785 points] regret_avg: 493.7179 | regret_pref: 67.0000 | reward_optimal: 536.3644 | reward_pref: 42.6465 | reward_npref: -46.1913
[     790 points] regret_avg: 500.4922 | regret_pref: 68.0000 | reward_optimal: 548.5088 | reward_pref: 48.0167 | reward_npref: -36.3110
[     795 points] regret_avg: 503.3951 | regret_pref: 68.0000 | reward_optimal: 560.2472 | reward_pref: 56.8521 | reward_npref: -34.7113
[     800 points] regret_avg: 506.0469 | regret_pref: 68.0000 | reward_optimal: 561.1368 | reward_pref: 55.0899 | reward_npref: -37.3486
[     805 points] regret_avg: 512.1217 | regret_pref: 69.0000 | reward_optimal: 568.3916 | reward_pref: 56.2699 | reward_npref: -30.9884
[     810 points] regret_avg: 521.9926 | regret_pref: 69.0000 | reward_optimal: 580.0253 | reward_pref: 58.0327 | reward_npref: -29.6368
[     815 points] regret_avg: 526.3718 | regret_pref: 69.0000 | reward_optimal: 579.5637 | reward_pref: 53.1919 | reward_npref: -39.4767
[     820 points] regret_avg: 527.0621 | regret_pref: 69.0000 | reward_optimal: 590.7188 | reward_pref: 63.6567 | reward_npref: -33.8194
[     825 points] regret_avg: 529.1318 | regret_pref: 69.0000 | reward_optimal: 591.1549 | reward_pref: 62.0230 | reward_npref: -36.2154
[     830 points] regret_avg: 533.5961 | regret_pref: 70.0000 | reward_optimal: 591.6750 | reward_pref: 58.0789 | reward_npref: -37.5843
[     835 points] regret_avg: 535.3074 | regret_pref: 71.0000 | reward_optimal: 594.2720 | reward_pref: 58.9646 | reward_npref: -36.4171
[     840 points] regret_avg: 536.6282 | regret_pref: 71.0000 | reward_optimal: 594.8059 | reward_pref: 58.1777 | reward_npref: -37.6063
[     845 points] regret_avg: 539.5934 | regret_pref: 72.0000 | reward_optimal: 598.6811 | reward_pref: 59.0877 | reward_npref: -36.2392
[     850 points] regret_avg: 540.9383 | regret_pref: 72.0000 | reward_optimal: 603.1613 | reward_pref: 62.2230 | reward_npref: -34.1461
[     855 points] regret_avg: 542.3174 | regret_pref: 72.0000 | reward_optimal: 614.2836 | reward_pref: 71.9662 | reward_npref: -32.7829
[     860 points] regret_avg: 542.8626 | regret_pref: 72.0000 | reward_optimal: 623.1345 | reward_pref: 80.2719 | reward_npref: -25.5658
[     865 points] regret_avg: 543.1317 | regret_pref: 72.0000 | reward_optimal: 627.5214 | reward_pref: 84.3897 | reward_npref: -22.7855
[     870 points] regret_avg: 543.8122 | regret_pref: 73.0000 | reward_optimal: 628.5547 | reward_pref: 84.7426 | reward_npref: -22.3739
[     875 points] regret_avg: 546.4196 | regret_pref: 73.0000 | reward_optimal: 628.4257 | reward_pref: 82.0061 | reward_npref: -31.7028
[     880 points] regret_avg: 546.6324 | regret_pref: 73.0000 | reward_optimal: 629.3396 | reward_pref: 82.7072 | reward_npref: -31.2839
[     885 points] regret_avg: 550.1107 | regret_pref: 74.0000 | reward_optimal: 630.3795 | reward_pref: 80.2688 | reward_npref: -33.0213
[     890 points] regret_avg: 551.7723 | regret_pref: 74.0000 | reward_optimal: 635.8499 | reward_pref: 84.0777 | reward_npref: -31.1314
[     895 points] regret_avg: 555.5067 | regret_pref: 74.0000 | reward_optimal: 635.5217 | reward_pref: 80.0151 | reward_npref: -41.6729
[     900 points] regret_avg: 556.0864 | regret_pref: 74.0000 | reward_optimal: 636.1138 | reward_pref: 80.0273 | reward_npref: -41.9800
[     905 points] regret_avg: 559.7605 | regret_pref: 74.0000 | reward_optimal: 636.9684 | reward_pref: 77.2079 | reward_npref: -46.7163
[     910 points] regret_avg: 561.8898 | regret_pref: 74.0000 | reward_optimal: 637.5778 | reward_pref: 75.6880 | reward_npref: -48.7317
[     915 points] regret_avg: 561.8898 | regret_pref: 74.0000 | reward_optimal: 638.6406 | reward_pref: 76.7508 | reward_npref: -49.6449
[     920 points] regret_avg: 563.1231 | regret_pref: 74.0000 | reward_optimal: 639.7127 | reward_pref: 76.5896 | reward_npref: -50.4011
[     925 points] regret_avg: 563.1231 | regret_pref: 74.0000 | reward_optimal: 640.0304 | reward_pref: 76.9073 | reward_npref: -62.4648
[     930 points] regret_avg: 564.7333 | regret_pref: 74.0000 | reward_optimal: 643.3451 | reward_pref: 78.6117 | reward_npref: -61.6816
[     935 points] regret_avg: 565.1502 | regret_pref: 74.0000 | reward_optimal: 650.1495 | reward_pref: 84.9993 | reward_npref: -56.5404
[     940 points] regret_avg: 567.2826 | regret_pref: 74.0000 | reward_optimal: 650.8047 | reward_pref: 83.5220 | reward_npref: -60.1360
[     945 points] regret_avg: 567.2826 | regret_pref: 74.0000 | reward_optimal: 651.8377 | reward_pref: 84.5551 | reward_npref: -61.6408
[     950 points] regret_avg: 568.3678 | regret_pref: 74.0000 | reward_optimal: 653.7385 | reward_pref: 85.3706 | reward_npref: -60.9173
[     955 points] regret_avg: 568.5181 | regret_pref: 74.0000 | reward_optimal: 654.0723 | reward_pref: 85.5541 | reward_npref: -60.7878
[     960 points] regret_avg: 573.5646 | regret_pref: 75.0000 | reward_optimal: 660.6120 | reward_pref: 87.0474 | reward_npref: -57.8009
[     965 points] regret_avg: 576.2269 | regret_pref: 76.0000 | reward_optimal: 666.1820 | reward_pref: 89.9551 | reward_npref: -53.5757
[     970 points] regret_avg: 577.8146 | regret_pref: 77.0000 | reward_optimal: 666.8608 | reward_pref: 89.0462 | reward_npref: -53.7264
[     975 points] regret_avg: 584.3333 | regret_pref: 77.0000 | reward_optimal: 667.4273 | reward_pref: 83.0940 | reward_npref: -60.5481
[     980 points] regret_avg: 585.7237 | regret_pref: 77.0000 | reward_optimal: 672.0048 | reward_pref: 86.2811 | reward_npref: -59.4295
