[       5 points] regret_avg: 0.5112 | regret_pref: 0.0000 | reward_optimal: 0.4563 | reward_pref: -0.0549 | reward_npref: -0.1496
[     265 points] regret_avg: 17.0209 | regret_pref: 17.0000 | reward_optimal: 24.0402 | reward_pref: 7.0193 | reward_npref: 3.8822
[     270 points] regret_avg: 17.3500 | regret_pref: 18.0000 | reward_optimal: 24.3198 | reward_pref: 6.9699 | reward_npref: 3.8803
[     275 points] regret_avg: 17.7216 | regret_pref: 18.0000 | reward_optimal: 24.8239 | reward_pref: 7.1024 | reward_npref: 4.0070
[     280 points] regret_avg: 17.9278 | regret_pref: 19.0000 | reward_optimal: 25.2428 | reward_pref: 7.3150 | reward_npref: 4.4196
[     285 points] regret_avg: 18.2234 | regret_pref: 20.0000 | reward_optimal: 25.7058 | reward_pref: 7.4823 | reward_npref: 4.5996
[     290 points] regret_avg: 18.5195 | regret_pref: 21.0000 | reward_optimal: 26.1083 | reward_pref: 7.5888 | reward_npref: 4.7176
[     295 points] regret_avg: 18.8095 | regret_pref: 22.0000 | reward_optimal: 26.6576 | reward_pref: 7.8481 | reward_npref: 5.2669
[     300 points] regret_avg: 18.8095 | regret_pref: 22.0000 | reward_optimal: 27.2152 | reward_pref: 8.4056 | reward_npref: 5.7391
[     305 points] regret_avg: 19.0912 | regret_pref: 22.0000 | reward_optimal: 27.5111 | reward_pref: 8.4199 | reward_npref: 5.4209
[     310 points] regret_avg: 19.0912 | regret_pref: 22.0000 | reward_optimal: 28.0943 | reward_pref: 9.0031 | reward_npref: 5.8746
[     315 points] regret_avg: 19.5274 | regret_pref: 22.0000 | reward_optimal: 28.4925 | reward_pref: 8.9652 | reward_npref: 5.7430
[     320 points] regret_avg: 19.6531 | regret_pref: 22.0000 | reward_optimal: 29.2274 | reward_pref: 9.5743 | reward_npref: 6.0347
[     325 points] regret_avg: 20.1830 | regret_pref: 23.0000 | reward_optimal: 29.6903 | reward_pref: 9.5073 | reward_npref: 5.9801
[     330 points] regret_avg: 20.2925 | regret_pref: 23.0000 | reward_optimal: 30.6064 | reward_pref: 10.3139 | reward_npref: 6.5707
[     335 points] regret_avg: 20.4792 | regret_pref: 24.0000 | reward_optimal: 31.0115 | reward_pref: 10.5322 | reward_npref: 6.8203
[     340 points] regret_avg: 20.7064 | regret_pref: 24.0000 | reward_optimal: 31.5224 | reward_pref: 10.8160 | reward_npref: 7.1032
[     345 points] regret_avg: 21.2638 | regret_pref: 25.0000 | reward_optimal: 31.9519 | reward_pref: 10.6881 | reward_npref: 7.1591
[     350 points] regret_avg: 21.2638 | regret_pref: 25.0000 | reward_optimal: 32.1932 | reward_pref: 10.9294 | reward_npref: 6.8254
[     355 points] regret_avg: 21.6355 | regret_pref: 25.0000 | reward_optimal: 32.4281 | reward_pref: 10.7926 | reward_npref: 6.5674
[     360 points] regret_avg: 22.2838 | regret_pref: 25.0000 | reward_optimal: 32.8184 | reward_pref: 10.5346 | reward_npref: 6.1453
[     365 points] regret_avg: 22.5791 | regret_pref: 26.0000 | reward_optimal: 33.2420 | reward_pref: 10.6629 | reward_npref: 6.5689
[     370 points] regret_avg: 22.7595 | regret_pref: 26.0000 | reward_optimal: 33.5519 | reward_pref: 10.7925 | reward_npref: 6.4127
[     375 points] regret_avg: 23.1225 | regret_pref: 27.0000 | reward_optimal: 34.0224 | reward_pref: 10.8998 | reward_npref: 6.5825
[     380 points] regret_avg: 23.4491 | regret_pref: 27.0000 | reward_optimal: 34.9429 | reward_pref: 11.4937 | reward_npref: 6.9439
[     385 points] regret_avg: 23.8594 | regret_pref: 27.0000 | reward_optimal: 35.4443 | reward_pref: 11.5849 | reward_npref: 6.9753
[     390 points] regret_avg: 24.4056 | regret_pref: 27.0000 | reward_optimal: 35.8851 | reward_pref: 11.4795 | reward_npref: 6.7889
[     395 points] regret_avg: 24.6519 | regret_pref: 27.0000 | reward_optimal: 36.0630 | reward_pref: 11.4111 | reward_npref: 6.4858
[     400 points] regret_avg: 24.6519 | regret_pref: 27.0000 | reward_optimal: 36.6033 | reward_pref: 11.9513 | reward_npref: 6.8011
[     405 points] regret_avg: 25.1322 | regret_pref: 27.0000 | reward_optimal: 37.1059 | reward_pref: 11.9737 | reward_npref: 6.7926
[     410 points] regret_avg: 25.3435 | regret_pref: 27.0000 | reward_optimal: 38.0046 | reward_pref: 12.6611 | reward_npref: 7.0844
[     415 points] regret_avg: 25.4965 | regret_pref: 28.0000 | reward_optimal: 38.3051 | reward_pref: 12.8086 | reward_npref: 7.2421
[     420 points] regret_avg: 25.8907 | regret_pref: 29.0000 | reward_optimal: 38.8887 | reward_pref: 12.9980 | reward_npref: 7.4875
[     425 points] regret_avg: 26.5421 | regret_pref: 30.0000 | reward_optimal: 39.3599 | reward_pref: 12.8178 | reward_npref: 7.3438
[     430 points] regret_avg: 26.7635 | regret_pref: 30.0000 | reward_optimal: 39.6921 | reward_pref: 12.9285 | reward_npref: 7.4545
[     435 points] regret_avg: 26.9177 | regret_pref: 30.0000 | reward_optimal: 40.2394 | reward_pref: 13.3218 | reward_npref: 7.7347
[     440 points] regret_avg: 27.1895 | regret_pref: 30.0000 | reward_optimal: 40.7340 | reward_pref: 13.5446 | reward_npref: 7.6934
[     445 points] regret_avg: 27.7133 | regret_pref: 30.0000 | reward_optimal: 41.2108 | reward_pref: 13.4975 | reward_npref: 7.6140
[     450 points] regret_avg: 27.9770 | regret_pref: 31.0000 | reward_optimal: 41.4034 | reward_pref: 13.4265 | reward_npref: 7.5632
[     455 points] regret_avg: 28.3719 | regret_pref: 32.0000 | reward_optimal: 41.7945 | reward_pref: 13.4226 | reward_npref: 7.5942
[     460 points] regret_avg: 28.7602 | regret_pref: 33.0000 | reward_optimal: 42.4940 | reward_pref: 13.7338 | reward_npref: 7.9777
[     465 points] regret_avg: 29.0941 | regret_pref: 33.0000 | reward_optimal: 43.0161 | reward_pref: 13.9220 | reward_npref: 8.1653
[     470 points] regret_avg: 29.3974 | regret_pref: 33.0000 | reward_optimal: 43.4556 | reward_pref: 14.0583 | reward_npref: 8.2833
[     475 points] regret_avg: 29.5760 | regret_pref: 33.0000 | reward_optimal: 44.4510 | reward_pref: 14.8751 | reward_npref: 8.6499
[     480 points] regret_avg: 29.5760 | regret_pref: 33.0000 | reward_optimal: 44.7031 | reward_pref: 15.1272 | reward_npref: 8.6115
[     485 points] regret_avg: 30.3154 | regret_pref: 34.0000 | reward_optimal: 45.1439 | reward_pref: 14.8285 | reward_npref: 8.5208
[     490 points] regret_avg: 30.7099 | regret_pref: 34.0000 | reward_optimal: 45.5569 | reward_pref: 14.8470 | reward_npref: 8.5037
[     495 points] regret_avg: 31.2322 | regret_pref: 34.0000 | reward_optimal: 45.9764 | reward_pref: 14.7442 | reward_npref: 8.3383
[     500 points] regret_avg: 31.7653 | regret_pref: 35.0000 | reward_optimal: 46.3520 | reward_pref: 14.5867 | reward_npref: 8.7139
[     505 points] regret_avg: 32.2464 | regret_pref: 35.0000 | reward_optimal: 46.7805 | reward_pref: 14.5341 | reward_npref: 8.6233
[     510 points] regret_avg: 32.5245 | regret_pref: 35.0000 | reward_optimal: 47.1512 | reward_pref: 14.6267 | reward_npref: 8.5613
[     515 points] regret_avg: 32.9840 | regret_pref: 35.0000 | reward_optimal: 47.4511 | reward_pref: 14.4671 | reward_npref: 7.8510
[     520 points] regret_avg: 33.2796 | regret_pref: 35.0000 | reward_optimal: 48.1889 | reward_pref: 14.9093 | reward_npref: 8.1461
[     525 points] regret_avg: 33.4773 | regret_pref: 35.0000 | reward_optimal: 48.7133 | reward_pref: 15.2360 | reward_npref: 8.3395
[     530 points] regret_avg: 33.7517 | regret_pref: 35.0000 | reward_optimal: 49.6313 | reward_pref: 15.8797 | reward_npref: 8.5955
[     535 points] regret_avg: 34.1490 | regret_pref: 36.0000 | reward_optimal: 50.0960 | reward_pref: 15.9470 | reward_npref: 8.6777
[     540 points] regret_avg: 34.5214 | regret_pref: 36.0000 | reward_optimal: 50.5283 | reward_pref: 16.0069 | reward_npref: 8.7260
[     545 points] regret_avg: 34.8283 | regret_pref: 36.0000 | reward_optimal: 50.8565 | reward_pref: 16.0282 | reward_npref: 8.7419
[     550 points] regret_avg: 34.9939 | regret_pref: 37.0000 | reward_optimal: 51.1045 | reward_pref: 16.1106 | reward_npref: 8.8278
[     555 points] regret_avg: 35.6322 | regret_pref: 37.0000 | reward_optimal: 51.3488 | reward_pref: 15.7166 | reward_npref: 8.3340
[     560 points] regret_avg: 36.0162 | regret_pref: 37.0000 | reward_optimal: 51.8042 | reward_pref: 15.7880 | reward_npref: 8.0128
[     565 points] regret_avg: 36.0847 | regret_pref: 37.0000 | reward_optimal: 52.2694 | reward_pref: 16.1847 | reward_npref: 8.2311
[     570 points] regret_avg: 36.2288 | regret_pref: 37.0000 | reward_optimal: 52.8750 | reward_pref: 16.6462 | reward_npref: 8.5869
[     575 points] regret_avg: 36.2552 | regret_pref: 38.0000 | reward_optimal: 53.3263 | reward_pref: 17.0712 | reward_npref: 9.0383
[     580 points] regret_avg: 36.5332 | regret_pref: 39.0000 | reward_optimal: 53.7430 | reward_pref: 17.2098 | reward_npref: 9.2055
[     585 points] regret_avg: 37.0658 | regret_pref: 39.0000 | reward_optimal: 53.9946 | reward_pref: 16.9288 | reward_npref: 8.5667
[     590 points] regret_avg: 37.3835 | regret_pref: 39.0000 | reward_optimal: 54.7852 | reward_pref: 17.4017 | reward_npref: 8.9867
[     595 points] regret_avg: 37.4723 | regret_pref: 39.0000 | reward_optimal: 55.0832 | reward_pref: 17.6109 | reward_npref: 9.1437
[     600 points] regret_avg: 37.8032 | regret_pref: 40.0000 | reward_optimal: 55.4557 | reward_pref: 17.6524 | reward_npref: 9.1925
[     605 points] regret_avg: 37.9446 | regret_pref: 40.0000 | reward_optimal: 55.7867 | reward_pref: 17.8420 | reward_npref: 9.3414
[     610 points] regret_avg: 38.2391 | regret_pref: 40.0000 | reward_optimal: 56.0881 | reward_pref: 17.8490 | reward_npref: 9.3032
[     615 points] regret_avg: 38.3418 | regret_pref: 40.0000 | reward_optimal: 56.9527 | reward_pref: 18.6110 | reward_npref: 9.7659
[     620 points] regret_avg: 38.9026 | regret_pref: 40.0000 | reward_optimal: 57.2567 | reward_pref: 18.3541 | reward_npref: 8.9446
[     625 points] regret_avg: 39.3142 | regret_pref: 40.0000 | reward_optimal: 57.5991 | reward_pref: 18.2849 | reward_npref: 8.3511
[     630 points] regret_avg: 39.3142 | regret_pref: 40.0000 | reward_optimal: 57.8628 | reward_pref: 18.5487 | reward_npref: 7.9100
[     635 points] regret_avg: 39.5299 | regret_pref: 40.0000 | reward_optimal: 58.4068 | reward_pref: 18.8769 | reward_npref: 8.1193
[     640 points] regret_avg: 39.8413 | regret_pref: 40.0000 | reward_optimal: 58.8200 | reward_pref: 18.9787 | reward_npref: 8.1389
[     645 points] regret_avg: 40.1178 | regret_pref: 41.0000 | reward_optimal: 59.3313 | reward_pref: 19.2135 | reward_npref: 8.6502
[     650 points] regret_avg: 40.3094 | regret_pref: 41.0000 | reward_optimal: 59.7052 | reward_pref: 19.3958 | reward_npref: 8.6724
[     655 points] regret_avg: 40.5909 | regret_pref: 41.0000 | reward_optimal: 60.2231 | reward_pref: 19.6322 | reward_npref: 8.5364
[     660 points] regret_avg: 40.8676 | regret_pref: 42.0000 | reward_optimal: 60.5712 | reward_pref: 19.7035 | reward_npref: 8.6235
[     665 points] regret_avg: 41.3802 | regret_pref: 42.0000 | reward_optimal: 60.8519 | reward_pref: 19.4717 | reward_npref: 8.3452
[     670 points] regret_avg: 41.6273 | regret_pref: 42.0000 | reward_optimal: 61.3514 | reward_pref: 19.7241 | reward_npref: 8.5532
[     675 points] regret_avg: 42.0184 | regret_pref: 43.0000 | reward_optimal: 61.6442 | reward_pref: 19.6258 | reward_npref: 8.5669
[     680 points] regret_avg: 42.0977 | regret_pref: 43.0000 | reward_optimal: 61.9365 | reward_pref: 19.8389 | reward_npref: 8.7367
[     685 points] regret_avg: 42.0977 | regret_pref: 43.0000 | reward_optimal: 62.4028 | reward_pref: 20.3051 | reward_npref: 8.9516
[     690 points] regret_avg: 42.3494 | regret_pref: 43.0000 | reward_optimal: 62.7908 | reward_pref: 20.4414 | reward_npref: 8.9784
[     695 points] regret_avg: 42.3494 | regret_pref: 43.0000 | reward_optimal: 63.1555 | reward_pref: 20.8061 | reward_npref: 8.8470
[     700 points] regret_avg: 42.3494 | regret_pref: 43.0000 | reward_optimal: 63.6510 | reward_pref: 21.3016 | reward_npref: 8.7677
[     705 points] regret_avg: 42.4232 | regret_pref: 43.0000 | reward_optimal: 64.2999 | reward_pref: 21.8767 | reward_npref: 9.0292
[     710 points] regret_avg: 42.7328 | regret_pref: 44.0000 | reward_optimal: 64.7199 | reward_pref: 21.9871 | reward_npref: 9.1731
[     715 points] regret_avg: 43.2642 | regret_pref: 44.0000 | reward_optimal: 64.9501 | reward_pref: 21.6859 | reward_npref: 8.8458
[     720 points] regret_avg: 43.6435 | regret_pref: 44.0000 | reward_optimal: 65.2314 | reward_pref: 21.5879 | reward_npref: 8.6884
[     725 points] regret_avg: 43.6435 | regret_pref: 44.0000 | reward_optimal: 65.6328 | reward_pref: 21.9893 | reward_npref: 8.5837
[     730 points] regret_avg: 44.0084 | regret_pref: 45.0000 | reward_optimal: 66.0184 | reward_pref: 22.0101 | reward_npref: 8.6222
[     735 points] regret_avg: 44.2980 | regret_pref: 45.0000 | reward_optimal: 66.3857 | reward_pref: 22.0877 | reward_npref: 8.6775
[     740 points] regret_avg: 44.6448 | regret_pref: 45.0000 | reward_optimal: 66.8316 | reward_pref: 22.1868 | reward_npref: 8.5620
[     745 points] regret_avg: 44.7906 | regret_pref: 45.0000 | reward_optimal: 67.4785 | reward_pref: 22.6879 | reward_npref: 8.8581
[     750 points] regret_avg: 45.0446 | regret_pref: 45.0000 | reward_optimal: 68.2208 | reward_pref: 23.1762 | reward_npref: 9.1256
[     755 points] regret_avg: 45.0446 | regret_pref: 45.0000 | reward_optimal: 68.6896 | reward_pref: 23.6450 | reward_npref: 9.0970
[     760 points] regret_avg: 45.3032 | regret_pref: 46.0000 | reward_optimal: 69.0081 | reward_pref: 23.7049 | reward_npref: 9.1735
[     765 points] regret_avg: 45.7670 | regret_pref: 46.0000 | reward_optimal: 69.4507 | reward_pref: 23.6837 | reward_npref: 8.9419
[     770 points] regret_avg: 46.1778 | regret_pref: 46.0000 | reward_optimal: 69.7158 | reward_pref: 23.5380 | reward_npref: 8.5598
[     775 points] regret_avg: 46.5416 | regret_pref: 46.0000 | reward_optimal: 70.0867 | reward_pref: 23.5451 | reward_npref: 8.4884
[     780 points] regret_avg: 46.6277 | regret_pref: 46.0000 | reward_optimal: 70.3502 | reward_pref: 23.7224 | reward_npref: 8.5912
[     785 points] regret_avg: 47.2665 | regret_pref: 46.0000 | reward_optimal: 70.7388 | reward_pref: 23.4723 | reward_npref: 7.9981
[     790 points] regret_avg: 47.3413 | regret_pref: 46.0000 | reward_optimal: 71.1685 | reward_pref: 23.8272 | reward_npref: 8.2116
[     795 points] regret_avg: 47.5435 | regret_pref: 46.0000 | reward_optimal: 72.0259 | reward_pref: 24.4824 | reward_npref: 8.5963
[     800 points] regret_avg: 48.1560 | regret_pref: 46.0000 | reward_optimal: 72.5176 | reward_pref: 24.3616 | reward_npref: 8.3791
[     805 points] regret_avg: 48.1560 | regret_pref: 46.0000 | reward_optimal: 72.8261 | reward_pref: 24.6700 | reward_npref: 8.3716
[     810 points] regret_avg: 48.2364 | regret_pref: 46.0000 | reward_optimal: 73.2357 | reward_pref: 24.9994 | reward_npref: 8.5728
[     815 points] regret_avg: 48.6791 | regret_pref: 46.0000 | reward_optimal: 73.5261 | reward_pref: 24.8470 | reward_npref: 8.1678
[     820 points] regret_avg: 48.7218 | regret_pref: 46.0000 | reward_optimal: 74.2609 | reward_pref: 25.5391 | reward_npref: 8.5728
[     825 points] regret_avg: 48.9840 | regret_pref: 46.0000 | reward_optimal: 74.6013 | reward_pref: 25.6173 | reward_npref: 8.6359
[     830 points] regret_avg: 49.2901 | regret_pref: 46.0000 | reward_optimal: 74.9425 | reward_pref: 25.6524 | reward_npref: 8.5978
[     835 points] regret_avg: 49.5427 | regret_pref: 47.0000 | reward_optimal: 75.3969 | reward_pref: 25.8542 | reward_npref: 9.0007
[     840 points] regret_avg: 49.8538 | regret_pref: 47.0000 | reward_optimal: 75.6989 | reward_pref: 25.8451 | reward_npref: 8.9620
[     845 points] regret_avg: 50.1391 | regret_pref: 48.0000 | reward_optimal: 76.1029 | reward_pref: 25.9638 | reward_npref: 9.1759
[     850 points] regret_avg: 50.5217 | regret_pref: 48.0000 | reward_optimal: 76.6572 | reward_pref: 26.1355 | reward_npref: 9.3313
[     855 points] regret_avg: 50.6072 | regret_pref: 48.0000 | reward_optimal: 77.3809 | reward_pref: 26.7737 | reward_npref: 9.6687
[     860 points] regret_avg: 50.7441 | regret_pref: 48.0000 | reward_optimal: 77.8764 | reward_pref: 27.1323 | reward_npref: 9.9886
[     865 points] regret_avg: 50.8175 | regret_pref: 48.0000 | reward_optimal: 78.1323 | reward_pref: 27.3148 | reward_npref: 10.1239
[     870 points] regret_avg: 51.1875 | regret_pref: 49.0000 | reward_optimal: 78.5378 | reward_pref: 27.3504 | reward_npref: 10.2577
[     875 points] regret_avg: 51.4716 | regret_pref: 49.0000 | reward_optimal: 78.7867 | reward_pref: 27.3150 | reward_npref: 9.9407
[     880 points] regret_avg: 51.7980 | regret_pref: 50.0000 | reward_optimal: 79.1611 | reward_pref: 27.3631 | reward_npref: 10.0696
[     885 points] regret_avg: 52.4809 | regret_pref: 51.0000 | reward_optimal: 79.6651 | reward_pref: 27.1842 | reward_npref: 9.9602
[     890 points] regret_avg: 52.6704 | regret_pref: 51.0000 | reward_optimal: 80.1075 | reward_pref: 27.4371 | reward_npref: 10.1423
[     895 points] regret_avg: 53.0893 | regret_pref: 51.0000 | reward_optimal: 80.3829 | reward_pref: 27.2936 | reward_npref: 9.6091
[     900 points] regret_avg: 53.2763 | regret_pref: 51.0000 | reward_optimal: 80.7093 | reward_pref: 27.4330 | reward_npref: 9.6756
[     905 points] regret_avg: 53.8566 | regret_pref: 51.0000 | reward_optimal: 81.2228 | reward_pref: 27.3662 | reward_npref: 9.5001
[     910 points] regret_avg: 54.3384 | regret_pref: 52.0000 | reward_optimal: 81.5845 | reward_pref: 27.2461 | reward_npref: 9.4282
[     915 points] regret_avg: 54.3384 | regret_pref: 52.0000 | reward_optimal: 82.0477 | reward_pref: 27.7093 | reward_npref: 9.2923
[     920 points] regret_avg: 54.7329 | regret_pref: 52.0000 | reward_optimal: 82.5233 | reward_pref: 27.7903 | reward_npref: 9.3035
[     925 points] regret_avg: 54.7329 | regret_pref: 52.0000 | reward_optimal: 82.9247 | reward_pref: 28.1917 | reward_npref: 8.6522
[     930 points] regret_avg: 54.8757 | regret_pref: 52.0000 | reward_optimal: 83.1376 | reward_pref: 28.2619 | reward_npref: 8.6764
[     935 points] regret_avg: 54.9170 | regret_pref: 52.0000 | reward_optimal: 83.6063 | reward_pref: 28.6893 | reward_npref: 9.0316
[     940 points] regret_avg: 55.3490 | regret_pref: 52.0000 | reward_optimal: 84.0300 | reward_pref: 28.6811 | reward_npref: 8.8587
[     945 points] regret_avg: 55.3490 | regret_pref: 52.0000 | reward_optimal: 84.5306 | reward_pref: 29.1816 | reward_npref: 8.8594
[     950 points] regret_avg: 55.5635 | regret_pref: 52.0000 | reward_optimal: 84.8476 | reward_pref: 29.2841 | reward_npref: 8.9598
[     955 points] regret_avg: 55.6750 | regret_pref: 52.0000 | reward_optimal: 84.9924 | reward_pref: 29.3174 | reward_npref: 8.9828
[     960 points] regret_avg: 55.9597 | regret_pref: 53.0000 | reward_optimal: 85.4844 | reward_pref: 29.5247 | reward_npref: 9.4748
[     965 points] regret_avg: 56.3186 | regret_pref: 54.0000 | reward_optimal: 86.0585 | reward_pref: 29.7399 | reward_npref: 9.7397
[     970 points] regret_avg: 56.6501 | regret_pref: 55.0000 | reward_optimal: 86.3755 | reward_pref: 29.7254 | reward_npref: 9.7927
[     975 points] regret_avg: 57.3566 | regret_pref: 55.0000 | reward_optimal: 86.7739 | reward_pref: 29.4173 | reward_npref: 9.4325
[     980 points] regret_avg: 57.5214 | regret_pref: 56.0000 | reward_optimal: 87.1546 | reward_pref: 29.6332 | reward_npref: 9.8132
