[       5 points] regret_avg: 3.0138 | regret_pref: 1.0000 | reward_optimal: 0.4611 | reward_pref: -2.5527 | reward_npref: -0.5463
[      75 points] regret_avg: 41.7231 | regret_pref: 5.0000 | reward_optimal: 40.3710 | reward_pref: -1.3521 | reward_npref: -21.9355
[      80 points] regret_avg: 44.9384 | regret_pref: 5.0000 | reward_optimal: 40.3845 | reward_pref: -4.5539 | reward_npref: -27.8683
[      85 points] regret_avg: 48.3365 | regret_pref: 5.0000 | reward_optimal: 54.0411 | reward_pref: 5.7047 | reward_npref: -25.1655
[      90 points] regret_avg: 49.3923 | regret_pref: 5.0000 | reward_optimal: 54.3258 | reward_pref: 4.9335 | reward_npref: -26.2573
[      95 points] regret_avg: 50.7112 | regret_pref: 5.0000 | reward_optimal: 59.6845 | reward_pref: 8.9733 | reward_npref: -25.0687
[     100 points] regret_avg: 51.1006 | regret_pref: 5.0000 | reward_optimal: 60.0578 | reward_pref: 8.9572 | reward_npref: -25.1831
[     105 points] regret_avg: 52.9481 | regret_pref: 6.0000 | reward_optimal: 60.9723 | reward_pref: 8.0242 | reward_npref: -25.3729
[     110 points] regret_avg: 54.3427 | regret_pref: 6.0000 | reward_optimal: 66.6864 | reward_pref: 12.3437 | reward_npref: -22.7654
[     115 points] regret_avg: 55.0585 | regret_pref: 6.0000 | reward_optimal: 67.3088 | reward_pref: 12.2504 | reward_npref: -23.0489
[     120 points] regret_avg: 58.4819 | regret_pref: 6.0000 | reward_optimal: 81.0594 | reward_pref: 22.5774 | reward_npref: -14.4311
[     125 points] regret_avg: 64.1436 | regret_pref: 6.0000 | reward_optimal: 81.0202 | reward_pref: 16.8766 | reward_npref: -23.7814
[     130 points] regret_avg: 69.4476 | regret_pref: 6.0000 | reward_optimal: 95.2234 | reward_pref: 25.7758 | reward_npref: -16.6456
[     135 points] regret_avg: 69.4476 | regret_pref: 6.0000 | reward_optimal: 108.4210 | reward_pref: 38.9734 | reward_npref: -14.7355
[     140 points] regret_avg: 72.3623 | regret_pref: 7.0000 | reward_optimal: 108.7814 | reward_pref: 36.4191 | reward_npref: -15.5526
[     145 points] regret_avg: 73.4393 | regret_pref: 7.0000 | reward_optimal: 117.5087 | reward_pref: 44.0694 | reward_npref: -14.0511
[     150 points] regret_avg: 74.2756 | regret_pref: 7.0000 | reward_optimal: 117.7011 | reward_pref: 43.4255 | reward_npref: -17.9126
[     155 points] regret_avg: 80.1030 | regret_pref: 7.0000 | reward_optimal: 117.5548 | reward_pref: 37.4519 | reward_npref: -24.6510
[     160 points] regret_avg: 80.5842 | regret_pref: 8.0000 | reward_optimal: 118.7784 | reward_pref: 38.1943 | reward_npref: -23.5691
[     165 points] regret_avg: 92.1776 | regret_pref: 9.0000 | reward_optimal: 133.2062 | reward_pref: 41.0286 | reward_npref: -19.8680
[     170 points] regret_avg: 94.7582 | regret_pref: 9.0000 | reward_optimal: 133.0278 | reward_pref: 38.2697 | reward_npref: -24.1202
[     175 points] regret_avg: 96.1029 | regret_pref: 9.0000 | reward_optimal: 133.8632 | reward_pref: 37.7603 | reward_npref: -25.8399
[     180 points] regret_avg: 102.2271 | regret_pref: 9.0000 | reward_optimal: 146.2263 | reward_pref: 43.9991 | reward_npref: -20.3605
[     185 points] regret_avg: 102.5697 | regret_pref: 9.0000 | reward_optimal: 147.2932 | reward_pref: 44.7235 | reward_npref: -19.9390
[     190 points] regret_avg: 108.7770 | regret_pref: 9.0000 | reward_optimal: 161.5547 | reward_pref: 52.7777 | reward_npref: -14.5304
[     195 points] regret_avg: 109.3176 | regret_pref: 10.0000 | reward_optimal: 162.3259 | reward_pref: 53.0083 | reward_npref: -14.2749
[     200 points] regret_avg: 110.1536 | regret_pref: 11.0000 | reward_optimal: 163.7300 | reward_pref: 53.5763 | reward_npref: -12.8708
[     205 points] regret_avg: 111.9445 | regret_pref: 12.0000 | reward_optimal: 168.5824 | reward_pref: 56.6379 | reward_npref: -8.3179
[     210 points] regret_avg: 112.6291 | regret_pref: 13.0000 | reward_optimal: 169.9146 | reward_pref: 57.2855 | reward_npref: -6.9856
[     215 points] regret_avg: 117.3292 | regret_pref: 13.0000 | reward_optimal: 184.9990 | reward_pref: 67.6698 | reward_npref: -4.9586
[     220 points] regret_avg: 118.5552 | regret_pref: 13.0000 | reward_optimal: 186.8954 | reward_pref: 68.3402 | reward_npref: -4.3836
[     225 points] regret_avg: 122.5626 | regret_pref: 14.0000 | reward_optimal: 196.1920 | reward_pref: 73.6295 | reward_npref: 4.9130
[     230 points] regret_avg: 125.2393 | regret_pref: 15.0000 | reward_optimal: 196.5955 | reward_pref: 71.3563 | reward_npref: 3.0679
[     235 points] regret_avg: 129.5052 | regret_pref: 16.0000 | reward_optimal: 205.2760 | reward_pref: 75.7709 | reward_npref: 8.5415
[     240 points] regret_avg: 131.7517 | regret_pref: 16.0000 | reward_optimal: 217.3323 | reward_pref: 85.5806 | reward_npref: 13.8779
[     245 points] regret_avg: 133.1010 | regret_pref: 16.0000 | reward_optimal: 221.7943 | reward_pref: 88.6933 | reward_npref: 16.1971
[     250 points] regret_avg: 139.2314 | regret_pref: 17.0000 | reward_optimal: 230.2256 | reward_pref: 90.9942 | reward_npref: 20.4900
[     255 points] regret_avg: 140.7448 | regret_pref: 17.0000 | reward_optimal: 242.4047 | reward_pref: 101.6599 | reward_npref: 29.6439
[     260 points] regret_avg: 145.6410 | regret_pref: 17.0000 | reward_optimal: 242.7197 | reward_pref: 97.0787 | reward_npref: 21.3869
[     265 points] regret_avg: 150.8811 | regret_pref: 17.0000 | reward_optimal: 242.8180 | reward_pref: 91.9369 | reward_npref: 12.7368
[     270 points] regret_avg: 151.7684 | regret_pref: 18.0000 | reward_optimal: 244.3631 | reward_pref: 92.5947 | reward_npref: 14.2819
[     275 points] regret_avg: 155.0084 | regret_pref: 19.0000 | reward_optimal: 253.1322 | reward_pref: 98.1239 | reward_npref: 23.0510
[     280 points] regret_avg: 155.5754 | regret_pref: 19.0000 | reward_optimal: 262.2941 | reward_pref: 106.7186 | reward_npref: 28.2568
[     285 points] regret_avg: 157.0362 | regret_pref: 19.0000 | reward_optimal: 270.1861 | reward_pref: 113.1499 | reward_npref: 33.7173
[     290 points] regret_avg: 166.2247 | regret_pref: 20.0000 | reward_optimal: 280.7597 | reward_pref: 114.5350 | reward_npref: 37.1528
[     295 points] regret_avg: 168.8702 | regret_pref: 21.0000 | reward_optimal: 285.6443 | reward_pref: 116.7741 | reward_npref: 42.0374
[     300 points] regret_avg: 169.7565 | regret_pref: 21.0000 | reward_optimal: 286.0252 | reward_pref: 116.2687 | reward_npref: 36.0717
[     305 points] regret_avg: 178.2998 | regret_pref: 22.0000 | reward_optimal: 296.8329 | reward_pref: 118.5330 | reward_npref: 42.2072
[     310 points] regret_avg: 184.6100 | regret_pref: 22.0000 | reward_optimal: 296.4159 | reward_pref: 111.8060 | reward_npref: 32.0717
[     315 points] regret_avg: 191.7772 | regret_pref: 23.0000 | reward_optimal: 308.0177 | reward_pref: 116.2405 | reward_npref: 37.2151
[     320 points] regret_avg: 195.6076 | regret_pref: 24.0000 | reward_optimal: 308.5221 | reward_pref: 112.9145 | reward_npref: 36.2361
[     325 points] regret_avg: 198.9390 | regret_pref: 24.0000 | reward_optimal: 321.9237 | reward_pref: 122.9847 | reward_npref: 39.7087
[     330 points] regret_avg: 203.4408 | regret_pref: 24.0000 | reward_optimal: 336.3866 | reward_pref: 132.9458 | reward_npref: 40.9823
[     335 points] regret_avg: 207.3877 | regret_pref: 24.0000 | reward_optimal: 335.9236 | reward_pref: 128.5359 | reward_npref: 32.0316
[     340 points] regret_avg: 207.9710 | regret_pref: 24.0000 | reward_optimal: 338.3224 | reward_pref: 130.3513 | reward_npref: 32.7366
[     345 points] regret_avg: 208.4854 | regret_pref: 24.0000 | reward_optimal: 340.5003 | reward_pref: 132.0149 | reward_npref: 33.4745
[     350 points] regret_avg: 214.5639 | regret_pref: 24.0000 | reward_optimal: 340.3104 | reward_pref: 125.7465 | reward_npref: 20.8246
[     355 points] regret_avg: 216.5863 | regret_pref: 25.0000 | reward_optimal: 344.4843 | reward_pref: 127.8980 | reward_npref: 23.4753
[     360 points] regret_avg: 216.6972 | regret_pref: 26.0000 | reward_optimal: 344.7845 | reward_pref: 128.0874 | reward_npref: 23.6794
[     365 points] regret_avg: 218.8442 | regret_pref: 26.0000 | reward_optimal: 349.8234 | reward_pref: 130.9792 | reward_npref: 25.1164
[     370 points] regret_avg: 227.4042 | regret_pref: 27.0000 | reward_optimal: 365.1027 | reward_pref: 137.6985 | reward_npref: 32.7842
[     375 points] regret_avg: 241.2812 | regret_pref: 27.0000 | reward_optimal: 381.0174 | reward_pref: 139.7362 | reward_npref: 33.8767
[     380 points] regret_avg: 242.1139 | regret_pref: 27.0000 | reward_optimal: 385.5714 | reward_pref: 143.4576 | reward_npref: 35.2051
[     385 points] regret_avg: 244.8173 | regret_pref: 27.0000 | reward_optimal: 391.8929 | reward_pref: 147.0756 | reward_npref: 37.6929
[     390 points] regret_avg: 246.9320 | regret_pref: 27.0000 | reward_optimal: 392.5054 | reward_pref: 145.5734 | reward_npref: 34.9158
[     395 points] regret_avg: 248.2031 | regret_pref: 27.0000 | reward_optimal: 399.3995 | reward_pref: 151.1964 | reward_npref: 38.0274
[     400 points] regret_avg: 249.2093 | regret_pref: 27.0000 | reward_optimal: 400.0200 | reward_pref: 150.8108 | reward_npref: 37.3877
[     405 points] regret_avg: 255.8300 | regret_pref: 28.0000 | reward_optimal: 409.8475 | reward_pref: 154.0176 | reward_npref: 47.2152
[     410 points] regret_avg: 255.8300 | regret_pref: 28.0000 | reward_optimal: 409.3295 | reward_pref: 153.4995 | reward_npref: 38.0881
[     415 points] regret_avg: 256.3873 | regret_pref: 29.0000 | reward_optimal: 410.5324 | reward_pref: 154.1452 | reward_npref: 39.0778
[     420 points] regret_avg: 258.6445 | regret_pref: 30.0000 | reward_optimal: 411.3955 | reward_pref: 152.7510 | reward_npref: 38.2957
[     425 points] regret_avg: 258.6445 | regret_pref: 30.0000 | reward_optimal: 411.1063 | reward_pref: 152.4618 | reward_npref: 29.7800
[     430 points] regret_avg: 262.4640 | regret_pref: 30.0000 | reward_optimal: 410.9880 | reward_pref: 148.5239 | reward_npref: 21.0908
[     435 points] regret_avg: 268.2023 | regret_pref: 31.0000 | reward_optimal: 418.8812 | reward_pref: 150.6789 | reward_npref: 23.6973
[     440 points] regret_avg: 269.8861 | regret_pref: 32.0000 | reward_optimal: 421.0016 | reward_pref: 151.1155 | reward_npref: 25.3003
[     445 points] regret_avg: 272.5291 | regret_pref: 32.0000 | reward_optimal: 420.7214 | reward_pref: 148.1923 | reward_npref: 17.7399
[     450 points] regret_avg: 275.7276 | regret_pref: 33.0000 | reward_optimal: 421.5145 | reward_pref: 145.7869 | reward_npref: 16.0163
[     455 points] regret_avg: 276.0740 | regret_pref: 33.0000 | reward_optimal: 424.3865 | reward_pref: 148.3125 | reward_npref: 17.3595
[     460 points] regret_avg: 276.0740 | regret_pref: 33.0000 | reward_optimal: 425.2899 | reward_pref: 149.2159 | reward_npref: 17.1327
[     465 points] regret_avg: 276.6834 | regret_pref: 34.0000 | reward_optimal: 426.2374 | reward_pref: 149.5540 | reward_npref: 17.6855
[     470 points] regret_avg: 277.0822 | regret_pref: 35.0000 | reward_optimal: 427.9745 | reward_pref: 150.8924 | reward_npref: 19.2218
[     475 points] regret_avg: 277.7470 | regret_pref: 36.0000 | reward_optimal: 428.9287 | reward_pref: 151.1817 | reward_npref: 19.5373
[     480 points] regret_avg: 280.8474 | regret_pref: 36.0000 | reward_optimal: 438.9660 | reward_pref: 158.1186 | reward_npref: 23.4096
[     485 points] regret_avg: 280.8474 | regret_pref: 36.0000 | reward_optimal: 446.2746 | reward_pref: 165.4272 | reward_npref: 25.0460
[     490 points] regret_avg: 283.9369 | regret_pref: 37.0000 | reward_optimal: 450.6351 | reward_pref: 166.6982 | reward_npref: 27.8183
[     495 points] regret_avg: 291.4369 | regret_pref: 38.0000 | reward_optimal: 450.5462 | reward_pref: 159.1092 | reward_npref: 23.0405
[     500 points] regret_avg: 292.2444 | regret_pref: 39.0000 | reward_optimal: 450.8315 | reward_pref: 158.5870 | reward_npref: 23.3259
[     505 points] regret_avg: 304.8243 | regret_pref: 40.0000 | reward_optimal: 465.4387 | reward_pref: 160.6143 | reward_npref: 32.4803
[     510 points] regret_avg: 311.7344 | regret_pref: 40.0000 | reward_optimal: 481.2588 | reward_pref: 169.5245 | reward_npref: 37.4509
[     515 points] regret_avg: 312.8611 | regret_pref: 41.0000 | reward_optimal: 483.1783 | reward_pref: 170.3172 | reward_npref: 39.2545
[     520 points] regret_avg: 313.7857 | regret_pref: 41.0000 | reward_optimal: 484.0899 | reward_pref: 170.3043 | reward_npref: 38.5652
[     525 points] regret_avg: 316.7115 | regret_pref: 42.0000 | reward_optimal: 487.8261 | reward_pref: 171.1146 | reward_npref: 39.6627
[     530 points] regret_avg: 318.7778 | regret_pref: 43.0000 | reward_optimal: 488.4419 | reward_pref: 169.6641 | reward_npref: 39.5819
[     535 points] regret_avg: 323.3571 | regret_pref: 43.0000 | reward_optimal: 500.7345 | reward_pref: 177.3773 | reward_npref: 42.7717
[     540 points] regret_avg: 327.9515 | regret_pref: 44.0000 | reward_optimal: 510.0726 | reward_pref: 182.1211 | reward_npref: 48.6566
[     545 points] regret_avg: 330.2106 | regret_pref: 44.0000 | reward_optimal: 522.2097 | reward_pref: 191.9992 | reward_npref: 53.2990
[     550 points] regret_avg: 330.8088 | regret_pref: 44.0000 | reward_optimal: 524.7465 | reward_pref: 193.9377 | reward_npref: 54.8009
[     555 points] regret_avg: 331.3561 | regret_pref: 44.0000 | reward_optimal: 533.5766 | reward_pref: 202.2205 | reward_npref: 60.3541
[     560 points] regret_avg: 331.3561 | regret_pref: 44.0000 | reward_optimal: 540.3770 | reward_pref: 209.0209 | reward_npref: 62.2649
[     565 points] regret_avg: 331.3561 | regret_pref: 44.0000 | reward_optimal: 543.6852 | reward_pref: 212.3291 | reward_npref: 63.8252
[     570 points] regret_avg: 340.3919 | regret_pref: 44.0000 | reward_optimal: 543.2273 | reward_pref: 202.8354 | reward_npref: 53.4619
[     575 points] regret_avg: 343.1850 | regret_pref: 45.0000 | reward_optimal: 543.6137 | reward_pref: 200.4287 | reward_npref: 52.7911
[     580 points] regret_avg: 348.4119 | regret_pref: 45.0000 | reward_optimal: 557.6294 | reward_pref: 209.2175 | reward_npref: 59.8435
[     585 points] regret_avg: 348.5177 | regret_pref: 45.0000 | reward_optimal: 557.7233 | reward_pref: 209.2056 | reward_npref: 59.7923
[     590 points] regret_avg: 351.2229 | regret_pref: 46.0000 | reward_optimal: 563.2680 | reward_pref: 212.0452 | reward_npref: 63.6386
[     595 points] regret_avg: 351.2229 | regret_pref: 46.0000 | reward_optimal: 574.7278 | reward_pref: 223.5049 | reward_npref: 69.4340
[     600 points] regret_avg: 352.0177 | regret_pref: 46.0000 | reward_optimal: 575.2269 | reward_pref: 223.2092 | reward_npref: 66.2584
[     605 points] regret_avg: 352.6609 | regret_pref: 46.0000 | reward_optimal: 576.2183 | reward_pref: 223.5574 | reward_npref: 66.6059
[     610 points] regret_avg: 356.9297 | regret_pref: 47.0000 | reward_optimal: 581.6820 | reward_pref: 224.7523 | reward_npref: 71.0590
[     615 points] regret_avg: 357.5685 | regret_pref: 47.0000 | reward_optimal: 582.1032 | reward_pref: 224.5347 | reward_npref: 70.6164
[     620 points] regret_avg: 360.6660 | regret_pref: 48.0000 | reward_optimal: 582.5062 | reward_pref: 221.8401 | reward_npref: 70.5015
[     625 points] regret_avg: 368.0445 | regret_pref: 49.0000 | reward_optimal: 592.5872 | reward_pref: 224.5427 | reward_npref: 77.4695
[     630 points] regret_avg: 371.6625 | regret_pref: 50.0000 | reward_optimal: 597.1443 | reward_pref: 225.4818 | reward_npref: 81.1918
[     635 points] regret_avg: 372.4439 | regret_pref: 50.0000 | reward_optimal: 603.5152 | reward_pref: 231.0713 | reward_npref: 82.4288
[     640 points] regret_avg: 375.7759 | regret_pref: 50.0000 | reward_optimal: 612.4984 | reward_pref: 236.7225 | reward_npref: 83.8478
[     645 points] regret_avg: 375.7759 | regret_pref: 50.0000 | reward_optimal: 628.4371 | reward_pref: 252.6612 | reward_npref: 98.7911
[     650 points] regret_avg: 380.3535 | regret_pref: 51.0000 | reward_optimal: 634.2953 | reward_pref: 253.9417 | reward_npref: 103.2182
[     655 points] regret_avg: 380.9607 | regret_pref: 51.0000 | reward_optimal: 634.7901 | reward_pref: 253.8294 | reward_npref: 102.1659
[     660 points] regret_avg: 384.9071 | regret_pref: 52.0000 | reward_optimal: 640.7741 | reward_pref: 255.8670 | reward_npref: 104.5429
[     665 points] regret_avg: 389.6048 | regret_pref: 53.0000 | reward_optimal: 648.4305 | reward_pref: 258.8257 | reward_npref: 109.8360
[     670 points] regret_avg: 402.4768 | regret_pref: 54.0000 | reward_optimal: 647.9695 | reward_pref: 245.4927 | reward_npref: 100.0765
[     675 points] regret_avg: 405.8701 | regret_pref: 55.0000 | reward_optimal: 648.3912 | reward_pref: 242.5211 | reward_npref: 97.8174
[     680 points] regret_avg: 408.2940 | regret_pref: 55.0000 | reward_optimal: 648.6410 | reward_pref: 240.3470 | reward_npref: 94.7413
[     685 points] regret_avg: 408.2940 | regret_pref: 55.0000 | reward_optimal: 649.0731 | reward_pref: 240.7792 | reward_npref: 90.3177
[     690 points] regret_avg: 410.2480 | regret_pref: 55.0000 | reward_optimal: 649.3140 | reward_pref: 239.0660 | reward_npref: 88.3408
[     695 points] regret_avg: 412.4581 | regret_pref: 56.0000 | reward_optimal: 652.4203 | reward_pref: 239.9623 | reward_npref: 91.2572
[     700 points] regret_avg: 412.4581 | regret_pref: 56.0000 | reward_optimal: 653.2616 | reward_pref: 240.8035 | reward_npref: 90.8189
[     705 points] regret_avg: 415.2273 | regret_pref: 56.0000 | reward_optimal: 656.9157 | reward_pref: 241.6884 | reward_npref: 91.6658
[     710 points] regret_avg: 416.3719 | regret_pref: 57.0000 | reward_optimal: 661.5890 | reward_pref: 245.2172 | reward_npref: 96.0524
[     715 points] regret_avg: 422.0849 | regret_pref: 58.0000 | reward_optimal: 668.4106 | reward_pref: 246.3257 | reward_npref: 97.9183
[     720 points] regret_avg: 425.4035 | regret_pref: 58.0000 | reward_optimal: 667.7266 | reward_pref: 242.3232 | reward_npref: 90.8144
[     725 points] regret_avg: 431.7472 | regret_pref: 58.0000 | reward_optimal: 667.9670 | reward_pref: 236.2198 | reward_npref: 83.8261
[     730 points] regret_avg: 434.4829 | regret_pref: 58.0000 | reward_optimal: 667.7445 | reward_pref: 233.2616 | reward_npref: 73.0289
[     735 points] regret_avg: 435.1573 | regret_pref: 58.0000 | reward_optimal: 668.1346 | reward_pref: 232.9773 | reward_npref: 72.3145
[     740 points] regret_avg: 436.3371 | regret_pref: 58.0000 | reward_optimal: 674.5598 | reward_pref: 238.2227 | reward_npref: 73.5872
[     745 points] regret_avg: 438.7780 | regret_pref: 58.0000 | reward_optimal: 674.9659 | reward_pref: 236.1879 | reward_npref: 70.1663
[     750 points] regret_avg: 439.8355 | regret_pref: 58.0000 | reward_optimal: 675.7974 | reward_pref: 235.9618 | reward_npref: 67.9868
[     755 points] regret_avg: 440.6069 | regret_pref: 59.0000 | reward_optimal: 677.6804 | reward_pref: 237.0734 | reward_npref: 69.2057
[     760 points] regret_avg: 444.9222 | regret_pref: 59.0000 | reward_optimal: 677.7061 | reward_pref: 232.7839 | reward_npref: 60.4869
[     765 points] regret_avg: 447.6290 | regret_pref: 59.0000 | reward_optimal: 677.9386 | reward_pref: 230.3096 | reward_npref: 55.8446
[     770 points] regret_avg: 459.0930 | regret_pref: 60.0000 | reward_optimal: 677.4551 | reward_pref: 218.3621 | reward_npref: 44.7545
[     775 points] regret_avg: 459.0930 | regret_pref: 60.0000 | reward_optimal: 677.7388 | reward_pref: 218.6458 | reward_npref: 43.4070
[     780 points] regret_avg: 460.1581 | regret_pref: 61.0000 | reward_optimal: 678.4466 | reward_pref: 218.2884 | reward_npref: 43.1574
[     785 points] regret_avg: 460.5174 | regret_pref: 61.0000 | reward_optimal: 679.5160 | reward_pref: 218.9986 | reward_npref: 43.7925
[     790 points] regret_avg: 460.5174 | regret_pref: 61.0000 | reward_optimal: 684.3186 | reward_pref: 223.8012 | reward_npref: 45.4141
[     795 points] regret_avg: 469.0687 | regret_pref: 62.0000 | reward_optimal: 701.5243 | reward_pref: 232.4557 | reward_npref: 57.2695
[     800 points] regret_avg: 470.2983 | regret_pref: 62.0000 | reward_optimal: 701.4916 | reward_pref: 231.1933 | reward_npref: 52.4184
[     805 points] regret_avg: 471.0661 | regret_pref: 62.0000 | reward_optimal: 713.8879 | reward_pref: 242.8218 | reward_npref: 63.2797
[     810 points] regret_avg: 471.0661 | regret_pref: 62.0000 | reward_optimal: 730.8684 | reward_pref: 259.8024 | reward_npref: 71.8156
[     815 points] regret_avg: 476.8983 | regret_pref: 62.0000 | reward_optimal: 744.3525 | reward_pref: 267.4541 | reward_npref: 73.5368
[     820 points] regret_avg: 477.2481 | regret_pref: 62.0000 | reward_optimal: 745.6784 | reward_pref: 268.4303 | reward_npref: 74.2838
[     825 points] regret_avg: 479.5218 | regret_pref: 62.0000 | reward_optimal: 757.9413 | reward_pref: 278.4194 | reward_npref: 79.7616
[     830 points] regret_avg: 483.0864 | regret_pref: 63.0000 | reward_optimal: 762.7264 | reward_pref: 279.6400 | reward_npref: 84.5468
[     835 points] regret_avg: 483.8469 | regret_pref: 63.0000 | reward_optimal: 763.5889 | reward_pref: 279.7421 | reward_npref: 84.5473
[     840 points] regret_avg: 484.5861 | regret_pref: 63.0000 | reward_optimal: 769.6151 | reward_pref: 285.0290 | reward_npref: 88.3648
[     845 points] regret_avg: 486.6815 | regret_pref: 64.0000 | reward_optimal: 773.4703 | reward_pref: 286.7888 | reward_npref: 91.7487
[     850 points] regret_avg: 489.5370 | regret_pref: 64.0000 | reward_optimal: 773.4805 | reward_pref: 283.9435 | reward_npref: 84.0835
[     855 points] regret_avg: 490.8540 | regret_pref: 64.0000 | reward_optimal: 773.7360 | reward_pref: 282.8820 | reward_npref: 82.2352
[     860 points] regret_avg: 491.9185 | regret_pref: 64.0000 | reward_optimal: 774.5644 | reward_pref: 282.6459 | reward_npref: 80.4164
[     865 points] regret_avg: 491.9185 | regret_pref: 64.0000 | reward_optimal: 774.5566 | reward_pref: 282.6381 | reward_npref: 76.4988
[     870 points] regret_avg: 494.9602 | regret_pref: 65.0000 | reward_optimal: 775.4878 | reward_pref: 280.5275 | reward_npref: 75.2010
[     875 points] regret_avg: 496.0847 | regret_pref: 65.0000 | reward_optimal: 775.9864 | reward_pref: 279.9018 | reward_npref: 68.2904
[     880 points] regret_avg: 502.4040 | regret_pref: 65.0000 | reward_optimal: 787.3425 | reward_pref: 284.9386 | reward_npref: 70.6103
[     885 points] regret_avg: 505.6731 | regret_pref: 66.0000 | reward_optimal: 787.7014 | reward_pref: 282.0283 | reward_npref: 69.3143
[     890 points] regret_avg: 509.0511 | regret_pref: 66.0000 | reward_optimal: 798.6215 | reward_pref: 289.5704 | reward_npref: 74.8418
[     895 points] regret_avg: 511.7441 | regret_pref: 66.0000 | reward_optimal: 798.0420 | reward_pref: 286.2979 | reward_npref: 58.7164
[     900 points] regret_avg: 514.3312 | regret_pref: 66.0000 | reward_optimal: 798.3945 | reward_pref: 284.0633 | reward_npref: 55.3160
[     905 points] regret_avg: 522.2303 | regret_pref: 67.0000 | reward_optimal: 810.1342 | reward_pref: 287.9039 | reward_npref: 61.2752
[     910 points] regret_avg: 525.9946 | regret_pref: 67.0000 | reward_optimal: 810.8037 | reward_pref: 284.8090 | reward_npref: 57.4368
[     915 points] regret_avg: 527.9410 | regret_pref: 67.0000 | reward_optimal: 818.7313 | reward_pref: 290.7903 | reward_npref: 60.5493
[     920 points] regret_avg: 532.3819 | regret_pref: 68.0000 | reward_optimal: 819.7358 | reward_pref: 287.3539 | reward_npref: 57.3930
[     925 points] regret_avg: 532.8935 | regret_pref: 69.0000 | reward_optimal: 821.0934 | reward_pref: 288.1999 | reward_npref: 58.6745
[     930 points] regret_avg: 532.8935 | regret_pref: 69.0000 | reward_optimal: 828.6553 | reward_pref: 295.7618 | reward_npref: 61.1889
[     935 points] regret_avg: 539.3400 | regret_pref: 69.0000 | reward_optimal: 829.0318 | reward_pref: 289.6917 | reward_npref: 52.8578
[     940 points] regret_avg: 541.0458 | regret_pref: 69.0000 | reward_optimal: 830.0567 | reward_pref: 289.0109 | reward_npref: 49.9653
[     945 points] regret_avg: 549.0862 | regret_pref: 70.0000 | reward_optimal: 840.4138 | reward_pref: 291.3276 | reward_npref: 53.4122
[     950 points] regret_avg: 551.2455 | regret_pref: 71.0000 | reward_optimal: 845.4942 | reward_pref: 294.2487 | reward_npref: 58.1818
[     955 points] regret_avg: 565.7770 | regret_pref: 71.0000 | reward_optimal: 845.2852 | reward_pref: 279.5082 | reward_npref: 41.3193
[     960 points] regret_avg: 565.7770 | regret_pref: 71.0000 | reward_optimal: 845.2869 | reward_pref: 279.5098 | reward_npref: 39.6165
[     965 points] regret_avg: 568.7845 | regret_pref: 72.0000 | reward_optimal: 846.0900 | reward_pref: 277.3055 | reward_npref: 38.1471
[     970 points] regret_avg: 569.3176 | regret_pref: 72.0000 | reward_optimal: 854.7403 | reward_pref: 285.4227 | reward_npref: 44.1389
[     975 points] regret_avg: 575.3137 | regret_pref: 73.0000 | reward_optimal: 865.5655 | reward_pref: 290.2518 | reward_npref: 49.6270
[     980 points] regret_avg: 577.3474 | regret_pref: 74.0000 | reward_optimal: 871.1284 | reward_pref: 293.7809 | reward_npref: 53.4927
