[       5 points] regret_avg: 0.5112 | regret_pref: 0.0000 | reward_optimal: 0.4563 | reward_pref: -0.0549 | reward_npref: -0.1496
[      75 points] regret_avg: 5.5924 | regret_pref: 4.0000 | reward_optimal: 6.7700 | reward_pref: 1.1776 | reward_npref: -0.5952
[      80 points] regret_avg: 5.9404 | regret_pref: 4.0000 | reward_optimal: 7.1227 | reward_pref: 1.1822 | reward_npref: -0.7103
[      85 points] regret_avg: 6.0196 | regret_pref: 4.0000 | reward_optimal: 7.7891 | reward_pref: 1.7694 | reward_npref: -0.2016
[      90 points] regret_avg: 6.3568 | regret_pref: 5.0000 | reward_optimal: 8.3687 | reward_pref: 2.0120 | reward_npref: 0.1112
[      95 points] regret_avg: 6.6629 | regret_pref: 6.0000 | reward_optimal: 8.7031 | reward_pref: 2.0402 | reward_npref: 0.1622
[     100 points] regret_avg: 7.0979 | regret_pref: 6.0000 | reward_optimal: 9.3866 | reward_pref: 2.2888 | reward_npref: 0.3526
[     105 points] regret_avg: 7.4628 | regret_pref: 6.0000 | reward_optimal: 9.6560 | reward_pref: 2.1932 | reward_npref: -0.1879
[     110 points] regret_avg: 7.8270 | regret_pref: 6.0000 | reward_optimal: 10.5492 | reward_pref: 2.7222 | reward_npref: 0.0919
[     115 points] regret_avg: 8.0146 | regret_pref: 7.0000 | reward_optimal: 10.9781 | reward_pref: 2.9636 | reward_npref: 0.3391
[     120 points] regret_avg: 8.2137 | regret_pref: 7.0000 | reward_optimal: 11.4220 | reward_pref: 3.2083 | reward_npref: 0.5677
[     125 points] regret_avg: 8.6177 | regret_pref: 7.0000 | reward_optimal: 11.8899 | reward_pref: 3.2721 | reward_npref: 0.5373
[     130 points] regret_avg: 8.6177 | regret_pref: 7.0000 | reward_optimal: 12.5961 | reward_pref: 3.9783 | reward_npref: 0.9670
[     135 points] regret_avg: 8.6177 | regret_pref: 7.0000 | reward_optimal: 13.1010 | reward_pref: 4.4832 | reward_npref: 1.4424
[     140 points] regret_avg: 8.9474 | regret_pref: 7.0000 | reward_optimal: 13.3007 | reward_pref: 4.3533 | reward_npref: 1.2184
[     145 points] regret_avg: 9.5721 | regret_pref: 8.0000 | reward_optimal: 13.6253 | reward_pref: 4.0532 | reward_npref: 1.0717
[     150 points] regret_avg: 10.1688 | regret_pref: 9.0000 | reward_optimal: 14.4672 | reward_pref: 4.2984 | reward_npref: 1.5670
[     155 points] regret_avg: 10.6455 | regret_pref: 10.0000 | reward_optimal: 14.9767 | reward_pref: 4.3312 | reward_npref: 1.8083
[     160 points] regret_avg: 10.9903 | regret_pref: 11.0000 | reward_optimal: 15.4281 | reward_pref: 4.4378 | reward_npref: 1.9311
[     165 points] regret_avg: 11.0779 | regret_pref: 11.0000 | reward_optimal: 15.7476 | reward_pref: 4.6697 | reward_npref: 2.0835
[     170 points] regret_avg: 11.4807 | regret_pref: 11.0000 | reward_optimal: 17.0852 | reward_pref: 5.6045 | reward_npref: 2.6305
[     175 points] regret_avg: 11.4807 | regret_pref: 11.0000 | reward_optimal: 17.5553 | reward_pref: 6.0746 | reward_npref: 2.4392
[     180 points] regret_avg: 11.9784 | regret_pref: 12.0000 | reward_optimal: 18.4390 | reward_pref: 6.4606 | reward_npref: 2.9652
[     185 points] regret_avg: 12.3541 | regret_pref: 13.0000 | reward_optimal: 18.8599 | reward_pref: 6.5059 | reward_npref: 3.1725
[     190 points] regret_avg: 12.7075 | regret_pref: 14.0000 | reward_optimal: 19.1995 | reward_pref: 6.4920 | reward_npref: 3.2402
[     195 points] regret_avg: 12.9225 | regret_pref: 14.0000 | reward_optimal: 19.6337 | reward_pref: 6.7112 | reward_npref: 3.4061
[     200 points] regret_avg: 12.9225 | regret_pref: 14.0000 | reward_optimal: 20.9718 | reward_pref: 8.0492 | reward_npref: 3.8050
[     205 points] regret_avg: 13.2063 | regret_pref: 14.0000 | reward_optimal: 21.3120 | reward_pref: 8.1056 | reward_npref: 3.0886
[     210 points] regret_avg: 13.5266 | regret_pref: 15.0000 | reward_optimal: 22.0099 | reward_pref: 8.4832 | reward_npref: 3.5830
[     215 points] regret_avg: 13.6144 | regret_pref: 15.0000 | reward_optimal: 22.4868 | reward_pref: 8.8724 | reward_npref: 3.8624
[     220 points] regret_avg: 13.6144 | regret_pref: 15.0000 | reward_optimal: 22.9159 | reward_pref: 9.3015 | reward_npref: 3.9480
[     225 points] regret_avg: 14.5945 | regret_pref: 16.0000 | reward_optimal: 23.2258 | reward_pref: 8.6313 | reward_npref: 3.5533
[     230 points] regret_avg: 14.5945 | regret_pref: 16.0000 | reward_optimal: 23.5300 | reward_pref: 8.9356 | reward_npref: 3.7152
[     235 points] regret_avg: 14.7590 | regret_pref: 16.0000 | reward_optimal: 23.7855 | reward_pref: 9.0265 | reward_npref: 3.6485
[     240 points] regret_avg: 14.9859 | regret_pref: 16.0000 | reward_optimal: 24.2156 | reward_pref: 9.2297 | reward_npref: 3.8054
[     245 points] regret_avg: 15.4247 | regret_pref: 17.0000 | reward_optimal: 24.6803 | reward_pref: 9.2556 | reward_npref: 3.8467
[     250 points] regret_avg: 15.6387 | regret_pref: 17.0000 | reward_optimal: 24.9218 | reward_pref: 9.2832 | reward_npref: 3.7205
[     255 points] regret_avg: 16.1350 | regret_pref: 17.0000 | reward_optimal: 25.4112 | reward_pref: 9.2762 | reward_npref: 3.6933
[     260 points] regret_avg: 17.2129 | regret_pref: 18.0000 | reward_optimal: 25.6755 | reward_pref: 8.4626 | reward_npref: 3.3609
[     265 points] regret_avg: 17.5684 | regret_pref: 18.0000 | reward_optimal: 26.0539 | reward_pref: 8.4856 | reward_npref: 3.0803
[     270 points] regret_avg: 17.8565 | regret_pref: 18.0000 | reward_optimal: 26.2952 | reward_pref: 8.4387 | reward_npref: 2.9591
[     275 points] regret_avg: 18.1017 | regret_pref: 18.0000 | reward_optimal: 26.7501 | reward_pref: 8.6485 | reward_npref: 3.1469
[     280 points] regret_avg: 18.4982 | regret_pref: 18.0000 | reward_optimal: 27.5383 | reward_pref: 9.0401 | reward_npref: 3.4917
[     285 points] regret_avg: 18.7244 | regret_pref: 19.0000 | reward_optimal: 27.9552 | reward_pref: 9.2308 | reward_npref: 3.7920
[     290 points] regret_avg: 18.8793 | regret_pref: 19.0000 | reward_optimal: 28.3156 | reward_pref: 9.4363 | reward_npref: 3.9655
[     295 points] regret_avg: 19.3207 | regret_pref: 20.0000 | reward_optimal: 29.1945 | reward_pref: 9.8738 | reward_npref: 4.4772
[     300 points] regret_avg: 19.3207 | regret_pref: 20.0000 | reward_optimal: 30.2869 | reward_pref: 10.9662 | reward_npref: 4.9291
[     305 points] regret_avg: 19.6424 | regret_pref: 20.0000 | reward_optimal: 30.5052 | reward_pref: 10.8628 | reward_npref: 4.2284
[     310 points] regret_avg: 19.6424 | regret_pref: 20.0000 | reward_optimal: 31.6888 | reward_pref: 12.0464 | reward_npref: 5.1302
[     315 points] regret_avg: 20.2880 | regret_pref: 21.0000 | reward_optimal: 32.0176 | reward_pref: 11.7296 | reward_npref: 4.9791
[     320 points] regret_avg: 20.5587 | regret_pref: 21.0000 | reward_optimal: 33.5168 | reward_pref: 12.9582 | reward_npref: 5.4477
[     325 points] regret_avg: 21.1408 | regret_pref: 22.0000 | reward_optimal: 33.9031 | reward_pref: 12.7623 | reward_npref: 5.2740
[     330 points] regret_avg: 21.3809 | regret_pref: 22.0000 | reward_optimal: 35.8582 | reward_pref: 14.4773 | reward_npref: 6.5114
[     335 points] regret_avg: 21.5821 | regret_pref: 22.0000 | reward_optimal: 36.5530 | reward_pref: 14.9708 | reward_npref: 6.9274
[     340 points] regret_avg: 21.9673 | regret_pref: 23.0000 | reward_optimal: 37.2310 | reward_pref: 15.2637 | reward_npref: 7.4894
[     345 points] regret_avg: 22.3421 | regret_pref: 23.0000 | reward_optimal: 37.5774 | reward_pref: 15.2353 | reward_npref: 7.1530
[     350 points] regret_avg: 22.3421 | regret_pref: 23.0000 | reward_optimal: 37.7084 | reward_pref: 15.3663 | reward_npref: 6.3495
[     355 points] regret_avg: 22.8609 | regret_pref: 23.0000 | reward_optimal: 37.8829 | reward_pref: 15.0220 | reward_npref: 5.7501
[     360 points] regret_avg: 23.7856 | regret_pref: 23.0000 | reward_optimal: 38.1734 | reward_pref: 14.3878 | reward_npref: 4.7690
[     365 points] regret_avg: 23.7856 | regret_pref: 23.0000 | reward_optimal: 38.5393 | reward_pref: 14.7537 | reward_npref: 5.0266
[     370 points] regret_avg: 23.9622 | regret_pref: 23.0000 | reward_optimal: 38.7755 | reward_pref: 14.8133 | reward_npref: 4.6228
[     375 points] regret_avg: 24.2009 | regret_pref: 24.0000 | reward_optimal: 39.1787 | reward_pref: 14.9778 | reward_npref: 4.8277
[     380 points] regret_avg: 24.9706 | regret_pref: 24.0000 | reward_optimal: 41.2729 | reward_pref: 16.3023 | reward_npref: 5.2144
[     385 points] regret_avg: 25.3241 | regret_pref: 24.0000 | reward_optimal: 41.6877 | reward_pref: 16.3636 | reward_npref: 5.2112
[     390 points] regret_avg: 26.0159 | regret_pref: 24.0000 | reward_optimal: 42.0075 | reward_pref: 15.9916 | reward_npref: 4.6770
[     395 points] regret_avg: 26.3691 | regret_pref: 24.0000 | reward_optimal: 42.0817 | reward_pref: 15.7125 | reward_npref: 3.9064
[     400 points] regret_avg: 26.3691 | regret_pref: 24.0000 | reward_optimal: 43.3198 | reward_pref: 16.9506 | reward_npref: 4.5632
[     405 points] regret_avg: 26.8545 | regret_pref: 25.0000 | reward_optimal: 43.7295 | reward_pref: 16.8750 | reward_npref: 4.5359
[     410 points] regret_avg: 27.3848 | regret_pref: 25.0000 | reward_optimal: 45.8946 | reward_pref: 18.5098 | reward_npref: 4.9544
[     415 points] regret_avg: 27.7024 | regret_pref: 26.0000 | reward_optimal: 46.5075 | reward_pref: 18.8051 | reward_npref: 5.2828
[     420 points] regret_avg: 28.7248 | regret_pref: 27.0000 | reward_optimal: 47.9185 | reward_pref: 19.1937 | reward_npref: 5.8339
[     425 points] regret_avg: 29.5967 | regret_pref: 28.0000 | reward_optimal: 48.2765 | reward_pref: 18.6798 | reward_npref: 5.4022
[     430 points] regret_avg: 29.6823 | regret_pref: 28.0000 | reward_optimal: 48.5909 | reward_pref: 18.9086 | reward_npref: 5.5429
[     435 points] regret_avg: 30.0882 | regret_pref: 28.0000 | reward_optimal: 49.9342 | reward_pref: 19.8459 | reward_npref: 6.1638
[     440 points] regret_avg: 30.6925 | regret_pref: 29.0000 | reward_optimal: 50.3096 | reward_pref: 19.6171 | reward_npref: 6.2897
[     445 points] regret_avg: 31.2762 | regret_pref: 29.0000 | reward_optimal: 50.6740 | reward_pref: 19.3978 | reward_npref: 6.0041
[     450 points] regret_avg: 31.6341 | regret_pref: 30.0000 | reward_optimal: 50.8149 | reward_pref: 19.1809 | reward_npref: 5.8325
[     455 points] regret_avg: 32.0056 | regret_pref: 31.0000 | reward_optimal: 51.1263 | reward_pref: 19.1207 | reward_npref: 5.8248
[     460 points] regret_avg: 33.0771 | regret_pref: 31.0000 | reward_optimal: 52.9038 | reward_pref: 19.8266 | reward_npref: 6.2100
[     465 points] regret_avg: 33.4980 | regret_pref: 31.0000 | reward_optimal: 53.6694 | reward_pref: 20.1714 | reward_npref: 6.5219
[     470 points] regret_avg: 33.6141 | regret_pref: 32.0000 | reward_optimal: 54.0328 | reward_pref: 20.4187 | reward_npref: 6.8349
[     475 points] regret_avg: 34.0989 | regret_pref: 32.0000 | reward_optimal: 56.6525 | reward_pref: 22.5536 | reward_npref: 7.6978
[     480 points] regret_avg: 34.0989 | regret_pref: 32.0000 | reward_optimal: 56.8396 | reward_pref: 22.7408 | reward_npref: 7.5415
[     485 points] regret_avg: 35.2866 | regret_pref: 33.0000 | reward_optimal: 57.1325 | reward_pref: 21.8459 | reward_npref: 7.1404
[     490 points] regret_avg: 35.7296 | regret_pref: 34.0000 | reward_optimal: 57.4469 | reward_pref: 21.7173 | reward_npref: 7.0744
[     495 points] regret_avg: 36.4041 | regret_pref: 34.0000 | reward_optimal: 57.7451 | reward_pref: 21.3410 | reward_npref: 6.5503
[     500 points] regret_avg: 36.4041 | regret_pref: 34.0000 | reward_optimal: 57.9908 | reward_pref: 21.5867 | reward_npref: 6.0208
[     505 points] regret_avg: 36.9714 | regret_pref: 34.0000 | reward_optimal: 58.2978 | reward_pref: 21.3263 | reward_npref: 5.6759
[     510 points] regret_avg: 37.2356 | regret_pref: 34.0000 | reward_optimal: 58.5635 | reward_pref: 21.3279 | reward_npref: 5.4153
[     515 points] regret_avg: 39.4186 | regret_pref: 35.0000 | reward_optimal: 58.7045 | reward_pref: 19.2859 | reward_npref: 4.8259
[     520 points] regret_avg: 40.2855 | regret_pref: 35.0000 | reward_optimal: 60.7344 | reward_pref: 20.4489 | reward_npref: 5.5106
[     525 points] regret_avg: 40.8172 | regret_pref: 36.0000 | reward_optimal: 61.6102 | reward_pref: 20.7930 | reward_npref: 6.3864
[     530 points] regret_avg: 41.6246 | regret_pref: 36.0000 | reward_optimal: 64.2248 | reward_pref: 22.6002 | reward_npref: 6.9413
[     535 points] regret_avg: 41.8905 | regret_pref: 37.0000 | reward_optimal: 64.5882 | reward_pref: 22.6977 | reward_npref: 7.0468
[     540 points] regret_avg: 42.1553 | regret_pref: 38.0000 | reward_optimal: 64.9245 | reward_pref: 22.7693 | reward_npref: 7.1292
[     545 points] regret_avg: 42.4193 | regret_pref: 38.0000 | reward_optimal: 65.1711 | reward_pref: 22.7518 | reward_npref: 7.1039
[     550 points] regret_avg: 42.4466 | regret_pref: 38.0000 | reward_optimal: 65.4144 | reward_pref: 22.9678 | reward_npref: 7.3065
[     555 points] regret_avg: 43.7749 | regret_pref: 38.0000 | reward_optimal: 65.5307 | reward_pref: 21.7558 | reward_npref: 5.8079
[     560 points] regret_avg: 44.2001 | regret_pref: 38.0000 | reward_optimal: 65.8118 | reward_pref: 21.6118 | reward_npref: 4.7691
[     565 points] regret_avg: 44.3553 | regret_pref: 38.0000 | reward_optimal: 67.0978 | reward_pref: 22.7426 | reward_npref: 5.2307
[     570 points] regret_avg: 44.8016 | regret_pref: 38.0000 | reward_optimal: 68.9049 | reward_pref: 24.1034 | reward_npref: 6.2586
[     575 points] regret_avg: 44.8836 | regret_pref: 39.0000 | reward_optimal: 70.2396 | reward_pref: 25.3560 | reward_npref: 7.5932
[     580 points] regret_avg: 45.0546 | regret_pref: 39.0000 | reward_optimal: 70.8337 | reward_pref: 25.7791 | reward_npref: 7.8597
[     585 points] regret_avg: 46.1042 | regret_pref: 39.0000 | reward_optimal: 70.8907 | reward_pref: 24.7864 | reward_npref: 5.8172
[     590 points] regret_avg: 47.1325 | regret_pref: 39.0000 | reward_optimal: 73.2891 | reward_pref: 26.1566 | reward_npref: 6.2432
[     595 points] regret_avg: 47.5817 | regret_pref: 40.0000 | reward_optimal: 74.1307 | reward_pref: 26.5490 | reward_npref: 6.8319
[     600 points] regret_avg: 47.8387 | regret_pref: 41.0000 | reward_optimal: 74.4067 | reward_pref: 26.5680 | reward_npref: 6.8578
[     605 points] regret_avg: 48.4513 | regret_pref: 42.0000 | reward_optimal: 75.2373 | reward_pref: 26.7860 | reward_npref: 7.2025
[     610 points] regret_avg: 48.8347 | regret_pref: 43.0000 | reward_optimal: 75.4497 | reward_pref: 26.6151 | reward_npref: 7.1314
[     615 points] regret_avg: 49.1677 | regret_pref: 43.0000 | reward_optimal: 78.1462 | reward_pref: 28.9784 | reward_npref: 8.5020
[     620 points] regret_avg: 50.2238 | regret_pref: 43.0000 | reward_optimal: 78.2414 | reward_pref: 28.0176 | reward_npref: 5.8395
[     625 points] regret_avg: 50.8353 | regret_pref: 43.0000 | reward_optimal: 78.3865 | reward_pref: 27.5512 | reward_npref: 3.8475
[     630 points] regret_avg: 50.8353 | regret_pref: 43.0000 | reward_optimal: 78.4709 | reward_pref: 27.6357 | reward_npref: 2.3444
[     635 points] regret_avg: 50.8972 | regret_pref: 43.0000 | reward_optimal: 79.5108 | reward_pref: 28.6136 | reward_npref: 2.6938
[     640 points] regret_avg: 51.1983 | regret_pref: 44.0000 | reward_optimal: 79.8104 | reward_pref: 28.6122 | reward_npref: 2.7640
[     645 points] regret_avg: 51.4333 | regret_pref: 45.0000 | reward_optimal: 80.1417 | reward_pref: 28.7084 | reward_npref: 3.0953
[     650 points] regret_avg: 51.5791 | regret_pref: 45.0000 | reward_optimal: 80.4024 | reward_pref: 28.8232 | reward_npref: 3.0463
[     655 points] regret_avg: 51.8206 | regret_pref: 45.0000 | reward_optimal: 80.7355 | reward_pref: 28.9149 | reward_npref: 2.4793
[     660 points] regret_avg: 51.9703 | regret_pref: 46.0000 | reward_optimal: 80.9952 | reward_pref: 29.0249 | reward_npref: 2.6348
[     665 points] regret_avg: 52.9664 | regret_pref: 46.0000 | reward_optimal: 81.1370 | reward_pref: 28.1706 | reward_npref: 1.6326
[     670 points] regret_avg: 53.0689 | regret_pref: 46.0000 | reward_optimal: 82.0032 | reward_pref: 28.9343 | reward_npref: 1.9055
[     675 points] regret_avg: 53.3674 | regret_pref: 46.0000 | reward_optimal: 82.1860 | reward_pref: 28.8186 | reward_npref: 1.5098
[     680 points] regret_avg: 53.8255 | regret_pref: 47.0000 | reward_optimal: 83.1357 | reward_pref: 29.3102 | reward_npref: 2.1712
[     685 points] regret_avg: 55.0815 | regret_pref: 48.0000 | reward_optimal: 84.6966 | reward_pref: 29.6152 | reward_npref: 3.7322
[     690 points] regret_avg: 55.3643 | regret_pref: 48.0000 | reward_optimal: 84.8623 | reward_pref: 29.4981 | reward_npref: 3.4319
[     695 points] regret_avg: 56.1184 | regret_pref: 49.0000 | reward_optimal: 85.0868 | reward_pref: 28.9684 | reward_npref: 3.6564
[     700 points] regret_avg: 56.1184 | regret_pref: 49.0000 | reward_optimal: 85.4063 | reward_pref: 29.2879 | reward_npref: 3.2652
[     705 points] regret_avg: 56.3907 | regret_pref: 49.0000 | reward_optimal: 87.6248 | reward_pref: 31.2341 | reward_npref: 3.7780
[     710 points] regret_avg: 56.5926 | regret_pref: 50.0000 | reward_optimal: 87.9198 | reward_pref: 31.3272 | reward_npref: 3.8901
[     715 points] regret_avg: 57.8033 | regret_pref: 50.0000 | reward_optimal: 88.0089 | reward_pref: 30.2056 | reward_npref: 2.6802
[     720 points] regret_avg: 58.5786 | regret_pref: 51.0000 | reward_optimal: 88.1674 | reward_pref: 29.5887 | reward_npref: 2.2496
[     725 points] regret_avg: 59.3100 | regret_pref: 52.0000 | reward_optimal: 88.3990 | reward_pref: 29.0889 | reward_npref: 2.4812
[     730 points] regret_avg: 59.5587 | regret_pref: 52.0000 | reward_optimal: 88.6612 | reward_pref: 29.1025 | reward_npref: 2.4755
[     735 points] regret_avg: 59.7899 | regret_pref: 52.0000 | reward_optimal: 88.9012 | reward_pref: 29.1112 | reward_npref: 2.4579
[     740 points] regret_avg: 60.1357 | regret_pref: 52.0000 | reward_optimal: 89.1516 | reward_pref: 29.0159 | reward_npref: 1.8897
[     745 points] regret_avg: 60.7001 | regret_pref: 52.0000 | reward_optimal: 91.4522 | reward_pref: 30.7521 | reward_npref: 2.3225
[     750 points] regret_avg: 61.6809 | regret_pref: 52.0000 | reward_optimal: 94.1113 | reward_pref: 32.4305 | reward_npref: 2.9077
[     755 points] regret_avg: 61.6809 | regret_pref: 52.0000 | reward_optimal: 94.4004 | reward_pref: 32.7195 | reward_npref: 2.6429
[     760 points] regret_avg: 61.8121 | regret_pref: 53.0000 | reward_optimal: 94.6233 | reward_pref: 32.8112 | reward_npref: 2.7956
[     765 points] regret_avg: 62.3723 | regret_pref: 53.0000 | reward_optimal: 94.8679 | reward_pref: 32.4956 | reward_npref: 1.8371
[     770 points] regret_avg: 63.1422 | regret_pref: 53.0000 | reward_optimal: 94.9618 | reward_pref: 31.8196 | reward_npref: 0.3420
[     775 points] regret_avg: 63.5963 | regret_pref: 53.0000 | reward_optimal: 95.1382 | reward_pref: 31.5419 | reward_npref: -0.1292
[     780 points] regret_avg: 63.5963 | regret_pref: 53.0000 | reward_optimal: 95.7553 | reward_pref: 32.1590 | reward_npref: 0.1264
[     785 points] regret_avg: 64.8642 | regret_pref: 53.0000 | reward_optimal: 95.8694 | reward_pref: 31.0052 | reward_npref: -2.2423
[     790 points] regret_avg: 65.1606 | regret_pref: 53.0000 | reward_optimal: 97.4705 | reward_pref: 32.3099 | reward_npref: -1.5250
[     795 points] regret_avg: 65.9568 | regret_pref: 53.0000 | reward_optimal: 100.6870 | reward_pref: 34.7302 | reward_npref: -1.1064
[     800 points] regret_avg: 66.8600 | regret_pref: 53.0000 | reward_optimal: 100.9477 | reward_pref: 34.0876 | reward_npref: -2.0626
[     805 points] regret_avg: 67.1546 | regret_pref: 54.0000 | reward_optimal: 101.1408 | reward_pref: 33.9862 | reward_npref: -1.8695
[     810 points] regret_avg: 68.3976 | regret_pref: 54.0000 | reward_optimal: 102.6767 | reward_pref: 34.2791 | reward_npref: -1.5802
[     815 points] regret_avg: 69.2551 | regret_pref: 54.0000 | reward_optimal: 102.7224 | reward_pref: 33.4673 | reward_npref: -3.2688
[     820 points] regret_avg: 69.4271 | regret_pref: 54.0000 | reward_optimal: 105.5074 | reward_pref: 36.0804 | reward_npref: -1.8520
[     825 points] regret_avg: 69.5622 | regret_pref: 54.0000 | reward_optimal: 105.7322 | reward_pref: 36.1700 | reward_npref: -1.7668
[     830 points] regret_avg: 69.8202 | regret_pref: 54.0000 | reward_optimal: 105.9380 | reward_pref: 36.1178 | reward_npref: -1.9901
[     835 points] regret_avg: 71.1995 | regret_pref: 55.0000 | reward_optimal: 107.6648 | reward_pref: 36.4654 | reward_npref: -1.5021
[     840 points] regret_avg: 71.5264 | regret_pref: 55.0000 | reward_optimal: 107.8420 | reward_pref: 36.3156 | reward_npref: -1.7347
[     845 points] regret_avg: 71.8437 | regret_pref: 55.0000 | reward_optimal: 108.3692 | reward_pref: 36.5255 | reward_npref: -1.5458
[     850 points] regret_avg: 72.0589 | regret_pref: 55.0000 | reward_optimal: 109.1105 | reward_pref: 37.0516 | reward_npref: -1.1819
[     855 points] regret_avg: 72.4140 | regret_pref: 55.0000 | reward_optimal: 111.9760 | reward_pref: 39.5620 | reward_npref: -0.8185
[     860 points] regret_avg: 72.5010 | regret_pref: 55.0000 | reward_optimal: 113.4059 | reward_pref: 40.9049 | reward_npref: 0.3512
[     865 points] regret_avg: 72.7690 | regret_pref: 56.0000 | reward_optimal: 114.1455 | reward_pref: 41.3765 | reward_npref: 1.0458
[     870 points] regret_avg: 73.0151 | regret_pref: 57.0000 | reward_optimal: 114.3960 | reward_pref: 41.3809 | reward_npref: 1.1237
[     875 points] regret_avg: 73.4647 | regret_pref: 57.0000 | reward_optimal: 114.4599 | reward_pref: 40.9951 | reward_npref: -0.2558
[     880 points] regret_avg: 73.6067 | regret_pref: 58.0000 | reward_optimal: 114.6982 | reward_pref: 41.0916 | reward_npref: -0.1447
[     885 points] regret_avg: 74.7382 | regret_pref: 59.0000 | reward_optimal: 114.9564 | reward_pref: 40.2182 | reward_npref: -0.7718
[     890 points] regret_avg: 75.1394 | regret_pref: 59.0000 | reward_optimal: 116.2801 | reward_pref: 41.1407 | reward_npref: -0.3113
[     895 points] regret_avg: 76.0042 | regret_pref: 59.0000 | reward_optimal: 116.2464 | reward_pref: 40.2421 | reward_npref: -2.6647
[     900 points] regret_avg: 76.1756 | regret_pref: 59.0000 | reward_optimal: 116.3899 | reward_pref: 40.2143 | reward_npref: -2.7939
[     905 points] regret_avg: 76.9526 | regret_pref: 59.0000 | reward_optimal: 116.6395 | reward_pref: 39.6869 | reward_npref: -3.6914
[     910 points] regret_avg: 77.7715 | regret_pref: 60.0000 | reward_optimal: 116.7922 | reward_pref: 39.0207 | reward_npref: -4.1966
[     915 points] regret_avg: 78.7107 | regret_pref: 61.0000 | reward_optimal: 117.0278 | reward_pref: 38.3171 | reward_npref: -3.9610
[     920 points] regret_avg: 78.9922 | regret_pref: 61.0000 | reward_optimal: 117.3045 | reward_pref: 38.3123 | reward_npref: -4.0726
[     925 points] regret_avg: 78.9922 | regret_pref: 61.0000 | reward_optimal: 117.3849 | reward_pref: 38.3927 | reward_npref: -7.0004
[     930 points] regret_avg: 79.1123 | regret_pref: 62.0000 | reward_optimal: 117.5107 | reward_pref: 38.3983 | reward_npref: -6.9619
[     935 points] regret_avg: 79.2263 | regret_pref: 62.0000 | reward_optimal: 119.3675 | reward_pref: 40.1413 | reward_npref: -5.5596
[     940 points] regret_avg: 79.7735 | regret_pref: 62.0000 | reward_optimal: 119.5475 | reward_pref: 39.7739 | reward_npref: -6.4599
[     945 points] regret_avg: 79.7735 | regret_pref: 62.0000 | reward_optimal: 119.8281 | reward_pref: 40.0546 | reward_npref: -6.6174
[     950 points] regret_avg: 80.1136 | regret_pref: 62.0000 | reward_optimal: 120.4137 | reward_pref: 40.3001 | reward_npref: -6.4016
[     955 points] regret_avg: 80.1649 | regret_pref: 63.0000 | reward_optimal: 120.5023 | reward_pref: 40.3373 | reward_npref: -6.3459
[     960 points] regret_avg: 80.9353 | regret_pref: 63.0000 | reward_optimal: 121.9287 | reward_pref: 40.9934 | reward_npref: -5.9808
[     965 points] regret_avg: 81.5681 | regret_pref: 64.0000 | reward_optimal: 123.2545 | reward_pref: 41.6864 | reward_npref: -4.9747
[     970 points] regret_avg: 81.8858 | regret_pref: 65.0000 | reward_optimal: 123.4294 | reward_pref: 41.5437 | reward_npref: -4.9860
[     975 points] regret_avg: 83.5202 | regret_pref: 65.0000 | reward_optimal: 123.5655 | reward_pref: 40.0452 | reward_npref: -6.7032
[     980 points] regret_avg: 84.4400 | regret_pref: 66.0000 | reward_optimal: 124.7702 | reward_pref: 40.3302 | reward_npref: -5.8649
