[       5 points] regret_avg: 0.6793 | regret_pref: 0.0000 | reward_optimal: 0.3516 | reward_pref: -0.3277 | reward_npref: -0.4829
[     160 points] regret_avg: 12.6646 | regret_pref: 11.0000 | reward_optimal: 14.0660 | reward_pref: 1.4014 | reward_npref: -1.4280
[     165 points] regret_avg: 13.2832 | regret_pref: 11.0000 | reward_optimal: 14.3882 | reward_pref: 1.1051 | reward_npref: -1.8974
[     170 points] regret_avg: 13.2832 | regret_pref: 11.0000 | reward_optimal: 14.7882 | reward_pref: 1.5050 | reward_npref: -2.1084
[     175 points] regret_avg: 13.5922 | regret_pref: 11.0000 | reward_optimal: 15.0846 | reward_pref: 1.4925 | reward_npref: -2.1687
[     180 points] regret_avg: 14.2070 | regret_pref: 11.0000 | reward_optimal: 15.2028 | reward_pref: 0.9959 | reward_npref: -2.8212
[     185 points] regret_avg: 14.3761 | regret_pref: 11.0000 | reward_optimal: 15.5593 | reward_pref: 1.1831 | reward_npref: -2.7268
[     190 points] regret_avg: 14.5129 | regret_pref: 11.0000 | reward_optimal: 15.9588 | reward_pref: 1.4459 | reward_npref: -2.5046
[     195 points] regret_avg: 14.9063 | regret_pref: 11.0000 | reward_optimal: 16.3848 | reward_pref: 1.4785 | reward_npref: -2.7264
[     200 points] regret_avg: 14.9063 | regret_pref: 11.0000 | reward_optimal: 16.7107 | reward_pref: 1.8044 | reward_npref: -2.9111
[     205 points] regret_avg: 15.2547 | regret_pref: 12.0000 | reward_optimal: 17.3532 | reward_pref: 2.0985 | reward_npref: -2.6080
[     210 points] regret_avg: 15.5006 | regret_pref: 13.0000 | reward_optimal: 17.7153 | reward_pref: 2.2147 | reward_npref: -2.2458
[     215 points] regret_avg: 15.8432 | regret_pref: 13.0000 | reward_optimal: 19.5662 | reward_pref: 3.7229 | reward_npref: -1.9312
[     220 points] regret_avg: 16.2101 | regret_pref: 13.0000 | reward_optimal: 20.7867 | reward_pref: 4.5766 | reward_npref: -1.5549
[     225 points] regret_avg: 16.5199 | regret_pref: 14.0000 | reward_optimal: 21.4777 | reward_pref: 4.9578 | reward_npref: -0.8639
[     230 points] regret_avg: 17.1644 | regret_pref: 14.0000 | reward_optimal: 21.9275 | reward_pref: 4.7631 | reward_npref: -1.1544
[     235 points] regret_avg: 17.1644 | regret_pref: 14.0000 | reward_optimal: 22.1623 | reward_pref: 4.9979 | reward_npref: -1.8308
[     240 points] regret_avg: 17.7361 | regret_pref: 14.0000 | reward_optimal: 22.6723 | reward_pref: 4.9362 | reward_npref: -1.9448
[     245 points] regret_avg: 18.2066 | regret_pref: 14.0000 | reward_optimal: 22.9616 | reward_pref: 4.7550 | reward_npref: -2.1606
[     250 points] regret_avg: 18.5483 | regret_pref: 14.0000 | reward_optimal: 23.8232 | reward_pref: 5.2748 | reward_npref: -1.8366
[     255 points] regret_avg: 19.1986 | regret_pref: 15.0000 | reward_optimal: 24.1329 | reward_pref: 4.9343 | reward_npref: -1.8649
[     260 points] regret_avg: 19.5587 | regret_pref: 15.0000 | reward_optimal: 24.4567 | reward_pref: 4.8980 | reward_npref: -1.9668
[     265 points] regret_avg: 19.8616 | regret_pref: 15.0000 | reward_optimal: 24.6326 | reward_pref: 4.7710 | reward_npref: -2.4190
[     270 points] regret_avg: 19.8616 | regret_pref: 15.0000 | reward_optimal: 25.3106 | reward_pref: 5.4489 | reward_npref: -2.1605
[     275 points] regret_avg: 20.4891 | regret_pref: 16.0000 | reward_optimal: 25.5782 | reward_pref: 5.0892 | reward_npref: -2.3939
[     280 points] regret_avg: 20.6574 | regret_pref: 16.0000 | reward_optimal: 25.8845 | reward_pref: 5.2271 | reward_npref: -2.3553
[     285 points] regret_avg: 21.4339 | regret_pref: 16.0000 | reward_optimal: 26.1938 | reward_pref: 4.7599 | reward_npref: -3.7531
[     290 points] regret_avg: 22.8687 | regret_pref: 17.0000 | reward_optimal: 26.3950 | reward_pref: 3.5263 | reward_npref: -4.6635
[     295 points] regret_avg: 23.1403 | regret_pref: 18.0000 | reward_optimal: 26.6667 | reward_pref: 3.5263 | reward_npref: -4.6058
[     300 points] regret_avg: 23.6047 | regret_pref: 18.0000 | reward_optimal: 27.5356 | reward_pref: 3.9310 | reward_npref: -4.3406
[     305 points] regret_avg: 23.7358 | regret_pref: 18.0000 | reward_optimal: 28.0923 | reward_pref: 4.3564 | reward_npref: -4.0109
[     310 points] regret_avg: 24.0294 | regret_pref: 18.0000 | reward_optimal: 28.3737 | reward_pref: 4.3443 | reward_npref: -4.0330
[     315 points] regret_avg: 24.2784 | regret_pref: 18.0000 | reward_optimal: 29.4121 | reward_pref: 5.1338 | reward_npref: -3.7594
[     320 points] regret_avg: 24.6472 | regret_pref: 18.0000 | reward_optimal: 29.7356 | reward_pref: 5.0884 | reward_npref: -4.5364
[     325 points] regret_avg: 24.8301 | regret_pref: 19.0000 | reward_optimal: 30.1927 | reward_pref: 5.3626 | reward_npref: -4.2462
[     330 points] regret_avg: 24.8301 | regret_pref: 19.0000 | reward_optimal: 30.3680 | reward_pref: 5.5378 | reward_npref: -5.8259
[     335 points] regret_avg: 25.1121 | regret_pref: 19.0000 | reward_optimal: 31.1570 | reward_pref: 6.0449 | reward_npref: -5.6043
[     340 points] regret_avg: 25.4225 | regret_pref: 20.0000 | reward_optimal: 31.3805 | reward_pref: 5.9580 | reward_npref: -5.5834
[     345 points] regret_avg: 26.1345 | regret_pref: 21.0000 | reward_optimal: 32.3935 | reward_pref: 6.2590 | reward_npref: -4.5703
[     350 points] regret_avg: 26.4495 | regret_pref: 22.0000 | reward_optimal: 32.7619 | reward_pref: 6.3124 | reward_npref: -4.2020
[     355 points] regret_avg: 26.9151 | regret_pref: 22.0000 | reward_optimal: 33.1122 | reward_pref: 6.1971 | reward_npref: -4.8740
[     360 points] regret_avg: 27.7519 | regret_pref: 23.0000 | reward_optimal: 33.3533 | reward_pref: 5.6014 | reward_npref: -5.3698
[     365 points] regret_avg: 28.6663 | regret_pref: 23.0000 | reward_optimal: 33.5865 | reward_pref: 4.9202 | reward_npref: -6.1250
[     370 points] regret_avg: 28.8587 | regret_pref: 23.0000 | reward_optimal: 34.0323 | reward_pref: 5.1737 | reward_npref: -5.9091
[     375 points] regret_avg: 28.9127 | regret_pref: 23.0000 | reward_optimal: 34.3428 | reward_pref: 5.4301 | reward_npref: -5.6846
[     380 points] regret_avg: 29.1276 | regret_pref: 24.0000 | reward_optimal: 34.7979 | reward_pref: 5.6703 | reward_npref: -5.2850
[     385 points] regret_avg: 29.6864 | regret_pref: 25.0000 | reward_optimal: 35.0943 | reward_pref: 5.4078 | reward_npref: -5.3904
[     390 points] regret_avg: 30.8614 | regret_pref: 26.0000 | reward_optimal: 37.0487 | reward_pref: 6.1873 | reward_npref: -4.3827
[     395 points] regret_avg: 30.8614 | regret_pref: 26.0000 | reward_optimal: 37.9278 | reward_pref: 7.0664 | reward_npref: -4.1198
[     400 points] regret_avg: 31.0726 | regret_pref: 27.0000 | reward_optimal: 38.1817 | reward_pref: 7.1092 | reward_npref: -4.0686
[     405 points] regret_avg: 31.3127 | regret_pref: 27.0000 | reward_optimal: 40.1469 | reward_pref: 8.8343 | reward_npref: -2.8202
[     410 points] regret_avg: 31.4898 | regret_pref: 28.0000 | reward_optimal: 40.4932 | reward_pref: 9.0034 | reward_npref: -2.6397
[     415 points] regret_avg: 32.7366 | regret_pref: 29.0000 | reward_optimal: 40.8054 | reward_pref: 8.0688 | reward_npref: -3.3216
[     420 points] regret_avg: 32.9618 | regret_pref: 29.0000 | reward_optimal: 41.3047 | reward_pref: 8.3429 | reward_npref: -3.1283
[     425 points] regret_avg: 34.2208 | regret_pref: 30.0000 | reward_optimal: 41.4757 | reward_pref: 7.2548 | reward_npref: -3.8263
[     430 points] regret_avg: 34.3672 | regret_pref: 30.0000 | reward_optimal: 43.8408 | reward_pref: 9.4736 | reward_npref: -3.3229
[     435 points] regret_avg: 34.6417 | regret_pref: 30.0000 | reward_optimal: 43.9911 | reward_pref: 9.3494 | reward_npref: -4.2230
[     440 points] regret_avg: 35.5859 | regret_pref: 30.0000 | reward_optimal: 45.9439 | reward_pref: 10.3579 | reward_npref: -3.4415
[     445 points] regret_avg: 35.5859 | regret_pref: 30.0000 | reward_optimal: 46.1712 | reward_pref: 10.5852 | reward_npref: -3.9941
[     450 points] regret_avg: 35.8059 | regret_pref: 31.0000 | reward_optimal: 46.5768 | reward_pref: 10.7710 | reward_npref: -3.7990
[     455 points] regret_avg: 36.0332 | regret_pref: 31.0000 | reward_optimal: 48.4251 | reward_pref: 12.3919 | reward_npref: -3.4592
[     460 points] regret_avg: 36.8670 | regret_pref: 31.0000 | reward_optimal: 50.6882 | reward_pref: 13.8212 | reward_npref: -2.1677
[     465 points] regret_avg: 37.9177 | regret_pref: 31.0000 | reward_optimal: 50.8670 | reward_pref: 12.9494 | reward_npref: -3.9777
[     470 points] regret_avg: 38.2206 | regret_pref: 31.0000 | reward_optimal: 51.1624 | reward_pref: 12.9418 | reward_npref: -4.0041
[     475 points] regret_avg: 38.6996 | regret_pref: 31.0000 | reward_optimal: 51.2718 | reward_pref: 12.5722 | reward_npref: -4.7132
[     480 points] regret_avg: 39.1375 | regret_pref: 31.0000 | reward_optimal: 52.7218 | reward_pref: 13.5844 | reward_npref: -3.9583
[     485 points] regret_avg: 39.5992 | regret_pref: 31.0000 | reward_optimal: 53.6821 | reward_pref: 14.0829 | reward_npref: -3.7416
[     490 points] regret_avg: 39.7144 | regret_pref: 31.0000 | reward_optimal: 54.0229 | reward_pref: 14.3086 | reward_npref: -3.6077
[     495 points] regret_avg: 40.5991 | regret_pref: 32.0000 | reward_optimal: 55.4076 | reward_pref: 14.8085 | reward_npref: -2.8005
[     500 points] regret_avg: 41.1859 | regret_pref: 32.0000 | reward_optimal: 56.6381 | reward_pref: 15.4522 | reward_npref: -2.2956
[     505 points] regret_avg: 41.3250 | regret_pref: 32.0000 | reward_optimal: 57.0577 | reward_pref: 15.7327 | reward_npref: -2.1105
[     510 points] regret_avg: 41.4114 | regret_pref: 33.0000 | reward_optimal: 57.2594 | reward_pref: 15.8480 | reward_npref: -1.9788
[     515 points] regret_avg: 41.6885 | regret_pref: 33.0000 | reward_optimal: 59.5134 | reward_pref: 17.8249 | reward_npref: -1.5593
[     520 points] regret_avg: 44.1694 | regret_pref: 34.0000 | reward_optimal: 59.4011 | reward_pref: 15.2317 | reward_npref: -3.3496
[     525 points] regret_avg: 44.1694 | regret_pref: 34.0000 | reward_optimal: 59.5913 | reward_pref: 15.4219 | reward_npref: -4.8368
[     530 points] regret_avg: 44.6830 | regret_pref: 34.0000 | reward_optimal: 59.8325 | reward_pref: 15.1494 | reward_npref: -5.7504
[     535 points] regret_avg: 44.9686 | regret_pref: 34.0000 | reward_optimal: 60.1232 | reward_pref: 15.1546 | reward_npref: -5.7557
[     540 points] regret_avg: 45.2918 | regret_pref: 35.0000 | reward_optimal: 60.6569 | reward_pref: 15.3652 | reward_npref: -5.3134
[     545 points] regret_avg: 46.0994 | regret_pref: 36.0000 | reward_optimal: 60.9435 | reward_pref: 14.8441 | reward_npref: -5.6377
[     550 points] regret_avg: 46.9213 | regret_pref: 36.0000 | reward_optimal: 62.4502 | reward_pref: 15.5288 | reward_npref: -5.2841
[     555 points] regret_avg: 47.5154 | regret_pref: 37.0000 | reward_optimal: 63.3192 | reward_pref: 15.8038 | reward_npref: -4.8755
[     560 points] regret_avg: 47.8017 | regret_pref: 38.0000 | reward_optimal: 64.1232 | reward_pref: 16.3215 | reward_npref: -4.1197
[     565 points] regret_avg: 47.9887 | regret_pref: 38.0000 | reward_optimal: 64.9104 | reward_pref: 16.9217 | reward_npref: -3.6564
[     570 points] regret_avg: 48.1663 | regret_pref: 38.0000 | reward_optimal: 65.1301 | reward_pref: 16.9638 | reward_npref: -4.2234
[     575 points] regret_avg: 48.4016 | regret_pref: 38.0000 | reward_optimal: 67.0556 | reward_pref: 18.6540 | reward_npref: -3.7793
[     580 points] regret_avg: 49.6723 | regret_pref: 39.0000 | reward_optimal: 67.2253 | reward_pref: 17.5530 | reward_npref: -4.6677
[     585 points] regret_avg: 50.3792 | regret_pref: 40.0000 | reward_optimal: 68.2437 | reward_pref: 17.8646 | reward_npref: -3.6492
[     590 points] regret_avg: 50.3792 | regret_pref: 40.0000 | reward_optimal: 68.5411 | reward_pref: 18.1619 | reward_npref: -3.7405
[     595 points] regret_avg: 50.8884 | regret_pref: 40.0000 | reward_optimal: 68.9131 | reward_pref: 18.0248 | reward_npref: -4.0402
[     600 points] regret_avg: 52.1426 | regret_pref: 41.0000 | reward_optimal: 70.5218 | reward_pref: 18.3792 | reward_npref: -3.0192
[     605 points] regret_avg: 52.3821 | regret_pref: 41.0000 | reward_optimal: 70.8384 | reward_pref: 18.4563 | reward_npref: -3.1069
[     610 points] regret_avg: 52.7739 | regret_pref: 41.0000 | reward_optimal: 72.1260 | reward_pref: 19.3521 | reward_npref: -2.8369
[     615 points] regret_avg: 53.1528 | regret_pref: 41.0000 | reward_optimal: 72.3234 | reward_pref: 19.1706 | reward_npref: -3.4447
[     620 points] regret_avg: 54.1282 | regret_pref: 41.0000 | reward_optimal: 72.5007 | reward_pref: 18.3725 | reward_npref: -5.0937
[     625 points] regret_avg: 54.2938 | regret_pref: 41.0000 | reward_optimal: 72.8893 | reward_pref: 18.5955 | reward_npref: -4.8715
[     630 points] regret_avg: 54.7790 | regret_pref: 42.0000 | reward_optimal: 73.1831 | reward_pref: 18.4041 | reward_npref: -4.8552
[     635 points] regret_avg: 55.3391 | regret_pref: 42.0000 | reward_optimal: 75.0305 | reward_pref: 19.6914 | reward_npref: -4.4478
[     640 points] regret_avg: 55.3391 | regret_pref: 42.0000 | reward_optimal: 75.1379 | reward_pref: 19.7988 | reward_npref: -5.9816
[     645 points] regret_avg: 55.3859 | regret_pref: 42.0000 | reward_optimal: 75.2412 | reward_pref: 19.8553 | reward_npref: -5.9286
[     650 points] regret_avg: 56.0575 | regret_pref: 43.0000 | reward_optimal: 75.3861 | reward_pref: 19.3285 | reward_npref: -6.3824
[     655 points] regret_avg: 56.3321 | regret_pref: 43.0000 | reward_optimal: 75.7313 | reward_pref: 19.3992 | reward_npref: -6.3130
[     660 points] regret_avg: 56.7579 | regret_pref: 43.0000 | reward_optimal: 76.0144 | reward_pref: 19.2566 | reward_npref: -7.0852
[     665 points] regret_avg: 57.1840 | regret_pref: 44.0000 | reward_optimal: 76.1661 | reward_pref: 18.9820 | reward_npref: -7.2729
[     670 points] regret_avg: 57.4729 | regret_pref: 44.0000 | reward_optimal: 76.4984 | reward_pref: 19.0255 | reward_npref: -7.2360
[     675 points] regret_avg: 57.6074 | regret_pref: 44.0000 | reward_optimal: 78.6729 | reward_pref: 21.0655 | reward_npref: -5.7326
[     680 points] regret_avg: 57.9231 | regret_pref: 44.0000 | reward_optimal: 80.4054 | reward_pref: 22.4823 | reward_npref: -5.0329
[     685 points] regret_avg: 57.9231 | regret_pref: 44.0000 | reward_optimal: 81.1319 | reward_pref: 23.2088 | reward_npref: -4.4756
[     690 points] regret_avg: 58.2727 | regret_pref: 45.0000 | reward_optimal: 81.4190 | reward_pref: 23.1462 | reward_npref: -4.4660
[     695 points] regret_avg: 58.6300 | regret_pref: 46.0000 | reward_optimal: 82.4152 | reward_pref: 23.7852 | reward_npref: -3.5898
[     700 points] regret_avg: 58.8654 | regret_pref: 46.0000 | reward_optimal: 82.6094 | reward_pref: 23.7439 | reward_npref: -3.8346
[     705 points] regret_avg: 59.5166 | regret_pref: 47.0000 | reward_optimal: 82.8776 | reward_pref: 23.3610 | reward_npref: -3.9076
[     710 points] regret_avg: 59.5718 | regret_pref: 47.0000 | reward_optimal: 83.7944 | reward_pref: 24.2226 | reward_npref: -3.1010
[     715 points] regret_avg: 60.0206 | regret_pref: 47.0000 | reward_optimal: 83.9304 | reward_pref: 23.9098 | reward_npref: -3.8124
[     720 points] regret_avg: 60.6110 | regret_pref: 48.0000 | reward_optimal: 84.2737 | reward_pref: 23.6626 | reward_npref: -3.8469
[     725 points] regret_avg: 61.4696 | regret_pref: 48.0000 | reward_optimal: 84.5195 | reward_pref: 23.0499 | reward_npref: -4.6101
[     730 points] regret_avg: 62.0744 | regret_pref: 49.0000 | reward_optimal: 85.7726 | reward_pref: 23.6982 | reward_npref: -3.6617
[     735 points] regret_avg: 62.7201 | regret_pref: 49.0000 | reward_optimal: 86.0899 | reward_pref: 23.3698 | reward_npref: -4.5496
[     740 points] regret_avg: 63.3114 | regret_pref: 49.0000 | reward_optimal: 86.2538 | reward_pref: 22.9424 | reward_npref: -6.1512
[     745 points] regret_avg: 64.3065 | regret_pref: 49.0000 | reward_optimal: 86.3355 | reward_pref: 22.0290 | reward_npref: -7.6296
[     750 points] regret_avg: 64.4978 | regret_pref: 49.0000 | reward_optimal: 86.6518 | reward_pref: 22.1540 | reward_npref: -7.9389
[     755 points] regret_avg: 64.4978 | regret_pref: 49.0000 | reward_optimal: 87.2490 | reward_pref: 22.7512 | reward_npref: -7.6057
[     760 points] regret_avg: 64.6444 | regret_pref: 49.0000 | reward_optimal: 87.5658 | reward_pref: 22.9214 | reward_npref: -7.4963
[     765 points] regret_avg: 64.8986 | regret_pref: 49.0000 | reward_optimal: 89.6370 | reward_pref: 24.7384 | reward_npref: -7.0844
[     770 points] regret_avg: 64.9826 | regret_pref: 49.0000 | reward_optimal: 90.0613 | reward_pref: 25.0787 | reward_npref: -6.9035
[     775 points] regret_avg: 64.9826 | regret_pref: 49.0000 | reward_optimal: 90.0538 | reward_pref: 25.0712 | reward_npref: -7.8038
[     780 points] regret_avg: 65.7060 | regret_pref: 50.0000 | reward_optimal: 90.3053 | reward_pref: 24.5993 | reward_npref: -8.1956
[     785 points] regret_avg: 66.3563 | regret_pref: 50.0000 | reward_optimal: 90.5011 | reward_pref: 24.1447 | reward_npref: -8.7630
[     790 points] regret_avg: 66.7636 | regret_pref: 50.0000 | reward_optimal: 90.7268 | reward_pref: 23.9632 | reward_npref: -9.0956
[     795 points] regret_avg: 67.7463 | regret_pref: 50.0000 | reward_optimal: 90.8968 | reward_pref: 23.1505 | reward_npref: -9.9734
[     800 points] regret_avg: 68.3674 | regret_pref: 50.0000 | reward_optimal: 90.9523 | reward_pref: 22.5849 | reward_npref: -11.5218
[     805 points] regret_avg: 68.5412 | regret_pref: 50.0000 | reward_optimal: 91.2776 | reward_pref: 22.7364 | reward_npref: -11.3779
[     810 points] regret_avg: 68.5412 | regret_pref: 50.0000 | reward_optimal: 91.4688 | reward_pref: 22.9275 | reward_npref: -12.0056
[     815 points] regret_avg: 69.1540 | regret_pref: 50.0000 | reward_optimal: 91.6383 | reward_pref: 22.4844 | reward_npref: -12.5453
[     820 points] regret_avg: 69.5204 | regret_pref: 50.0000 | reward_optimal: 94.6002 | reward_pref: 25.0797 | reward_npref: -10.4982
[     825 points] regret_avg: 70.4368 | regret_pref: 50.0000 | reward_optimal: 96.4894 | reward_pref: 26.0526 | reward_npref: -9.8534
[     830 points] regret_avg: 71.6583 | regret_pref: 50.0000 | reward_optimal: 96.5501 | reward_pref: 24.8918 | reward_npref: -11.5463
[     835 points] regret_avg: 72.1564 | regret_pref: 50.0000 | reward_optimal: 96.7788 | reward_pref: 24.6224 | reward_npref: -11.9282
[     840 points] regret_avg: 72.8382 | regret_pref: 51.0000 | reward_optimal: 97.7649 | reward_pref: 24.9267 | reward_npref: -11.2326
[     845 points] regret_avg: 74.4861 | regret_pref: 51.0000 | reward_optimal: 97.8299 | reward_pref: 23.3438 | reward_npref: -13.3023
[     850 points] regret_avg: 74.6617 | regret_pref: 52.0000 | reward_optimal: 98.1752 | reward_pref: 23.5135 | reward_npref: -12.9974
[     855 points] regret_avg: 75.7305 | regret_pref: 53.0000 | reward_optimal: 99.6588 | reward_pref: 23.9283 | reward_npref: -11.9620
[     860 points] regret_avg: 77.3567 | regret_pref: 53.0000 | reward_optimal: 99.7872 | reward_pref: 22.4306 | reward_npref: -13.6148
[     865 points] regret_avg: 78.2276 | regret_pref: 54.0000 | reward_optimal: 99.9343 | reward_pref: 21.7067 | reward_npref: -13.6827
[     870 points] regret_avg: 78.8682 | regret_pref: 55.0000 | reward_optimal: 99.9591 | reward_pref: 21.0910 | reward_npref: -14.1167
[     875 points] regret_avg: 81.6134 | regret_pref: 56.0000 | reward_optimal: 103.9964 | reward_pref: 22.3830 | reward_npref: -12.0823
[     880 points] regret_avg: 82.2073 | regret_pref: 56.0000 | reward_optimal: 104.1849 | reward_pref: 21.9776 | reward_npref: -12.9469
[     885 points] regret_avg: 82.3301 | regret_pref: 57.0000 | reward_optimal: 104.4039 | reward_pref: 22.0738 | reward_npref: -12.8456
[     890 points] regret_avg: 82.3301 | regret_pref: 57.0000 | reward_optimal: 104.2671 | reward_pref: 21.9370 | reward_npref: -15.8684
[     895 points] regret_avg: 82.3301 | regret_pref: 57.0000 | reward_optimal: 104.5051 | reward_pref: 22.1750 | reward_npref: -15.8477
[     900 points] regret_avg: 82.4339 | regret_pref: 57.0000 | reward_optimal: 106.2004 | reward_pref: 23.7665 | reward_npref: -14.7720
[     905 points] regret_avg: 83.1373 | regret_pref: 57.0000 | reward_optimal: 106.2849 | reward_pref: 23.1476 | reward_npref: -16.3433
[     910 points] regret_avg: 83.7032 | regret_pref: 57.0000 | reward_optimal: 108.5709 | reward_pref: 24.8678 | reward_npref: -15.9815
[     915 points] regret_avg: 85.8276 | regret_pref: 57.0000 | reward_optimal: 108.6133 | reward_pref: 22.7856 | reward_npref: -19.0264
[     920 points] regret_avg: 86.5034 | regret_pref: 57.0000 | reward_optimal: 108.8150 | reward_pref: 22.3116 | reward_npref: -19.6175
[     925 points] regret_avg: 87.1984 | regret_pref: 58.0000 | reward_optimal: 109.0295 | reward_pref: 21.8311 | reward_npref: -20.0166
[     930 points] regret_avg: 87.5568 | regret_pref: 59.0000 | reward_optimal: 109.2141 | reward_pref: 21.6573 | reward_npref: -20.0299
[     935 points] regret_avg: 88.4313 | regret_pref: 60.0000 | reward_optimal: 109.3289 | reward_pref: 20.8976 | reward_npref: -20.6127
[     940 points] regret_avg: 91.3252 | regret_pref: 61.0000 | reward_optimal: 113.5703 | reward_pref: 22.2451 | reward_npref: -18.2177
[     945 points] regret_avg: 91.3252 | regret_pref: 61.0000 | reward_optimal: 115.0965 | reward_pref: 23.7713 | reward_npref: -16.9708
[     950 points] regret_avg: 91.6213 | regret_pref: 62.0000 | reward_optimal: 115.3233 | reward_pref: 23.7019 | reward_npref: -16.9393
[     955 points] regret_avg: 91.9488 | regret_pref: 62.0000 | reward_optimal: 117.9750 | reward_pref: 26.0262 | reward_npref: -16.0677
[     960 points] regret_avg: 92.9932 | regret_pref: 62.0000 | reward_optimal: 120.4071 | reward_pref: 27.4139 | reward_npref: -14.8274
[     965 points] regret_avg: 93.8146 | regret_pref: 62.0000 | reward_optimal: 124.8065 | reward_pref: 30.9919 | reward_npref: -12.8871
[     970 points] regret_avg: 94.9639 | regret_pref: 63.0000 | reward_optimal: 125.0274 | reward_pref: 30.0635 | reward_npref: -13.7552
[     975 points] regret_avg: 95.6320 | regret_pref: 64.0000 | reward_optimal: 126.2575 | reward_pref: 30.6255 | reward_npref: -12.9738
[     980 points] regret_avg: 95.6320 | regret_pref: 64.0000 | reward_optimal: 127.4249 | reward_pref: 31.7929 | reward_npref: -12.4963
