[       5 points] regret_avg: 0.6793 | regret_pref: 0.0000 | reward_optimal: 0.3516 | reward_pref: -0.3277 | reward_npref: -0.4829
[     160 points] regret_avg: 11.6923 | regret_pref: 10.0000 | reward_optimal: 13.6192 | reward_pref: 1.9268 | reward_npref: -0.6946
[     165 points] regret_avg: 12.2245 | regret_pref: 10.0000 | reward_optimal: 13.9990 | reward_pref: 1.7745 | reward_npref: -0.9665
[     170 points] regret_avg: 12.2245 | regret_pref: 10.0000 | reward_optimal: 14.4503 | reward_pref: 2.2258 | reward_npref: -1.0670
[     175 points] regret_avg: 12.5304 | regret_pref: 10.0000 | reward_optimal: 14.7758 | reward_pref: 2.2454 | reward_npref: -1.0855
[     180 points] regret_avg: 12.9927 | regret_pref: 10.0000 | reward_optimal: 14.9361 | reward_pref: 1.9434 | reward_npref: -1.4889
[     185 points] regret_avg: 13.1793 | regret_pref: 10.0000 | reward_optimal: 15.3202 | reward_pref: 2.1409 | reward_npref: -1.4037
[     190 points] regret_avg: 13.4354 | regret_pref: 11.0000 | reward_optimal: 15.7469 | reward_pref: 2.3114 | reward_npref: -1.1768
[     195 points] regret_avg: 13.8342 | regret_pref: 11.0000 | reward_optimal: 16.2190 | reward_pref: 2.3848 | reward_npref: -1.2945
[     200 points] regret_avg: 13.8342 | regret_pref: 11.0000 | reward_optimal: 16.5891 | reward_pref: 2.7549 | reward_npref: -1.3816
[     205 points] regret_avg: 14.0500 | regret_pref: 11.0000 | reward_optimal: 17.0876 | reward_pref: 3.0376 | reward_npref: -1.1685
[     210 points] regret_avg: 14.3572 | regret_pref: 12.0000 | reward_optimal: 17.4805 | reward_pref: 3.1232 | reward_npref: -0.7756
[     215 points] regret_avg: 14.5546 | regret_pref: 12.0000 | reward_optimal: 18.5587 | reward_pref: 4.0042 | reward_npref: -0.5495
[     220 points] regret_avg: 14.7628 | regret_pref: 12.0000 | reward_optimal: 19.2760 | reward_pref: 4.5133 | reward_npref: -0.2921
[     225 points] regret_avg: 14.9692 | regret_pref: 13.0000 | reward_optimal: 19.7208 | reward_pref: 4.7515 | reward_npref: 0.1054
[     230 points] regret_avg: 15.5614 | regret_pref: 13.0000 | reward_optimal: 20.2338 | reward_pref: 4.6725 | reward_npref: -0.0343
[     235 points] regret_avg: 15.5614 | regret_pref: 13.0000 | reward_optimal: 20.5327 | reward_pref: 4.9713 | reward_npref: -0.3938
[     240 points] regret_avg: 16.1397 | regret_pref: 13.0000 | reward_optimal: 21.1027 | reward_pref: 4.9630 | reward_npref: -0.4381
[     245 points] regret_avg: 16.5555 | regret_pref: 13.0000 | reward_optimal: 21.4354 | reward_pref: 4.8798 | reward_npref: -0.5416
[     250 points] regret_avg: 16.7934 | regret_pref: 13.0000 | reward_optimal: 21.9811 | reward_pref: 5.1878 | reward_npref: -0.3008
[     255 points] regret_avg: 17.1219 | regret_pref: 13.0000 | reward_optimal: 22.3439 | reward_pref: 5.2219 | reward_npref: -0.4677
[     260 points] regret_avg: 17.5276 | regret_pref: 14.0000 | reward_optimal: 22.7128 | reward_pref: 5.1853 | reward_npref: -0.4592
[     265 points] regret_avg: 17.9802 | regret_pref: 15.0000 | reward_optimal: 22.9542 | reward_pref: 4.9740 | reward_npref: -0.4743
[     270 points] regret_avg: 18.2390 | regret_pref: 16.0000 | reward_optimal: 23.4044 | reward_pref: 5.1655 | reward_npref: -0.1107
[     275 points] regret_avg: 18.6595 | regret_pref: 16.0000 | reward_optimal: 23.7211 | reward_pref: 5.0616 | reward_npref: -0.2847
[     280 points] regret_avg: 18.8433 | regret_pref: 16.0000 | reward_optimal: 24.0731 | reward_pref: 5.2297 | reward_npref: -0.2163
[     285 points] regret_avg: 19.4424 | regret_pref: 16.0000 | reward_optimal: 24.4831 | reward_pref: 5.0407 | reward_npref: -0.8938
[     290 points] regret_avg: 20.3351 | regret_pref: 17.0000 | reward_optimal: 24.7801 | reward_pref: 4.4450 | reward_npref: -1.3237
[     295 points] regret_avg: 20.6290 | regret_pref: 18.0000 | reward_optimal: 25.0916 | reward_pref: 4.4627 | reward_npref: -1.2509
[     300 points] regret_avg: 20.8007 | regret_pref: 18.0000 | reward_optimal: 25.5314 | reward_pref: 4.7307 | reward_npref: -1.0306
[     305 points] regret_avg: 20.8605 | regret_pref: 18.0000 | reward_optimal: 25.8072 | reward_pref: 4.9467 | reward_npref: -0.8563
[     310 points] regret_avg: 21.1778 | regret_pref: 19.0000 | reward_optimal: 26.1354 | reward_pref: 4.9576 | reward_npref: -0.8379
[     315 points] regret_avg: 21.2929 | regret_pref: 19.0000 | reward_optimal: 26.6450 | reward_pref: 5.3521 | reward_npref: -0.6086
[     320 points] regret_avg: 22.0581 | regret_pref: 20.0000 | reward_optimal: 27.0563 | reward_pref: 4.9983 | reward_npref: -0.5449
[     325 points] regret_avg: 22.4264 | regret_pref: 21.0000 | reward_optimal: 27.5752 | reward_pref: 5.1488 | reward_npref: -0.3886
[     330 points] regret_avg: 22.4264 | regret_pref: 21.0000 | reward_optimal: 27.8491 | reward_pref: 5.4227 | reward_npref: -1.1078
[     335 points] regret_avg: 22.5509 | regret_pref: 21.0000 | reward_optimal: 28.2244 | reward_pref: 5.6735 | reward_npref: -0.9517
[     340 points] regret_avg: 22.8273 | regret_pref: 22.0000 | reward_optimal: 28.5268 | reward_pref: 5.6996 | reward_npref: -0.8425
[     345 points] regret_avg: 22.8273 | regret_pref: 22.0000 | reward_optimal: 28.9914 | reward_pref: 6.1641 | reward_npref: -0.5341
[     350 points] regret_avg: 23.1981 | regret_pref: 23.0000 | reward_optimal: 29.4244 | reward_pref: 6.2263 | reward_npref: -0.1011
[     355 points] regret_avg: 23.6273 | regret_pref: 23.0000 | reward_optimal: 29.8756 | reward_pref: 6.2483 | reward_npref: -0.3794
[     360 points] regret_avg: 24.2098 | regret_pref: 24.0000 | reward_optimal: 30.2259 | reward_pref: 6.0161 | reward_npref: -0.5611
[     365 points] regret_avg: 24.8130 | regret_pref: 24.0000 | reward_optimal: 30.5566 | reward_pref: 5.7435 | reward_npref: -0.8678
[     370 points] regret_avg: 25.0706 | regret_pref: 25.0000 | reward_optimal: 30.9547 | reward_pref: 5.8842 | reward_npref: -0.6514
[     375 points] regret_avg: 25.2976 | regret_pref: 25.0000 | reward_optimal: 31.3099 | reward_pref: 6.0124 | reward_npref: -0.5340
[     380 points] regret_avg: 25.5072 | regret_pref: 26.0000 | reward_optimal: 31.7642 | reward_pref: 6.2571 | reward_npref: -0.0797
[     385 points] regret_avg: 25.9711 | regret_pref: 27.0000 | reward_optimal: 32.1407 | reward_pref: 6.1696 | reward_npref: -0.0820
[     390 points] regret_avg: 26.4388 | regret_pref: 28.0000 | reward_optimal: 32.9784 | reward_pref: 6.5396 | reward_npref: 0.3735
[     395 points] regret_avg: 26.4497 | regret_pref: 28.0000 | reward_optimal: 33.3742 | reward_pref: 6.9245 | reward_npref: 0.6053
[     400 points] regret_avg: 26.7035 | regret_pref: 29.0000 | reward_optimal: 33.6790 | reward_pref: 6.9755 | reward_npref: 0.6664
[     405 points] regret_avg: 26.7992 | regret_pref: 29.0000 | reward_optimal: 34.4977 | reward_pref: 7.6985 | reward_npref: 1.2025
[     410 points] regret_avg: 27.1042 | regret_pref: 30.0000 | reward_optimal: 34.9049 | reward_pref: 7.8008 | reward_npref: 1.3057
[     415 points] regret_avg: 27.9028 | regret_pref: 31.0000 | reward_optimal: 35.3485 | reward_pref: 7.4457 | reward_npref: 1.0626
[     420 points] regret_avg: 28.3523 | regret_pref: 32.0000 | reward_optimal: 35.9397 | reward_pref: 7.5874 | reward_npref: 1.2383
[     425 points] regret_avg: 29.0693 | regret_pref: 33.0000 | reward_optimal: 36.2527 | reward_pref: 7.1834 | reward_npref: 1.0025
[     430 points] regret_avg: 29.7654 | regret_pref: 34.0000 | reward_optimal: 37.1998 | reward_pref: 7.4345 | reward_npref: 1.8923
[     435 points] regret_avg: 29.9935 | regret_pref: 34.0000 | reward_optimal: 37.4384 | reward_pref: 7.4449 | reward_npref: 1.5483
[     440 points] regret_avg: 30.3500 | regret_pref: 34.0000 | reward_optimal: 38.2302 | reward_pref: 7.8802 | reward_npref: 1.9055
[     445 points] regret_avg: 30.3500 | regret_pref: 34.0000 | reward_optimal: 38.5675 | reward_pref: 8.2175 | reward_npref: 1.7203
[     450 points] regret_avg: 30.7456 | regret_pref: 34.0000 | reward_optimal: 39.0608 | reward_pref: 8.3152 | reward_npref: 1.8160
[     455 points] regret_avg: 30.8315 | regret_pref: 34.0000 | reward_optimal: 39.7847 | reward_pref: 8.9532 | reward_npref: 2.0413
[     460 points] regret_avg: 31.1450 | regret_pref: 34.0000 | reward_optimal: 40.6696 | reward_pref: 9.5246 | reward_npref: 2.5620
[     465 points] regret_avg: 32.1431 | regret_pref: 35.0000 | reward_optimal: 41.0087 | reward_pref: 8.8657 | reward_npref: 2.2740
[     470 points] regret_avg: 32.4880 | regret_pref: 35.0000 | reward_optimal: 41.3839 | reward_pref: 8.8959 | reward_npref: 2.2906
[     475 points] regret_avg: 32.8208 | regret_pref: 35.0000 | reward_optimal: 41.6547 | reward_pref: 8.8340 | reward_npref: 2.0708
[     480 points] regret_avg: 32.9770 | regret_pref: 35.0000 | reward_optimal: 42.2158 | reward_pref: 9.2388 | reward_npref: 2.3887
[     485 points] regret_avg: 33.1344 | regret_pref: 35.0000 | reward_optimal: 42.5772 | reward_pref: 9.4429 | reward_npref: 2.5564
[     490 points] regret_avg: 33.3095 | regret_pref: 36.0000 | reward_optimal: 42.8482 | reward_pref: 9.5386 | reward_npref: 2.6575
[     495 points] regret_avg: 33.5039 | regret_pref: 36.0000 | reward_optimal: 43.3744 | reward_pref: 9.8705 | reward_npref: 2.9071
[     500 points] regret_avg: 33.7009 | regret_pref: 36.0000 | reward_optimal: 43.8406 | reward_pref: 10.1397 | reward_npref: 3.1371
[     505 points] regret_avg: 33.9652 | regret_pref: 36.0000 | reward_optimal: 44.2322 | reward_pref: 10.2670 | reward_npref: 3.2581
[     510 points] regret_avg: 34.1530 | regret_pref: 37.0000 | reward_optimal: 44.4817 | reward_pref: 10.3287 | reward_npref: 3.3880
[     515 points] regret_avg: 34.2492 | regret_pref: 37.0000 | reward_optimal: 45.2992 | reward_pref: 11.0500 | reward_npref: 3.7961
[     520 points] regret_avg: 35.2061 | regret_pref: 38.0000 | reward_optimal: 45.3404 | reward_pref: 10.1343 | reward_npref: 3.1687
[     525 points] regret_avg: 35.2061 | regret_pref: 38.0000 | reward_optimal: 45.6894 | reward_pref: 10.4833 | reward_npref: 2.6736
[     530 points] regret_avg: 35.6181 | regret_pref: 38.0000 | reward_optimal: 46.0654 | reward_pref: 10.4473 | reward_npref: 2.3778
[     535 points] regret_avg: 35.9580 | regret_pref: 38.0000 | reward_optimal: 46.4472 | reward_pref: 10.4893 | reward_npref: 2.4111
[     540 points] regret_avg: 36.2443 | regret_pref: 39.0000 | reward_optimal: 46.8846 | reward_pref: 10.6403 | reward_npref: 2.5884
[     545 points] regret_avg: 36.7337 | regret_pref: 39.0000 | reward_optimal: 47.3048 | reward_pref: 10.5711 | reward_npref: 2.4392
[     550 points] regret_avg: 36.9943 | regret_pref: 39.0000 | reward_optimal: 47.8276 | reward_pref: 10.8333 | reward_npref: 2.6305
[     555 points] regret_avg: 37.1824 | regret_pref: 40.0000 | reward_optimal: 48.1685 | reward_pref: 10.9862 | reward_npref: 2.8029
[     560 points] regret_avg: 37.2541 | regret_pref: 40.0000 | reward_optimal: 48.5120 | reward_pref: 11.2578 | reward_npref: 3.0021
[     565 points] regret_avg: 37.4071 | regret_pref: 40.0000 | reward_optimal: 48.8854 | reward_pref: 11.4783 | reward_npref: 3.1848
[     570 points] regret_avg: 37.5977 | regret_pref: 40.0000 | reward_optimal: 49.2219 | reward_pref: 11.6241 | reward_npref: 3.0181
[     575 points] regret_avg: 37.6724 | regret_pref: 40.0000 | reward_optimal: 49.8774 | reward_pref: 12.2050 | reward_npref: 3.4884
[     580 points] regret_avg: 38.2417 | regret_pref: 40.0000 | reward_optimal: 50.1720 | reward_pref: 11.9302 | reward_npref: 3.1400
[     585 points] regret_avg: 38.2443 | regret_pref: 40.0000 | reward_optimal: 50.5182 | reward_pref: 12.2739 | reward_npref: 3.3023
[     590 points] regret_avg: 38.6604 | regret_pref: 41.0000 | reward_optimal: 50.9243 | reward_pref: 12.2639 | reward_npref: 3.7084
[     595 points] regret_avg: 39.2506 | regret_pref: 42.0000 | reward_optimal: 51.4519 | reward_pref: 12.2013 | reward_npref: 3.7224
[     600 points] regret_avg: 39.4302 | regret_pref: 43.0000 | reward_optimal: 51.9865 | reward_pref: 12.5563 | reward_npref: 4.0966
[     605 points] regret_avg: 39.8679 | regret_pref: 44.0000 | reward_optimal: 52.4276 | reward_pref: 12.5597 | reward_npref: 4.2346
[     610 points] regret_avg: 39.9847 | regret_pref: 44.0000 | reward_optimal: 52.8475 | reward_pref: 12.8629 | reward_npref: 4.4353
[     615 points] regret_avg: 40.3058 | regret_pref: 44.0000 | reward_optimal: 53.2124 | reward_pref: 12.9066 | reward_npref: 4.2871
[     620 points] regret_avg: 40.8699 | regret_pref: 44.0000 | reward_optimal: 53.5618 | reward_pref: 12.6919 | reward_npref: 3.7862
[     625 points] regret_avg: 41.2759 | regret_pref: 45.0000 | reward_optimal: 54.0760 | reward_pref: 12.8001 | reward_npref: 4.0519
[     630 points] regret_avg: 41.7315 | regret_pref: 46.0000 | reward_optimal: 54.4961 | reward_pref: 12.7647 | reward_npref: 4.1393
[     635 points] regret_avg: 41.8930 | regret_pref: 46.0000 | reward_optimal: 55.0888 | reward_pref: 13.1958 | reward_npref: 4.4561
[     640 points] regret_avg: 41.8930 | regret_pref: 46.0000 | reward_optimal: 55.3465 | reward_pref: 13.4535 | reward_npref: 3.9988
[     645 points] regret_avg: 41.9616 | regret_pref: 46.0000 | reward_optimal: 55.4866 | reward_pref: 13.5250 | reward_npref: 4.0226
[     650 points] regret_avg: 42.3681 | regret_pref: 47.0000 | reward_optimal: 55.7636 | reward_pref: 13.3955 | reward_npref: 3.9193
[     655 points] regret_avg: 42.7704 | regret_pref: 47.0000 | reward_optimal: 56.2405 | reward_pref: 13.4701 | reward_npref: 3.9650
[     660 points] regret_avg: 43.1767 | regret_pref: 47.0000 | reward_optimal: 56.6965 | reward_pref: 13.5198 | reward_npref: 3.7589
[     665 points] regret_avg: 43.4492 | regret_pref: 47.0000 | reward_optimal: 56.9329 | reward_pref: 13.4837 | reward_npref: 3.6917
[     670 points] regret_avg: 43.8521 | regret_pref: 47.0000 | reward_optimal: 57.4016 | reward_pref: 13.5495 | reward_npref: 3.7489
[     675 points] regret_avg: 43.8909 | regret_pref: 47.0000 | reward_optimal: 58.0546 | reward_pref: 14.1637 | reward_npref: 4.2098
[     680 points] regret_avg: 43.9784 | regret_pref: 47.0000 | reward_optimal: 58.5895 | reward_pref: 14.6112 | reward_npref: 4.4808
[     685 points] regret_avg: 44.2426 | regret_pref: 47.0000 | reward_optimal: 59.0876 | reward_pref: 14.8450 | reward_npref: 4.6738
[     690 points] regret_avg: 44.6518 | regret_pref: 48.0000 | reward_optimal: 59.5044 | reward_pref: 14.8526 | reward_npref: 4.7323
[     695 points] regret_avg: 44.7770 | regret_pref: 48.0000 | reward_optimal: 59.9042 | reward_pref: 15.1272 | reward_npref: 4.9472
[     700 points] regret_avg: 45.1318 | regret_pref: 49.0000 | reward_optimal: 60.2263 | reward_pref: 15.0946 | reward_npref: 5.0240
[     705 points] regret_avg: 45.6385 | regret_pref: 50.0000 | reward_optimal: 60.6571 | reward_pref: 15.0186 | reward_npref: 5.0921
[     710 points] regret_avg: 45.7804 | regret_pref: 51.0000 | reward_optimal: 61.0486 | reward_pref: 15.2682 | reward_npref: 5.3557
[     715 points] regret_avg: 46.1063 | regret_pref: 51.0000 | reward_optimal: 61.3524 | reward_pref: 15.2461 | reward_npref: 5.1878
[     720 points] regret_avg: 46.6607 | regret_pref: 52.0000 | reward_optimal: 61.8854 | reward_pref: 15.2247 | reward_npref: 5.2871
[     725 points] regret_avg: 47.2335 | regret_pref: 52.0000 | reward_optimal: 62.3303 | reward_pref: 15.0969 | reward_npref: 5.1100
[     730 points] regret_avg: 47.3122 | regret_pref: 52.0000 | reward_optimal: 62.6946 | reward_pref: 15.3824 | reward_npref: 5.3239
[     735 points] regret_avg: 47.8692 | regret_pref: 52.0000 | reward_optimal: 63.2363 | reward_pref: 15.3671 | reward_npref: 5.1104
[     740 points] regret_avg: 48.2898 | regret_pref: 52.0000 | reward_optimal: 63.6241 | reward_pref: 15.3343 | reward_npref: 4.6932
[     745 points] regret_avg: 48.7503 | regret_pref: 52.0000 | reward_optimal: 63.8578 | reward_pref: 15.1075 | reward_npref: 4.3050
[     750 points] regret_avg: 49.0070 | regret_pref: 52.0000 | reward_optimal: 64.3532 | reward_pref: 15.3462 | reward_npref: 4.2484
[     755 points] regret_avg: 49.4168 | regret_pref: 53.0000 | reward_optimal: 64.9092 | reward_pref: 15.4924 | reward_npref: 4.4384
[     760 points] regret_avg: 49.6436 | regret_pref: 53.0000 | reward_optimal: 65.3691 | reward_pref: 15.7256 | reward_npref: 4.5055
[     765 points] regret_avg: 49.7569 | regret_pref: 54.0000 | reward_optimal: 65.9425 | reward_pref: 16.1856 | reward_npref: 5.0143
[     770 points] regret_avg: 49.7569 | regret_pref: 54.0000 | reward_optimal: 66.4221 | reward_pref: 16.6652 | reward_npref: 5.1922
[     775 points] regret_avg: 49.7569 | regret_pref: 54.0000 | reward_optimal: 66.5728 | reward_pref: 16.8159 | reward_npref: 4.9743
[     780 points] regret_avg: 50.2795 | regret_pref: 55.0000 | reward_optimal: 66.9973 | reward_pref: 16.7178 | reward_npref: 4.9024
[     785 points] regret_avg: 50.7505 | regret_pref: 55.0000 | reward_optimal: 67.4248 | reward_pref: 16.6743 | reward_npref: 4.8170
[     790 points] regret_avg: 51.2000 | regret_pref: 56.0000 | reward_optimal: 67.8482 | reward_pref: 16.6482 | reward_npref: 4.8607
[     795 points] regret_avg: 51.7288 | regret_pref: 56.0000 | reward_optimal: 68.1874 | reward_pref: 16.4586 | reward_npref: 4.6524
[     800 points] regret_avg: 52.3521 | regret_pref: 57.0000 | reward_optimal: 68.4233 | reward_pref: 16.0711 | reward_npref: 4.5489
[     805 points] regret_avg: 52.6963 | regret_pref: 57.0000 | reward_optimal: 68.9035 | reward_pref: 16.2072 | reward_npref: 4.6539
[     810 points] regret_avg: 52.6963 | regret_pref: 57.0000 | reward_optimal: 69.2823 | reward_pref: 16.5860 | reward_npref: 4.5260
[     815 points] regret_avg: 53.1327 | regret_pref: 58.0000 | reward_optimal: 69.6035 | reward_pref: 16.4708 | reward_npref: 4.4401
[     820 points] regret_avg: 53.2240 | regret_pref: 58.0000 | reward_optimal: 70.3810 | reward_pref: 17.1570 | reward_npref: 4.9915
[     825 points] regret_avg: 53.4833 | regret_pref: 59.0000 | reward_optimal: 70.8816 | reward_pref: 17.3983 | reward_npref: 5.2857
[     830 points] regret_avg: 54.1571 | regret_pref: 60.0000 | reward_optimal: 71.1487 | reward_pref: 16.9916 | reward_npref: 5.0216
[     835 points] regret_avg: 54.6233 | regret_pref: 61.0000 | reward_optimal: 71.5411 | reward_pref: 16.9178 | reward_npref: 4.9842
[     840 points] regret_avg: 54.8955 | regret_pref: 61.0000 | reward_optimal: 72.1311 | reward_pref: 17.2356 | reward_npref: 5.2031
[     845 points] regret_avg: 55.7017 | regret_pref: 62.0000 | reward_optimal: 72.4490 | reward_pref: 16.7472 | reward_npref: 4.8421
[     850 points] regret_avg: 55.8899 | regret_pref: 63.0000 | reward_optimal: 72.7099 | reward_pref: 16.8200 | reward_npref: 4.9328
[     855 points] regret_avg: 55.8899 | regret_pref: 63.0000 | reward_optimal: 73.2450 | reward_pref: 17.3551 | reward_npref: 5.2281
[     860 points] regret_avg: 56.6302 | regret_pref: 63.0000 | reward_optimal: 73.6527 | reward_pref: 17.0225 | reward_npref: 4.8537
[     865 points] regret_avg: 57.1298 | regret_pref: 64.0000 | reward_optimal: 74.0177 | reward_pref: 16.8879 | reward_npref: 5.0019
[     870 points] regret_avg: 57.4805 | regret_pref: 65.0000 | reward_optimal: 74.2840 | reward_pref: 16.8034 | reward_npref: 4.9833
[     875 points] regret_avg: 58.1156 | regret_pref: 66.0000 | reward_optimal: 75.2786 | reward_pref: 17.1631 | reward_npref: 5.5060
[     880 points] regret_avg: 58.6901 | regret_pref: 67.0000 | reward_optimal: 75.6677 | reward_pref: 16.9776 | reward_npref: 5.4566
[     885 points] regret_avg: 58.9910 | regret_pref: 68.0000 | reward_optimal: 76.0156 | reward_pref: 17.0246 | reward_npref: 5.5041
[     890 points] regret_avg: 58.9910 | regret_pref: 68.0000 | reward_optimal: 76.1767 | reward_pref: 17.1857 | reward_npref: 4.8005
[     895 points] regret_avg: 58.9910 | regret_pref: 68.0000 | reward_optimal: 76.6560 | reward_pref: 17.6649 | reward_npref: 5.0167
[     900 points] regret_avg: 59.0438 | regret_pref: 68.0000 | reward_optimal: 77.1131 | reward_pref: 18.0693 | reward_npref: 5.3102
[     905 points] regret_avg: 59.4552 | regret_pref: 68.0000 | reward_optimal: 77.4409 | reward_pref: 17.9857 | reward_npref: 4.9673
[     910 points] regret_avg: 59.5834 | regret_pref: 68.0000 | reward_optimal: 77.9909 | reward_pref: 18.4075 | reward_npref: 5.1619
[     915 points] regret_avg: 60.3831 | regret_pref: 68.0000 | reward_optimal: 78.3323 | reward_pref: 17.9492 | reward_npref: 4.4684
[     920 points] regret_avg: 60.8556 | regret_pref: 68.0000 | reward_optimal: 78.7198 | reward_pref: 17.8642 | reward_npref: 4.3510
[     925 points] regret_avg: 61.3746 | regret_pref: 69.0000 | reward_optimal: 79.1878 | reward_pref: 17.8132 | reward_npref: 4.3287
[     930 points] regret_avg: 61.6380 | regret_pref: 69.0000 | reward_optimal: 79.5207 | reward_pref: 17.8827 | reward_npref: 4.3128
[     935 points] regret_avg: 62.1616 | regret_pref: 70.0000 | reward_optimal: 79.9495 | reward_pref: 17.7879 | reward_npref: 4.2790
[     940 points] regret_avg: 62.8047 | regret_pref: 71.0000 | reward_optimal: 80.9387 | reward_pref: 18.1340 | reward_npref: 4.8510
[     945 points] regret_avg: 62.8993 | regret_pref: 71.0000 | reward_optimal: 81.4036 | reward_pref: 18.5043 | reward_npref: 5.1635
[     950 points] regret_avg: 63.2022 | regret_pref: 71.0000 | reward_optimal: 81.7998 | reward_pref: 18.5976 | reward_npref: 5.1742
[     955 points] regret_avg: 63.5577 | regret_pref: 72.0000 | reward_optimal: 82.4233 | reward_pref: 18.8656 | reward_npref: 5.7266
[     960 points] regret_avg: 63.7760 | regret_pref: 72.0000 | reward_optimal: 82.9988 | reward_pref: 19.2228 | reward_npref: 6.0557
[     965 points] regret_avg: 63.9564 | regret_pref: 72.0000 | reward_optimal: 83.9934 | reward_pref: 20.0370 | reward_npref: 6.5177
[     970 points] regret_avg: 64.5932 | regret_pref: 72.0000 | reward_optimal: 84.4645 | reward_pref: 19.8714 | reward_npref: 6.3369
[     975 points] regret_avg: 64.7975 | regret_pref: 73.0000 | reward_optimal: 84.8387 | reward_pref: 20.0412 | reward_npref: 6.5424
[     980 points] regret_avg: 65.0068 | regret_pref: 73.0000 | reward_optimal: 85.3346 | reward_pref: 20.3279 | reward_npref: 6.7186
