[       5 points] regret_avg: 0.5112 | regret_pref: 0.0000 | reward_optimal: 0.4563 | reward_pref: -0.0549 | reward_npref: -0.1496
[      75 points] regret_avg: 5.5924 | regret_pref: 4.0000 | reward_optimal: 6.7700 | reward_pref: 1.1776 | reward_npref: -0.5952
[      80 points] regret_avg: 5.9404 | regret_pref: 4.0000 | reward_optimal: 7.1227 | reward_pref: 1.1822 | reward_npref: -0.7103
[      85 points] regret_avg: 6.0196 | regret_pref: 4.0000 | reward_optimal: 7.7891 | reward_pref: 1.7694 | reward_npref: -0.2016
[      90 points] regret_avg: 6.3568 | regret_pref: 5.0000 | reward_optimal: 8.3687 | reward_pref: 2.0120 | reward_npref: 0.1112
[      95 points] regret_avg: 6.6629 | regret_pref: 6.0000 | reward_optimal: 8.7031 | reward_pref: 2.0402 | reward_npref: 0.1622
[     100 points] regret_avg: 7.0979 | regret_pref: 6.0000 | reward_optimal: 9.3866 | reward_pref: 2.2888 | reward_npref: 0.3526
[     105 points] regret_avg: 7.4628 | regret_pref: 6.0000 | reward_optimal: 9.6560 | reward_pref: 2.1932 | reward_npref: -0.1879
[     110 points] regret_avg: 7.8270 | regret_pref: 6.0000 | reward_optimal: 10.5492 | reward_pref: 2.7222 | reward_npref: 0.0919
[     115 points] regret_avg: 8.0146 | regret_pref: 7.0000 | reward_optimal: 10.9781 | reward_pref: 2.9636 | reward_npref: 0.3391
[     120 points] regret_avg: 8.2137 | regret_pref: 7.0000 | reward_optimal: 11.4220 | reward_pref: 3.2083 | reward_npref: 0.5677
[     125 points] regret_avg: 8.7119 | regret_pref: 8.0000 | reward_optimal: 11.8899 | reward_pref: 3.1780 | reward_npref: 0.6315
[     130 points] regret_avg: 8.7119 | regret_pref: 8.0000 | reward_optimal: 12.5961 | reward_pref: 3.8842 | reward_npref: 1.0611
[     135 points] regret_avg: 8.7119 | regret_pref: 8.0000 | reward_optimal: 13.1010 | reward_pref: 4.3891 | reward_npref: 1.5365
[     140 points] regret_avg: 9.0415 | regret_pref: 8.0000 | reward_optimal: 13.3007 | reward_pref: 4.2592 | reward_npref: 1.3125
[     145 points] regret_avg: 9.6663 | regret_pref: 9.0000 | reward_optimal: 13.6253 | reward_pref: 3.9590 | reward_npref: 1.1659
[     150 points] regret_avg: 10.0130 | regret_pref: 9.0000 | reward_optimal: 14.4672 | reward_pref: 4.4542 | reward_npref: 1.4112
[     155 points] regret_avg: 10.4897 | regret_pref: 10.0000 | reward_optimal: 14.9767 | reward_pref: 4.4870 | reward_npref: 1.6525
[     160 points] regret_avg: 10.8183 | regret_pref: 10.0000 | reward_optimal: 15.4281 | reward_pref: 4.6097 | reward_npref: 1.7591
[     165 points] regret_avg: 10.9059 | regret_pref: 10.0000 | reward_optimal: 15.7476 | reward_pref: 4.8417 | reward_npref: 1.9115
[     170 points] regret_avg: 11.3087 | regret_pref: 10.0000 | reward_optimal: 17.0852 | reward_pref: 5.7765 | reward_npref: 2.4585
[     175 points] regret_avg: 11.3087 | regret_pref: 10.0000 | reward_optimal: 17.5553 | reward_pref: 6.2466 | reward_npref: 2.2672
[     180 points] regret_avg: 11.8065 | regret_pref: 11.0000 | reward_optimal: 18.4390 | reward_pref: 6.6325 | reward_npref: 2.7933
[     185 points] regret_avg: 12.1821 | regret_pref: 12.0000 | reward_optimal: 18.8599 | reward_pref: 6.6779 | reward_npref: 3.0005
[     190 points] regret_avg: 12.4539 | regret_pref: 12.0000 | reward_optimal: 19.1995 | reward_pref: 6.7456 | reward_npref: 2.9866
[     195 points] regret_avg: 12.6689 | regret_pref: 12.0000 | reward_optimal: 19.6337 | reward_pref: 6.9648 | reward_npref: 3.1525
[     200 points] regret_avg: 12.6689 | regret_pref: 12.0000 | reward_optimal: 20.9718 | reward_pref: 8.3028 | reward_npref: 3.5514
[     205 points] regret_avg: 12.9527 | regret_pref: 12.0000 | reward_optimal: 21.3120 | reward_pref: 8.3592 | reward_npref: 2.8350
[     210 points] regret_avg: 13.2731 | regret_pref: 13.0000 | reward_optimal: 22.0099 | reward_pref: 8.7368 | reward_npref: 3.3295
[     215 points] regret_avg: 13.3608 | regret_pref: 13.0000 | reward_optimal: 22.4868 | reward_pref: 9.1260 | reward_npref: 3.6089
[     220 points] regret_avg: 13.3608 | regret_pref: 13.0000 | reward_optimal: 22.9159 | reward_pref: 9.5550 | reward_npref: 3.6944
[     225 points] regret_avg: 14.0654 | regret_pref: 13.0000 | reward_optimal: 23.2258 | reward_pref: 9.1604 | reward_npref: 3.0243
[     230 points] regret_avg: 14.2078 | regret_pref: 14.0000 | reward_optimal: 23.5300 | reward_pref: 9.3222 | reward_npref: 3.3285
[     235 points] regret_avg: 14.5299 | regret_pref: 15.0000 | reward_optimal: 23.7855 | reward_pref: 9.2556 | reward_npref: 3.4194
[     240 points] regret_avg: 14.8031 | regret_pref: 16.0000 | reward_optimal: 24.2156 | reward_pref: 9.4125 | reward_npref: 3.6227
[     245 points] regret_avg: 15.2265 | regret_pref: 16.0000 | reward_optimal: 24.6803 | reward_pref: 9.4537 | reward_npref: 3.6485
[     250 points] regret_avg: 15.5943 | regret_pref: 17.0000 | reward_optimal: 24.9218 | reward_pref: 9.3276 | reward_npref: 3.6761
[     255 points] regret_avg: 16.1108 | regret_pref: 18.0000 | reward_optimal: 25.4112 | reward_pref: 9.3004 | reward_npref: 3.6692
[     260 points] regret_avg: 16.7075 | regret_pref: 18.0000 | reward_optimal: 25.6755 | reward_pref: 8.9680 | reward_npref: 2.8555
[     265 points] regret_avg: 17.0629 | regret_pref: 18.0000 | reward_optimal: 26.0539 | reward_pref: 8.9910 | reward_npref: 2.5749
[     270 points] regret_avg: 17.4254 | regret_pref: 19.0000 | reward_optimal: 26.2952 | reward_pref: 8.8698 | reward_npref: 2.5281
[     275 points] regret_avg: 17.6926 | regret_pref: 20.0000 | reward_optimal: 26.7501 | reward_pref: 9.0575 | reward_npref: 2.7378
[     280 points] regret_avg: 18.0892 | regret_pref: 20.0000 | reward_optimal: 27.5383 | reward_pref: 9.4491 | reward_npref: 3.0826
[     285 points] regret_avg: 18.2058 | regret_pref: 20.0000 | reward_optimal: 27.9552 | reward_pref: 9.7495 | reward_npref: 3.2733
[     290 points] regret_avg: 18.3926 | regret_pref: 21.0000 | reward_optimal: 28.3156 | reward_pref: 9.9230 | reward_npref: 3.4788
[     295 points] regret_avg: 18.8340 | regret_pref: 22.0000 | reward_optimal: 29.1945 | reward_pref: 10.3605 | reward_npref: 3.9905
[     300 points] regret_avg: 18.8340 | regret_pref: 22.0000 | reward_optimal: 30.2869 | reward_pref: 11.4529 | reward_npref: 4.4424
[     305 points] regret_avg: 19.1557 | regret_pref: 22.0000 | reward_optimal: 30.5052 | reward_pref: 11.3495 | reward_npref: 3.7417
[     310 points] regret_avg: 19.1557 | regret_pref: 22.0000 | reward_optimal: 31.6888 | reward_pref: 12.5331 | reward_npref: 4.6435
[     315 points] regret_avg: 19.6356 | regret_pref: 22.0000 | reward_optimal: 32.0176 | reward_pref: 12.3820 | reward_npref: 4.3267
[     320 points] regret_avg: 19.9063 | regret_pref: 22.0000 | reward_optimal: 33.5168 | reward_pref: 13.6106 | reward_npref: 4.7953
[     325 points] regret_avg: 20.4884 | regret_pref: 23.0000 | reward_optimal: 33.9031 | reward_pref: 13.4147 | reward_npref: 4.6216
[     330 points] regret_avg: 20.7285 | regret_pref: 23.0000 | reward_optimal: 35.8582 | reward_pref: 15.1297 | reward_npref: 5.8590
[     335 points] regret_avg: 21.0073 | regret_pref: 24.0000 | reward_optimal: 36.5530 | reward_pref: 15.5457 | reward_npref: 6.3526
[     340 points] regret_avg: 21.1234 | regret_pref: 24.0000 | reward_optimal: 37.2310 | reward_pref: 16.1076 | reward_npref: 6.6455
[     345 points] regret_avg: 21.4982 | regret_pref: 24.0000 | reward_optimal: 37.5774 | reward_pref: 16.0793 | reward_npref: 6.3090
[     350 points] regret_avg: 21.4982 | regret_pref: 24.0000 | reward_optimal: 37.7084 | reward_pref: 16.2102 | reward_npref: 5.5055
[     355 points] regret_avg: 22.0170 | regret_pref: 24.0000 | reward_optimal: 37.8829 | reward_pref: 15.8659 | reward_npref: 4.9062
[     360 points] regret_avg: 23.2886 | regret_pref: 25.0000 | reward_optimal: 38.1734 | reward_pref: 14.8848 | reward_npref: 4.2719
[     365 points] regret_avg: 23.2886 | regret_pref: 25.0000 | reward_optimal: 38.5393 | reward_pref: 15.2507 | reward_npref: 4.5295
[     370 points] regret_avg: 23.9285 | regret_pref: 26.0000 | reward_optimal: 38.7755 | reward_pref: 14.8470 | reward_npref: 4.5892
[     375 points] regret_avg: 24.1673 | regret_pref: 27.0000 | reward_optimal: 39.1787 | reward_pref: 15.0115 | reward_npref: 4.7941
[     380 points] regret_avg: 24.9369 | regret_pref: 27.0000 | reward_optimal: 41.2729 | reward_pref: 16.3360 | reward_npref: 5.1807
[     385 points] regret_avg: 25.3549 | regret_pref: 28.0000 | reward_optimal: 41.6877 | reward_pref: 16.3328 | reward_npref: 5.2420
[     390 points] regret_avg: 26.0467 | regret_pref: 28.0000 | reward_optimal: 42.0075 | reward_pref: 15.9608 | reward_npref: 4.7079
[     395 points] regret_avg: 26.4000 | regret_pref: 28.0000 | reward_optimal: 42.0817 | reward_pref: 15.6817 | reward_npref: 3.9373
[     400 points] regret_avg: 26.4000 | regret_pref: 28.0000 | reward_optimal: 43.3198 | reward_pref: 16.9198 | reward_npref: 4.5940
[     405 points] regret_avg: 26.8853 | regret_pref: 29.0000 | reward_optimal: 43.7295 | reward_pref: 16.8442 | reward_npref: 4.5667
[     410 points] regret_avg: 27.4156 | regret_pref: 29.0000 | reward_optimal: 45.8946 | reward_pref: 18.4790 | reward_npref: 4.9852
[     415 points] regret_avg: 27.7332 | regret_pref: 30.0000 | reward_optimal: 46.5075 | reward_pref: 18.7743 | reward_npref: 5.3137
[     420 points] regret_avg: 28.5932 | regret_pref: 30.0000 | reward_optimal: 47.9185 | reward_pref: 19.3253 | reward_npref: 5.7023
[     425 points] regret_avg: 29.4651 | regret_pref: 31.0000 | reward_optimal: 48.2765 | reward_pref: 18.8114 | reward_npref: 5.2706
[     430 points] regret_avg: 29.5507 | regret_pref: 31.0000 | reward_optimal: 48.5909 | reward_pref: 19.0402 | reward_npref: 5.4112
[     435 points] regret_avg: 29.9566 | regret_pref: 31.0000 | reward_optimal: 49.9342 | reward_pref: 19.9775 | reward_npref: 6.0322
[     440 points] regret_avg: 30.2062 | regret_pref: 31.0000 | reward_optimal: 50.3096 | reward_pref: 20.1035 | reward_npref: 5.8033
[     445 points] regret_avg: 30.7898 | regret_pref: 31.0000 | reward_optimal: 50.6740 | reward_pref: 19.8842 | reward_npref: 5.5177
[     450 points] regret_avg: 31.1477 | regret_pref: 32.0000 | reward_optimal: 50.8149 | reward_pref: 19.6672 | reward_npref: 5.3461
[     455 points] regret_avg: 31.5193 | regret_pref: 33.0000 | reward_optimal: 51.1263 | reward_pref: 19.6071 | reward_npref: 5.3384
[     460 points] regret_avg: 32.5907 | regret_pref: 33.0000 | reward_optimal: 52.9038 | reward_pref: 20.3130 | reward_npref: 5.7236
[     465 points] regret_avg: 33.0116 | regret_pref: 33.0000 | reward_optimal: 53.6694 | reward_pref: 20.6578 | reward_npref: 6.0356
[     470 points] regret_avg: 33.1277 | regret_pref: 34.0000 | reward_optimal: 54.0328 | reward_pref: 20.9051 | reward_npref: 6.3485
[     475 points] regret_avg: 33.6125 | regret_pref: 34.0000 | reward_optimal: 56.6525 | reward_pref: 23.0400 | reward_npref: 7.2114
[     480 points] regret_avg: 33.6125 | regret_pref: 34.0000 | reward_optimal: 56.8396 | reward_pref: 23.2272 | reward_npref: 7.0551
[     485 points] regret_avg: 34.8002 | regret_pref: 35.0000 | reward_optimal: 57.1325 | reward_pref: 22.3323 | reward_npref: 6.6540
[     490 points] regret_avg: 35.1805 | regret_pref: 35.0000 | reward_optimal: 57.4469 | reward_pref: 22.2664 | reward_npref: 6.5254
[     495 points] regret_avg: 35.8551 | regret_pref: 35.0000 | reward_optimal: 57.7451 | reward_pref: 21.8900 | reward_npref: 6.0012
[     500 points] regret_avg: 35.8551 | regret_pref: 35.0000 | reward_optimal: 57.9908 | reward_pref: 22.1357 | reward_npref: 5.4717
[     505 points] regret_avg: 36.5069 | regret_pref: 36.0000 | reward_optimal: 58.2978 | reward_pref: 21.7909 | reward_npref: 5.2114
[     510 points] regret_avg: 36.7710 | regret_pref: 36.0000 | reward_optimal: 58.5635 | reward_pref: 21.7924 | reward_npref: 4.9508
[     515 points] regret_avg: 37.5015 | regret_pref: 36.0000 | reward_optimal: 58.7045 | reward_pref: 21.2030 | reward_npref: 2.9088
[     520 points] regret_avg: 38.3684 | regret_pref: 36.0000 | reward_optimal: 60.7344 | reward_pref: 22.3660 | reward_npref: 3.5935
[     525 points] regret_avg: 38.3684 | regret_pref: 36.0000 | reward_optimal: 61.6102 | reward_pref: 23.2418 | reward_npref: 3.9376
[     530 points] regret_avg: 39.1758 | regret_pref: 36.0000 | reward_optimal: 64.2248 | reward_pref: 25.0490 | reward_npref: 4.4925
[     535 points] regret_avg: 39.4337 | regret_pref: 36.0000 | reward_optimal: 64.5882 | reward_pref: 25.1545 | reward_npref: 4.5900
[     540 points] regret_avg: 39.6876 | regret_pref: 36.0000 | reward_optimal: 64.9245 | reward_pref: 25.2369 | reward_npref: 4.6616
[     545 points] regret_avg: 39.9595 | regret_pref: 37.0000 | reward_optimal: 65.1711 | reward_pref: 25.2116 | reward_npref: 4.6442
[     550 points] regret_avg: 40.0003 | regret_pref: 38.0000 | reward_optimal: 65.4144 | reward_pref: 25.4142 | reward_npref: 4.8602
[     555 points] regret_avg: 41.3286 | regret_pref: 38.0000 | reward_optimal: 65.5307 | reward_pref: 24.2021 | reward_npref: 3.3616
[     560 points] regret_avg: 41.7537 | regret_pref: 38.0000 | reward_optimal: 65.8118 | reward_pref: 24.0581 | reward_npref: 2.3227
[     565 points] regret_avg: 41.9090 | regret_pref: 38.0000 | reward_optimal: 67.0978 | reward_pref: 25.1889 | reward_npref: 2.7844
[     570 points] regret_avg: 42.3553 | regret_pref: 38.0000 | reward_optimal: 68.9049 | reward_pref: 26.5497 | reward_npref: 3.8122
[     575 points] regret_avg: 42.4373 | regret_pref: 39.0000 | reward_optimal: 70.2396 | reward_pref: 27.8023 | reward_npref: 5.1469
[     580 points] regret_avg: 42.7649 | regret_pref: 40.0000 | reward_optimal: 70.8337 | reward_pref: 28.0688 | reward_npref: 5.5700
[     585 points] regret_avg: 43.8145 | regret_pref: 40.0000 | reward_optimal: 70.8907 | reward_pref: 27.0762 | reward_npref: 3.5275
[     590 points] regret_avg: 44.8427 | regret_pref: 40.0000 | reward_optimal: 73.2891 | reward_pref: 28.4463 | reward_npref: 3.9534
[     595 points] regret_avg: 45.2919 | regret_pref: 41.0000 | reward_optimal: 74.1307 | reward_pref: 28.8387 | reward_npref: 4.5421
[     600 points] regret_avg: 45.5420 | regret_pref: 41.0000 | reward_optimal: 74.4067 | reward_pref: 28.8647 | reward_npref: 4.5611
[     605 points] regret_avg: 46.1546 | regret_pref: 42.0000 | reward_optimal: 75.2373 | reward_pref: 29.0827 | reward_npref: 4.9058
[     610 points] regret_avg: 46.5380 | regret_pref: 43.0000 | reward_optimal: 75.4497 | reward_pref: 28.9117 | reward_npref: 4.8348
[     615 points] regret_avg: 46.8711 | regret_pref: 43.0000 | reward_optimal: 78.1462 | reward_pref: 31.2751 | reward_npref: 6.2053
[     620 points] regret_avg: 47.9271 | regret_pref: 43.0000 | reward_optimal: 78.2414 | reward_pref: 30.3143 | reward_npref: 3.5429
[     625 points] regret_avg: 48.5386 | regret_pref: 43.0000 | reward_optimal: 78.3865 | reward_pref: 29.8479 | reward_npref: 1.5508
[     630 points] regret_avg: 48.5386 | regret_pref: 43.0000 | reward_optimal: 78.4709 | reward_pref: 29.9323 | reward_npref: 0.0478
[     635 points] regret_avg: 49.2291 | regret_pref: 44.0000 | reward_optimal: 79.5108 | reward_pref: 30.2817 | reward_npref: 1.0257
[     640 points] regret_avg: 49.4586 | regret_pref: 44.0000 | reward_optimal: 79.8104 | reward_pref: 30.3519 | reward_npref: 1.0243
[     645 points] regret_avg: 49.6936 | regret_pref: 45.0000 | reward_optimal: 80.1417 | reward_pref: 30.4481 | reward_npref: 1.3556
[     650 points] regret_avg: 50.0032 | regret_pref: 46.0000 | reward_optimal: 80.4024 | reward_pref: 30.3992 | reward_npref: 1.4704
[     655 points] regret_avg: 50.2446 | regret_pref: 46.0000 | reward_optimal: 80.7355 | reward_pref: 30.4909 | reward_npref: 0.9034
[     660 points] regret_avg: 50.3943 | regret_pref: 47.0000 | reward_optimal: 80.9952 | reward_pref: 30.6008 | reward_npref: 1.0589
[     665 points] regret_avg: 51.5384 | regret_pref: 48.0000 | reward_optimal: 81.1370 | reward_pref: 29.5986 | reward_npref: 0.2046
[     670 points] regret_avg: 51.6409 | regret_pref: 48.0000 | reward_optimal: 82.0032 | reward_pref: 30.3623 | reward_npref: 0.4775
[     675 points] regret_avg: 51.9394 | regret_pref: 48.0000 | reward_optimal: 82.1860 | reward_pref: 30.2466 | reward_npref: 0.0818
[     680 points] regret_avg: 52.2276 | regret_pref: 48.0000 | reward_optimal: 83.1357 | reward_pref: 30.9081 | reward_npref: 0.5733
[     685 points] regret_avg: 52.2276 | regret_pref: 48.0000 | reward_optimal: 84.6966 | reward_pref: 32.4690 | reward_npref: 0.8783
[     690 points] regret_avg: 52.5104 | regret_pref: 48.0000 | reward_optimal: 84.8623 | reward_pref: 32.3519 | reward_npref: 0.5781
[     695 points] regret_avg: 52.5104 | regret_pref: 48.0000 | reward_optimal: 85.0868 | reward_pref: 32.5764 | reward_npref: 0.0484
[     700 points] regret_avg: 52.5104 | regret_pref: 48.0000 | reward_optimal: 85.4063 | reward_pref: 32.8959 | reward_npref: -0.3428
[     705 points] regret_avg: 52.7827 | regret_pref: 48.0000 | reward_optimal: 87.6248 | reward_pref: 34.8421 | reward_npref: 0.1700
[     710 points] regret_avg: 52.9846 | regret_pref: 49.0000 | reward_optimal: 87.9198 | reward_pref: 34.9351 | reward_npref: 0.2821
[     715 points] regret_avg: 54.1953 | regret_pref: 49.0000 | reward_optimal: 88.0089 | reward_pref: 33.8136 | reward_npref: -0.9278
[     720 points] regret_avg: 54.7844 | regret_pref: 49.0000 | reward_optimal: 88.1674 | reward_pref: 33.3829 | reward_npref: -1.5446
[     725 points] regret_avg: 54.7844 | regret_pref: 49.0000 | reward_optimal: 88.3990 | reward_pref: 33.6145 | reward_npref: -2.0445
[     730 points] regret_avg: 55.0523 | regret_pref: 50.0000 | reward_optimal: 88.6612 | reward_pref: 33.6089 | reward_npref: -2.0309
[     735 points] regret_avg: 55.3099 | regret_pref: 51.0000 | reward_optimal: 88.9012 | reward_pref: 33.5913 | reward_npref: -2.0221
[     740 points] regret_avg: 55.6557 | regret_pref: 51.0000 | reward_optimal: 89.1516 | reward_pref: 33.4960 | reward_npref: -2.5903
[     745 points] regret_avg: 56.2200 | regret_pref: 51.0000 | reward_optimal: 91.4522 | reward_pref: 35.2321 | reward_npref: -2.1575
[     750 points] regret_avg: 57.2008 | regret_pref: 51.0000 | reward_optimal: 94.1113 | reward_pref: 36.9105 | reward_npref: -1.5723
[     755 points] regret_avg: 57.2008 | regret_pref: 51.0000 | reward_optimal: 94.4004 | reward_pref: 37.1996 | reward_npref: -1.8372
[     760 points] regret_avg: 57.3320 | regret_pref: 52.0000 | reward_optimal: 94.6233 | reward_pref: 37.2913 | reward_npref: -1.6844
[     765 points] regret_avg: 57.8922 | regret_pref: 52.0000 | reward_optimal: 94.8679 | reward_pref: 36.9756 | reward_npref: -2.6430
[     770 points] regret_avg: 58.6621 | regret_pref: 52.0000 | reward_optimal: 94.9618 | reward_pref: 36.2996 | reward_npref: -4.1381
[     775 points] regret_avg: 59.1163 | regret_pref: 52.0000 | reward_optimal: 95.1382 | reward_pref: 36.0219 | reward_npref: -4.6093
[     780 points] regret_avg: 59.4778 | regret_pref: 53.0000 | reward_optimal: 95.7553 | reward_pref: 36.2775 | reward_npref: -3.9921
[     785 points] regret_avg: 60.7457 | regret_pref: 53.0000 | reward_optimal: 95.8694 | reward_pref: 35.1237 | reward_npref: -6.3608
[     790 points] regret_avg: 61.0422 | regret_pref: 53.0000 | reward_optimal: 97.4705 | reward_pref: 36.4284 | reward_npref: -5.6435
[     795 points] regret_avg: 61.8383 | regret_pref: 53.0000 | reward_optimal: 100.6870 | reward_pref: 38.8487 | reward_npref: -5.2249
[     800 points] regret_avg: 62.7415 | regret_pref: 53.0000 | reward_optimal: 100.9477 | reward_pref: 38.2061 | reward_npref: -6.1811
[     805 points] regret_avg: 62.7415 | regret_pref: 53.0000 | reward_optimal: 101.1408 | reward_pref: 38.3993 | reward_npref: -6.2826
[     810 points] regret_avg: 63.9881 | regret_pref: 54.0000 | reward_optimal: 102.6767 | reward_pref: 38.6886 | reward_npref: -5.9897
[     815 points] regret_avg: 64.8456 | regret_pref: 54.0000 | reward_optimal: 102.7224 | reward_pref: 37.8768 | reward_npref: -7.6783
[     820 points] regret_avg: 65.0176 | regret_pref: 54.0000 | reward_optimal: 105.5074 | reward_pref: 40.4898 | reward_npref: -6.2614
[     825 points] regret_avg: 65.1572 | regret_pref: 55.0000 | reward_optimal: 105.7322 | reward_pref: 40.5750 | reward_npref: -6.1718
[     830 points] regret_avg: 65.5864 | regret_pref: 56.0000 | reward_optimal: 105.9380 | reward_pref: 40.3517 | reward_npref: -6.2240
[     835 points] regret_avg: 66.8251 | regret_pref: 56.0000 | reward_optimal: 107.6648 | reward_pref: 40.8398 | reward_npref: -5.8764
[     840 points] regret_avg: 67.2349 | regret_pref: 57.0000 | reward_optimal: 107.8420 | reward_pref: 40.6071 | reward_npref: -6.0262
[     845 points] regret_avg: 67.5522 | regret_pref: 57.0000 | reward_optimal: 108.3692 | reward_pref: 40.8169 | reward_npref: -5.8372
[     850 points] regret_avg: 67.9296 | regret_pref: 58.0000 | reward_optimal: 109.1105 | reward_pref: 41.1808 | reward_npref: -5.3112
[     855 points] regret_avg: 68.2847 | regret_pref: 58.0000 | reward_optimal: 111.9760 | reward_pref: 43.6913 | reward_npref: -4.9477
[     860 points] regret_avg: 68.3717 | regret_pref: 58.0000 | reward_optimal: 113.4059 | reward_pref: 45.0342 | reward_npref: -3.7781
[     865 points] regret_avg: 68.6398 | regret_pref: 59.0000 | reward_optimal: 114.1455 | reward_pref: 45.5057 | reward_npref: -3.0835
[     870 points] regret_avg: 68.8123 | regret_pref: 59.0000 | reward_optimal: 114.3960 | reward_pref: 45.5837 | reward_npref: -3.0791
[     875 points] regret_avg: 70.2556 | regret_pref: 60.0000 | reward_optimal: 114.4599 | reward_pref: 44.2042 | reward_npref: -3.4649
[     880 points] regret_avg: 70.3976 | regret_pref: 61.0000 | reward_optimal: 114.6982 | reward_pref: 44.3007 | reward_npref: -3.3538
[     885 points] regret_avg: 71.5291 | regret_pref: 62.0000 | reward_optimal: 114.9564 | reward_pref: 43.4273 | reward_npref: -3.9809
[     890 points] regret_avg: 71.9303 | regret_pref: 62.0000 | reward_optimal: 116.2801 | reward_pref: 44.3498 | reward_npref: -3.5204
[     895 points] regret_avg: 72.7951 | regret_pref: 62.0000 | reward_optimal: 116.2464 | reward_pref: 43.4512 | reward_npref: -5.8738
[     900 points] regret_avg: 72.9665 | regret_pref: 62.0000 | reward_optimal: 116.3899 | reward_pref: 43.4234 | reward_npref: -6.0030
[     905 points] regret_avg: 73.7435 | regret_pref: 62.0000 | reward_optimal: 116.6395 | reward_pref: 42.8960 | reward_npref: -6.9005
[     910 points] regret_avg: 74.4014 | regret_pref: 62.0000 | reward_optimal: 116.7922 | reward_pref: 42.3908 | reward_npref: -7.5668
[     915 points] regret_avg: 74.4014 | regret_pref: 62.0000 | reward_optimal: 117.0278 | reward_pref: 42.6264 | reward_npref: -8.2703
[     920 points] regret_avg: 74.7897 | regret_pref: 63.0000 | reward_optimal: 117.3045 | reward_pref: 42.5148 | reward_npref: -8.2751
[     925 points] regret_avg: 74.7897 | regret_pref: 63.0000 | reward_optimal: 117.3849 | reward_pref: 42.5952 | reward_npref: -11.2029
[     930 points] regret_avg: 74.8769 | regret_pref: 63.0000 | reward_optimal: 117.5107 | reward_pref: 42.6337 | reward_npref: -11.1973
[     935 points] regret_avg: 74.9909 | regret_pref: 63.0000 | reward_optimal: 119.3675 | reward_pref: 44.3767 | reward_npref: -9.7950
[     940 points] regret_avg: 75.5381 | regret_pref: 63.0000 | reward_optimal: 119.5475 | reward_pref: 44.0093 | reward_npref: -10.6953
[     945 points] regret_avg: 75.5381 | regret_pref: 63.0000 | reward_optimal: 119.8281 | reward_pref: 44.2899 | reward_npref: -10.8528
[     950 points] regret_avg: 75.9081 | regret_pref: 64.0000 | reward_optimal: 120.4137 | reward_pref: 44.5057 | reward_npref: -10.6072
[     955 points] regret_avg: 75.9594 | regret_pref: 65.0000 | reward_optimal: 120.5023 | reward_pref: 44.5429 | reward_npref: -10.5515
[     960 points] regret_avg: 76.7298 | regret_pref: 65.0000 | reward_optimal: 121.9287 | reward_pref: 45.1989 | reward_npref: -10.1863
[     965 points] regret_avg: 77.3626 | regret_pref: 66.0000 | reward_optimal: 123.2545 | reward_pref: 45.8920 | reward_npref: -9.1803
[     970 points] regret_avg: 77.5488 | regret_pref: 66.0000 | reward_optimal: 123.4294 | reward_pref: 45.8807 | reward_npref: -9.3230
[     975 points] regret_avg: 79.1832 | regret_pref: 66.0000 | reward_optimal: 123.5655 | reward_pref: 44.3822 | reward_npref: -11.0402
[     980 points] regret_avg: 79.5496 | regret_pref: 66.0000 | reward_optimal: 124.7702 | reward_pref: 45.2206 | reward_npref: -10.7552
