[       5 points] regret_avg: 1.6011 | regret_pref: 1.0000 | reward_optimal: 3.0421 | reward_pref: 1.4410 | reward_npref: 2.1372
[     165 points] regret_avg: 116.9052 | regret_pref: 13.0000 | reward_optimal: 119.3898 | reward_pref: 2.4846 | reward_npref: -16.3693
[     170 points] regret_avg: 121.3036 | regret_pref: 13.0000 | reward_optimal: 133.5296 | reward_pref: 12.2260 | reward_npref: -11.0062
[     175 points] regret_avg: 121.3036 | regret_pref: 13.0000 | reward_optimal: 134.1848 | reward_pref: 12.8812 | reward_npref: -15.0726
[     180 points] regret_avg: 125.9067 | regret_pref: 14.0000 | reward_optimal: 141.6821 | reward_pref: 15.7754 | reward_npref: -10.8115
[     185 points] regret_avg: 128.4577 | regret_pref: 15.0000 | reward_optimal: 141.9625 | reward_pref: 13.5048 | reward_npref: -11.1768
[     190 points] regret_avg: 129.9697 | regret_pref: 15.0000 | reward_optimal: 142.3895 | reward_pref: 12.4198 | reward_npref: -13.3007
[     195 points] regret_avg: 133.5477 | regret_pref: 16.0000 | reward_optimal: 142.8400 | reward_pref: 9.2922 | reward_npref: -14.6048
[     200 points] regret_avg: 133.5477 | regret_pref: 16.0000 | reward_optimal: 158.1309 | reward_pref: 24.5831 | reward_npref: -13.3910
[     205 points] regret_avg: 134.5082 | regret_pref: 16.0000 | reward_optimal: 158.2749 | reward_pref: 23.7667 | reward_npref: -19.2405
[     210 points] regret_avg: 137.4898 | regret_pref: 16.0000 | reward_optimal: 158.9062 | reward_pref: 21.4164 | reward_npref: -22.5481
[     215 points] regret_avg: 138.8332 | regret_pref: 16.0000 | reward_optimal: 166.1786 | reward_pref: 27.3454 | reward_npref: -21.2604
[     220 points] regret_avg: 138.8332 | regret_pref: 16.0000 | reward_optimal: 166.5691 | reward_pref: 27.7358 | reward_npref: -21.9370
[     225 points] regret_avg: 142.8683 | regret_pref: 16.0000 | reward_optimal: 166.6871 | reward_pref: 23.8188 | reward_npref: -28.1847
[     230 points] regret_avg: 144.1178 | regret_pref: 17.0000 | reward_optimal: 166.9594 | reward_pref: 22.8416 | reward_npref: -27.9124
[     235 points] regret_avg: 144.2336 | regret_pref: 18.0000 | reward_optimal: 167.0593 | reward_pref: 22.8257 | reward_npref: -27.8737
[     240 points] regret_avg: 151.3809 | regret_pref: 19.0000 | reward_optimal: 176.8360 | reward_pref: 25.4551 | reward_npref: -19.9094
[     245 points] regret_avg: 152.3766 | regret_pref: 19.0000 | reward_optimal: 177.8109 | reward_pref: 25.4343 | reward_npref: -20.0062
[     250 points] regret_avg: 155.8293 | regret_pref: 20.0000 | reward_optimal: 178.0284 | reward_pref: 22.1991 | reward_npref: -21.0384
[     255 points] regret_avg: 157.0156 | regret_pref: 21.0000 | reward_optimal: 178.9824 | reward_pref: 21.9668 | reward_npref: -21.1950
[     260 points] regret_avg: 161.1998 | regret_pref: 21.0000 | reward_optimal: 178.8319 | reward_pref: 17.6320 | reward_npref: -30.7543
[     265 points] regret_avg: 166.1379 | regret_pref: 22.0000 | reward_optimal: 185.6720 | reward_pref: 19.5342 | reward_npref: -23.9141
[     270 points] regret_avg: 168.4263 | regret_pref: 22.0000 | reward_optimal: 194.8997 | reward_pref: 26.4734 | reward_npref: -19.8184
[     275 points] regret_avg: 169.3830 | regret_pref: 22.0000 | reward_optimal: 195.5718 | reward_pref: 26.1889 | reward_npref: -20.1981
[     280 points] regret_avg: 177.2876 | regret_pref: 23.0000 | reward_optimal: 204.6813 | reward_pref: 27.3937 | reward_npref: -16.6907
[     285 points] regret_avg: 178.4607 | regret_pref: 23.0000 | reward_optimal: 214.1450 | reward_pref: 35.6844 | reward_npref: -14.7255
[     290 points] regret_avg: 187.0193 | regret_pref: 24.0000 | reward_optimal: 214.3369 | reward_pref: 27.3175 | reward_npref: -21.2718
[     295 points] regret_avg: 189.4269 | regret_pref: 24.0000 | reward_optimal: 218.8035 | reward_pref: 29.3766 | reward_npref: -20.0881
[     300 points] regret_avg: 189.4269 | regret_pref: 24.0000 | reward_optimal: 226.6002 | reward_pref: 37.1732 | reward_npref: -18.8671
[     305 points] regret_avg: 190.2654 | regret_pref: 24.0000 | reward_optimal: 226.7972 | reward_pref: 36.5318 | reward_npref: -21.7421
[     310 points] regret_avg: 190.2654 | regret_pref: 24.0000 | reward_optimal: 237.6858 | reward_pref: 47.4203 | reward_npref: -13.5554
[     315 points] regret_avg: 194.2334 | regret_pref: 24.0000 | reward_optimal: 237.9208 | reward_pref: 43.6874 | reward_npref: -20.0814
[     320 points] regret_avg: 196.3630 | regret_pref: 24.0000 | reward_optimal: 249.3720 | reward_pref: 53.0090 | reward_npref: -17.0616
[     325 points] regret_avg: 197.7086 | regret_pref: 24.0000 | reward_optimal: 254.8727 | reward_pref: 57.1641 | reward_npref: -13.2411
[     330 points] regret_avg: 199.4172 | regret_pref: 24.0000 | reward_optimal: 268.5900 | reward_pref: 69.1728 | reward_npref: -4.6455
[     335 points] regret_avg: 199.6026 | regret_pref: 25.0000 | reward_optimal: 269.0905 | reward_pref: 69.4879 | reward_npref: -4.2803
[     340 points] regret_avg: 201.4985 | regret_pref: 26.0000 | reward_optimal: 269.9994 | reward_pref: 68.5008 | reward_npref: -3.9485
[     345 points] regret_avg: 202.0400 | regret_pref: 26.0000 | reward_optimal: 270.7226 | reward_pref: 68.6826 | reward_npref: -3.8851
[     350 points] regret_avg: 202.0400 | regret_pref: 26.0000 | reward_optimal: 269.8557 | reward_pref: 67.8157 | reward_npref: -10.8112
[     355 points] regret_avg: 202.6982 | regret_pref: 26.0000 | reward_optimal: 270.0890 | reward_pref: 67.3908 | reward_npref: -11.5530
[     360 points] regret_avg: 213.9352 | regret_pref: 27.0000 | reward_optimal: 269.7415 | reward_pref: 55.8063 | reward_npref: -19.2523
[     365 points] regret_avg: 218.9592 | regret_pref: 28.0000 | reward_optimal: 275.6200 | reward_pref: 56.6609 | reward_npref: -13.3737
[     370 points] regret_avg: 219.4196 | regret_pref: 28.0000 | reward_optimal: 277.1431 | reward_pref: 57.7235 | reward_npref: -13.0241
[     375 points] regret_avg: 226.1530 | regret_pref: 29.0000 | reward_optimal: 285.6966 | reward_pref: 59.5437 | reward_npref: -4.4706
[     380 points] regret_avg: 231.5393 | regret_pref: 29.0000 | reward_optimal: 300.1287 | reward_pref: 68.5894 | reward_npref: -3.1482
[     385 points] regret_avg: 233.1591 | regret_pref: 30.0000 | reward_optimal: 300.7066 | reward_pref: 67.5475 | reward_npref: -3.5658
[     390 points] regret_avg: 234.4690 | regret_pref: 30.0000 | reward_optimal: 301.5568 | reward_pref: 67.0878 | reward_npref: -4.2714
[     395 points] regret_avg: 235.5422 | regret_pref: 30.0000 | reward_optimal: 301.7255 | reward_pref: 66.1833 | reward_npref: -6.7178
[     400 points] regret_avg: 235.5422 | regret_pref: 30.0000 | reward_optimal: 307.6472 | reward_pref: 72.1050 | reward_npref: -3.6699
[     405 points] regret_avg: 239.5781 | regret_pref: 31.0000 | reward_optimal: 308.2523 | reward_pref: 68.6742 | reward_npref: -5.9105
[     410 points] regret_avg: 242.8053 | regret_pref: 31.0000 | reward_optimal: 321.2401 | reward_pref: 78.4348 | reward_npref: -4.0203
[     415 points] regret_avg: 246.8309 | regret_pref: 32.0000 | reward_optimal: 328.5524 | reward_pref: 81.7215 | reward_npref: -0.2930
[     420 points] regret_avg: 256.5504 | regret_pref: 32.0000 | reward_optimal: 344.1535 | reward_pref: 87.6032 | reward_npref: 3.6584
[     425 points] regret_avg: 258.2557 | regret_pref: 33.0000 | reward_optimal: 344.8501 | reward_pref: 86.5944 | reward_npref: 2.8108
[     430 points] regret_avg: 259.0125 | regret_pref: 34.0000 | reward_optimal: 345.3669 | reward_pref: 86.3544 | reward_npref: 2.8413
[     435 points] regret_avg: 260.4804 | regret_pref: 35.0000 | reward_optimal: 346.2468 | reward_pref: 85.7664 | reward_npref: 2.5471
[     440 points] regret_avg: 261.4690 | regret_pref: 35.0000 | reward_optimal: 346.3331 | reward_pref: 84.8641 | reward_npref: -1.7627
[     445 points] regret_avg: 265.7821 | regret_pref: 35.0000 | reward_optimal: 346.5031 | reward_pref: 80.7210 | reward_npref: -6.8550
[     450 points] regret_avg: 266.3922 | regret_pref: 36.0000 | reward_optimal: 346.6746 | reward_pref: 80.2824 | reward_npref: -7.2061
[     455 points] regret_avg: 267.0916 | regret_pref: 36.0000 | reward_optimal: 347.4319 | reward_pref: 80.3403 | reward_npref: -7.2170
[     460 points] regret_avg: 276.0742 | regret_pref: 36.0000 | reward_optimal: 361.8812 | reward_pref: 85.8070 | reward_npref: -5.9789
[     465 points] regret_avg: 281.1002 | regret_pref: 36.0000 | reward_optimal: 370.0862 | reward_pref: 88.9860 | reward_npref: -3.2861
[     470 points] regret_avg: 283.4065 | regret_pref: 37.0000 | reward_optimal: 379.4203 | reward_pref: 96.0138 | reward_npref: 6.0480
[     475 points] regret_avg: 285.8006 | regret_pref: 37.0000 | reward_optimal: 392.2694 | reward_pref: 106.4688 | reward_npref: 10.1678
[     480 points] regret_avg: 285.8006 | regret_pref: 37.0000 | reward_optimal: 392.4284 | reward_pref: 106.6278 | reward_npref: 10.2450
[     485 points] regret_avg: 294.3504 | regret_pref: 38.0000 | reward_optimal: 392.3355 | reward_pref: 97.9851 | reward_npref: 6.0026
[     490 points] regret_avg: 297.3753 | regret_pref: 38.0000 | reward_optimal: 392.5759 | reward_pref: 95.2006 | reward_npref: 1.9570
[     495 points] regret_avg: 302.7985 | regret_pref: 38.0000 | reward_optimal: 392.6521 | reward_pref: 89.8536 | reward_npref: -5.2164
[     500 points] regret_avg: 302.7985 | regret_pref: 38.0000 | reward_optimal: 393.0429 | reward_pref: 90.2445 | reward_npref: -6.2434
[     505 points] regret_avg: 305.9743 | regret_pref: 38.0000 | reward_optimal: 393.1430 | reward_pref: 87.1687 | reward_npref: -10.1158
[     510 points] regret_avg: 307.2197 | regret_pref: 38.0000 | reward_optimal: 393.7711 | reward_pref: 86.5514 | reward_npref: -12.8016
[     515 points] regret_avg: 309.1134 | regret_pref: 38.0000 | reward_optimal: 394.3379 | reward_pref: 85.2246 | reward_npref: -17.5481
[     520 points] regret_avg: 311.7075 | regret_pref: 38.0000 | reward_optimal: 400.4065 | reward_pref: 88.6990 | reward_npref: -15.5070
[     525 points] regret_avg: 311.7075 | regret_pref: 38.0000 | reward_optimal: 402.8151 | reward_pref: 91.1076 | reward_npref: -14.6044
[     530 points] regret_avg: 314.5984 | regret_pref: 38.0000 | reward_optimal: 412.1589 | reward_pref: 97.5606 | reward_npref: -12.6571
[     535 points] regret_avg: 320.7447 | regret_pref: 39.0000 | reward_optimal: 412.4315 | reward_pref: 91.6868 | reward_npref: -16.3258
[     540 points] regret_avg: 321.7197 | regret_pref: 40.0000 | reward_optimal: 413.4252 | reward_pref: 91.7054 | reward_npref: -16.2397
[     545 points] regret_avg: 323.4333 | regret_pref: 41.0000 | reward_optimal: 413.7742 | reward_pref: 90.3409 | reward_npref: -17.4575
[     550 points] regret_avg: 324.0179 | regret_pref: 42.0000 | reward_optimal: 414.1749 | reward_pref: 90.1570 | reward_npref: -17.6238
[     555 points] regret_avg: 335.7456 | regret_pref: 42.0000 | reward_optimal: 413.4534 | reward_pref: 77.7078 | reward_npref: -32.9535
[     560 points] regret_avg: 336.8176 | regret_pref: 42.0000 | reward_optimal: 414.1933 | reward_pref: 77.3757 | reward_npref: -35.4783
[     565 points] regret_avg: 337.4990 | regret_pref: 43.0000 | reward_optimal: 414.9873 | reward_pref: 77.4883 | reward_npref: -35.3002
[     570 points] regret_avg: 341.1880 | regret_pref: 43.0000 | reward_optimal: 429.7823 | reward_pref: 88.5942 | reward_npref: -26.9578
[     575 points] regret_avg: 343.8915 | regret_pref: 43.0000 | reward_optimal: 430.1017 | reward_pref: 86.2102 | reward_npref: -29.5050
[     580 points] regret_avg: 346.2342 | regret_pref: 44.0000 | reward_optimal: 433.9500 | reward_pref: 87.7158 | reward_npref: -26.8383
[     585 points] regret_avg: 349.8378 | regret_pref: 44.0000 | reward_optimal: 434.0636 | reward_pref: 84.2258 | reward_npref: -33.9971
[     590 points] regret_avg: 354.7662 | regret_pref: 44.0000 | reward_optimal: 445.4377 | reward_pref: 90.6715 | reward_npref: -32.6593
[     595 points] regret_avg: 355.3812 | regret_pref: 45.0000 | reward_optimal: 445.8142 | reward_pref: 90.4330 | reward_npref: -32.7770
[     600 points] regret_avg: 358.0015 | regret_pref: 45.0000 | reward_optimal: 446.1369 | reward_pref: 88.1354 | reward_npref: -35.4283
[     605 points] regret_avg: 359.1934 | regret_pref: 46.0000 | reward_optimal: 446.5366 | reward_pref: 87.3432 | reward_npref: -35.4492
[     610 points] regret_avg: 365.6780 | regret_pref: 46.0000 | reward_optimal: 446.1715 | reward_pref: 80.4936 | reward_npref: -48.3759
[     615 points] regret_avg: 367.2981 | regret_pref: 46.0000 | reward_optimal: 459.1934 | reward_pref: 91.8953 | reward_npref: -41.8226
[     620 points] regret_avg: 371.6432 | regret_pref: 46.0000 | reward_optimal: 458.9467 | reward_pref: 87.3035 | reward_npref: -54.2709
[     625 points] regret_avg: 374.4162 | regret_pref: 46.0000 | reward_optimal: 458.6230 | reward_pref: 84.2068 | reward_npref: -66.3019
[     630 points] regret_avg: 374.4162 | regret_pref: 46.0000 | reward_optimal: 458.3267 | reward_pref: 83.9105 | reward_npref: -75.4348
[     635 points] regret_avg: 375.2771 | regret_pref: 46.0000 | reward_optimal: 459.2169 | reward_pref: 83.9399 | reward_npref: -76.1448
[     640 points] regret_avg: 375.2771 | regret_pref: 46.0000 | reward_optimal: 466.8660 | reward_pref: 91.5889 | reward_npref: -74.0373
[     645 points] regret_avg: 376.9269 | regret_pref: 47.0000 | reward_optimal: 469.2865 | reward_pref: 92.3596 | reward_npref: -72.9386
[     650 points] regret_avg: 377.9693 | regret_pref: 47.0000 | reward_optimal: 469.1562 | reward_pref: 91.1869 | reward_npref: -78.7695
[     655 points] regret_avg: 378.7710 | regret_pref: 47.0000 | reward_optimal: 469.5870 | reward_pref: 90.8160 | reward_npref: -83.3916
[     660 points] regret_avg: 378.8426 | regret_pref: 47.0000 | reward_optimal: 469.8401 | reward_pref: 90.9975 | reward_npref: -83.2842
[     665 points] regret_avg: 385.7133 | regret_pref: 47.0000 | reward_optimal: 470.0773 | reward_pref: 84.3640 | reward_npref: -91.0438
[     670 points] regret_avg: 386.1653 | regret_pref: 47.0000 | reward_optimal: 473.8193 | reward_pref: 87.6540 | reward_npref: -90.0402
[     675 points] regret_avg: 387.9020 | regret_pref: 47.0000 | reward_optimal: 474.4225 | reward_pref: 86.5204 | reward_npref: -93.3705
[     680 points] regret_avg: 388.0240 | regret_pref: 47.0000 | reward_optimal: 474.8444 | reward_pref: 86.8204 | reward_npref: -93.1401
[     685 points] regret_avg: 388.0240 | regret_pref: 47.0000 | reward_optimal: 476.0145 | reward_pref: 87.9906 | reward_npref: -92.7795
[     690 points] regret_avg: 388.7729 | regret_pref: 47.0000 | reward_optimal: 476.5368 | reward_pref: 87.7638 | reward_npref: -93.4727
[     695 points] regret_avg: 388.7729 | regret_pref: 47.0000 | reward_optimal: 476.5538 | reward_pref: 87.7809 | reward_npref: -101.0626
[     700 points] regret_avg: 390.1908 | regret_pref: 48.0000 | reward_optimal: 479.0935 | reward_pref: 88.9027 | reward_npref: -99.1225
[     705 points] regret_avg: 390.9229 | regret_pref: 48.0000 | reward_optimal: 485.0809 | reward_pref: 94.1579 | reward_npref: -97.6874
[     710 points] regret_avg: 392.7801 | regret_pref: 48.0000 | reward_optimal: 487.7420 | reward_pref: 94.9619 | reward_npref: -96.9981
[     715 points] regret_avg: 394.1309 | regret_pref: 48.0000 | reward_optimal: 488.0550 | reward_pref: 93.9241 | reward_npref: -98.1202
[     720 points] regret_avg: 397.1768 | regret_pref: 49.0000 | reward_optimal: 496.2925 | reward_pref: 99.1157 | reward_npref: -90.9006
[     725 points] regret_avg: 397.4498 | regret_pref: 49.0000 | reward_optimal: 497.2973 | reward_pref: 99.8475 | reward_npref: -90.2316
[     730 points] regret_avg: 398.4119 | regret_pref: 49.0000 | reward_optimal: 505.1069 | reward_pref: 106.6950 | reward_npref: -85.7747
[     735 points] regret_avg: 399.3446 | regret_pref: 49.0000 | reward_optimal: 506.0365 | reward_pref: 106.6919 | reward_npref: -85.8902
[     740 points] regret_avg: 400.8130 | regret_pref: 49.0000 | reward_optimal: 506.4277 | reward_pref: 105.6147 | reward_npref: -89.8721
[     745 points] regret_avg: 402.3469 | regret_pref: 49.0000 | reward_optimal: 512.7155 | reward_pref: 110.3687 | reward_npref: -88.5717
[     750 points] regret_avg: 405.9732 | regret_pref: 49.0000 | reward_optimal: 522.5289 | reward_pref: 116.5557 | reward_npref: -86.4485
[     755 points] regret_avg: 405.9732 | regret_pref: 49.0000 | reward_optimal: 522.9544 | reward_pref: 116.9812 | reward_npref: -89.5427
[     760 points] regret_avg: 407.4898 | regret_pref: 49.0000 | reward_optimal: 523.3312 | reward_pref: 115.8414 | reward_npref: -93.0419
[     765 points] regret_avg: 410.2392 | regret_pref: 49.0000 | reward_optimal: 523.7025 | reward_pref: 113.4633 | reward_npref: -99.6852
[     770 points] regret_avg: 415.1903 | regret_pref: 49.0000 | reward_optimal: 523.6978 | reward_pref: 108.5075 | reward_npref: -110.4766
[     775 points] regret_avg: 416.5704 | regret_pref: 49.0000 | reward_optimal: 524.2347 | reward_pref: 107.6644 | reward_npref: -111.9075
[     780 points] regret_avg: 416.5704 | regret_pref: 49.0000 | reward_optimal: 536.2883 | reward_pref: 119.7179 | reward_npref: -107.3296
[     785 points] regret_avg: 421.8973 | regret_pref: 49.0000 | reward_optimal: 536.3644 | reward_pref: 114.4671 | reward_npref: -118.0119
[     790 points] regret_avg: 424.1615 | regret_pref: 49.0000 | reward_optimal: 548.5088 | reward_pref: 124.3474 | reward_npref: -112.6417
[     795 points] regret_avg: 427.0643 | regret_pref: 49.0000 | reward_optimal: 560.2472 | reward_pref: 133.1828 | reward_npref: -111.0420
[     800 points] regret_avg: 429.7162 | regret_pref: 49.0000 | reward_optimal: 561.1368 | reward_pref: 131.4206 | reward_npref: -113.6793
[     805 points] regret_avg: 435.7910 | regret_pref: 50.0000 | reward_optimal: 568.3916 | reward_pref: 132.6006 | reward_npref: -107.3192
[     810 points] regret_avg: 446.0730 | regret_pref: 51.0000 | reward_optimal: 580.0253 | reward_pref: 133.9523 | reward_npref: -105.5563
[     815 points] regret_avg: 450.4522 | regret_pref: 51.0000 | reward_optimal: 579.5637 | reward_pref: 129.1115 | reward_npref: -115.3962
[     820 points] regret_avg: 451.1425 | regret_pref: 51.0000 | reward_optimal: 590.7188 | reward_pref: 139.5762 | reward_npref: -109.7390
[     825 points] regret_avg: 453.2123 | regret_pref: 51.0000 | reward_optimal: 591.1549 | reward_pref: 137.9426 | reward_npref: -112.1350
[     830 points] regret_avg: 455.1012 | regret_pref: 51.0000 | reward_optimal: 591.6750 | reward_pref: 136.5738 | reward_npref: -116.0792
[     835 points] regret_avg: 456.8125 | regret_pref: 52.0000 | reward_optimal: 594.2720 | reward_pref: 137.4595 | reward_npref: -114.9120
[     840 points] regret_avg: 458.5356 | regret_pref: 53.0000 | reward_optimal: 594.8059 | reward_pref: 136.2702 | reward_npref: -115.6989
[     845 points] regret_avg: 461.0438 | regret_pref: 53.0000 | reward_optimal: 598.6811 | reward_pref: 137.6373 | reward_npref: -114.7889
[     850 points] regret_avg: 462.3887 | regret_pref: 53.0000 | reward_optimal: 603.1613 | reward_pref: 140.7727 | reward_npref: -112.6958
[     855 points] regret_avg: 463.7677 | regret_pref: 53.0000 | reward_optimal: 614.2836 | reward_pref: 150.5159 | reward_npref: -111.3325
[     860 points] regret_avg: 464.3130 | regret_pref: 53.0000 | reward_optimal: 623.1345 | reward_pref: 158.8215 | reward_npref: -104.1155
[     865 points] regret_avg: 465.9196 | regret_pref: 54.0000 | reward_optimal: 627.5214 | reward_pref: 161.6018 | reward_npref: -99.9977
[     870 points] regret_avg: 466.5413 | regret_pref: 54.0000 | reward_optimal: 628.5547 | reward_pref: 162.0135 | reward_npref: -99.6448
[     875 points] regret_avg: 469.1487 | regret_pref: 54.0000 | reward_optimal: 628.4257 | reward_pref: 159.2770 | reward_npref: -108.9738
[     880 points] regret_avg: 469.6436 | regret_pref: 55.0000 | reward_optimal: 629.3396 | reward_pref: 159.6960 | reward_npref: -108.2727
[     885 points] regret_avg: 473.1219 | regret_pref: 56.0000 | reward_optimal: 630.3795 | reward_pref: 157.2576 | reward_npref: -110.0101
[     890 points] regret_avg: 474.7835 | regret_pref: 56.0000 | reward_optimal: 635.8499 | reward_pref: 161.0664 | reward_npref: -108.1202
[     895 points] regret_avg: 478.5179 | regret_pref: 56.0000 | reward_optimal: 635.5217 | reward_pref: 157.0039 | reward_npref: -118.6617
[     900 points] regret_avg: 479.0976 | regret_pref: 56.0000 | reward_optimal: 636.1138 | reward_pref: 157.0161 | reward_npref: -118.9687
[     905 points] regret_avg: 482.7717 | regret_pref: 56.0000 | reward_optimal: 636.9684 | reward_pref: 154.1967 | reward_npref: -123.7051
[     910 points] regret_avg: 484.9010 | regret_pref: 56.0000 | reward_optimal: 637.5778 | reward_pref: 152.6768 | reward_npref: -125.7205
[     915 points] regret_avg: 484.9010 | regret_pref: 56.0000 | reward_optimal: 638.6406 | reward_pref: 153.7396 | reward_npref: -126.6337
[     920 points] regret_avg: 486.7294 | regret_pref: 57.0000 | reward_optimal: 639.7127 | reward_pref: 152.9834 | reward_npref: -126.7949
[     925 points] regret_avg: 486.7294 | regret_pref: 57.0000 | reward_optimal: 640.0304 | reward_pref: 153.3010 | reward_npref: -138.8586
[     930 points] regret_avg: 488.3395 | regret_pref: 57.0000 | reward_optimal: 643.3451 | reward_pref: 155.0055 | reward_npref: -138.0753
[     935 points] regret_avg: 488.7564 | regret_pref: 57.0000 | reward_optimal: 650.1495 | reward_pref: 161.3931 | reward_npref: -132.9341
[     940 points] regret_avg: 490.8889 | regret_pref: 57.0000 | reward_optimal: 650.8047 | reward_pref: 159.9158 | reward_npref: -136.5298
[     945 points] regret_avg: 490.8889 | regret_pref: 57.0000 | reward_optimal: 651.8377 | reward_pref: 160.9488 | reward_npref: -138.0346
[     950 points] regret_avg: 492.0661 | regret_pref: 58.0000 | reward_optimal: 653.7385 | reward_pref: 161.6723 | reward_npref: -137.2190
[     955 points] regret_avg: 492.2705 | regret_pref: 59.0000 | reward_optimal: 654.0723 | reward_pref: 161.8018 | reward_npref: -137.0355
[     960 points] regret_avg: 495.8233 | regret_pref: 59.0000 | reward_optimal: 660.6120 | reward_pref: 164.7887 | reward_npref: -135.5422
[     965 points] regret_avg: 498.4856 | regret_pref: 60.0000 | reward_optimal: 666.1820 | reward_pref: 167.6964 | reward_npref: -131.3170
[     970 points] regret_avg: 499.3151 | regret_pref: 60.0000 | reward_optimal: 666.8608 | reward_pref: 167.5457 | reward_npref: -132.2259
[     975 points] regret_avg: 505.8339 | regret_pref: 60.0000 | reward_optimal: 667.4273 | reward_pref: 161.5934 | reward_npref: -139.0475
[     980 points] regret_avg: 509.2928 | regret_pref: 61.0000 | reward_optimal: 672.0048 | reward_pref: 162.7120 | reward_npref: -135.8604
