[       5 points] regret_avg: 0.1518 | regret_pref: 1.0000 | reward_optimal: 0.3336 | reward_pref: 0.1818 | reward_npref: 0.1926
[      95 points] regret_avg: 5.4676 | regret_pref: 6.0000 | reward_optimal: 7.4500 | reward_pref: 1.9824 | reward_npref: -0.2480
[     100 points] regret_avg: 5.4676 | regret_pref: 6.0000 | reward_optimal: 7.7314 | reward_pref: 2.2637 | reward_npref: -0.5708
[     105 points] regret_avg: 5.9509 | regret_pref: 6.0000 | reward_optimal: 9.0641 | reward_pref: 3.1132 | reward_npref: -0.2710
[     110 points] regret_avg: 6.1610 | regret_pref: 7.0000 | reward_optimal: 9.4115 | reward_pref: 3.2505 | reward_npref: -0.0768
[     115 points] regret_avg: 6.2228 | regret_pref: 7.0000 | reward_optimal: 9.7375 | reward_pref: 3.5148 | reward_npref: 0.0727
[     120 points] regret_avg: 6.6452 | regret_pref: 7.0000 | reward_optimal: 10.0091 | reward_pref: 3.3638 | reward_npref: -0.1145
[     125 points] regret_avg: 6.7641 | regret_pref: 8.0000 | reward_optimal: 10.4884 | reward_pref: 3.7243 | reward_npref: 0.2571
[     130 points] regret_avg: 7.0456 | regret_pref: 8.0000 | reward_optimal: 10.7930 | reward_pref: 3.7473 | reward_npref: 0.0506
[     135 points] regret_avg: 7.5898 | regret_pref: 9.0000 | reward_optimal: 11.1223 | reward_pref: 3.5325 | reward_npref: -0.0036
[     140 points] regret_avg: 7.5898 | regret_pref: 9.0000 | reward_optimal: 11.5465 | reward_pref: 3.9567 | reward_npref: 0.2625
[     145 points] regret_avg: 8.4548 | regret_pref: 9.0000 | reward_optimal: 11.8998 | reward_pref: 3.4449 | reward_npref: -0.3159
[     150 points] regret_avg: 9.2719 | regret_pref: 9.0000 | reward_optimal: 12.1144 | reward_pref: 2.8425 | reward_npref: -1.4134
[     155 points] regret_avg: 9.6739 | regret_pref: 9.0000 | reward_optimal: 13.7469 | reward_pref: 4.0730 | reward_npref: -1.1272
[     160 points] regret_avg: 10.1537 | regret_pref: 9.0000 | reward_optimal: 14.1598 | reward_pref: 4.0060 | reward_npref: -1.4219
[     165 points] regret_avg: 10.6600 | regret_pref: 9.0000 | reward_optimal: 14.5985 | reward_pref: 3.9385 | reward_npref: -1.5570
[     170 points] regret_avg: 10.9267 | regret_pref: 9.0000 | reward_optimal: 15.0575 | reward_pref: 4.1307 | reward_npref: -1.3654
[     175 points] regret_avg: 11.7926 | regret_pref: 9.0000 | reward_optimal: 15.2134 | reward_pref: 3.4208 | reward_npref: -2.1993
[     180 points] regret_avg: 12.0714 | regret_pref: 10.0000 | reward_optimal: 15.4598 | reward_pref: 3.3884 | reward_npref: -2.1629
[     185 points] regret_avg: 12.3306 | regret_pref: 11.0000 | reward_optimal: 15.9399 | reward_pref: 3.6093 | reward_npref: -1.9213
[     190 points] regret_avg: 12.6310 | regret_pref: 11.0000 | reward_optimal: 16.4148 | reward_pref: 3.7838 | reward_npref: -1.8139
[     195 points] regret_avg: 12.8769 | regret_pref: 12.0000 | reward_optimal: 16.8791 | reward_pref: 4.0022 | reward_npref: -1.3925
[     200 points] regret_avg: 13.2492 | regret_pref: 12.0000 | reward_optimal: 17.5527 | reward_pref: 4.3036 | reward_npref: -1.1205
[     205 points] regret_avg: 13.3917 | regret_pref: 13.0000 | reward_optimal: 18.3589 | reward_pref: 4.9672 | reward_npref: -0.3620
[     210 points] regret_avg: 14.1125 | regret_pref: 14.0000 | reward_optimal: 18.6492 | reward_pref: 4.5367 | reward_npref: -0.6643
[     215 points] regret_avg: 14.5668 | regret_pref: 14.0000 | reward_optimal: 19.9261 | reward_pref: 5.3593 | reward_npref: -0.1831
[     220 points] regret_avg: 14.6129 | regret_pref: 14.0000 | reward_optimal: 20.7134 | reward_pref: 6.1006 | reward_npref: 0.2064
[     225 points] regret_avg: 14.6365 | regret_pref: 14.0000 | reward_optimal: 20.9920 | reward_pref: 6.3556 | reward_npref: 0.3586
[     230 points] regret_avg: 14.9721 | regret_pref: 14.0000 | reward_optimal: 22.8150 | reward_pref: 7.8430 | reward_npref: 1.4021
[     235 points] regret_avg: 15.3239 | regret_pref: 15.0000 | reward_optimal: 23.1493 | reward_pref: 7.8254 | reward_npref: 1.7363
[     240 points] regret_avg: 15.7203 | regret_pref: 16.0000 | reward_optimal: 23.4523 | reward_pref: 7.7320 | reward_npref: 2.0394
[     245 points] regret_avg: 15.8929 | regret_pref: 17.0000 | reward_optimal: 23.7406 | reward_pref: 7.8477 | reward_npref: 2.1677
[     250 points] regret_avg: 16.3200 | regret_pref: 18.0000 | reward_optimal: 24.0574 | reward_pref: 7.7374 | reward_npref: 2.2718
[     255 points] regret_avg: 16.3200 | regret_pref: 18.0000 | reward_optimal: 24.5817 | reward_pref: 8.2617 | reward_npref: 2.2949
[     260 points] regret_avg: 16.9810 | regret_pref: 18.0000 | reward_optimal: 24.7195 | reward_pref: 7.7386 | reward_npref: 1.1728
[     265 points] regret_avg: 17.6898 | regret_pref: 19.0000 | reward_optimal: 24.9386 | reward_pref: 7.2488 | reward_npref: 0.9353
[     270 points] regret_avg: 18.1400 | regret_pref: 19.0000 | reward_optimal: 25.2955 | reward_pref: 7.1554 | reward_npref: 0.6676
[     275 points] regret_avg: 18.2464 | regret_pref: 19.0000 | reward_optimal: 26.1691 | reward_pref: 7.9227 | reward_npref: 0.8863
[     280 points] regret_avg: 18.2464 | regret_pref: 19.0000 | reward_optimal: 26.5071 | reward_pref: 8.2607 | reward_npref: 0.5021
[     285 points] regret_avg: 18.3926 | regret_pref: 19.0000 | reward_optimal: 27.1550 | reward_pref: 8.7624 | reward_npref: 0.8994
[     290 points] regret_avg: 19.2885 | regret_pref: 19.0000 | reward_optimal: 27.3293 | reward_pref: 8.0408 | reward_npref: -0.1146
[     295 points] regret_avg: 19.7156 | regret_pref: 19.0000 | reward_optimal: 27.6242 | reward_pref: 7.9086 | reward_npref: -0.6899
[     300 points] regret_avg: 20.3532 | regret_pref: 20.0000 | reward_optimal: 28.5176 | reward_pref: 8.1644 | reward_npref: -0.3578
[     305 points] regret_avg: 20.5335 | regret_pref: 20.0000 | reward_optimal: 29.9941 | reward_pref: 9.4607 | reward_npref: 0.0018
[     310 points] regret_avg: 20.5335 | regret_pref: 20.0000 | reward_optimal: 30.1319 | reward_pref: 9.5985 | reward_npref: -0.0811
[     315 points] regret_avg: 20.7727 | regret_pref: 20.0000 | reward_optimal: 31.1432 | reward_pref: 10.3705 | reward_npref: 0.4045
[     320 points] regret_avg: 21.0782 | regret_pref: 21.0000 | reward_optimal: 31.5209 | reward_pref: 10.4426 | reward_npref: 0.5119
[     325 points] regret_avg: 21.8574 | regret_pref: 21.0000 | reward_optimal: 31.6555 | reward_pref: 9.7981 | reward_npref: -0.3061
[     330 points] regret_avg: 22.6803 | regret_pref: 22.0000 | reward_optimal: 32.0753 | reward_pref: 9.3950 | reward_npref: 0.1137
[     335 points] regret_avg: 22.9633 | regret_pref: 22.0000 | reward_optimal: 32.4779 | reward_pref: 9.5146 | reward_npref: 0.0907
[     340 points] regret_avg: 23.3669 | regret_pref: 23.0000 | reward_optimal: 32.9900 | reward_pref: 9.6232 | reward_npref: 0.2381
[     345 points] regret_avg: 23.7725 | regret_pref: 23.0000 | reward_optimal: 33.3529 | reward_pref: 9.5804 | reward_npref: 0.0648
[     350 points] regret_avg: 24.0538 | regret_pref: 23.0000 | reward_optimal: 33.7298 | reward_pref: 9.6759 | reward_npref: -0.7707
[     355 points] regret_avg: 24.6101 | regret_pref: 23.0000 | reward_optimal: 34.7980 | reward_pref: 10.1879 | reward_npref: -0.4132
[     360 points] regret_avg: 25.2070 | regret_pref: 23.0000 | reward_optimal: 35.2138 | reward_pref: 10.0068 | reward_npref: -0.6114
[     365 points] regret_avg: 25.4535 | regret_pref: 24.0000 | reward_optimal: 35.7938 | reward_pref: 10.3402 | reward_npref: -0.1138
[     370 points] regret_avg: 25.7324 | regret_pref: 24.0000 | reward_optimal: 36.0378 | reward_pref: 10.3054 | reward_npref: -0.3578
[     375 points] regret_avg: 25.7324 | regret_pref: 24.0000 | reward_optimal: 36.2989 | reward_pref: 10.5665 | reward_npref: -0.8724
[     380 points] regret_avg: 26.5003 | regret_pref: 24.0000 | reward_optimal: 37.4649 | reward_pref: 10.9647 | reward_npref: -0.5371
[     385 points] regret_avg: 26.7166 | regret_pref: 24.0000 | reward_optimal: 39.2253 | reward_pref: 12.5087 | reward_npref: 0.3637
[     390 points] regret_avg: 26.8999 | regret_pref: 25.0000 | reward_optimal: 39.5574 | reward_pref: 12.6575 | reward_npref: 0.5213
[     395 points] regret_avg: 27.3782 | regret_pref: 26.0000 | reward_optimal: 39.8676 | reward_pref: 12.4894 | reward_npref: 0.3911
[     400 points] regret_avg: 27.8760 | regret_pref: 26.0000 | reward_optimal: 40.9297 | reward_pref: 13.0538 | reward_npref: 0.7400
[     405 points] regret_avg: 28.1453 | regret_pref: 26.0000 | reward_optimal: 42.4076 | reward_pref: 14.2623 | reward_npref: 1.1791
[     410 points] regret_avg: 28.4979 | regret_pref: 26.0000 | reward_optimal: 43.1675 | reward_pref: 14.6696 | reward_npref: 1.5058
[     415 points] regret_avg: 28.7102 | regret_pref: 26.0000 | reward_optimal: 43.4665 | reward_pref: 14.7563 | reward_npref: 1.2614
[     420 points] regret_avg: 29.0948 | regret_pref: 27.0000 | reward_optimal: 43.7574 | reward_pref: 14.6626 | reward_npref: 1.2801
[     425 points] regret_avg: 29.3189 | regret_pref: 28.0000 | reward_optimal: 44.1448 | reward_pref: 14.8258 | reward_npref: 1.4861
[     430 points] regret_avg: 29.3189 | regret_pref: 28.0000 | reward_optimal: 45.5468 | reward_pref: 16.2279 | reward_npref: 2.0676
[     435 points] regret_avg: 30.5571 | regret_pref: 28.0000 | reward_optimal: 47.3029 | reward_pref: 16.7457 | reward_npref: 2.5125
[     440 points] regret_avg: 30.7990 | regret_pref: 29.0000 | reward_optimal: 48.1134 | reward_pref: 17.3144 | reward_npref: 3.3230
[     445 points] regret_avg: 31.6972 | regret_pref: 29.0000 | reward_optimal: 50.5493 | reward_pref: 18.8521 | reward_npref: 4.4177
[     450 points] regret_avg: 32.9498 | regret_pref: 30.0000 | reward_optimal: 50.6985 | reward_pref: 17.7487 | reward_npref: 3.8493
[     455 points] regret_avg: 33.1697 | regret_pref: 31.0000 | reward_optimal: 51.0889 | reward_pref: 17.9192 | reward_npref: 4.0924
[     460 points] regret_avg: 34.5817 | regret_pref: 31.0000 | reward_optimal: 51.3013 | reward_pref: 16.7196 | reward_npref: 2.4380
[     465 points] regret_avg: 34.7259 | regret_pref: 31.0000 | reward_optimal: 51.5842 | reward_pref: 16.8583 | reward_npref: 2.5599
[     470 points] regret_avg: 35.4097 | regret_pref: 31.0000 | reward_optimal: 53.2055 | reward_pref: 17.7958 | reward_npref: 3.1271
[     475 points] regret_avg: 35.5339 | regret_pref: 31.0000 | reward_optimal: 53.4149 | reward_pref: 17.8810 | reward_npref: 3.2024
[     480 points] regret_avg: 36.0364 | regret_pref: 32.0000 | reward_optimal: 53.7881 | reward_pref: 17.7516 | reward_npref: 3.1531
[     485 points] regret_avg: 36.0364 | regret_pref: 32.0000 | reward_optimal: 54.0141 | reward_pref: 17.9776 | reward_npref: 3.3161
[     490 points] regret_avg: 36.4984 | regret_pref: 32.0000 | reward_optimal: 55.5374 | reward_pref: 19.0390 | reward_npref: 3.6964
[     495 points] regret_avg: 37.1115 | regret_pref: 33.0000 | reward_optimal: 56.3821 | reward_pref: 19.2706 | reward_npref: 4.2399
[     500 points] regret_avg: 37.3828 | regret_pref: 33.0000 | reward_optimal: 56.6006 | reward_pref: 19.2179 | reward_npref: 4.1476
[     505 points] regret_avg: 37.4354 | regret_pref: 33.0000 | reward_optimal: 57.4907 | reward_pref: 20.0553 | reward_npref: 4.7264
[     510 points] regret_avg: 38.1311 | regret_pref: 33.0000 | reward_optimal: 60.3032 | reward_pref: 22.1721 | reward_npref: 6.1518
[     515 points] regret_avg: 39.0242 | regret_pref: 33.0000 | reward_optimal: 62.7323 | reward_pref: 23.7081 | reward_npref: 7.1046
[     520 points] regret_avg: 40.0313 | regret_pref: 34.0000 | reward_optimal: 62.9231 | reward_pref: 22.8918 | reward_npref: 6.9112
[     525 points] regret_avg: 40.5756 | regret_pref: 35.0000 | reward_optimal: 63.0579 | reward_pref: 22.4823 | reward_npref: 6.7081
[     530 points] regret_avg: 40.7650 | regret_pref: 35.0000 | reward_optimal: 63.2657 | reward_pref: 22.5007 | reward_npref: 6.5464
[     535 points] regret_avg: 42.0577 | regret_pref: 35.0000 | reward_optimal: 63.4933 | reward_pref: 21.4356 | reward_npref: 4.8092
[     540 points] regret_avg: 42.0577 | regret_pref: 35.0000 | reward_optimal: 63.5228 | reward_pref: 21.4651 | reward_npref: 4.4675
[     545 points] regret_avg: 42.2768 | regret_pref: 35.0000 | reward_optimal: 63.9212 | reward_pref: 21.6444 | reward_npref: 4.2954
[     550 points] regret_avg: 42.3021 | regret_pref: 35.0000 | reward_optimal: 64.3619 | reward_pref: 22.0598 | reward_npref: 4.6608
[     555 points] regret_avg: 43.0587 | regret_pref: 35.0000 | reward_optimal: 64.5329 | reward_pref: 21.4742 | reward_npref: 2.9937
[     560 points] regret_avg: 43.8516 | regret_pref: 35.0000 | reward_optimal: 64.7400 | reward_pref: 20.8884 | reward_npref: 2.2645
[     565 points] regret_avg: 44.7753 | regret_pref: 35.0000 | reward_optimal: 67.7271 | reward_pref: 22.9519 | reward_npref: 3.4140
[     570 points] regret_avg: 45.0954 | regret_pref: 36.0000 | reward_optimal: 67.9267 | reward_pref: 22.8313 | reward_npref: 3.6136
[     575 points] regret_avg: 45.5569 | regret_pref: 36.0000 | reward_optimal: 68.1684 | reward_pref: 22.6115 | reward_npref: 2.6393
[     580 points] regret_avg: 45.8474 | regret_pref: 36.0000 | reward_optimal: 68.4819 | reward_pref: 22.6345 | reward_npref: 2.5774
[     585 points] regret_avg: 47.1252 | regret_pref: 36.0000 | reward_optimal: 68.6381 | reward_pref: 21.5129 | reward_npref: 0.8725
[     590 points] regret_avg: 47.6792 | regret_pref: 37.0000 | reward_optimal: 70.1714 | reward_pref: 22.4921 | reward_npref: 2.0349
[     595 points] regret_avg: 48.5373 | regret_pref: 37.0000 | reward_optimal: 71.7692 | reward_pref: 23.2319 | reward_npref: 2.4856
[     600 points] regret_avg: 49.4369 | regret_pref: 37.0000 | reward_optimal: 71.8726 | reward_pref: 22.4357 | reward_npref: 0.6073
[     605 points] regret_avg: 49.6086 | regret_pref: 37.0000 | reward_optimal: 72.2382 | reward_pref: 22.6296 | reward_npref: 0.7159
[     610 points] regret_avg: 49.8661 | regret_pref: 37.0000 | reward_optimal: 72.5330 | reward_pref: 22.6669 | reward_npref: -0.2855
[     615 points] regret_avg: 50.3746 | regret_pref: 38.0000 | reward_optimal: 72.8447 | reward_pref: 22.4700 | reward_npref: -0.2615
[     620 points] regret_avg: 50.5522 | regret_pref: 39.0000 | reward_optimal: 73.0159 | reward_pref: 22.4637 | reward_npref: -0.2115
[     625 points] regret_avg: 50.9668 | regret_pref: 40.0000 | reward_optimal: 73.4116 | reward_pref: 22.4448 | reward_npref: -0.2112
[     630 points] regret_avg: 51.8076 | regret_pref: 40.0000 | reward_optimal: 73.6346 | reward_pref: 21.8270 | reward_npref: -0.9802
[     635 points] regret_avg: 51.9474 | regret_pref: 40.0000 | reward_optimal: 74.7939 | reward_pref: 22.8464 | reward_npref: -0.3721
[     640 points] regret_avg: 51.9921 | regret_pref: 41.0000 | reward_optimal: 74.9589 | reward_pref: 22.9668 | reward_npref: -0.2342
[     645 points] regret_avg: 52.6037 | regret_pref: 41.0000 | reward_optimal: 75.0637 | reward_pref: 22.4600 | reward_npref: -1.3124
[     650 points] regret_avg: 53.2609 | regret_pref: 42.0000 | reward_optimal: 75.2027 | reward_pref: 21.9418 | reward_npref: -1.7629
[     655 points] regret_avg: 53.5834 | regret_pref: 43.0000 | reward_optimal: 75.4524 | reward_pref: 21.8690 | reward_npref: -1.7758
[     660 points] regret_avg: 54.6077 | regret_pref: 44.0000 | reward_optimal: 75.7027 | reward_pref: 21.0951 | reward_npref: -2.4737
[     665 points] regret_avg: 54.8698 | regret_pref: 44.0000 | reward_optimal: 75.9250 | reward_pref: 21.0552 | reward_npref: -2.6463
[     670 points] regret_avg: 55.6734 | regret_pref: 44.0000 | reward_optimal: 76.2322 | reward_pref: 20.5588 | reward_npref: -3.2065
[     675 points] regret_avg: 55.9805 | regret_pref: 44.0000 | reward_optimal: 76.8025 | reward_pref: 20.8220 | reward_npref: -2.9832
[     680 points] regret_avg: 55.9805 | regret_pref: 44.0000 | reward_optimal: 77.0242 | reward_pref: 21.0437 | reward_npref: -4.4587
[     685 points] regret_avg: 56.6886 | regret_pref: 44.0000 | reward_optimal: 77.0745 | reward_pref: 20.3859 | reward_npref: -6.2529
[     690 points] regret_avg: 56.9782 | regret_pref: 45.0000 | reward_optimal: 77.5119 | reward_pref: 20.5338 | reward_npref: -5.8667
[     695 points] regret_avg: 58.3454 | regret_pref: 45.0000 | reward_optimal: 80.6672 | reward_pref: 22.3217 | reward_npref: -4.6587
[     700 points] regret_avg: 58.7749 | regret_pref: 45.0000 | reward_optimal: 80.8785 | reward_pref: 22.1036 | reward_npref: -5.2775
[     705 points] regret_avg: 58.9228 | regret_pref: 45.0000 | reward_optimal: 81.0086 | reward_pref: 22.0858 | reward_npref: -5.5166
[     710 points] regret_avg: 60.6364 | regret_pref: 46.0000 | reward_optimal: 81.0945 | reward_pref: 20.4581 | reward_npref: -6.2400
[     715 points] regret_avg: 60.9367 | regret_pref: 46.0000 | reward_optimal: 81.2702 | reward_pref: 20.3335 | reward_npref: -7.3337
[     720 points] regret_avg: 62.2754 | regret_pref: 47.0000 | reward_optimal: 82.9751 | reward_pref: 20.6997 | reward_npref: -6.6498
[     725 points] regret_avg: 62.4305 | regret_pref: 48.0000 | reward_optimal: 83.3082 | reward_pref: 20.8777 | reward_npref: -6.4074
[     730 points] regret_avg: 63.6350 | regret_pref: 48.0000 | reward_optimal: 84.8817 | reward_pref: 21.2466 | reward_npref: -6.0976
[     735 points] regret_avg: 63.9633 | regret_pref: 49.0000 | reward_optimal: 85.1394 | reward_pref: 21.1761 | reward_npref: -6.0696
[     740 points] regret_avg: 65.4507 | regret_pref: 50.0000 | reward_optimal: 87.1975 | reward_pref: 21.7468 | reward_npref: -5.0181
[     745 points] regret_avg: 66.1410 | regret_pref: 51.0000 | reward_optimal: 88.1522 | reward_pref: 22.0112 | reward_npref: -4.1783
[     750 points] regret_avg: 67.5809 | regret_pref: 52.0000 | reward_optimal: 88.3154 | reward_pref: 20.7345 | reward_npref: -4.8863
[     755 points] regret_avg: 67.8384 | regret_pref: 52.0000 | reward_optimal: 88.6332 | reward_pref: 20.7948 | reward_npref: -5.0442
[     760 points] regret_avg: 68.8816 | regret_pref: 53.0000 | reward_optimal: 88.7930 | reward_pref: 19.9114 | reward_npref: -5.5586
[     765 points] regret_avg: 70.5199 | regret_pref: 54.0000 | reward_optimal: 88.9108 | reward_pref: 18.3909 | reward_npref: -6.8181
[     770 points] regret_avg: 70.6837 | regret_pref: 55.0000 | reward_optimal: 89.1886 | reward_pref: 18.5049 | reward_npref: -6.6949
[     775 points] regret_avg: 71.1316 | regret_pref: 56.0000 | reward_optimal: 90.1159 | reward_pref: 18.9843 | reward_npref: -6.1052
[     780 points] regret_avg: 71.8538 | regret_pref: 56.0000 | reward_optimal: 92.4676 | reward_pref: 20.6137 | reward_npref: -5.0458
[     785 points] regret_avg: 71.8538 | regret_pref: 56.0000 | reward_optimal: 92.7233 | reward_pref: 20.8695 | reward_npref: -5.0316
[     790 points] regret_avg: 72.0212 | regret_pref: 56.0000 | reward_optimal: 93.4222 | reward_pref: 21.4010 | reward_npref: -4.7026
[     795 points] regret_avg: 72.5062 | regret_pref: 56.0000 | reward_optimal: 93.7012 | reward_pref: 21.1950 | reward_npref: -4.9713
[     800 points] regret_avg: 72.8027 | regret_pref: 57.0000 | reward_optimal: 93.8137 | reward_pref: 21.0110 | reward_npref: -5.0099
[     805 points] regret_avg: 73.6084 | regret_pref: 57.0000 | reward_optimal: 94.0535 | reward_pref: 20.4451 | reward_npref: -5.9694
[     810 points] regret_avg: 74.0733 | regret_pref: 58.0000 | reward_optimal: 94.7081 | reward_pref: 20.6348 | reward_npref: -5.7379
[     815 points] regret_avg: 74.3887 | regret_pref: 59.0000 | reward_optimal: 95.2641 | reward_pref: 20.8753 | reward_npref: -5.3134
[     820 points] regret_avg: 74.7519 | regret_pref: 60.0000 | reward_optimal: 95.7930 | reward_pref: 21.0411 | reward_npref: -4.8471
[     825 points] regret_avg: 74.7519 | regret_pref: 60.0000 | reward_optimal: 96.1403 | reward_pref: 21.3885 | reward_npref: -4.8799
[     830 points] regret_avg: 74.9519 | regret_pref: 61.0000 | reward_optimal: 96.6563 | reward_pref: 21.7043 | reward_npref: -4.5112
[     835 points] regret_avg: 76.3793 | regret_pref: 61.0000 | reward_optimal: 98.7662 | reward_pref: 22.3869 | reward_npref: -4.2513
[     840 points] regret_avg: 77.6094 | regret_pref: 62.0000 | reward_optimal: 98.9743 | reward_pref: 21.3649 | reward_npref: -5.1085
[     845 points] regret_avg: 78.2337 | regret_pref: 62.0000 | reward_optimal: 99.1212 | reward_pref: 20.8875 | reward_npref: -5.8718
[     850 points] regret_avg: 78.9058 | regret_pref: 63.0000 | reward_optimal: 99.2318 | reward_pref: 20.3260 | reward_npref: -6.3269
[     855 points] regret_avg: 79.0883 | regret_pref: 64.0000 | reward_optimal: 99.8476 | reward_pref: 20.7593 | reward_npref: -5.7479
[     860 points] regret_avg: 79.3468 | regret_pref: 64.0000 | reward_optimal: 101.2680 | reward_pref: 21.9211 | reward_npref: -4.9264
[     865 points] regret_avg: 80.2331 | regret_pref: 65.0000 | reward_optimal: 101.3988 | reward_pref: 21.1657 | reward_npref: -5.3574
[     870 points] regret_avg: 81.3127 | regret_pref: 66.0000 | reward_optimal: 101.6763 | reward_pref: 20.3636 | reward_npref: -5.6703
[     875 points] regret_avg: 82.5155 | regret_pref: 67.0000 | reward_optimal: 103.5072 | reward_pref: 20.9917 | reward_npref: -3.8394
[     880 points] regret_avg: 83.7220 | regret_pref: 68.0000 | reward_optimal: 103.6966 | reward_pref: 19.9746 | reward_npref: -4.0877
[     885 points] regret_avg: 85.3288 | regret_pref: 69.0000 | reward_optimal: 103.7220 | reward_pref: 18.3932 | reward_npref: -4.8506
[     890 points] regret_avg: 86.0994 | regret_pref: 70.0000 | reward_optimal: 105.1286 | reward_pref: 19.0292 | reward_npref: -4.1306
[     895 points] regret_avg: 86.3171 | regret_pref: 71.0000 | reward_optimal: 105.3228 | reward_pref: 19.0057 | reward_npref: -4.1376
[     900 points] regret_avg: 87.1500 | regret_pref: 72.0000 | reward_optimal: 105.4320 | reward_pref: 18.2820 | reward_npref: -4.4821
[     905 points] regret_avg: 87.1500 | regret_pref: 72.0000 | reward_optimal: 105.4547 | reward_pref: 18.3047 | reward_npref: -5.3766
[     910 points] regret_avg: 88.3072 | regret_pref: 72.0000 | reward_optimal: 105.5932 | reward_pref: 17.2860 | reward_npref: -7.1697
[     915 points] regret_avg: 88.4641 | regret_pref: 72.0000 | reward_optimal: 105.9119 | reward_pref: 17.4477 | reward_npref: -7.1246
[     920 points] regret_avg: 88.8078 | regret_pref: 73.0000 | reward_optimal: 107.0428 | reward_pref: 18.2350 | reward_npref: -6.2689
[     925 points] regret_avg: 89.0091 | regret_pref: 73.0000 | reward_optimal: 108.1554 | reward_pref: 19.1463 | reward_npref: -5.4906
[     930 points] regret_avg: 89.1772 | regret_pref: 73.0000 | reward_optimal: 108.6240 | reward_pref: 19.4468 | reward_npref: -5.2759
[     935 points] regret_avg: 89.4512 | regret_pref: 73.0000 | reward_optimal: 109.2825 | reward_pref: 19.8313 | reward_npref: -5.0023
[     940 points] regret_avg: 91.6497 | regret_pref: 73.0000 | reward_optimal: 109.2990 | reward_pref: 17.6494 | reward_npref: -7.5531
[     945 points] regret_avg: 91.8830 | regret_pref: 73.0000 | reward_optimal: 110.5770 | reward_pref: 18.6940 | reward_npref: -6.8914
[     950 points] regret_avg: 91.8830 | regret_pref: 73.0000 | reward_optimal: 112.4032 | reward_pref: 20.5203 | reward_npref: -5.5118
[     955 points] regret_avg: 92.5277 | regret_pref: 74.0000 | reward_optimal: 112.5799 | reward_pref: 20.0522 | reward_npref: -5.5808
[     960 points] regret_avg: 92.7197 | regret_pref: 74.0000 | reward_optimal: 112.7331 | reward_pref: 20.0134 | reward_npref: -6.1674
[     965 points] regret_avg: 94.8391 | regret_pref: 75.0000 | reward_optimal: 115.2226 | reward_pref: 20.3835 | reward_npref: -5.3505
[     970 points] regret_avg: 94.8391 | regret_pref: 75.0000 | reward_optimal: 115.3044 | reward_pref: 20.4653 | reward_npref: -6.6544
[     975 points] regret_avg: 95.2834 | regret_pref: 76.0000 | reward_optimal: 115.4456 | reward_pref: 20.1622 | reward_npref: -6.6319
[     980 points] regret_avg: 96.2857 | regret_pref: 77.0000 | reward_optimal: 115.5405 | reward_pref: 19.2548 | reward_npref: -7.3231
