[       5 points] regret_avg: 0.1987 | regret_pref: 0.0000 | reward_optimal: 0.4104 | reward_pref: 0.2117 | reward_npref: 0.0859
[     135 points] regret_avg: 9.4676 | regret_pref: 11.0000 | reward_optimal: 11.0899 | reward_pref: 1.6223 | reward_npref: 1.1583
[     140 points] regret_avg: 9.9295 | regret_pref: 12.0000 | reward_optimal: 11.6802 | reward_pref: 1.7507 | reward_npref: 1.2877
[     145 points] regret_avg: 10.9414 | regret_pref: 13.0000 | reward_optimal: 12.0994 | reward_pref: 1.1580 | reward_npref: 0.9891
[     150 points] regret_avg: 11.5609 | regret_pref: 14.0000 | reward_optimal: 12.4644 | reward_pref: 0.9035 | reward_npref: 1.0091
[     155 points] regret_avg: 12.0770 | regret_pref: 15.0000 | reward_optimal: 12.8516 | reward_pref: 0.7747 | reward_npref: 0.9075
[     160 points] regret_avg: 12.1488 | regret_pref: 15.0000 | reward_optimal: 13.1795 | reward_pref: 1.0308 | reward_npref: 1.0977
[     165 points] regret_avg: 12.7037 | regret_pref: 16.0000 | reward_optimal: 13.6442 | reward_pref: 0.9406 | reward_npref: 1.1033
[     170 points] regret_avg: 12.8683 | regret_pref: 17.0000 | reward_optimal: 13.8758 | reward_pref: 1.0075 | reward_npref: 1.1770
[     175 points] regret_avg: 13.5390 | regret_pref: 18.0000 | reward_optimal: 14.2747 | reward_pref: 0.7358 | reward_npref: 1.3341
[     180 points] regret_avg: 13.8396 | regret_pref: 18.0000 | reward_optimal: 14.7099 | reward_pref: 0.8702 | reward_npref: 1.3472
[     185 points] regret_avg: 14.3815 | regret_pref: 18.0000 | reward_optimal: 15.1534 | reward_pref: 0.7719 | reward_npref: 1.2208
[     190 points] regret_avg: 14.4487 | regret_pref: 18.0000 | reward_optimal: 15.7308 | reward_pref: 1.2821 | reward_npref: 1.6320
[     195 points] regret_avg: 14.8343 | regret_pref: 18.0000 | reward_optimal: 16.0616 | reward_pref: 1.2273 | reward_npref: 1.2776
[     200 points] regret_avg: 15.2341 | regret_pref: 18.0000 | reward_optimal: 16.4965 | reward_pref: 1.2624 | reward_npref: 1.2140
[     205 points] regret_avg: 15.8406 | regret_pref: 19.0000 | reward_optimal: 16.8018 | reward_pref: 0.9612 | reward_npref: 1.0941
[     210 points] regret_avg: 16.3164 | regret_pref: 20.0000 | reward_optimal: 17.7088 | reward_pref: 1.3924 | reward_npref: 1.9469
[     215 points] regret_avg: 16.8681 | regret_pref: 21.0000 | reward_optimal: 18.0732 | reward_pref: 1.2051 | reward_npref: 1.9752
[     220 points] regret_avg: 17.3334 | regret_pref: 22.0000 | reward_optimal: 18.3506 | reward_pref: 1.0172 | reward_npref: 1.8566
[     225 points] regret_avg: 17.6186 | regret_pref: 22.0000 | reward_optimal: 18.5075 | reward_pref: 0.8889 | reward_npref: 1.2001
[     230 points] regret_avg: 18.4268 | regret_pref: 22.0000 | reward_optimal: 18.7498 | reward_pref: 0.3230 | reward_npref: 0.5909
[     235 points] regret_avg: 18.6840 | regret_pref: 22.0000 | reward_optimal: 19.2135 | reward_pref: 0.5295 | reward_npref: 0.6435
[     240 points] regret_avg: 19.0763 | regret_pref: 22.0000 | reward_optimal: 19.5775 | reward_pref: 0.5012 | reward_npref: 0.5201
[     245 points] regret_avg: 19.1748 | regret_pref: 22.0000 | reward_optimal: 20.0063 | reward_pref: 0.8315 | reward_npref: 0.6972
[     250 points] regret_avg: 19.3701 | regret_pref: 23.0000 | reward_optimal: 20.3158 | reward_pref: 0.9457 | reward_npref: 0.8508
[     255 points] regret_avg: 19.5158 | regret_pref: 23.0000 | reward_optimal: 20.7117 | reward_pref: 1.1959 | reward_npref: 1.0512
[     260 points] regret_avg: 20.0771 | regret_pref: 24.0000 | reward_optimal: 21.2186 | reward_pref: 1.1415 | reward_npref: 1.1803
[     265 points] regret_avg: 20.3152 | regret_pref: 25.0000 | reward_optimal: 21.8863 | reward_pref: 1.5711 | reward_npref: 1.6213
[     270 points] regret_avg: 20.6812 | regret_pref: 26.0000 | reward_optimal: 22.2055 | reward_pref: 1.5244 | reward_npref: 1.9405
[     275 points] regret_avg: 21.4605 | regret_pref: 27.0000 | reward_optimal: 22.6914 | reward_pref: 1.2308 | reward_npref: 1.6712
[     280 points] regret_avg: 22.0339 | regret_pref: 28.0000 | reward_optimal: 23.0261 | reward_pref: 0.9921 | reward_npref: 1.6714
[     285 points] regret_avg: 22.3948 | regret_pref: 28.0000 | reward_optimal: 23.4843 | reward_pref: 1.0895 | reward_npref: 1.5651
[     290 points] regret_avg: 22.7340 | regret_pref: 28.0000 | reward_optimal: 23.7949 | reward_pref: 1.0609 | reward_npref: 1.4516
[     295 points] regret_avg: 22.8277 | regret_pref: 28.0000 | reward_optimal: 24.0839 | reward_pref: 1.2562 | reward_npref: 1.6194
[     300 points] regret_avg: 22.9503 | regret_pref: 29.0000 | reward_optimal: 24.4550 | reward_pref: 1.5047 | reward_npref: 1.9487
[     305 points] regret_avg: 23.0063 | regret_pref: 29.0000 | reward_optimal: 25.3946 | reward_pref: 2.3883 | reward_npref: 2.4505
[     310 points] regret_avg: 23.4154 | regret_pref: 29.0000 | reward_optimal: 25.8501 | reward_pref: 2.4346 | reward_npref: 2.2528
[     315 points] regret_avg: 23.8916 | regret_pref: 29.0000 | reward_optimal: 26.2455 | reward_pref: 2.3539 | reward_npref: 2.0838
[     320 points] regret_avg: 24.5054 | regret_pref: 30.0000 | reward_optimal: 26.6305 | reward_pref: 2.1251 | reward_npref: 2.0847
[     325 points] regret_avg: 25.1737 | regret_pref: 31.0000 | reward_optimal: 27.0201 | reward_pref: 1.8464 | reward_npref: 1.9624
[     330 points] regret_avg: 25.5242 | regret_pref: 31.0000 | reward_optimal: 27.4085 | reward_pref: 1.8844 | reward_npref: 1.9955
[     335 points] regret_avg: 25.8595 | regret_pref: 32.0000 | reward_optimal: 27.8901 | reward_pref: 2.0306 | reward_npref: 2.1555
[     340 points] regret_avg: 26.1477 | regret_pref: 33.0000 | reward_optimal: 28.4066 | reward_pref: 2.2589 | reward_npref: 2.5191
[     345 points] regret_avg: 26.1477 | regret_pref: 33.0000 | reward_optimal: 28.5840 | reward_pref: 2.4364 | reward_npref: 2.2173
[     350 points] regret_avg: 26.3776 | regret_pref: 33.0000 | reward_optimal: 29.0107 | reward_pref: 2.6331 | reward_npref: 2.3850
[     355 points] regret_avg: 26.5949 | regret_pref: 33.0000 | reward_optimal: 29.4552 | reward_pref: 2.8603 | reward_npref: 2.4666
[     360 points] regret_avg: 27.0684 | regret_pref: 33.0000 | reward_optimal: 29.8754 | reward_pref: 2.8070 | reward_npref: 2.3451
[     365 points] regret_avg: 27.3128 | regret_pref: 34.0000 | reward_optimal: 30.2348 | reward_pref: 2.9220 | reward_npref: 2.4615
[     370 points] regret_avg: 27.6673 | regret_pref: 35.0000 | reward_optimal: 30.5853 | reward_pref: 2.9179 | reward_npref: 2.8119
[     375 points] regret_avg: 28.6154 | regret_pref: 36.0000 | reward_optimal: 30.9434 | reward_pref: 2.3280 | reward_npref: 2.3520
[     380 points] regret_avg: 28.7771 | regret_pref: 36.0000 | reward_optimal: 31.2706 | reward_pref: 2.4935 | reward_npref: 2.3933
[     385 points] regret_avg: 29.0033 | regret_pref: 37.0000 | reward_optimal: 31.6291 | reward_pref: 2.6258 | reward_npref: 2.5586
[     390 points] regret_avg: 29.5003 | regret_pref: 37.0000 | reward_optimal: 32.0155 | reward_pref: 2.5153 | reward_npref: 2.4373
[     395 points] regret_avg: 29.7877 | regret_pref: 37.0000 | reward_optimal: 32.4531 | reward_pref: 2.6654 | reward_npref: 2.4931
[     400 points] regret_avg: 30.1294 | regret_pref: 37.0000 | reward_optimal: 32.8332 | reward_pref: 2.7038 | reward_npref: 2.4010
[     405 points] regret_avg: 30.3226 | regret_pref: 38.0000 | reward_optimal: 33.0996 | reward_pref: 2.7770 | reward_npref: 2.4783
[     410 points] regret_avg: 30.7664 | regret_pref: 38.0000 | reward_optimal: 33.5942 | reward_pref: 2.8279 | reward_npref: 2.5157
[     415 points] regret_avg: 31.2312 | regret_pref: 39.0000 | reward_optimal: 33.8190 | reward_pref: 2.5878 | reward_npref: 2.4601
[     420 points] regret_avg: 32.2040 | regret_pref: 40.0000 | reward_optimal: 34.2826 | reward_pref: 2.0787 | reward_npref: 2.4494
[     425 points] regret_avg: 32.4037 | regret_pref: 41.0000 | reward_optimal: 34.7396 | reward_pref: 2.3359 | reward_npref: 2.7467
[     430 points] regret_avg: 32.6188 | regret_pref: 41.0000 | reward_optimal: 35.2550 | reward_pref: 2.6362 | reward_npref: 3.0078
[     435 points] regret_avg: 33.0193 | regret_pref: 42.0000 | reward_optimal: 35.6094 | reward_pref: 2.5902 | reward_npref: 3.1123
[     440 points] regret_avg: 33.1760 | regret_pref: 43.0000 | reward_optimal: 36.1823 | reward_pref: 3.0063 | reward_npref: 3.5899
[     445 points] regret_avg: 33.7367 | regret_pref: 44.0000 | reward_optimal: 36.6987 | reward_pref: 2.9620 | reward_npref: 3.5821
[     450 points] regret_avg: 34.3741 | regret_pref: 45.0000 | reward_optimal: 37.1279 | reward_pref: 2.7539 | reward_npref: 3.4598
[     455 points] regret_avg: 34.5868 | regret_pref: 45.0000 | reward_optimal: 37.4768 | reward_pref: 2.8900 | reward_npref: 3.5883
[     460 points] regret_avg: 34.8898 | regret_pref: 46.0000 | reward_optimal: 37.9398 | reward_pref: 3.0500 | reward_npref: 3.7960
[     465 points] regret_avg: 35.1467 | regret_pref: 47.0000 | reward_optimal: 38.4388 | reward_pref: 3.2921 | reward_npref: 4.2874
[     470 points] regret_avg: 35.3590 | regret_pref: 47.0000 | reward_optimal: 39.1646 | reward_pref: 3.8056 | reward_npref: 4.6786
[     475 points] regret_avg: 35.7556 | regret_pref: 48.0000 | reward_optimal: 39.8085 | reward_pref: 4.0529 | reward_npref: 5.2121
[     480 points] regret_avg: 36.0401 | regret_pref: 48.0000 | reward_optimal: 40.5973 | reward_pref: 4.5572 | reward_npref: 5.4467
[     485 points] regret_avg: 36.8796 | regret_pref: 49.0000 | reward_optimal: 40.8802 | reward_pref: 4.0006 | reward_npref: 5.3987
[     490 points] regret_avg: 37.2201 | regret_pref: 49.0000 | reward_optimal: 41.3117 | reward_pref: 4.0916 | reward_npref: 5.1101
[     495 points] regret_avg: 37.7178 | regret_pref: 49.0000 | reward_optimal: 41.5520 | reward_pref: 3.8342 | reward_npref: 4.6568
[     500 points] regret_avg: 37.8955 | regret_pref: 49.0000 | reward_optimal: 41.9599 | reward_pref: 4.0644 | reward_npref: 4.8576
[     505 points] regret_avg: 38.1778 | regret_pref: 50.0000 | reward_optimal: 42.5585 | reward_pref: 4.3807 | reward_npref: 5.4562
[     510 points] regret_avg: 38.5381 | regret_pref: 51.0000 | reward_optimal: 42.8759 | reward_pref: 4.3378 | reward_npref: 5.4579
[     515 points] regret_avg: 39.1035 | regret_pref: 52.0000 | reward_optimal: 43.3032 | reward_pref: 4.1997 | reward_npref: 5.3873
[     520 points] regret_avg: 39.4259 | regret_pref: 53.0000 | reward_optimal: 44.3699 | reward_pref: 4.9440 | reward_npref: 6.2600
[     525 points] regret_avg: 39.5881 | regret_pref: 54.0000 | reward_optimal: 44.7343 | reward_pref: 5.1462 | reward_npref: 6.4720
[     530 points] regret_avg: 39.9739 | regret_pref: 54.0000 | reward_optimal: 45.2114 | reward_pref: 5.2375 | reward_npref: 6.5519
[     535 points] regret_avg: 40.1455 | regret_pref: 54.0000 | reward_optimal: 45.6120 | reward_pref: 5.4664 | reward_npref: 6.7000
[     540 points] regret_avg: 40.7207 | regret_pref: 54.0000 | reward_optimal: 45.8568 | reward_pref: 5.1361 | reward_npref: 5.8662
[     545 points] regret_avg: 40.8349 | regret_pref: 54.0000 | reward_optimal: 46.8071 | reward_pref: 5.9722 | reward_npref: 6.6455
[     550 points] regret_avg: 41.1014 | regret_pref: 55.0000 | reward_optimal: 47.1707 | reward_pref: 6.0693 | reward_npref: 6.8369
[     555 points] regret_avg: 41.7302 | regret_pref: 56.0000 | reward_optimal: 47.5457 | reward_pref: 5.8155 | reward_npref: 6.6220
[     560 points] regret_avg: 41.7302 | regret_pref: 56.0000 | reward_optimal: 47.8899 | reward_pref: 6.1597 | reward_npref: 6.3413
[     565 points] regret_avg: 42.3623 | regret_pref: 57.0000 | reward_optimal: 48.2785 | reward_pref: 5.9162 | reward_npref: 6.2710
[     570 points] regret_avg: 42.3623 | regret_pref: 57.0000 | reward_optimal: 48.8312 | reward_pref: 6.4690 | reward_npref: 6.3742
[     575 points] regret_avg: 42.7028 | regret_pref: 58.0000 | reward_optimal: 49.4098 | reward_pref: 6.7070 | reward_npref: 6.6733
[     580 points] regret_avg: 42.9479 | regret_pref: 59.0000 | reward_optimal: 49.8102 | reward_pref: 6.8624 | reward_npref: 6.8883
[     585 points] regret_avg: 43.0457 | regret_pref: 59.0000 | reward_optimal: 50.3865 | reward_pref: 7.3408 | reward_npref: 7.1853
[     590 points] regret_avg: 43.2794 | regret_pref: 59.0000 | reward_optimal: 50.7484 | reward_pref: 7.4690 | reward_npref: 7.0890
[     595 points] regret_avg: 43.5808 | regret_pref: 60.0000 | reward_optimal: 51.2583 | reward_pref: 7.6775 | reward_npref: 7.3764
[     600 points] regret_avg: 44.2827 | regret_pref: 61.0000 | reward_optimal: 51.5919 | reward_pref: 7.3092 | reward_npref: 7.1310
[     605 points] regret_avg: 44.8605 | regret_pref: 62.0000 | reward_optimal: 51.9380 | reward_pref: 7.0775 | reward_npref: 7.1881
[     610 points] regret_avg: 45.2289 | regret_pref: 62.0000 | reward_optimal: 52.2518 | reward_pref: 7.0229 | reward_npref: 6.6423
[     615 points] regret_avg: 45.4607 | regret_pref: 63.0000 | reward_optimal: 52.6146 | reward_pref: 7.1538 | reward_npref: 6.8358
[     620 points] regret_avg: 45.6724 | regret_pref: 63.0000 | reward_optimal: 52.8420 | reward_pref: 7.1697 | reward_npref: 6.7897
[     625 points] regret_avg: 46.0278 | regret_pref: 64.0000 | reward_optimal: 53.2184 | reward_pref: 7.1906 | reward_npref: 6.8849
[     630 points] regret_avg: 46.4761 | regret_pref: 64.0000 | reward_optimal: 53.7925 | reward_pref: 7.3164 | reward_npref: 6.9982
[     635 points] regret_avg: 46.6945 | regret_pref: 65.0000 | reward_optimal: 54.3533 | reward_pref: 7.6588 | reward_npref: 7.5590
[     640 points] regret_avg: 46.9549 | regret_pref: 66.0000 | reward_optimal: 54.6721 | reward_pref: 7.7172 | reward_npref: 7.6677
[     645 points] regret_avg: 47.1179 | regret_pref: 67.0000 | reward_optimal: 55.0962 | reward_pref: 7.9783 | reward_npref: 7.9508
[     650 points] regret_avg: 47.6591 | regret_pref: 68.0000 | reward_optimal: 55.4100 | reward_pref: 7.7509 | reward_npref: 7.7574
[     655 points] regret_avg: 48.4362 | regret_pref: 69.0000 | reward_optimal: 55.6950 | reward_pref: 7.2588 | reward_npref: 7.8115
[     660 points] regret_avg: 48.6870 | regret_pref: 69.0000 | reward_optimal: 55.9915 | reward_pref: 7.3045 | reward_npref: 7.7889
[     665 points] regret_avg: 49.7156 | regret_pref: 70.0000 | reward_optimal: 56.2953 | reward_pref: 6.5797 | reward_npref: 8.0926
[     670 points] regret_avg: 49.9215 | regret_pref: 70.0000 | reward_optimal: 56.6765 | reward_pref: 6.7550 | reward_npref: 8.2267
[     675 points] regret_avg: 49.9886 | regret_pref: 71.0000 | reward_optimal: 56.9799 | reward_pref: 6.9913 | reward_npref: 8.5301
[     680 points] regret_avg: 50.3390 | regret_pref: 71.0000 | reward_optimal: 57.4173 | reward_pref: 7.0783 | reward_npref: 8.6147
[     685 points] regret_avg: 50.6718 | regret_pref: 71.0000 | reward_optimal: 57.8492 | reward_pref: 7.1775 | reward_npref: 8.7129
[     690 points] regret_avg: 51.0342 | regret_pref: 72.0000 | reward_optimal: 58.2521 | reward_pref: 7.2179 | reward_npref: 8.7965
[     695 points] regret_avg: 52.0266 | regret_pref: 73.0000 | reward_optimal: 58.6792 | reward_pref: 6.6526 | reward_npref: 8.4455
[     700 points] regret_avg: 52.7747 | regret_pref: 74.0000 | reward_optimal: 59.0371 | reward_pref: 6.2624 | reward_npref: 8.2996
[     705 points] regret_avg: 53.1455 | regret_pref: 75.0000 | reward_optimal: 59.4093 | reward_pref: 6.2638 | reward_npref: 8.4194
[     710 points] regret_avg: 53.3008 | regret_pref: 76.0000 | reward_optimal: 59.8667 | reward_pref: 6.5659 | reward_npref: 8.8769
[     715 points] regret_avg: 53.6784 | regret_pref: 76.0000 | reward_optimal: 60.2523 | reward_pref: 6.5739 | reward_npref: 8.8614
[     720 points] regret_avg: 53.6784 | regret_pref: 76.0000 | reward_optimal: 60.5256 | reward_pref: 6.8472 | reward_npref: 8.9415
[     725 points] regret_avg: 54.1426 | regret_pref: 76.0000 | reward_optimal: 60.8149 | reward_pref: 6.6723 | reward_npref: 8.7069
[     730 points] regret_avg: 54.3142 | regret_pref: 77.0000 | reward_optimal: 61.0795 | reward_pref: 6.7652 | reward_npref: 8.8081
[     735 points] regret_avg: 54.4855 | regret_pref: 77.0000 | reward_optimal: 61.3561 | reward_pref: 6.8706 | reward_npref: 8.9037
[     740 points] regret_avg: 54.8642 | regret_pref: 78.0000 | reward_optimal: 62.1674 | reward_pref: 7.3033 | reward_npref: 9.5227
[     745 points] regret_avg: 55.0695 | regret_pref: 78.0000 | reward_optimal: 62.5160 | reward_pref: 7.4465 | reward_npref: 9.4929
[     750 points] regret_avg: 55.4745 | regret_pref: 79.0000 | reward_optimal: 62.8247 | reward_pref: 7.3503 | reward_npref: 9.6166
[     755 points] regret_avg: 55.8879 | regret_pref: 79.0000 | reward_optimal: 63.2584 | reward_pref: 7.3704 | reward_npref: 9.4855
[     760 points] regret_avg: 56.4459 | regret_pref: 79.0000 | reward_optimal: 63.5171 | reward_pref: 7.0712 | reward_npref: 9.1400
[     765 points] regret_avg: 56.6857 | regret_pref: 80.0000 | reward_optimal: 64.0780 | reward_pref: 7.3923 | reward_npref: 9.4951
[     770 points] regret_avg: 57.2550 | regret_pref: 81.0000 | reward_optimal: 64.9185 | reward_pref: 7.6635 | reward_npref: 9.9484
[     775 points] regret_avg: 57.4206 | regret_pref: 81.0000 | reward_optimal: 65.2519 | reward_pref: 7.8313 | reward_npref: 10.1070
[     780 points] regret_avg: 57.6361 | regret_pref: 81.0000 | reward_optimal: 65.6276 | reward_pref: 7.9915 | reward_npref: 10.2442
[     785 points] regret_avg: 57.6361 | regret_pref: 81.0000 | reward_optimal: 66.3458 | reward_pref: 8.7098 | reward_npref: 10.9205
[     790 points] regret_avg: 57.9168 | regret_pref: 81.0000 | reward_optimal: 66.8608 | reward_pref: 8.9440 | reward_npref: 11.1421
[     795 points] regret_avg: 58.1257 | regret_pref: 81.0000 | reward_optimal: 67.7441 | reward_pref: 9.6183 | reward_npref: 11.7140
[     800 points] regret_avg: 58.4625 | regret_pref: 81.0000 | reward_optimal: 68.0825 | reward_pref: 9.6199 | reward_npref: 11.6939
[     805 points] regret_avg: 58.8649 | regret_pref: 82.0000 | reward_optimal: 68.5555 | reward_pref: 9.6906 | reward_npref: 11.7650
[     810 points] regret_avg: 59.2136 | regret_pref: 83.0000 | reward_optimal: 69.1073 | reward_pref: 9.8936 | reward_npref: 11.9914
[     815 points] regret_avg: 59.4095 | regret_pref: 83.0000 | reward_optimal: 69.4868 | reward_pref: 10.0773 | reward_npref: 12.1311
[     820 points] regret_avg: 59.7462 | regret_pref: 83.0000 | reward_optimal: 69.8789 | reward_pref: 10.1328 | reward_npref: 12.1302
[     825 points] regret_avg: 60.2988 | regret_pref: 83.0000 | reward_optimal: 70.1945 | reward_pref: 9.8957 | reward_npref: 11.7917
[     830 points] regret_avg: 60.7172 | regret_pref: 84.0000 | reward_optimal: 70.6003 | reward_pref: 9.8831 | reward_npref: 11.9149
[     835 points] regret_avg: 61.0504 | regret_pref: 85.0000 | reward_optimal: 71.2567 | reward_pref: 10.2063 | reward_npref: 12.3078
[     840 points] regret_avg: 61.4587 | regret_pref: 86.0000 | reward_optimal: 71.5537 | reward_pref: 10.0950 | reward_npref: 12.3061
[     845 points] regret_avg: 61.6956 | regret_pref: 87.0000 | reward_optimal: 72.1666 | reward_pref: 10.4710 | reward_npref: 12.9190
[     850 points] regret_avg: 61.8671 | regret_pref: 87.0000 | reward_optimal: 72.5563 | reward_pref: 10.6892 | reward_npref: 13.0748
[     855 points] regret_avg: 61.8671 | regret_pref: 87.0000 | reward_optimal: 72.9027 | reward_pref: 11.0356 | reward_npref: 13.2352
[     860 points] regret_avg: 61.8671 | regret_pref: 87.0000 | reward_optimal: 73.2805 | reward_pref: 11.4134 | reward_npref: 13.3173
[     865 points] regret_avg: 62.4284 | regret_pref: 88.0000 | reward_optimal: 73.7517 | reward_pref: 11.3234 | reward_npref: 13.3011
[     870 points] regret_avg: 62.5937 | regret_pref: 89.0000 | reward_optimal: 74.0604 | reward_pref: 11.4667 | reward_npref: 13.4879
[     875 points] regret_avg: 62.8194 | regret_pref: 89.0000 | reward_optimal: 74.7184 | reward_pref: 11.8989 | reward_npref: 13.8537
[     880 points] regret_avg: 63.0256 | regret_pref: 90.0000 | reward_optimal: 74.8936 | reward_pref: 11.8680 | reward_npref: 14.0290
[     885 points] regret_avg: 63.2190 | regret_pref: 91.0000 | reward_optimal: 75.4050 | reward_pref: 12.1860 | reward_npref: 14.4831
[     890 points] regret_avg: 63.2190 | regret_pref: 91.0000 | reward_optimal: 75.8420 | reward_pref: 12.6231 | reward_npref: 14.5856
[     895 points] regret_avg: 64.1652 | regret_pref: 92.0000 | reward_optimal: 75.8671 | reward_pref: 11.7019 | reward_npref: 14.2478
[     900 points] regret_avg: 64.9704 | regret_pref: 92.0000 | reward_optimal: 76.0990 | reward_pref: 11.1286 | reward_npref: 13.5615
[     905 points] regret_avg: 65.3540 | regret_pref: 92.0000 | reward_optimal: 76.5161 | reward_pref: 11.1621 | reward_npref: 13.5704
[     910 points] regret_avg: 65.3540 | regret_pref: 92.0000 | reward_optimal: 76.9485 | reward_pref: 11.5945 | reward_npref: 13.7514
[     915 points] regret_avg: 65.4782 | regret_pref: 93.0000 | reward_optimal: 77.1013 | reward_pref: 11.6230 | reward_npref: 13.7821
[     920 points] regret_avg: 65.8012 | regret_pref: 93.0000 | reward_optimal: 77.5066 | reward_pref: 11.7054 | reward_npref: 13.8461
[     925 points] regret_avg: 66.1110 | regret_pref: 93.0000 | reward_optimal: 78.0239 | reward_pref: 11.9128 | reward_npref: 14.0278
[     930 points] regret_avg: 66.6419 | regret_pref: 94.0000 | reward_optimal: 78.4089 | reward_pref: 11.7670 | reward_npref: 13.9022
[     935 points] regret_avg: 66.7416 | regret_pref: 94.0000 | reward_optimal: 78.8642 | reward_pref: 12.1226 | reward_npref: 14.1503
[     940 points] regret_avg: 67.1619 | regret_pref: 95.0000 | reward_optimal: 79.1184 | reward_pref: 11.9565 | reward_npref: 14.4046
[     945 points] regret_avg: 68.0000 | regret_pref: 96.0000 | reward_optimal: 79.3970 | reward_pref: 11.3970 | reward_npref: 14.3670
[     950 points] regret_avg: 68.1607 | regret_pref: 96.0000 | reward_optimal: 79.7294 | reward_pref: 11.5687 | reward_npref: 14.5121
[     955 points] regret_avg: 68.8079 | regret_pref: 97.0000 | reward_optimal: 80.6239 | reward_pref: 11.8160 | reward_npref: 15.2460
[     960 points] regret_avg: 69.0758 | regret_pref: 98.0000 | reward_optimal: 80.9724 | reward_pref: 11.8965 | reward_npref: 15.5945
[     965 points] regret_avg: 69.6105 | regret_pref: 98.0000 | reward_optimal: 81.4559 | reward_pref: 11.8455 | reward_npref: 15.4473
[     970 points] regret_avg: 69.9992 | regret_pref: 98.0000 | reward_optimal: 81.6821 | reward_pref: 11.6829 | reward_npref: 14.8914
[     975 points] regret_avg: 70.5478 | regret_pref: 99.0000 | reward_optimal: 82.0881 | reward_pref: 11.5403 | reward_npref: 14.9236
[     980 points] regret_avg: 71.2047 | regret_pref: 100.0000 | reward_optimal: 82.4808 | reward_pref: 11.2761 | reward_npref: 14.7457
