[       5 points] regret_avg: 0.7084 | regret_pref: 0.0000 | reward_optimal: 0.1625 | reward_pref: -0.5458 | reward_npref: -4.9685
[     140 points] regret_avg: 69.4475 | regret_pref: 9.0000 | reward_optimal: 78.0383 | reward_pref: 8.5908 | reward_npref: -30.0748
[     145 points] regret_avg: 76.7805 | regret_pref: 10.0000 | reward_optimal: 78.3376 | reward_pref: 1.5570 | reward_npref: -33.9749
[     150 points] regret_avg: 81.1293 | regret_pref: 11.0000 | reward_optimal: 78.3831 | reward_pref: -2.7463 | reward_npref: -35.4189
[     155 points] regret_avg: 81.8046 | regret_pref: 11.0000 | reward_optimal: 83.8890 | reward_pref: 2.0844 | reward_npref: -31.2612
[     160 points] regret_avg: 84.0328 | regret_pref: 11.0000 | reward_optimal: 92.9003 | reward_pref: 8.8675 | reward_npref: -26.6922
[     165 points] regret_avg: 84.8190 | regret_pref: 11.0000 | reward_optimal: 99.3127 | reward_pref: 14.4937 | reward_npref: -23.7809
[     170 points] regret_avg: 85.3717 | regret_pref: 11.0000 | reward_optimal: 99.6099 | reward_pref: 14.2382 | reward_npref: -24.1593
[     175 points] regret_avg: 85.9220 | regret_pref: 11.0000 | reward_optimal: 101.5210 | reward_pref: 15.5990 | reward_npref: -23.4390
[     180 points] regret_avg: 87.0938 | regret_pref: 11.0000 | reward_optimal: 101.6589 | reward_pref: 14.5651 | reward_npref: -27.0232
[     185 points] regret_avg: 95.1546 | regret_pref: 11.0000 | reward_optimal: 101.5888 | reward_pref: 6.4342 | reward_npref: -36.5250
[     190 points] regret_avg: 96.7404 | regret_pref: 11.0000 | reward_optimal: 114.3561 | reward_pref: 17.6157 | reward_npref: -27.7185
[     195 points] regret_avg: 100.4096 | regret_pref: 11.0000 | reward_optimal: 114.1183 | reward_pref: 13.7087 | reward_npref: -39.7417
[     200 points] regret_avg: 103.5225 | regret_pref: 11.0000 | reward_optimal: 114.0512 | reward_pref: 10.5287 | reward_npref: -46.2794
[     205 points] regret_avg: 106.1804 | regret_pref: 12.0000 | reward_optimal: 114.2626 | reward_pref: 8.0822 | reward_npref: -47.5709
[     210 points] regret_avg: 114.6327 | regret_pref: 13.0000 | reward_optimal: 129.3578 | reward_pref: 14.7251 | reward_npref: -33.4165
[     215 points] regret_avg: 119.0359 | regret_pref: 14.0000 | reward_optimal: 129.1794 | reward_pref: 10.1435 | reward_npref: -35.2477
[     220 points] regret_avg: 120.1267 | regret_pref: 15.0000 | reward_optimal: 129.4755 | reward_pref: 9.3488 | reward_npref: -35.8145
[     225 points] regret_avg: 123.2180 | regret_pref: 15.0000 | reward_optimal: 128.7222 | reward_pref: 5.5042 | reward_npref: -50.4249
[     230 points] regret_avg: 126.6859 | regret_pref: 15.0000 | reward_optimal: 129.0799 | reward_pref: 2.3940 | reward_npref: -53.7630
[     235 points] regret_avg: 127.2266 | regret_pref: 15.0000 | reward_optimal: 129.5129 | reward_pref: 2.2863 | reward_npref: -54.4653
[     240 points] regret_avg: 131.5531 | regret_pref: 15.0000 | reward_optimal: 129.6977 | reward_pref: -1.8553 | reward_npref: -62.3062
[     245 points] regret_avg: 131.7553 | regret_pref: 15.0000 | reward_optimal: 130.5437 | reward_pref: -1.2116 | reward_npref: -61.9962
[     250 points] regret_avg: 133.1990 | regret_pref: 16.0000 | reward_optimal: 132.9837 | reward_pref: -0.2153 | reward_npref: -60.1455
[     255 points] regret_avg: 136.9496 | regret_pref: 16.0000 | reward_optimal: 141.6496 | reward_pref: 4.7000 | reward_npref: -56.8189
[     260 points] regret_avg: 138.0310 | regret_pref: 17.0000 | reward_optimal: 142.5485 | reward_pref: 4.5174 | reward_npref: -56.6192
[     265 points] regret_avg: 143.9929 | regret_pref: 18.0000 | reward_optimal: 149.5741 | reward_pref: 5.5812 | reward_npref: -52.1899
[     270 points] regret_avg: 144.1838 | regret_pref: 18.0000 | reward_optimal: 151.1696 | reward_pref: 6.9858 | reward_npref: -51.5808
[     275 points] regret_avg: 145.0291 | regret_pref: 19.0000 | reward_optimal: 152.0820 | reward_pref: 7.0529 | reward_npref: -51.5098
[     280 points] regret_avg: 150.5594 | regret_pref: 20.0000 | reward_optimal: 151.7509 | reward_pref: 1.1915 | reward_npref: -53.8812
[     285 points] regret_avg: 152.3860 | regret_pref: 20.0000 | reward_optimal: 151.6968 | reward_pref: -0.6891 | reward_npref: -59.3885
[     290 points] regret_avg: 154.5853 | regret_pref: 20.0000 | reward_optimal: 151.8491 | reward_pref: -2.7362 | reward_npref: -62.6066
[     295 points] regret_avg: 159.5290 | regret_pref: 20.0000 | reward_optimal: 167.6851 | reward_pref: 8.1561 | reward_npref: -60.5753
[     300 points] regret_avg: 160.1014 | regret_pref: 21.0000 | reward_optimal: 169.2727 | reward_pref: 9.1713 | reward_npref: -59.1798
[     305 points] regret_avg: 160.9688 | regret_pref: 21.0000 | reward_optimal: 183.2125 | reward_pref: 22.2438 | reward_npref: -52.1647
[     310 points] regret_avg: 162.9129 | regret_pref: 21.0000 | reward_optimal: 183.3477 | reward_pref: 20.4348 | reward_npref: -58.5048
[     315 points] regret_avg: 170.5611 | regret_pref: 21.0000 | reward_optimal: 183.1679 | reward_pref: 12.6068 | reward_npref: -71.0889
[     320 points] regret_avg: 170.6633 | regret_pref: 21.0000 | reward_optimal: 183.8800 | reward_pref: 13.2167 | reward_npref: -70.7762
[     325 points] regret_avg: 171.3707 | regret_pref: 21.0000 | reward_optimal: 184.8699 | reward_pref: 13.4992 | reward_npref: -70.5031
[     330 points] regret_avg: 175.3499 | regret_pref: 21.0000 | reward_optimal: 184.9928 | reward_pref: 9.6429 | reward_npref: -74.8010
[     335 points] regret_avg: 177.3717 | regret_pref: 21.0000 | reward_optimal: 185.7659 | reward_pref: 8.3942 | reward_npref: -76.6859
[     340 points] regret_avg: 185.2387 | regret_pref: 21.0000 | reward_optimal: 195.0827 | reward_pref: 9.8440 | reward_npref: -75.5265
[     345 points] regret_avg: 185.2387 | regret_pref: 21.0000 | reward_optimal: 194.3717 | reward_pref: 9.1330 | reward_npref: -81.1987
[     350 points] regret_avg: 185.5637 | regret_pref: 21.0000 | reward_optimal: 194.9067 | reward_pref: 9.3430 | reward_npref: -81.0138
[     355 points] regret_avg: 186.2231 | regret_pref: 21.0000 | reward_optimal: 195.2176 | reward_pref: 8.9945 | reward_npref: -83.6207
[     360 points] regret_avg: 189.4444 | regret_pref: 21.0000 | reward_optimal: 195.7099 | reward_pref: 6.2655 | reward_npref: -87.6130
[     365 points] regret_avg: 196.7172 | regret_pref: 21.0000 | reward_optimal: 208.7576 | reward_pref: 12.0403 | reward_npref: -83.4317
[     370 points] regret_avg: 201.4954 | regret_pref: 21.0000 | reward_optimal: 216.5553 | reward_pref: 15.0599 | reward_npref: -82.2810
[     375 points] regret_avg: 213.9795 | regret_pref: 22.0000 | reward_optimal: 216.0811 | reward_pref: 2.1016 | reward_npref: -92.6359
[     380 points] regret_avg: 215.0687 | regret_pref: 23.0000 | reward_optimal: 217.6978 | reward_pref: 2.6291 | reward_npref: -91.1149
[     385 points] regret_avg: 215.6385 | regret_pref: 23.0000 | reward_optimal: 218.3231 | reward_pref: 2.6846 | reward_npref: -91.3832
[     390 points] regret_avg: 224.7560 | regret_pref: 23.0000 | reward_optimal: 218.2769 | reward_pref: -6.4791 | reward_npref: -101.1627
[     395 points] regret_avg: 226.4464 | regret_pref: 23.0000 | reward_optimal: 218.4809 | reward_pref: -7.9654 | reward_npref: -108.0915
[     400 points] regret_avg: 227.1846 | regret_pref: 23.0000 | reward_optimal: 219.1934 | reward_pref: -7.9912 | reward_npref: -108.4957
[     405 points] regret_avg: 228.4635 | regret_pref: 24.0000 | reward_optimal: 221.5874 | reward_pref: -6.8761 | reward_npref: -106.9637
[     410 points] regret_avg: 232.6279 | regret_pref: 24.0000 | reward_optimal: 222.1421 | reward_pref: -10.4858 | reward_npref: -112.0807
[     415 points] regret_avg: 232.6279 | regret_pref: 24.0000 | reward_optimal: 231.1067 | reward_pref: -1.5212 | reward_npref: -108.6145
[     420 points] regret_avg: 237.2740 | regret_pref: 25.0000 | reward_optimal: 231.7991 | reward_pref: -5.4749 | reward_npref: -109.3819
[     425 points] regret_avg: 242.3077 | regret_pref: 26.0000 | reward_optimal: 242.0108 | reward_pref: -0.2969 | reward_npref: -102.9527
[     430 points] regret_avg: 246.0343 | regret_pref: 26.0000 | reward_optimal: 250.6411 | reward_pref: 4.6068 | reward_npref: -99.1022
[     435 points] regret_avg: 247.1622 | regret_pref: 26.0000 | reward_optimal: 259.7334 | reward_pref: 12.5712 | reward_npref: -97.2308
[     440 points] regret_avg: 248.2530 | regret_pref: 27.0000 | reward_optimal: 263.3530 | reward_pref: 15.1000 | reward_npref: -94.2679
[     445 points] regret_avg: 249.5915 | regret_pref: 28.0000 | reward_optimal: 264.2329 | reward_pref: 14.6415 | reward_npref: -94.5668
[     450 points] regret_avg: 251.7799 | regret_pref: 29.0000 | reward_optimal: 264.8694 | reward_pref: 13.0895 | reward_npref: -95.6693
[     455 points] regret_avg: 253.3189 | regret_pref: 29.0000 | reward_optimal: 264.8439 | reward_pref: 11.5250 | reward_npref: -103.7981
[     460 points] regret_avg: 255.3101 | regret_pref: 29.0000 | reward_optimal: 265.4569 | reward_pref: 10.1468 | reward_npref: -106.7712
[     465 points] regret_avg: 261.4878 | regret_pref: 29.0000 | reward_optimal: 273.3755 | reward_pref: 11.8877 | reward_npref: -105.4831
[     470 points] regret_avg: 262.6461 | regret_pref: 29.0000 | reward_optimal: 277.2035 | reward_pref: 14.5573 | reward_npref: -103.4950
[     475 points] regret_avg: 267.7947 | regret_pref: 30.0000 | reward_optimal: 283.8572 | reward_pref: 16.0625 | reward_npref: -98.0679
[     480 points] regret_avg: 273.7855 | regret_pref: 30.0000 | reward_optimal: 299.8407 | reward_pref: 26.0552 | reward_npref: -97.0201
[     485 points] regret_avg: 280.5105 | regret_pref: 31.0000 | reward_optimal: 299.9197 | reward_pref: 19.4092 | reward_npref: -98.6201
[     490 points] regret_avg: 282.3316 | regret_pref: 31.0000 | reward_optimal: 299.9564 | reward_pref: 17.6248 | reward_npref: -109.3554
[     495 points] regret_avg: 284.1768 | regret_pref: 31.0000 | reward_optimal: 300.2278 | reward_pref: 16.0510 | reward_npref: -111.9729
[     500 points] regret_avg: 285.7231 | regret_pref: 32.0000 | reward_optimal: 302.2529 | reward_pref: 16.5298 | reward_npref: -110.7990
[     505 points] regret_avg: 286.3555 | regret_pref: 33.0000 | reward_optimal: 303.5806 | reward_pref: 17.2251 | reward_npref: -109.4713
[     510 points] regret_avg: 289.3301 | regret_pref: 34.0000 | reward_optimal: 303.9983 | reward_pref: 14.6682 | reward_npref: -111.2193
[     515 points] regret_avg: 290.6490 | regret_pref: 34.0000 | reward_optimal: 306.8164 | reward_pref: 16.1674 | reward_npref: -110.0247
[     520 points] regret_avg: 294.9771 | regret_pref: 35.0000 | reward_optimal: 320.7420 | reward_pref: 25.7649 | reward_npref: -98.6973
[     525 points] regret_avg: 299.0047 | regret_pref: 35.0000 | reward_optimal: 328.9580 | reward_pref: 29.9533 | reward_npref: -97.2481
[     530 points] regret_avg: 300.1437 | regret_pref: 35.0000 | reward_optimal: 329.9096 | reward_pref: 29.7660 | reward_npref: -97.7307
[     535 points] regret_avg: 300.1437 | regret_pref: 35.0000 | reward_optimal: 330.0535 | reward_pref: 29.9098 | reward_npref: -97.7242
[     540 points] regret_avg: 305.7905 | regret_pref: 35.0000 | reward_optimal: 329.6664 | reward_pref: 23.8760 | reward_npref: -111.6438
[     545 points] regret_avg: 307.7038 | regret_pref: 35.0000 | reward_optimal: 345.0008 | reward_pref: 37.2969 | reward_npref: -99.1793
[     550 points] regret_avg: 312.8157 | regret_pref: 35.0000 | reward_optimal: 356.7711 | reward_pref: 43.9554 | reward_npref: -97.4639
[     555 points] regret_avg: 314.8047 | regret_pref: 36.0000 | reward_optimal: 357.5131 | reward_pref: 42.7084 | reward_npref: -98.5490
[     560 points] regret_avg: 314.8047 | regret_pref: 36.0000 | reward_optimal: 357.0330 | reward_pref: 42.2283 | reward_npref: -112.0966
[     565 points] regret_avg: 315.1356 | regret_pref: 36.0000 | reward_optimal: 358.4869 | reward_pref: 43.3513 | reward_npref: -111.4236
[     570 points] regret_avg: 319.1993 | regret_pref: 37.0000 | reward_optimal: 363.7978 | reward_pref: 44.5984 | reward_npref: -108.0483
[     575 points] regret_avg: 323.3750 | regret_pref: 38.0000 | reward_optimal: 369.5533 | reward_pref: 46.1783 | reward_npref: -105.4607
[     580 points] regret_avg: 325.9251 | regret_pref: 38.0000 | reward_optimal: 369.9284 | reward_pref: 44.0033 | reward_npref: -109.3638
[     585 points] regret_avg: 327.6956 | regret_pref: 38.0000 | reward_optimal: 379.4428 | reward_pref: 51.7472 | reward_npref: -105.1418
[     590 points] regret_avg: 328.7879 | regret_pref: 38.0000 | reward_optimal: 379.0207 | reward_pref: 50.2328 | reward_npref: -109.3970
[     595 points] regret_avg: 336.7756 | regret_pref: 39.0000 | reward_optimal: 389.8771 | reward_pref: 53.1015 | reward_npref: -103.9070
[     600 points] regret_avg: 347.4991 | regret_pref: 40.0000 | reward_optimal: 389.6413 | reward_pref: 42.1422 | reward_npref: -111.7081
[     605 points] regret_avg: 348.2033 | regret_pref: 40.0000 | reward_optimal: 392.5470 | reward_pref: 44.3438 | reward_npref: -110.9672
[     610 points] regret_avg: 351.0920 | regret_pref: 40.0000 | reward_optimal: 392.1756 | reward_pref: 41.0836 | reward_npref: -124.4515
[     615 points] regret_avg: 353.3963 | regret_pref: 40.0000 | reward_optimal: 392.3593 | reward_pref: 38.9630 | reward_npref: -133.6476
[     620 points] regret_avg: 354.4101 | regret_pref: 40.0000 | reward_optimal: 392.6783 | reward_pref: 38.2681 | reward_npref: -135.6714
[     625 points] regret_avg: 360.0006 | regret_pref: 40.0000 | reward_optimal: 401.0341 | reward_pref: 41.0335 | reward_npref: -133.8300
[     630 points] regret_avg: 360.0006 | regret_pref: 40.0000 | reward_optimal: 405.4024 | reward_pref: 45.4018 | reward_npref: -131.0436
[     635 points] regret_avg: 360.8820 | regret_pref: 41.0000 | reward_optimal: 407.5431 | reward_pref: 46.6612 | reward_npref: -128.9029
[     640 points] regret_avg: 362.1913 | regret_pref: 41.0000 | reward_optimal: 409.7715 | reward_pref: 47.5802 | reward_npref: -128.2978
[     645 points] regret_avg: 364.1122 | regret_pref: 41.0000 | reward_optimal: 410.1847 | reward_pref: 46.0725 | reward_npref: -129.9868
[     650 points] regret_avg: 364.1122 | regret_pref: 41.0000 | reward_optimal: 417.9370 | reward_pref: 53.8248 | reward_npref: -123.1902
[     655 points] regret_avg: 371.0936 | regret_pref: 42.0000 | reward_optimal: 417.7198 | reward_pref: 46.6263 | reward_npref: -124.5095
[     660 points] regret_avg: 374.0905 | regret_pref: 42.0000 | reward_optimal: 417.1354 | reward_pref: 43.0450 | reward_npref: -131.7965
[     665 points] regret_avg: 382.9593 | regret_pref: 43.0000 | reward_optimal: 417.1069 | reward_pref: 34.1476 | reward_npref: -131.8250
[     670 points] regret_avg: 383.8919 | regret_pref: 43.0000 | reward_optimal: 420.9096 | reward_pref: 37.0178 | reward_npref: -130.5469
[     675 points] regret_avg: 384.1460 | regret_pref: 44.0000 | reward_optimal: 421.9626 | reward_pref: 37.8166 | reward_npref: -129.4939
[     680 points] regret_avg: 385.7359 | regret_pref: 45.0000 | reward_optimal: 425.2720 | reward_pref: 39.5362 | reward_npref: -127.1855
[     685 points] regret_avg: 389.2993 | regret_pref: 45.0000 | reward_optimal: 434.8703 | reward_pref: 45.5710 | reward_npref: -121.7417
[     690 points] regret_avg: 391.5742 | regret_pref: 46.0000 | reward_optimal: 435.2959 | reward_pref: 43.7217 | reward_npref: -122.8698
[     695 points] regret_avg: 400.8430 | regret_pref: 47.0000 | reward_optimal: 435.5376 | reward_pref: 34.6946 | reward_npref: -128.8407
[     700 points] regret_avg: 407.3378 | regret_pref: 48.0000 | reward_optimal: 435.7532 | reward_pref: 28.4153 | reward_npref: -131.8874
[     705 points] regret_avg: 407.3712 | regret_pref: 48.0000 | reward_optimal: 436.3321 | reward_pref: 28.9608 | reward_npref: -131.6691
[     710 points] regret_avg: 407.9723 | regret_pref: 48.0000 | reward_optimal: 446.0483 | reward_pref: 38.0759 | reward_npref: -130.3012
[     715 points] regret_avg: 410.5446 | regret_pref: 48.0000 | reward_optimal: 446.5518 | reward_pref: 36.0072 | reward_npref: -133.3590
[     720 points] regret_avg: 410.5446 | regret_pref: 48.0000 | reward_optimal: 446.4515 | reward_pref: 35.9070 | reward_npref: -142.6035
[     725 points] regret_avg: 414.7859 | regret_pref: 48.0000 | reward_optimal: 445.8626 | reward_pref: 31.0768 | reward_npref: -148.4286
[     730 points] regret_avg: 416.4257 | regret_pref: 48.0000 | reward_optimal: 446.2041 | reward_pref: 29.7784 | reward_npref: -149.9208
[     735 points] regret_avg: 416.8643 | regret_pref: 48.0000 | reward_optimal: 447.2605 | reward_pref: 30.3962 | reward_npref: -149.5347
[     740 points] regret_avg: 425.0108 | regret_pref: 49.0000 | reward_optimal: 463.6127 | reward_pref: 38.6019 | reward_npref: -137.2590
[     745 points] regret_avg: 426.0711 | regret_pref: 49.0000 | reward_optimal: 463.2627 | reward_pref: 37.1916 | reward_npref: -141.2818
[     750 points] regret_avg: 426.6015 | regret_pref: 50.0000 | reward_optimal: 463.7330 | reward_pref: 37.1315 | reward_npref: -141.0745
[     755 points] regret_avg: 429.3548 | regret_pref: 50.0000 | reward_optimal: 463.8117 | reward_pref: 34.4569 | reward_npref: -146.7228
[     760 points] regret_avg: 436.2349 | regret_pref: 50.0000 | reward_optimal: 463.3714 | reward_pref: 27.1365 | reward_npref: -154.9725
[     765 points] regret_avg: 437.8088 | regret_pref: 51.0000 | reward_optimal: 466.9829 | reward_pref: 29.1741 | reward_npref: -152.7103
[     770 points] regret_avg: 448.2004 | regret_pref: 52.0000 | reward_optimal: 480.0516 | reward_pref: 31.8513 | reward_npref: -146.1098
[     775 points] regret_avg: 450.3321 | regret_pref: 52.0000 | reward_optimal: 483.5761 | reward_pref: 33.2440 | reward_npref: -145.2895
[     780 points] regret_avg: 451.0439 | regret_pref: 52.0000 | reward_optimal: 485.9400 | reward_pref: 34.8960 | reward_npref: -144.5671
[     785 points] regret_avg: 451.0439 | regret_pref: 52.0000 | reward_optimal: 499.4669 | reward_pref: 48.4229 | reward_npref: -131.8794
[     790 points] regret_avg: 453.8247 | regret_pref: 52.0000 | reward_optimal: 508.5171 | reward_pref: 54.6924 | reward_npref: -126.1627
[     795 points] regret_avg: 457.3749 | regret_pref: 52.0000 | reward_optimal: 522.8096 | reward_pref: 65.4347 | reward_npref: -117.1915
[     800 points] regret_avg: 462.7771 | regret_pref: 52.0000 | reward_optimal: 522.8890 | reward_pref: 60.1120 | reward_npref: -124.3325
[     805 points] regret_avg: 463.0851 | regret_pref: 52.0000 | reward_optimal: 524.6865 | reward_pref: 61.6014 | reward_npref: -122.9440
[     810 points] regret_avg: 466.3805 | regret_pref: 52.0000 | reward_optimal: 532.4091 | reward_pref: 66.0287 | reward_npref: -121.1432
[     815 points] regret_avg: 467.8770 | regret_pref: 52.0000 | reward_optimal: 540.5011 | reward_pref: 72.6240 | reward_npref: -118.9350
[     820 points] regret_avg: 469.9862 | regret_pref: 52.0000 | reward_optimal: 540.8239 | reward_pref: 70.8377 | reward_npref: -121.7855
[     825 points] regret_avg: 475.9203 | regret_pref: 52.0000 | reward_optimal: 540.9672 | reward_pref: 65.0469 | reward_npref: -129.5582
[     830 points] regret_avg: 477.5294 | regret_pref: 53.0000 | reward_optimal: 541.7456 | reward_pref: 64.2162 | reward_npref: -129.5191
[     835 points] regret_avg: 481.6150 | regret_pref: 54.0000 | reward_optimal: 549.1939 | reward_pref: 67.5789 | reward_npref: -125.2609
[     840 points] regret_avg: 481.9018 | regret_pref: 54.0000 | reward_optimal: 553.8822 | reward_pref: 71.9804 | reward_npref: -123.3920
[     845 points] regret_avg: 486.2918 | regret_pref: 55.0000 | reward_optimal: 564.0639 | reward_pref: 77.7720 | reward_npref: -113.2103
[     850 points] regret_avg: 486.8189 | regret_pref: 55.0000 | reward_optimal: 564.9448 | reward_pref: 78.1260 | reward_npref: -113.2064
[     855 points] regret_avg: 486.8189 | regret_pref: 55.0000 | reward_optimal: 565.4476 | reward_pref: 78.6287 | reward_npref: -113.1070
[     860 points] regret_avg: 487.3853 | regret_pref: 56.0000 | reward_optimal: 567.1079 | reward_pref: 79.7226 | reward_npref: -111.9179
[     865 points] regret_avg: 489.6047 | regret_pref: 57.0000 | reward_optimal: 568.0350 | reward_pref: 78.4302 | reward_npref: -112.6508
[     870 points] regret_avg: 492.6402 | regret_pref: 58.0000 | reward_optimal: 573.0481 | reward_pref: 80.4079 | reward_npref: -109.4760
[     875 points] regret_avg: 500.9243 | regret_pref: 59.0000 | reward_optimal: 582.9337 | reward_pref: 82.0094 | reward_npref: -104.4407
[     880 points] regret_avg: 501.7061 | regret_pref: 60.0000 | reward_optimal: 583.2251 | reward_pref: 81.5190 | reward_npref: -104.1492
[     885 points] regret_avg: 505.3118 | regret_pref: 61.0000 | reward_optimal: 591.6153 | reward_pref: 86.3035 | reward_npref: -96.7935
[     890 points] regret_avg: 505.3118 | regret_pref: 61.0000 | reward_optimal: 592.6810 | reward_pref: 87.3692 | reward_npref: -96.5818
[     895 points] regret_avg: 521.6026 | regret_pref: 62.0000 | reward_optimal: 591.5409 | reward_pref: 69.9383 | reward_npref: -103.2516
[     900 points] regret_avg: 533.1744 | regret_pref: 62.0000 | reward_optimal: 590.9473 | reward_pref: 57.7728 | reward_npref: -117.6447
[     905 points] regret_avg: 534.9848 | regret_pref: 62.0000 | reward_optimal: 591.7060 | reward_pref: 56.7212 | reward_npref: -118.9807
[     910 points] regret_avg: 536.8479 | regret_pref: 62.0000 | reward_optimal: 594.7638 | reward_pref: 57.9159 | reward_npref: -117.9801
[     915 points] regret_avg: 536.9272 | regret_pref: 62.0000 | reward_optimal: 595.2399 | reward_pref: 58.3127 | reward_npref: -117.7276
[     920 points] regret_avg: 537.6680 | regret_pref: 63.0000 | reward_optimal: 596.2787 | reward_pref: 58.6107 | reward_npref: -117.3712
[     925 points] regret_avg: 541.9435 | regret_pref: 64.0000 | reward_optimal: 601.9922 | reward_pref: 60.0487 | reward_npref: -113.7307
[     930 points] regret_avg: 546.9831 | regret_pref: 65.0000 | reward_optimal: 602.5250 | reward_pref: 55.5420 | reward_npref: -117.8113
[     935 points] regret_avg: 549.3977 | regret_pref: 65.0000 | reward_optimal: 612.3084 | reward_pref: 62.9107 | reward_npref: -116.1671
[     940 points] regret_avg: 552.5600 | regret_pref: 66.0000 | reward_optimal: 612.5498 | reward_pref: 59.9898 | reward_npref: -115.9257
[     945 points] regret_avg: 563.1268 | regret_pref: 67.0000 | reward_optimal: 612.4876 | reward_pref: 49.3609 | reward_npref: -118.3237
[     950 points] regret_avg: 566.0043 | regret_pref: 67.0000 | reward_optimal: 618.3865 | reward_pref: 52.3822 | reward_npref: -116.6693
[     955 points] regret_avg: 580.1571 | regret_pref: 68.0000 | reward_optimal: 634.9262 | reward_pref: 54.7691 | reward_npref: -103.2138
[     960 points] regret_avg: 580.6562 | regret_pref: 69.0000 | reward_optimal: 635.7666 | reward_pref: 55.1104 | reward_npref: -102.3735
[     965 points] regret_avg: 583.8250 | regret_pref: 69.0000 | reward_optimal: 636.5632 | reward_pref: 52.7382 | reward_npref: -106.2561
[     970 points] regret_avg: 587.6865 | regret_pref: 69.0000 | reward_optimal: 636.1455 | reward_pref: 48.4590 | reward_npref: -117.3192
[     975 points] regret_avg: 591.7693 | regret_pref: 70.0000 | reward_optimal: 636.7999 | reward_pref: 45.0306 | reward_npref: -118.4790
[     980 points] regret_avg: 598.1292 | regret_pref: 71.0000 | reward_optimal: 637.3020 | reward_pref: 39.1728 | reward_npref: -122.8239
