[       5 points] regret_avg: 1.0074 | regret_pref: 0.0000 | reward_optimal: 0.4611 | reward_pref: -0.5463 | reward_npref: -2.5527
[     370 points] regret_avg: 224.6866 | regret_pref: 27.0000 | reward_optimal: 365.1027 | reward_pref: 140.4161 | reward_npref: 30.0666
[     375 points] regret_avg: 239.5088 | regret_pref: 28.0000 | reward_optimal: 381.0174 | reward_pref: 141.5086 | reward_npref: 32.1043
[     380 points] regret_avg: 240.3415 | regret_pref: 28.0000 | reward_optimal: 385.5714 | reward_pref: 145.2299 | reward_npref: 33.4327
[     385 points] regret_avg: 244.1752 | regret_pref: 29.0000 | reward_optimal: 391.8929 | reward_pref: 147.7178 | reward_npref: 37.0508
[     390 points] regret_avg: 246.2898 | regret_pref: 29.0000 | reward_optimal: 392.5054 | reward_pref: 146.2155 | reward_npref: 34.2736
[     395 points] regret_avg: 247.5609 | regret_pref: 29.0000 | reward_optimal: 399.3995 | reward_pref: 151.8386 | reward_npref: 37.3852
[     400 points] regret_avg: 248.5671 | regret_pref: 29.0000 | reward_optimal: 400.0200 | reward_pref: 151.4529 | reward_npref: 36.7456
[     405 points] regret_avg: 248.5671 | regret_pref: 29.0000 | reward_optimal: 409.8475 | reward_pref: 161.2804 | reward_npref: 39.9524
[     410 points] regret_avg: 248.5671 | regret_pref: 29.0000 | reward_optimal: 409.3295 | reward_pref: 160.7624 | reward_npref: 30.8252
[     415 points] regret_avg: 248.7803 | regret_pref: 29.0000 | reward_optimal: 410.5324 | reward_pref: 161.7521 | reward_npref: 31.4708
[     420 points] regret_avg: 250.4255 | regret_pref: 29.0000 | reward_optimal: 411.3955 | reward_pref: 160.9700 | reward_npref: 30.0767
[     425 points] regret_avg: 250.4255 | regret_pref: 29.0000 | reward_optimal: 411.1063 | reward_pref: 160.6807 | reward_npref: 21.5610
[     430 points] regret_avg: 258.9964 | regret_pref: 30.0000 | reward_optimal: 410.9880 | reward_pref: 151.9916 | reward_npref: 17.6232
[     435 points] regret_avg: 264.2832 | regret_pref: 30.0000 | reward_optimal: 418.8812 | reward_pref: 154.5980 | reward_npref: 19.7781
[     440 points] regret_avg: 264.8005 | regret_pref: 30.0000 | reward_optimal: 421.0016 | reward_pref: 156.2011 | reward_npref: 20.2148
[     445 points] regret_avg: 267.4435 | regret_pref: 30.0000 | reward_optimal: 420.7214 | reward_pref: 153.2778 | reward_npref: 12.6544
[     450 points] regret_avg: 269.9604 | regret_pref: 30.0000 | reward_optimal: 421.5145 | reward_pref: 151.5542 | reward_npref: 10.2490
[     455 points] regret_avg: 270.3068 | regret_pref: 30.0000 | reward_optimal: 424.3865 | reward_pref: 154.0797 | reward_npref: 11.5923
[     460 points] regret_avg: 271.4370 | regret_pref: 31.0000 | reward_optimal: 425.2899 | reward_pref: 153.8529 | reward_npref: 12.4956
[     465 points] regret_avg: 271.8316 | regret_pref: 31.0000 | reward_optimal: 426.2374 | reward_pref: 154.4058 | reward_npref: 12.8338
[     470 points] regret_avg: 272.2304 | regret_pref: 32.0000 | reward_optimal: 427.9745 | reward_pref: 155.7441 | reward_npref: 14.3701
[     475 points] regret_avg: 272.8952 | regret_pref: 33.0000 | reward_optimal: 428.9287 | reward_pref: 156.0334 | reward_npref: 14.6856
[     480 points] regret_avg: 279.0603 | regret_pref: 34.0000 | reward_optimal: 438.9660 | reward_pref: 159.9057 | reward_npref: 21.6225
[     485 points] regret_avg: 284.7325 | regret_pref: 35.0000 | reward_optimal: 446.2746 | reward_pref: 161.5421 | reward_npref: 28.9311
[     490 points] regret_avg: 286.3206 | regret_pref: 35.0000 | reward_optimal: 450.6351 | reward_pref: 164.3144 | reward_npref: 30.2021
[     495 points] regret_avg: 291.0095 | regret_pref: 35.0000 | reward_optimal: 450.5462 | reward_pref: 159.5366 | reward_npref: 22.6131
[     500 points] regret_avg: 291.8171 | regret_pref: 36.0000 | reward_optimal: 450.8315 | reward_pref: 159.0144 | reward_npref: 22.8985
[     505 points] regret_avg: 297.2698 | regret_pref: 36.0000 | reward_optimal: 465.4387 | reward_pref: 168.1688 | reward_npref: 24.9258
[     510 points] regret_avg: 304.1799 | regret_pref: 36.0000 | reward_optimal: 481.2588 | reward_pref: 177.0790 | reward_npref: 29.8964
[     515 points] regret_avg: 305.3067 | regret_pref: 37.0000 | reward_optimal: 483.1783 | reward_pref: 177.8717 | reward_npref: 31.7000
[     520 points] regret_avg: 306.9075 | regret_pref: 38.0000 | reward_optimal: 484.0899 | reward_pref: 177.1824 | reward_npref: 31.6871
[     525 points] regret_avg: 309.8334 | regret_pref: 39.0000 | reward_optimal: 487.8261 | reward_pref: 177.9927 | reward_npref: 32.7846
[     530 points] regret_avg: 310.5301 | regret_pref: 39.0000 | reward_optimal: 488.4419 | reward_pref: 177.9118 | reward_npref: 31.3342
[     535 points] regret_avg: 315.1094 | regret_pref: 39.0000 | reward_optimal: 500.7345 | reward_pref: 185.6250 | reward_npref: 34.5240
[     540 points] regret_avg: 319.7038 | regret_pref: 40.0000 | reward_optimal: 510.0726 | reward_pref: 190.3688 | reward_npref: 40.4089
[     545 points] regret_avg: 321.9629 | regret_pref: 40.0000 | reward_optimal: 522.2097 | reward_pref: 200.2469 | reward_npref: 45.0513
[     550 points] regret_avg: 322.9978 | regret_pref: 41.0000 | reward_optimal: 524.7465 | reward_pref: 201.7487 | reward_npref: 46.9899
[     555 points] regret_avg: 323.5451 | regret_pref: 41.0000 | reward_optimal: 533.5766 | reward_pref: 210.0315 | reward_npref: 52.5431
[     560 points] regret_avg: 328.4347 | regret_pref: 42.0000 | reward_optimal: 540.3770 | reward_pref: 211.9422 | reward_npref: 59.3435
[     565 points] regret_avg: 330.1826 | regret_pref: 43.0000 | reward_optimal: 543.6852 | reward_pref: 213.5026 | reward_npref: 62.6517
[     570 points] regret_avg: 339.2184 | regret_pref: 43.0000 | reward_optimal: 543.2273 | reward_pref: 204.0089 | reward_npref: 52.2884
[     575 points] regret_avg: 340.2757 | regret_pref: 43.0000 | reward_optimal: 543.6137 | reward_pref: 203.3380 | reward_npref: 49.8818
[     580 points] regret_avg: 345.5026 | regret_pref: 43.0000 | reward_optimal: 557.6294 | reward_pref: 212.1268 | reward_npref: 56.9342
[     585 points] regret_avg: 345.6477 | regret_pref: 44.0000 | reward_optimal: 557.7233 | reward_pref: 212.0755 | reward_npref: 56.9223
[     590 points] regret_avg: 347.3461 | regret_pref: 44.0000 | reward_optimal: 563.2680 | reward_pref: 215.9219 | reward_npref: 59.7619
[     595 points] regret_avg: 347.3461 | regret_pref: 44.0000 | reward_optimal: 574.7278 | reward_pref: 227.3816 | reward_npref: 65.5572
[     600 points] regret_avg: 351.0208 | regret_pref: 45.0000 | reward_optimal: 575.2269 | reward_pref: 224.2061 | reward_npref: 65.2615
[     605 points] regret_avg: 351.6648 | regret_pref: 46.0000 | reward_optimal: 576.2183 | reward_pref: 224.5535 | reward_npref: 65.6098
[     610 points] regret_avg: 352.6754 | regret_pref: 46.0000 | reward_optimal: 581.6820 | reward_pref: 229.0066 | reward_npref: 66.8047
[     615 points] regret_avg: 353.3142 | regret_pref: 46.0000 | reward_optimal: 582.1032 | reward_pref: 228.7890 | reward_npref: 66.3621
[     620 points] regret_avg: 353.8320 | regret_pref: 46.0000 | reward_optimal: 582.5062 | reward_pref: 228.6741 | reward_npref: 63.6675
[     625 points] regret_avg: 356.9451 | regret_pref: 46.0000 | reward_optimal: 592.5872 | reward_pref: 235.6421 | reward_npref: 66.3701
[     630 points] regret_avg: 357.7799 | regret_pref: 46.0000 | reward_optimal: 597.1443 | reward_pref: 239.3644 | reward_npref: 67.3092
[     635 points] regret_avg: 358.5613 | regret_pref: 46.0000 | reward_optimal: 603.5152 | reward_pref: 244.9539 | reward_npref: 68.5461
[     640 points] regret_avg: 366.1254 | regret_pref: 47.0000 | reward_optimal: 612.4984 | reward_pref: 246.3730 | reward_npref: 74.1973
[     645 points] regret_avg: 367.1209 | regret_pref: 48.0000 | reward_optimal: 628.4371 | reward_pref: 261.3163 | reward_npref: 90.1361
[     650 points] regret_avg: 368.5519 | regret_pref: 48.0000 | reward_optimal: 634.2953 | reward_pref: 265.7433 | reward_npref: 91.4166
[     655 points] regret_avg: 370.0990 | regret_pref: 49.0000 | reward_optimal: 634.7901 | reward_pref: 264.6910 | reward_npref: 91.3042
[     660 points] regret_avg: 374.0454 | regret_pref: 50.0000 | reward_optimal: 640.7741 | reward_pref: 266.7286 | reward_npref: 93.6812
[     665 points] regret_avg: 376.4088 | regret_pref: 50.0000 | reward_optimal: 648.4305 | reward_pref: 272.0217 | reward_npref: 96.6400
[     670 points] regret_avg: 385.7072 | regret_pref: 50.0000 | reward_optimal: 647.9695 | reward_pref: 262.2622 | reward_npref: 83.3069
[     675 points] regret_avg: 388.3881 | regret_pref: 50.0000 | reward_optimal: 648.3912 | reward_pref: 260.0031 | reward_npref: 80.3354
[     680 points] regret_avg: 390.8120 | regret_pref: 50.0000 | reward_optimal: 648.6410 | reward_pref: 257.8290 | reward_npref: 77.2593
[     685 points] regret_avg: 390.8120 | regret_pref: 50.0000 | reward_optimal: 649.0731 | reward_pref: 258.2612 | reward_npref: 72.8357
[     690 points] regret_avg: 393.0297 | regret_pref: 51.0000 | reward_optimal: 649.3140 | reward_pref: 256.2843 | reward_npref: 71.1225
[     695 points] regret_avg: 395.2398 | regret_pref: 52.0000 | reward_optimal: 652.4203 | reward_pref: 257.1806 | reward_npref: 74.0388
[     700 points] regret_avg: 395.2398 | regret_pref: 52.0000 | reward_optimal: 653.2616 | reward_pref: 258.0218 | reward_npref: 73.6006
[     705 points] regret_avg: 398.0090 | regret_pref: 52.0000 | reward_optimal: 656.9157 | reward_pref: 258.9067 | reward_npref: 74.4475
[     710 points] regret_avg: 399.1535 | regret_pref: 53.0000 | reward_optimal: 661.5890 | reward_pref: 262.4355 | reward_npref: 78.8341
[     715 points] regret_avg: 404.1092 | regret_pref: 53.0000 | reward_optimal: 668.4106 | reward_pref: 264.3014 | reward_npref: 79.9426
[     720 points] regret_avg: 407.4278 | regret_pref: 53.0000 | reward_optimal: 667.7266 | reward_pref: 260.2989 | reward_npref: 72.8387
[     725 points] regret_avg: 414.6564 | regret_pref: 54.0000 | reward_optimal: 667.9670 | reward_pref: 253.3106 | reward_npref: 66.7354
[     730 points] regret_avg: 417.3921 | regret_pref: 54.0000 | reward_optimal: 667.7445 | reward_pref: 250.3523 | reward_npref: 55.9382
[     735 points] regret_avg: 418.4967 | regret_pref: 55.0000 | reward_optimal: 668.1346 | reward_pref: 249.6379 | reward_npref: 55.6539
[     740 points] regret_avg: 423.6493 | regret_pref: 56.0000 | reward_optimal: 674.5598 | reward_pref: 250.9106 | reward_npref: 60.8994
[     745 points] regret_avg: 427.4762 | regret_pref: 57.0000 | reward_optimal: 674.9659 | reward_pref: 247.4897 | reward_npref: 58.8645
[     750 points] regret_avg: 428.5338 | regret_pref: 57.0000 | reward_optimal: 675.7974 | reward_pref: 247.2636 | reward_npref: 56.6850
[     755 points] regret_avg: 429.1978 | regret_pref: 57.0000 | reward_optimal: 677.6804 | reward_pref: 248.4825 | reward_npref: 57.7966
[     760 points] regret_avg: 433.5131 | regret_pref: 57.0000 | reward_optimal: 677.7061 | reward_pref: 244.1930 | reward_npref: 49.0778
[     765 points] regret_avg: 436.2199 | regret_pref: 57.0000 | reward_optimal: 677.9386 | reward_pref: 241.7187 | reward_npref: 44.4355
[     770 points] regret_avg: 447.6839 | regret_pref: 58.0000 | reward_optimal: 677.4551 | reward_pref: 229.7712 | reward_npref: 33.3454
[     775 points] regret_avg: 447.6839 | regret_pref: 58.0000 | reward_optimal: 677.7388 | reward_pref: 230.0549 | reward_npref: 31.9979
[     780 points] regret_avg: 448.7490 | regret_pref: 59.0000 | reward_optimal: 678.4466 | reward_pref: 229.6975 | reward_npref: 31.7483
[     785 points] regret_avg: 449.1833 | regret_pref: 60.0000 | reward_optimal: 679.5160 | reward_pref: 230.3327 | reward_npref: 32.4584
[     790 points] regret_avg: 452.3643 | regret_pref: 61.0000 | reward_optimal: 684.3186 | reward_pref: 231.9543 | reward_npref: 37.2611
[     795 points] regret_avg: 460.9156 | regret_pref: 62.0000 | reward_optimal: 701.5243 | reward_pref: 240.6087 | reward_npref: 49.1164
[     800 points] regret_avg: 462.1452 | regret_pref: 62.0000 | reward_optimal: 701.4916 | reward_pref: 239.3464 | reward_npref: 44.2653
[     805 points] regret_avg: 462.9130 | regret_pref: 62.0000 | reward_optimal: 713.8879 | reward_pref: 250.9749 | reward_npref: 55.1266
[     810 points] regret_avg: 462.9130 | regret_pref: 62.0000 | reward_optimal: 730.8684 | reward_pref: 267.9554 | reward_npref: 63.6625
[     815 points] regret_avg: 468.7453 | regret_pref: 62.0000 | reward_optimal: 744.3525 | reward_pref: 275.6072 | reward_npref: 65.3838
[     820 points] regret_avg: 469.3242 | regret_pref: 63.0000 | reward_optimal: 745.6784 | reward_pref: 276.3542 | reward_npref: 66.3599
[     825 points] regret_avg: 471.5979 | regret_pref: 63.0000 | reward_optimal: 757.9413 | reward_pref: 286.3433 | reward_npref: 71.8377
[     830 points] regret_avg: 475.1625 | regret_pref: 64.0000 | reward_optimal: 762.7264 | reward_pref: 287.5639 | reward_npref: 76.6229
[     835 points] regret_avg: 476.0246 | regret_pref: 65.0000 | reward_optimal: 763.5889 | reward_pref: 287.5644 | reward_npref: 76.7250
[     840 points] regret_avg: 476.7638 | regret_pref: 65.0000 | reward_optimal: 769.6151 | reward_pref: 292.8513 | reward_npref: 80.5425
[     845 points] regret_avg: 478.8592 | regret_pref: 66.0000 | reward_optimal: 773.4703 | reward_pref: 294.6111 | reward_npref: 83.9264
[     850 points] regret_avg: 481.7147 | regret_pref: 66.0000 | reward_optimal: 773.4805 | reward_pref: 291.7658 | reward_npref: 76.2612
[     855 points] regret_avg: 483.0318 | regret_pref: 66.0000 | reward_optimal: 773.7360 | reward_pref: 290.7043 | reward_npref: 74.4129
[     860 points] regret_avg: 484.0962 | regret_pref: 66.0000 | reward_optimal: 774.5644 | reward_pref: 290.4682 | reward_npref: 72.5941
[     865 points] regret_avg: 484.0962 | regret_pref: 66.0000 | reward_optimal: 774.5566 | reward_pref: 290.4604 | reward_npref: 68.6765
[     870 points] regret_avg: 487.1379 | regret_pref: 67.0000 | reward_optimal: 775.4878 | reward_pref: 288.3498 | reward_npref: 67.3788
[     875 points] regret_avg: 488.2624 | regret_pref: 67.0000 | reward_optimal: 775.9864 | reward_pref: 287.7241 | reward_npref: 60.4681
[     880 points] regret_avg: 494.5817 | regret_pref: 67.0000 | reward_optimal: 787.3425 | reward_pref: 292.7609 | reward_npref: 62.7881
[     885 points] regret_avg: 497.8508 | regret_pref: 68.0000 | reward_optimal: 787.7014 | reward_pref: 289.8506 | reward_npref: 61.4920
[     890 points] regret_avg: 501.2288 | regret_pref: 68.0000 | reward_optimal: 798.6215 | reward_pref: 297.3927 | reward_npref: 67.0195
[     895 points] regret_avg: 503.9218 | regret_pref: 68.0000 | reward_optimal: 798.0420 | reward_pref: 294.1202 | reward_npref: 50.8941
[     900 points] regret_avg: 506.5089 | regret_pref: 68.0000 | reward_optimal: 798.3945 | reward_pref: 291.8856 | reward_npref: 47.4938
[     905 points] regret_avg: 514.4080 | regret_pref: 69.0000 | reward_optimal: 810.1342 | reward_pref: 295.7262 | reward_npref: 53.4529
[     910 points] regret_avg: 518.9159 | regret_pref: 70.0000 | reward_optimal: 810.8037 | reward_pref: 291.8878 | reward_npref: 50.3581
[     915 points] regret_avg: 520.8623 | regret_pref: 70.0000 | reward_optimal: 818.7313 | reward_pref: 297.8690 | reward_npref: 53.4706
[     920 points] regret_avg: 525.0231 | regret_pref: 70.0000 | reward_optimal: 819.7358 | reward_pref: 294.7127 | reward_npref: 50.0342
[     925 points] regret_avg: 525.0992 | regret_pref: 70.0000 | reward_optimal: 821.0934 | reward_pref: 295.9942 | reward_npref: 50.8802
[     930 points] regret_avg: 530.1468 | regret_pref: 71.0000 | reward_optimal: 828.6553 | reward_pref: 298.5086 | reward_npref: 58.4421
[     935 points] regret_avg: 538.8543 | regret_pref: 72.0000 | reward_optimal: 829.0318 | reward_pref: 290.1775 | reward_npref: 52.3720
[     940 points] regret_avg: 540.5601 | regret_pref: 72.0000 | reward_optimal: 830.0567 | reward_pref: 289.4967 | reward_npref: 49.4796
[     945 points] regret_avg: 547.4703 | regret_pref: 72.0000 | reward_optimal: 840.4138 | reward_pref: 292.9435 | reward_npref: 51.7962
[     950 points] regret_avg: 547.7810 | regret_pref: 72.0000 | reward_optimal: 845.4942 | reward_pref: 297.7131 | reward_npref: 54.7173
[     955 points] regret_avg: 562.3126 | regret_pref: 72.0000 | reward_optimal: 845.2852 | reward_pref: 282.9726 | reward_npref: 37.8548
[     960 points] regret_avg: 562.3126 | regret_pref: 72.0000 | reward_optimal: 845.2869 | reward_pref: 282.9743 | reward_npref: 36.1521
[     965 points] regret_avg: 565.3200 | regret_pref: 73.0000 | reward_optimal: 846.0900 | reward_pref: 280.7700 | reward_npref: 34.6826
[     970 points] regret_avg: 565.8531 | regret_pref: 73.0000 | reward_optimal: 854.7403 | reward_pref: 288.8872 | reward_npref: 40.6744
[     975 points] regret_avg: 571.8493 | regret_pref: 74.0000 | reward_optimal: 865.5655 | reward_pref: 293.7162 | reward_npref: 46.1625
[     980 points] regret_avg: 573.8830 | regret_pref: 75.0000 | reward_optimal: 871.1284 | reward_pref: 297.2454 | reward_npref: 50.0282
