[       5 points] regret_avg: 0.6793 | regret_pref: 0.0000 | reward_optimal: 0.3516 | reward_pref: -0.3277 | reward_npref: -0.4829
[     160 points] regret_avg: 11.7424 | regret_pref: 11.0000 | reward_optimal: 13.6192 | reward_pref: 1.8768 | reward_npref: -0.6446
[     165 points] regret_avg: 12.2745 | regret_pref: 11.0000 | reward_optimal: 13.9990 | reward_pref: 1.7245 | reward_npref: -0.9165
[     170 points] regret_avg: 12.8264 | regret_pref: 12.0000 | reward_optimal: 14.4503 | reward_pref: 1.6240 | reward_npref: -0.4652
[     175 points] regret_avg: 13.1322 | regret_pref: 12.0000 | reward_optimal: 14.7758 | reward_pref: 1.6436 | reward_npref: -0.4836
[     180 points] regret_avg: 13.5946 | regret_pref: 12.0000 | reward_optimal: 14.9361 | reward_pref: 1.3415 | reward_npref: -0.8871
[     185 points] regret_avg: 13.7812 | regret_pref: 12.0000 | reward_optimal: 15.3202 | reward_pref: 1.5391 | reward_npref: -0.8018
[     190 points] regret_avg: 14.0373 | regret_pref: 13.0000 | reward_optimal: 15.7469 | reward_pref: 1.7096 | reward_npref: -0.5750
[     195 points] regret_avg: 14.4361 | regret_pref: 13.0000 | reward_optimal: 16.2190 | reward_pref: 1.7829 | reward_npref: -0.6927
[     200 points] regret_avg: 14.4361 | regret_pref: 13.0000 | reward_optimal: 16.5891 | reward_pref: 2.1530 | reward_npref: -0.7797
[     205 points] regret_avg: 14.6519 | regret_pref: 13.0000 | reward_optimal: 17.0876 | reward_pref: 2.4357 | reward_npref: -0.5666
[     210 points] regret_avg: 14.9591 | regret_pref: 14.0000 | reward_optimal: 17.4805 | reward_pref: 2.5214 | reward_npref: -0.1737
[     215 points] regret_avg: 15.1564 | regret_pref: 14.0000 | reward_optimal: 18.5587 | reward_pref: 3.4023 | reward_npref: 0.0524
[     220 points] regret_avg: 15.3646 | regret_pref: 14.0000 | reward_optimal: 19.2760 | reward_pref: 3.9114 | reward_npref: 0.3097
[     225 points] regret_avg: 15.5711 | regret_pref: 15.0000 | reward_optimal: 19.7208 | reward_pref: 4.1497 | reward_npref: 0.7072
[     230 points] regret_avg: 16.1632 | regret_pref: 15.0000 | reward_optimal: 20.2338 | reward_pref: 4.0706 | reward_npref: 0.5675
[     235 points] regret_avg: 16.1632 | regret_pref: 15.0000 | reward_optimal: 20.5327 | reward_pref: 4.3695 | reward_npref: 0.2081
[     240 points] regret_avg: 16.7415 | regret_pref: 15.0000 | reward_optimal: 21.1027 | reward_pref: 4.3611 | reward_npref: 0.1637
[     245 points] regret_avg: 17.1574 | regret_pref: 15.0000 | reward_optimal: 21.4354 | reward_pref: 4.2780 | reward_npref: 0.0602
[     250 points] regret_avg: 17.3952 | regret_pref: 15.0000 | reward_optimal: 21.9811 | reward_pref: 4.5859 | reward_npref: 0.3010
[     255 points] regret_avg: 17.9248 | regret_pref: 16.0000 | reward_optimal: 22.3439 | reward_pref: 4.4190 | reward_npref: 0.3352
[     260 points] regret_avg: 18.3305 | regret_pref: 17.0000 | reward_optimal: 22.7128 | reward_pref: 4.3824 | reward_npref: 0.3437
[     265 points] regret_avg: 18.5870 | regret_pref: 17.0000 | reward_optimal: 22.9542 | reward_pref: 4.3673 | reward_npref: 0.1325
[     270 points] regret_avg: 18.6736 | regret_pref: 17.0000 | reward_optimal: 23.4044 | reward_pref: 4.7308 | reward_npref: 0.3240
[     275 points] regret_avg: 19.1643 | regret_pref: 18.0000 | reward_optimal: 23.7211 | reward_pref: 4.5568 | reward_npref: 0.2201
[     280 points] regret_avg: 19.3481 | regret_pref: 18.0000 | reward_optimal: 24.0731 | reward_pref: 4.7249 | reward_npref: 0.2885
[     285 points] regret_avg: 19.9472 | regret_pref: 18.0000 | reward_optimal: 24.4831 | reward_pref: 4.5359 | reward_npref: -0.3890
[     290 points] regret_avg: 20.8399 | regret_pref: 19.0000 | reward_optimal: 24.7801 | reward_pref: 3.9402 | reward_npref: -0.8189
[     295 points] regret_avg: 21.1338 | regret_pref: 20.0000 | reward_optimal: 25.0916 | reward_pref: 3.9579 | reward_npref: -0.7461
[     300 points] regret_avg: 21.3532 | regret_pref: 21.0000 | reward_optimal: 25.5314 | reward_pref: 4.1781 | reward_npref: -0.4781
[     305 points] regret_avg: 21.4547 | regret_pref: 22.0000 | reward_optimal: 25.8072 | reward_pref: 4.3525 | reward_npref: -0.2620
[     310 points] regret_avg: 21.7720 | regret_pref: 23.0000 | reward_optimal: 26.1354 | reward_pref: 4.3633 | reward_npref: -0.2437
[     315 points] regret_avg: 21.8872 | regret_pref: 23.0000 | reward_optimal: 26.6450 | reward_pref: 4.7579 | reward_npref: -0.0144
[     320 points] regret_avg: 22.6523 | regret_pref: 24.0000 | reward_optimal: 27.0563 | reward_pref: 4.4040 | reward_npref: 0.0494
[     325 points] regret_avg: 23.0207 | regret_pref: 25.0000 | reward_optimal: 27.5752 | reward_pref: 4.5545 | reward_npref: 0.2057
[     330 points] regret_avg: 23.0207 | regret_pref: 25.0000 | reward_optimal: 27.8491 | reward_pref: 4.8284 | reward_npref: -0.5135
[     335 points] regret_avg: 23.1452 | regret_pref: 25.0000 | reward_optimal: 28.2244 | reward_pref: 5.0792 | reward_npref: -0.3575
[     340 points] regret_avg: 23.4215 | regret_pref: 26.0000 | reward_optimal: 28.5268 | reward_pref: 5.1053 | reward_npref: -0.2483
[     345 points] regret_avg: 23.5776 | regret_pref: 27.0000 | reward_optimal: 28.9914 | reward_pref: 5.4138 | reward_npref: 0.2163
[     350 points] regret_avg: 23.9484 | regret_pref: 28.0000 | reward_optimal: 29.4244 | reward_pref: 5.4760 | reward_npref: 0.6493
[     355 points] regret_avg: 24.6779 | regret_pref: 29.0000 | reward_optimal: 29.8756 | reward_pref: 5.1976 | reward_npref: 0.6712
[     360 points] regret_avg: 25.2605 | regret_pref: 30.0000 | reward_optimal: 30.2259 | reward_pref: 4.9655 | reward_npref: 0.4895
[     365 points] regret_avg: 25.8636 | regret_pref: 30.0000 | reward_optimal: 30.5566 | reward_pref: 4.6929 | reward_npref: 0.1828
[     370 points] regret_avg: 26.1212 | regret_pref: 31.0000 | reward_optimal: 30.9547 | reward_pref: 4.8335 | reward_npref: 0.3992
[     375 points] regret_avg: 26.3482 | regret_pref: 31.0000 | reward_optimal: 31.3099 | reward_pref: 4.9617 | reward_npref: 0.5167
[     380 points] regret_avg: 26.5578 | regret_pref: 32.0000 | reward_optimal: 31.7642 | reward_pref: 5.2064 | reward_npref: 0.9710
[     385 points] regret_avg: 26.9366 | regret_pref: 32.0000 | reward_optimal: 32.1407 | reward_pref: 5.2041 | reward_npref: 0.8835
[     390 points] regret_avg: 27.4042 | regret_pref: 33.0000 | reward_optimal: 32.9784 | reward_pref: 5.5742 | reward_npref: 1.3389
[     395 points] regret_avg: 27.4152 | regret_pref: 33.0000 | reward_optimal: 33.3742 | reward_pref: 5.9590 | reward_npref: 1.5707
[     400 points] regret_avg: 27.6589 | regret_pref: 33.0000 | reward_optimal: 33.6790 | reward_pref: 6.0201 | reward_npref: 1.6217
[     405 points] regret_avg: 27.7545 | regret_pref: 33.0000 | reward_optimal: 34.4977 | reward_pref: 6.7432 | reward_npref: 2.1578
[     410 points] regret_avg: 28.0595 | regret_pref: 34.0000 | reward_optimal: 34.9049 | reward_pref: 6.8454 | reward_npref: 2.2610
[     415 points] regret_avg: 28.8581 | regret_pref: 35.0000 | reward_optimal: 35.3485 | reward_pref: 6.4904 | reward_npref: 2.0179
[     420 points] regret_avg: 29.3076 | regret_pref: 36.0000 | reward_optimal: 35.9397 | reward_pref: 6.6320 | reward_npref: 2.1936
[     425 points] regret_avg: 29.8565 | regret_pref: 36.0000 | reward_optimal: 36.2527 | reward_pref: 6.3962 | reward_npref: 1.7896
[     430 points] regret_avg: 29.9138 | regret_pref: 36.0000 | reward_optimal: 37.1998 | reward_pref: 7.2860 | reward_npref: 2.0407
[     435 points] regret_avg: 30.1419 | regret_pref: 36.0000 | reward_optimal: 37.4384 | reward_pref: 7.2964 | reward_npref: 1.6967
[     440 points] regret_avg: 30.4984 | regret_pref: 36.0000 | reward_optimal: 38.2302 | reward_pref: 7.7318 | reward_npref: 2.0539
[     445 points] regret_avg: 30.4984 | regret_pref: 36.0000 | reward_optimal: 38.5675 | reward_pref: 8.0691 | reward_npref: 1.8688
[     450 points] regret_avg: 30.8961 | regret_pref: 37.0000 | reward_optimal: 39.0608 | reward_pref: 8.1647 | reward_npref: 1.9664
[     455 points] regret_avg: 30.9820 | regret_pref: 37.0000 | reward_optimal: 39.7847 | reward_pref: 8.8027 | reward_npref: 2.1917
[     460 points] regret_avg: 31.2954 | regret_pref: 37.0000 | reward_optimal: 40.6696 | reward_pref: 9.3742 | reward_npref: 2.7124
[     465 points] regret_avg: 31.9225 | regret_pref: 37.0000 | reward_optimal: 41.0087 | reward_pref: 9.0863 | reward_npref: 2.0534
[     470 points] regret_avg: 32.2674 | regret_pref: 37.0000 | reward_optimal: 41.3839 | reward_pref: 9.1165 | reward_npref: 2.0700
[     475 points] regret_avg: 32.6002 | regret_pref: 37.0000 | reward_optimal: 41.6547 | reward_pref: 9.0546 | reward_npref: 1.8502
[     480 points] regret_avg: 32.7563 | regret_pref: 37.0000 | reward_optimal: 42.2158 | reward_pref: 9.4594 | reward_npref: 2.1681
[     485 points] regret_avg: 32.9138 | regret_pref: 37.0000 | reward_optimal: 42.5772 | reward_pref: 9.6635 | reward_npref: 2.3358
[     490 points] regret_avg: 33.0836 | regret_pref: 37.0000 | reward_optimal: 42.8482 | reward_pref: 9.7646 | reward_npref: 2.4315
[     495 points] regret_avg: 33.3602 | regret_pref: 38.0000 | reward_optimal: 43.3744 | reward_pref: 10.0142 | reward_npref: 2.7634
[     500 points] regret_avg: 33.5572 | regret_pref: 38.0000 | reward_optimal: 43.8406 | reward_pref: 10.2834 | reward_npref: 2.9933
[     505 points] regret_avg: 33.8215 | regret_pref: 38.0000 | reward_optimal: 44.2322 | reward_pref: 10.4107 | reward_npref: 3.1144
[     510 points] regret_avg: 34.0093 | regret_pref: 39.0000 | reward_optimal: 44.4817 | reward_pref: 10.4724 | reward_npref: 3.2443
[     515 points] regret_avg: 34.1055 | regret_pref: 39.0000 | reward_optimal: 45.2992 | reward_pref: 11.1937 | reward_npref: 3.6524
[     520 points] regret_avg: 35.0624 | regret_pref: 40.0000 | reward_optimal: 45.3404 | reward_pref: 10.2780 | reward_npref: 3.0250
[     525 points] regret_avg: 35.0624 | regret_pref: 40.0000 | reward_optimal: 45.6894 | reward_pref: 10.6270 | reward_npref: 2.5298
[     530 points] regret_avg: 35.4743 | regret_pref: 40.0000 | reward_optimal: 46.0654 | reward_pref: 10.5910 | reward_npref: 2.2341
[     535 points] regret_avg: 35.8142 | regret_pref: 40.0000 | reward_optimal: 46.4472 | reward_pref: 10.6330 | reward_npref: 2.2674
[     540 points] regret_avg: 36.1006 | regret_pref: 41.0000 | reward_optimal: 46.8846 | reward_pref: 10.7840 | reward_npref: 2.4447
[     545 points] regret_avg: 36.6699 | regret_pref: 42.0000 | reward_optimal: 47.3048 | reward_pref: 10.6348 | reward_npref: 2.3755
[     550 points] regret_avg: 36.9305 | regret_pref: 42.0000 | reward_optimal: 47.8276 | reward_pref: 10.8970 | reward_npref: 2.5667
[     555 points] regret_avg: 37.1186 | regret_pref: 43.0000 | reward_optimal: 48.1685 | reward_pref: 11.0499 | reward_npref: 2.7391
[     560 points] regret_avg: 37.2628 | regret_pref: 44.0000 | reward_optimal: 48.5120 | reward_pref: 11.2492 | reward_npref: 3.0108
[     565 points] regret_avg: 37.4158 | regret_pref: 44.0000 | reward_optimal: 48.8854 | reward_pref: 11.4696 | reward_npref: 3.1935
[     570 points] regret_avg: 37.6064 | regret_pref: 44.0000 | reward_optimal: 49.2219 | reward_pref: 11.6155 | reward_npref: 3.0267
[     575 points] regret_avg: 37.6811 | regret_pref: 44.0000 | reward_optimal: 49.8774 | reward_pref: 12.1963 | reward_npref: 3.4970
[     580 points] regret_avg: 38.3240 | regret_pref: 45.0000 | reward_optimal: 50.1720 | reward_pref: 11.8479 | reward_npref: 3.2222
[     585 points] regret_avg: 38.5079 | regret_pref: 46.0000 | reward_optimal: 50.5182 | reward_pref: 12.0103 | reward_npref: 3.5659
[     590 points] regret_avg: 38.5079 | regret_pref: 46.0000 | reward_optimal: 50.9243 | reward_pref: 12.4164 | reward_npref: 3.5559
[     595 points] regret_avg: 39.0215 | regret_pref: 46.0000 | reward_optimal: 51.4519 | reward_pref: 12.4304 | reward_npref: 3.4933
[     600 points] regret_avg: 39.1820 | regret_pref: 46.0000 | reward_optimal: 51.9865 | reward_pref: 12.8046 | reward_npref: 3.8483
[     605 points] regret_avg: 39.4850 | regret_pref: 46.0000 | reward_optimal: 52.4276 | reward_pref: 12.9426 | reward_npref: 3.8517
[     610 points] regret_avg: 39.6018 | regret_pref: 46.0000 | reward_optimal: 52.8475 | reward_pref: 13.2458 | reward_npref: 4.0524
[     615 points] regret_avg: 39.9229 | regret_pref: 46.0000 | reward_optimal: 53.2124 | reward_pref: 13.2895 | reward_npref: 3.9042
[     620 points] regret_avg: 40.4869 | regret_pref: 46.0000 | reward_optimal: 53.5618 | reward_pref: 13.0749 | reward_npref: 3.4033
[     625 points] regret_avg: 40.8930 | regret_pref: 47.0000 | reward_optimal: 54.0760 | reward_pref: 13.1830 | reward_npref: 3.6690
[     630 points] regret_avg: 41.3485 | regret_pref: 48.0000 | reward_optimal: 54.4961 | reward_pref: 13.1476 | reward_npref: 3.7564
[     635 points] regret_avg: 41.5101 | regret_pref: 48.0000 | reward_optimal: 55.0888 | reward_pref: 13.5787 | reward_npref: 4.0732
[     640 points] regret_avg: 41.5101 | regret_pref: 48.0000 | reward_optimal: 55.3465 | reward_pref: 13.8364 | reward_npref: 3.6159
[     645 points] regret_avg: 41.5787 | regret_pref: 48.0000 | reward_optimal: 55.4866 | reward_pref: 13.9079 | reward_npref: 3.6397
[     650 points] regret_avg: 41.9852 | regret_pref: 49.0000 | reward_optimal: 55.7636 | reward_pref: 13.7784 | reward_npref: 3.5364
[     655 points] regret_avg: 42.3875 | regret_pref: 49.0000 | reward_optimal: 56.2405 | reward_pref: 13.8530 | reward_npref: 3.5821
[     660 points] regret_avg: 42.7938 | regret_pref: 49.0000 | reward_optimal: 56.6965 | reward_pref: 13.9027 | reward_npref: 3.3760
[     665 points] regret_avg: 43.0974 | regret_pref: 50.0000 | reward_optimal: 56.9329 | reward_pref: 13.8355 | reward_npref: 3.3399
[     670 points] regret_avg: 43.5003 | regret_pref: 50.0000 | reward_optimal: 57.4016 | reward_pref: 13.9013 | reward_npref: 3.3971
[     675 points] regret_avg: 43.5391 | regret_pref: 50.0000 | reward_optimal: 58.0546 | reward_pref: 14.5155 | reward_npref: 3.8579
[     680 points] regret_avg: 43.6265 | regret_pref: 50.0000 | reward_optimal: 58.5895 | reward_pref: 14.9630 | reward_npref: 4.1290
[     685 points] regret_avg: 43.8908 | regret_pref: 50.0000 | reward_optimal: 59.0876 | reward_pref: 15.1968 | reward_npref: 4.3220
[     690 points] regret_avg: 44.3000 | regret_pref: 51.0000 | reward_optimal: 59.5044 | reward_pref: 15.2044 | reward_npref: 4.3805
[     695 points] regret_avg: 44.4849 | regret_pref: 52.0000 | reward_optimal: 59.9042 | reward_pref: 15.4193 | reward_npref: 4.6551
[     700 points] regret_avg: 44.7303 | regret_pref: 52.0000 | reward_optimal: 60.2263 | reward_pref: 15.4961 | reward_npref: 4.6224
[     705 points] regret_avg: 45.2369 | regret_pref: 53.0000 | reward_optimal: 60.6571 | reward_pref: 15.4201 | reward_npref: 4.6905
[     710 points] regret_avg: 45.3648 | regret_pref: 53.0000 | reward_optimal: 61.0486 | reward_pref: 15.6838 | reward_npref: 4.9401
[     715 points] regret_avg: 45.6907 | regret_pref: 53.0000 | reward_optimal: 61.3524 | reward_pref: 15.6617 | reward_npref: 4.7722
[     720 points] regret_avg: 46.2451 | regret_pref: 54.0000 | reward_optimal: 61.8854 | reward_pref: 15.6403 | reward_npref: 4.8714
[     725 points] regret_avg: 46.8179 | regret_pref: 54.0000 | reward_optimal: 62.3303 | reward_pref: 15.5125 | reward_npref: 4.6943
[     730 points] regret_avg: 46.9682 | regret_pref: 55.0000 | reward_optimal: 62.6946 | reward_pref: 15.7264 | reward_npref: 4.9799
[     735 points] regret_avg: 47.5252 | regret_pref: 55.0000 | reward_optimal: 63.2363 | reward_pref: 15.7111 | reward_npref: 4.7664
[     740 points] regret_avg: 47.9458 | regret_pref: 55.0000 | reward_optimal: 63.6241 | reward_pref: 15.6783 | reward_npref: 4.3492
[     745 points] regret_avg: 48.4063 | regret_pref: 55.0000 | reward_optimal: 63.8578 | reward_pref: 15.4515 | reward_npref: 3.9610
[     750 points] regret_avg: 48.6630 | regret_pref: 55.0000 | reward_optimal: 64.3532 | reward_pref: 15.6902 | reward_npref: 3.9044
[     755 points] regret_avg: 49.0290 | regret_pref: 55.0000 | reward_optimal: 64.9092 | reward_pref: 15.8802 | reward_npref: 4.0506
[     760 points] regret_avg: 49.2557 | regret_pref: 55.0000 | reward_optimal: 65.3691 | reward_pref: 16.1134 | reward_npref: 4.1177
[     765 points] regret_avg: 49.3203 | regret_pref: 55.0000 | reward_optimal: 65.9425 | reward_pref: 16.6222 | reward_npref: 4.5777
[     770 points] regret_avg: 49.3203 | regret_pref: 55.0000 | reward_optimal: 66.4221 | reward_pref: 17.1018 | reward_npref: 4.7556
[     775 points] regret_avg: 49.3203 | regret_pref: 55.0000 | reward_optimal: 66.5728 | reward_pref: 17.2525 | reward_npref: 4.5377
[     780 points] regret_avg: 49.8166 | regret_pref: 55.0000 | reward_optimal: 66.9973 | reward_pref: 17.1807 | reward_npref: 4.4395
[     785 points] regret_avg: 50.2876 | regret_pref: 55.0000 | reward_optimal: 67.4248 | reward_pref: 17.1373 | reward_npref: 4.3540
[     790 points] regret_avg: 50.6673 | regret_pref: 55.0000 | reward_optimal: 67.8482 | reward_pref: 17.1809 | reward_npref: 4.3279
[     795 points] regret_avg: 51.1961 | regret_pref: 55.0000 | reward_optimal: 68.1874 | reward_pref: 16.9913 | reward_npref: 4.1196
[     800 points] regret_avg: 51.5354 | regret_pref: 55.0000 | reward_optimal: 68.4233 | reward_pref: 16.8878 | reward_npref: 3.7322
[     805 points] regret_avg: 51.9107 | regret_pref: 56.0000 | reward_optimal: 68.9035 | reward_pref: 16.9928 | reward_npref: 3.8683
[     810 points] regret_avg: 51.9107 | regret_pref: 56.0000 | reward_optimal: 69.2823 | reward_pref: 17.3716 | reward_npref: 3.7404
[     815 points] regret_avg: 52.3177 | regret_pref: 56.0000 | reward_optimal: 69.6035 | reward_pref: 17.2858 | reward_npref: 3.6252
[     820 points] regret_avg: 52.4091 | regret_pref: 56.0000 | reward_optimal: 70.3810 | reward_pref: 17.9720 | reward_npref: 4.1765
[     825 points] regret_avg: 52.6154 | regret_pref: 56.0000 | reward_optimal: 70.8816 | reward_pref: 18.2663 | reward_npref: 4.4178
[     830 points] regret_avg: 53.1467 | regret_pref: 56.0000 | reward_optimal: 71.1487 | reward_pref: 18.0021 | reward_npref: 4.0111
[     835 points] regret_avg: 53.5764 | regret_pref: 56.0000 | reward_optimal: 71.5411 | reward_pref: 17.9647 | reward_npref: 3.9373
[     840 points] regret_avg: 53.8487 | regret_pref: 56.0000 | reward_optimal: 72.1311 | reward_pref: 18.2824 | reward_npref: 4.1562
[     845 points] regret_avg: 54.5276 | regret_pref: 56.0000 | reward_optimal: 72.4490 | reward_pref: 17.9214 | reward_npref: 3.6679
[     850 points] regret_avg: 54.7157 | regret_pref: 57.0000 | reward_optimal: 72.7099 | reward_pref: 17.9942 | reward_npref: 3.7587
[     855 points] regret_avg: 54.7157 | regret_pref: 57.0000 | reward_optimal: 73.2450 | reward_pref: 18.5292 | reward_npref: 4.0539
[     860 points] regret_avg: 55.4561 | regret_pref: 57.0000 | reward_optimal: 73.6527 | reward_pref: 18.1967 | reward_npref: 3.6796
[     865 points] regret_avg: 55.6729 | regret_pref: 57.0000 | reward_optimal: 74.0177 | reward_pref: 18.3448 | reward_npref: 3.5450
[     870 points] regret_avg: 56.0236 | regret_pref: 58.0000 | reward_optimal: 74.2840 | reward_pref: 18.2604 | reward_npref: 3.5263
[     875 points] regret_avg: 56.6586 | regret_pref: 59.0000 | reward_optimal: 75.2786 | reward_pref: 18.6200 | reward_npref: 4.0490
[     880 points] regret_avg: 57.0971 | regret_pref: 59.0000 | reward_optimal: 75.6677 | reward_pref: 18.5706 | reward_npref: 3.8636
[     885 points] regret_avg: 57.3974 | regret_pref: 59.0000 | reward_optimal: 76.0156 | reward_pref: 18.6182 | reward_npref: 3.9105
[     890 points] regret_avg: 57.3974 | regret_pref: 59.0000 | reward_optimal: 76.1767 | reward_pref: 18.7793 | reward_npref: 3.2068
[     895 points] regret_avg: 57.3974 | regret_pref: 59.0000 | reward_optimal: 76.6560 | reward_pref: 19.2586 | reward_npref: 3.4230
[     900 points] regret_avg: 57.4502 | regret_pref: 59.0000 | reward_optimal: 77.1131 | reward_pref: 19.6629 | reward_npref: 3.7166
[     905 points] regret_avg: 57.8616 | regret_pref: 59.0000 | reward_optimal: 77.4409 | reward_pref: 19.5793 | reward_npref: 3.3737
[     910 points] regret_avg: 57.9898 | regret_pref: 59.0000 | reward_optimal: 77.9909 | reward_pref: 20.0011 | reward_npref: 3.5682
[     915 points] regret_avg: 58.7895 | regret_pref: 59.0000 | reward_optimal: 78.3323 | reward_pref: 19.5429 | reward_npref: 2.8748
[     920 points] regret_avg: 59.2619 | regret_pref: 59.0000 | reward_optimal: 78.7198 | reward_pref: 19.4578 | reward_npref: 2.7574
[     925 points] regret_avg: 59.7810 | regret_pref: 60.0000 | reward_optimal: 79.1878 | reward_pref: 19.4068 | reward_npref: 2.7351
[     930 points] regret_avg: 60.1297 | regret_pref: 61.0000 | reward_optimal: 79.5207 | reward_pref: 19.3909 | reward_npref: 2.8046
[     935 points] regret_avg: 60.6533 | regret_pref: 62.0000 | reward_optimal: 79.9495 | reward_pref: 19.2962 | reward_npref: 2.7708
[     940 points] regret_avg: 61.0705 | regret_pref: 62.0000 | reward_optimal: 80.9387 | reward_pref: 19.8682 | reward_npref: 3.1169
[     945 points] regret_avg: 61.1652 | regret_pref: 62.0000 | reward_optimal: 81.4036 | reward_pref: 20.2384 | reward_npref: 3.4293
[     950 points] regret_avg: 61.5506 | regret_pref: 63.0000 | reward_optimal: 81.7998 | reward_pref: 20.2492 | reward_npref: 3.5227
[     955 points] regret_avg: 61.6217 | regret_pref: 63.0000 | reward_optimal: 82.4233 | reward_pref: 20.8015 | reward_npref: 3.7906
[     960 points] regret_avg: 61.8401 | regret_pref: 63.0000 | reward_optimal: 82.9988 | reward_pref: 21.1588 | reward_npref: 4.1197
[     965 points] regret_avg: 62.0205 | regret_pref: 63.0000 | reward_optimal: 83.9934 | reward_pref: 21.9729 | reward_npref: 4.5818
[     970 points] regret_avg: 62.6724 | regret_pref: 64.0000 | reward_optimal: 84.4645 | reward_pref: 21.7921 | reward_npref: 4.4162
[     975 points] regret_avg: 62.8767 | regret_pref: 65.0000 | reward_optimal: 84.8387 | reward_pref: 21.9619 | reward_npref: 4.6217
[     980 points] regret_avg: 63.0860 | regret_pref: 65.0000 | reward_optimal: 85.3346 | reward_pref: 22.2486 | reward_npref: 4.7979
