[       5 points] regret_avg: 0.3503 | regret_pref: 0.0000 | reward_optimal: 1.9510 | reward_pref: 1.6008 | reward_npref: 1.4850
[     410 points] regret_avg: 200.6644 | regret_pref: 26.0000 | reward_optimal: 265.8749 | reward_pref: 65.2104 | reward_npref: -34.9469
[     415 points] regret_avg: 201.5181 | regret_pref: 26.0000 | reward_optimal: 266.1337 | reward_pref: 64.6156 | reward_npref: -38.2208
[     420 points] regret_avg: 202.8552 | regret_pref: 27.0000 | reward_optimal: 266.9419 | reward_pref: 64.0867 | reward_npref: -38.2613
[     425 points] regret_avg: 209.5264 | regret_pref: 28.0000 | reward_optimal: 267.2100 | reward_pref: 57.6837 | reward_npref: -39.4015
[     430 points] regret_avg: 209.5264 | regret_pref: 28.0000 | reward_optimal: 273.6564 | reward_pref: 64.1300 | reward_npref: -36.8601
[     435 points] regret_avg: 217.2587 | regret_pref: 28.0000 | reward_optimal: 284.1372 | reward_pref: 66.8785 | reward_npref: -35.6599
[     440 points] regret_avg: 217.2587 | regret_pref: 28.0000 | reward_optimal: 293.0634 | reward_pref: 75.8047 | reward_npref: -29.4833
[     445 points] regret_avg: 222.2991 | regret_pref: 28.0000 | reward_optimal: 306.5788 | reward_pref: 84.2797 | reward_npref: -23.5174
[     450 points] regret_avg: 228.3232 | regret_pref: 28.0000 | reward_optimal: 306.3429 | reward_pref: 78.0197 | reward_npref: -35.3481
[     455 points] regret_avg: 229.1112 | regret_pref: 29.0000 | reward_optimal: 307.0058 | reward_pref: 77.8946 | reward_npref: -35.3627
[     460 points] regret_avg: 237.6621 | regret_pref: 29.0000 | reward_optimal: 306.6062 | reward_pref: 68.9441 | reward_npref: -47.5919
[     465 points] regret_avg: 237.9682 | regret_pref: 29.0000 | reward_optimal: 307.6741 | reward_pref: 69.7059 | reward_npref: -47.2061
[     470 points] regret_avg: 243.0856 | regret_pref: 29.0000 | reward_optimal: 319.4687 | reward_pref: 76.3831 | reward_npref: -43.4189
[     475 points] regret_avg: 244.2792 | regret_pref: 30.0000 | reward_optimal: 319.7073 | reward_pref: 75.4281 | reward_npref: -43.9011
[     480 points] regret_avg: 247.4610 | regret_pref: 31.0000 | reward_optimal: 320.0702 | reward_pref: 72.6092 | reward_npref: -45.6419
[     485 points] regret_avg: 261.9827 | regret_pref: 32.0000 | reward_optimal: 335.7608 | reward_pref: 73.7781 | reward_npref: -29.9513
[     490 points] regret_avg: 266.1691 | regret_pref: 32.0000 | reward_optimal: 349.2175 | reward_pref: 83.0484 | reward_npref: -27.3018
[     495 points] regret_avg: 269.3896 | regret_pref: 32.0000 | reward_optimal: 357.9317 | reward_pref: 88.5421 | reward_npref: -25.8301
[     500 points] regret_avg: 270.7036 | regret_pref: 32.0000 | reward_optimal: 358.6730 | reward_pref: 87.9693 | reward_npref: -26.7190
[     505 points] regret_avg: 271.5500 | regret_pref: 33.0000 | reward_optimal: 361.0905 | reward_pref: 89.5405 | reward_npref: -24.4446
[     510 points] regret_avg: 274.9403 | regret_pref: 33.0000 | reward_optimal: 374.7120 | reward_pref: 99.7717 | reward_npref: -17.5952
[     515 points] regret_avg: 278.5649 | regret_pref: 33.0000 | reward_optimal: 384.5034 | reward_pref: 105.9385 | reward_npref: -13.8124
[     520 points] regret_avg: 279.0426 | regret_pref: 33.0000 | reward_optimal: 384.7817 | reward_pref: 105.7391 | reward_npref: -14.7179
[     525 points] regret_avg: 281.2623 | regret_pref: 33.0000 | reward_optimal: 385.0152 | reward_pref: 103.7529 | reward_npref: -18.4839
[     530 points] regret_avg: 282.2136 | regret_pref: 33.0000 | reward_optimal: 385.2584 | reward_pref: 103.0448 | reward_npref: -20.4974
[     535 points] regret_avg: 284.9283 | regret_pref: 33.0000 | reward_optimal: 385.9863 | reward_pref: 101.0580 | reward_npref: -23.7676
[     540 points] regret_avg: 284.9283 | regret_pref: 33.0000 | reward_optimal: 385.0921 | reward_pref: 100.1637 | reward_npref: -26.7178
[     545 points] regret_avg: 292.2065 | regret_pref: 34.0000 | reward_optimal: 385.5116 | reward_pref: 93.3052 | reward_npref: -27.1997
[     550 points] regret_avg: 292.4545 | regret_pref: 34.0000 | reward_optimal: 389.5495 | reward_pref: 97.0951 | reward_npref: -23.9048
[     555 points] regret_avg: 295.5820 | regret_pref: 34.0000 | reward_optimal: 389.5320 | reward_pref: 93.9500 | reward_npref: -32.4906
[     560 points] regret_avg: 303.8000 | regret_pref: 34.0000 | reward_optimal: 389.3678 | reward_pref: 85.5678 | reward_npref: -42.8227
[     565 points] regret_avg: 308.2644 | regret_pref: 34.0000 | reward_optimal: 403.7221 | reward_pref: 95.4577 | reward_npref: -37.3764
[     570 points] regret_avg: 308.2644 | regret_pref: 34.0000 | reward_optimal: 404.0132 | reward_pref: 95.7488 | reward_npref: -40.1723
[     575 points] regret_avg: 309.9398 | regret_pref: 34.0000 | reward_optimal: 404.1455 | reward_pref: 94.2057 | reward_npref: -45.4481
[     580 points] regret_avg: 311.1002 | regret_pref: 35.0000 | reward_optimal: 404.5012 | reward_pref: 93.4010 | reward_npref: -45.7453
[     585 points] regret_avg: 313.2639 | regret_pref: 35.0000 | reward_optimal: 405.1167 | reward_pref: 91.8528 | reward_npref: -48.1324
[     590 points] regret_avg: 314.7190 | regret_pref: 35.0000 | reward_optimal: 411.0728 | reward_pref: 96.3537 | reward_npref: -44.3532
[     595 points] regret_avg: 318.7488 | regret_pref: 35.0000 | reward_optimal: 418.3828 | reward_pref: 99.6340 | reward_npref: -43.1881
[     600 points] regret_avg: 319.9356 | regret_pref: 35.0000 | reward_optimal: 419.0663 | reward_pref: 99.1307 | reward_npref: -44.5422
[     605 points] regret_avg: 321.6999 | regret_pref: 36.0000 | reward_optimal: 419.7876 | reward_pref: 98.0877 | reward_npref: -44.5525
[     610 points] regret_avg: 329.8551 | regret_pref: 37.0000 | reward_optimal: 419.8892 | reward_pref: 90.0341 | reward_npref: -45.3698
[     615 points] regret_avg: 331.2548 | regret_pref: 37.0000 | reward_optimal: 420.4152 | reward_pref: 89.1603 | reward_npref: -48.4023
[     620 points] regret_avg: 331.6413 | regret_pref: 38.0000 | reward_optimal: 420.8568 | reward_pref: 89.2155 | reward_npref: -48.2332
[     625 points] regret_avg: 333.0258 | regret_pref: 39.0000 | reward_optimal: 421.8211 | reward_pref: 88.7953 | reward_npref: -48.5121
[     630 points] regret_avg: 341.1801 | regret_pref: 40.0000 | reward_optimal: 422.1418 | reward_pref: 80.9618 | reward_npref: -54.8556
[     635 points] regret_avg: 343.2147 | regret_pref: 40.0000 | reward_optimal: 422.7347 | reward_pref: 79.5200 | reward_npref: -57.4944
[     640 points] regret_avg: 343.3528 | regret_pref: 40.0000 | reward_optimal: 423.5200 | reward_pref: 80.1672 | reward_npref: -56.9377
[     645 points] regret_avg: 344.0778 | regret_pref: 40.0000 | reward_optimal: 423.8773 | reward_pref: 79.7995 | reward_npref: -57.8078
[     650 points] regret_avg: 345.4628 | regret_pref: 41.0000 | reward_optimal: 435.0306 | reward_pref: 89.5678 | reward_npref: -46.6545
[     655 points] regret_avg: 346.0721 | regret_pref: 42.0000 | reward_optimal: 435.3062 | reward_pref: 89.2341 | reward_npref: -46.8489
[     660 points] regret_avg: 353.6554 | regret_pref: 42.0000 | reward_optimal: 435.0788 | reward_pref: 81.4234 | reward_npref: -55.4514
[     665 points] regret_avg: 355.0300 | regret_pref: 42.0000 | reward_optimal: 435.4345 | reward_pref: 80.4044 | reward_npref: -57.7335
[     670 points] regret_avg: 360.5359 | regret_pref: 42.0000 | reward_optimal: 435.5847 | reward_pref: 75.0489 | reward_npref: -63.7018
[     675 points] regret_avg: 361.3272 | regret_pref: 42.0000 | reward_optimal: 436.3173 | reward_pref: 74.9901 | reward_npref: -63.9560
[     680 points] regret_avg: 361.3272 | regret_pref: 42.0000 | reward_optimal: 437.3399 | reward_pref: 76.0127 | reward_npref: -63.5153
[     685 points] regret_avg: 365.4151 | regret_pref: 42.0000 | reward_optimal: 436.4786 | reward_pref: 71.0635 | reward_npref: -76.4427
[     690 points] regret_avg: 365.5691 | regret_pref: 43.0000 | reward_optimal: 436.6346 | reward_pref: 71.0655 | reward_npref: -76.3924
[     695 points] regret_avg: 372.5203 | regret_pref: 43.0000 | reward_optimal: 452.5673 | reward_pref: 80.0470 | reward_npref: -70.3812
[     700 points] regret_avg: 378.0913 | regret_pref: 44.0000 | reward_optimal: 452.7580 | reward_pref: 74.6667 | reward_npref: -72.6123
[     705 points] regret_avg: 381.8668 | regret_pref: 44.0000 | reward_optimal: 458.3918 | reward_pref: 76.5250 | reward_npref: -71.6416
[     710 points] regret_avg: 386.7485 | regret_pref: 44.0000 | reward_optimal: 457.8919 | reward_pref: 71.1434 | reward_npref: -83.4177
[     715 points] regret_avg: 387.8119 | regret_pref: 44.0000 | reward_optimal: 458.0456 | reward_pref: 70.2337 | reward_npref: -88.5779
[     720 points] regret_avg: 391.1379 | regret_pref: 45.0000 | reward_optimal: 462.3859 | reward_pref: 71.2480 | reward_npref: -86.8130
[     725 points] regret_avg: 396.7762 | regret_pref: 46.0000 | reward_optimal: 462.7672 | reward_pref: 65.9909 | reward_npref: -90.0848
[     730 points] regret_avg: 397.8445 | regret_pref: 47.0000 | reward_optimal: 464.3328 | reward_pref: 66.4883 | reward_npref: -89.5771
[     735 points] regret_avg: 401.6341 | regret_pref: 48.0000 | reward_optimal: 469.6378 | reward_pref: 68.0037 | reward_npref: -86.2123
[     740 points] regret_avg: 412.5194 | regret_pref: 49.0000 | reward_optimal: 484.2865 | reward_pref: 71.7671 | reward_npref: -78.8475
[     745 points] regret_avg: 413.4119 | regret_pref: 49.0000 | reward_optimal: 484.8886 | reward_pref: 71.4767 | reward_npref: -81.3695
[     750 points] regret_avg: 413.9692 | regret_pref: 50.0000 | reward_optimal: 486.1898 | reward_pref: 72.2206 | reward_npref: -80.2144
[     755 points] regret_avg: 414.6174 | regret_pref: 50.0000 | reward_optimal: 488.4294 | reward_pref: 73.8120 | reward_npref: -79.4477
[     760 points] regret_avg: 415.5688 | regret_pref: 51.0000 | reward_optimal: 488.8943 | reward_pref: 73.3255 | reward_npref: -79.7041
[     765 points] regret_avg: 422.6359 | regret_pref: 51.0000 | reward_optimal: 489.0426 | reward_pref: 66.4067 | reward_npref: -88.0377
[     770 points] regret_avg: 424.3618 | regret_pref: 52.0000 | reward_optimal: 489.7874 | reward_pref: 65.4255 | reward_npref: -88.6501
[     775 points] regret_avg: 426.9610 | regret_pref: 53.0000 | reward_optimal: 490.1198 | reward_pref: 63.1588 | reward_npref: -90.4380
[     780 points] regret_avg: 430.9847 | regret_pref: 53.0000 | reward_optimal: 503.1168 | reward_pref: 72.1321 | reward_npref: -84.6607
[     785 points] regret_avg: 433.8339 | regret_pref: 54.0000 | reward_optimal: 507.0546 | reward_pref: 73.2206 | reward_npref: -81.4392
[     790 points] regret_avg: 434.0534 | regret_pref: 54.0000 | reward_optimal: 507.9971 | reward_pref: 73.9437 | reward_npref: -80.9755
[     795 points] regret_avg: 434.8660 | regret_pref: 55.0000 | reward_optimal: 509.0442 | reward_pref: 74.1782 | reward_npref: -80.7212
[     800 points] regret_avg: 437.1794 | regret_pref: 55.0000 | reward_optimal: 508.6687 | reward_pref: 71.4893 | reward_npref: -88.3044
[     805 points] regret_avg: 440.2022 | regret_pref: 55.0000 | reward_optimal: 509.3364 | reward_pref: 69.1341 | reward_npref: -92.2549
[     810 points] regret_avg: 441.2613 | regret_pref: 56.0000 | reward_optimal: 510.8637 | reward_pref: 69.6025 | reward_npref: -91.7101
[     815 points] regret_avg: 441.2613 | regret_pref: 56.0000 | reward_optimal: 511.2952 | reward_pref: 70.0340 | reward_npref: -95.8231
[     820 points] regret_avg: 441.6772 | regret_pref: 56.0000 | reward_optimal: 514.7065 | reward_pref: 73.0293 | reward_npref: -94.9812
[     825 points] regret_avg: 441.8754 | regret_pref: 56.0000 | reward_optimal: 516.4490 | reward_pref: 74.5735 | reward_npref: -93.7105
[     830 points] regret_avg: 443.8564 | regret_pref: 57.0000 | reward_optimal: 517.5055 | reward_pref: 73.6491 | reward_npref: -92.6539
[     835 points] regret_avg: 453.0055 | regret_pref: 57.0000 | reward_optimal: 530.9424 | reward_pref: 77.9368 | reward_npref: -91.3245
[     840 points] regret_avg: 454.8206 | regret_pref: 57.0000 | reward_optimal: 531.9183 | reward_pref: 77.0977 | reward_npref: -92.3486
[     845 points] regret_avg: 459.9332 | regret_pref: 57.0000 | reward_optimal: 531.9809 | reward_pref: 72.0477 | reward_npref: -100.2683
[     850 points] regret_avg: 462.0775 | regret_pref: 58.0000 | reward_optimal: 532.3798 | reward_pref: 70.3023 | reward_npref: -101.6794
[     855 points] regret_avg: 464.6195 | regret_pref: 59.0000 | reward_optimal: 532.9488 | reward_pref: 68.3292 | reward_npref: -103.0967
[     860 points] regret_avg: 466.1621 | regret_pref: 59.0000 | reward_optimal: 541.3209 | reward_pref: 75.1589 | reward_npref: -98.3082
[     865 points] regret_avg: 468.0637 | regret_pref: 59.0000 | reward_optimal: 541.8114 | reward_pref: 73.7478 | reward_npref: -100.7928
[     870 points] regret_avg: 472.9313 | regret_pref: 60.0000 | reward_optimal: 542.7475 | reward_pref: 69.8162 | reward_npref: -102.3758
[     875 points] regret_avg: 472.9313 | regret_pref: 60.0000 | reward_optimal: 550.2646 | reward_pref: 77.3333 | reward_npref: -99.8259
[     880 points] regret_avg: 474.4770 | regret_pref: 60.0000 | reward_optimal: 551.0561 | reward_pref: 76.5790 | reward_npref: -103.1316
[     885 points] regret_avg: 477.4475 | regret_pref: 60.0000 | reward_optimal: 551.1357 | reward_pref: 73.6882 | reward_npref: -109.1189
[     890 points] regret_avg: 479.9606 | regret_pref: 61.0000 | reward_optimal: 555.7337 | reward_pref: 75.7731 | reward_npref: -106.7604
[     895 points] regret_avg: 481.8800 | regret_pref: 62.0000 | reward_optimal: 559.2994 | reward_pref: 77.4194 | reward_npref: -104.6979
[     900 points] regret_avg: 483.4941 | regret_pref: 62.0000 | reward_optimal: 559.6927 | reward_pref: 76.1986 | reward_npref: -107.2637
[     905 points] regret_avg: 483.4941 | regret_pref: 62.0000 | reward_optimal: 559.7759 | reward_pref: 76.2818 | reward_npref: -110.6348
[     910 points] regret_avg: 488.7540 | regret_pref: 62.0000 | reward_optimal: 560.1309 | reward_pref: 71.3769 | reward_npref: -119.2172
[     915 points] regret_avg: 489.4647 | regret_pref: 62.0000 | reward_optimal: 561.2100 | reward_pref: 71.7454 | reward_npref: -120.6085
[     920 points] regret_avg: 490.6524 | regret_pref: 62.0000 | reward_optimal: 566.0771 | reward_pref: 75.4247 | reward_npref: -117.2242
[     925 points] regret_avg: 491.3625 | regret_pref: 62.0000 | reward_optimal: 570.0210 | reward_pref: 78.6585 | reward_npref: -114.4589
[     930 points] regret_avg: 493.3040 | regret_pref: 62.0000 | reward_optimal: 573.3697 | reward_pref: 80.0657 | reward_npref: -113.1964
[     935 points] regret_avg: 493.9343 | regret_pref: 63.0000 | reward_optimal: 574.1395 | reward_pref: 80.2051 | reward_npref: -113.0327
[     940 points] regret_avg: 502.5988 | regret_pref: 63.0000 | reward_optimal: 574.3005 | reward_pref: 71.7017 | reward_npref: -122.9760
[     945 points] regret_avg: 505.5834 | regret_pref: 64.0000 | reward_optimal: 580.4562 | reward_pref: 74.8729 | reward_npref: -117.9484
[     950 points] regret_avg: 505.5834 | regret_pref: 64.0000 | reward_optimal: 587.7099 | reward_pref: 82.1265 | reward_npref: -112.4687
[     955 points] regret_avg: 506.5433 | regret_pref: 64.0000 | reward_optimal: 588.4786 | reward_pref: 81.9354 | reward_npref: -114.1566
[     960 points] regret_avg: 507.4109 | regret_pref: 64.0000 | reward_optimal: 588.9334 | reward_pref: 81.5225 | reward_npref: -117.4610
[     965 points] regret_avg: 515.1704 | regret_pref: 64.0000 | reward_optimal: 600.4411 | reward_pref: 85.2707 | reward_npref: -115.9026
[     970 points] regret_avg: 515.1704 | regret_pref: 64.0000 | reward_optimal: 600.8335 | reward_pref: 85.6631 | reward_npref: -120.8824
[     975 points] regret_avg: 517.3890 | regret_pref: 65.0000 | reward_optimal: 601.3630 | reward_pref: 83.9740 | reward_npref: -120.8816
[     980 points] regret_avg: 520.9498 | regret_pref: 65.0000 | reward_optimal: 601.7401 | reward_pref: 80.7903 | reward_npref: -125.0578
