[       5 points] regret_avg: 0.4661 | regret_pref: 1.0000 | reward_optimal: 1.9510 | reward_pref: 1.4850 | reward_npref: 1.6008
[     510 points] regret_avg: 263.2983 | regret_pref: 33.0000 | reward_optimal: 374.7120 | reward_pref: 111.4137 | reward_npref: -29.2372
[     515 points] regret_avg: 266.9228 | regret_pref: 33.0000 | reward_optimal: 384.5034 | reward_pref: 117.5805 | reward_npref: -25.4545
[     520 points] regret_avg: 268.1066 | regret_pref: 34.0000 | reward_optimal: 384.7817 | reward_pref: 116.6751 | reward_npref: -25.6539
[     525 points] regret_avg: 272.1062 | regret_pref: 35.0000 | reward_optimal: 385.0152 | reward_pref: 112.9091 | reward_npref: -27.6401
[     530 points] regret_avg: 273.0574 | regret_pref: 35.0000 | reward_optimal: 385.2584 | reward_pref: 112.2009 | reward_npref: -29.6535
[     535 points] regret_avg: 275.7722 | regret_pref: 35.0000 | reward_optimal: 385.9863 | reward_pref: 110.2141 | reward_npref: -32.9237
[     540 points] regret_avg: 275.7722 | regret_pref: 35.0000 | reward_optimal: 385.0921 | reward_pref: 109.3199 | reward_npref: -35.8739
[     545 points] regret_avg: 276.6737 | regret_pref: 35.0000 | reward_optimal: 385.5116 | reward_pref: 108.8379 | reward_npref: -42.7324
[     550 points] regret_avg: 276.9217 | regret_pref: 35.0000 | reward_optimal: 389.5495 | reward_pref: 112.6278 | reward_npref: -39.4375
[     555 points] regret_avg: 280.0492 | regret_pref: 35.0000 | reward_optimal: 389.5320 | reward_pref: 109.4828 | reward_npref: -48.0234
[     560 points] regret_avg: 288.2672 | regret_pref: 35.0000 | reward_optimal: 389.3678 | reward_pref: 101.1006 | reward_npref: -58.3554
[     565 points] regret_avg: 292.7317 | regret_pref: 35.0000 | reward_optimal: 403.7221 | reward_pref: 110.9904 | reward_npref: -52.9091
[     570 points] regret_avg: 295.8187 | regret_pref: 36.0000 | reward_optimal: 404.0132 | reward_pref: 108.1945 | reward_npref: -52.6180
[     575 points] regret_avg: 297.4941 | regret_pref: 36.0000 | reward_optimal: 404.1455 | reward_pref: 106.6514 | reward_npref: -57.8938
[     580 points] regret_avg: 298.1469 | regret_pref: 36.0000 | reward_optimal: 404.5012 | reward_pref: 106.3542 | reward_npref: -58.6985
[     585 points] regret_avg: 300.3107 | regret_pref: 36.0000 | reward_optimal: 405.1167 | reward_pref: 104.8061 | reward_npref: -61.0856
[     590 points] regret_avg: 302.4875 | regret_pref: 37.0000 | reward_optimal: 411.0728 | reward_pref: 108.5852 | reward_npref: -56.5847
[     595 points] regret_avg: 306.5173 | regret_pref: 37.0000 | reward_optimal: 418.3828 | reward_pref: 111.8655 | reward_npref: -55.4196
[     600 points] regret_avg: 307.7041 | regret_pref: 37.0000 | reward_optimal: 419.0663 | reward_pref: 111.3622 | reward_npref: -56.7737
[     605 points] regret_avg: 308.4358 | regret_pref: 37.0000 | reward_optimal: 419.7876 | reward_pref: 111.3518 | reward_npref: -57.8167
[     610 points] regret_avg: 309.3547 | regret_pref: 37.0000 | reward_optimal: 419.8892 | reward_pref: 110.5345 | reward_npref: -65.8703
[     615 points] regret_avg: 312.9130 | regret_pref: 38.0000 | reward_optimal: 420.4152 | reward_pref: 107.5021 | reward_npref: -66.7441
[     620 points] regret_avg: 313.2994 | regret_pref: 39.0000 | reward_optimal: 420.8568 | reward_pref: 107.5573 | reward_npref: -66.5750
[     625 points] regret_avg: 314.6840 | regret_pref: 40.0000 | reward_optimal: 421.8211 | reward_pref: 107.1371 | reward_npref: -66.8539
[     630 points] regret_avg: 321.3482 | regret_pref: 40.0000 | reward_optimal: 422.1418 | reward_pref: 100.7936 | reward_npref: -74.6875
[     635 points] regret_avg: 324.5799 | regret_pref: 41.0000 | reward_optimal: 422.7347 | reward_pref: 98.1548 | reward_npref: -76.1292
[     640 points] regret_avg: 324.8085 | regret_pref: 42.0000 | reward_optimal: 423.5200 | reward_pref: 98.7116 | reward_npref: -75.4820
[     645 points] regret_avg: 325.5335 | regret_pref: 42.0000 | reward_optimal: 423.8773 | reward_pref: 98.3438 | reward_npref: -76.3521
[     650 points] regret_avg: 325.5335 | regret_pref: 42.0000 | reward_optimal: 435.0306 | reward_pref: 109.4971 | reward_npref: -66.5839
[     655 points] regret_avg: 326.1427 | regret_pref: 43.0000 | reward_optimal: 435.3062 | reward_pref: 109.1634 | reward_npref: -66.7782
[     660 points] regret_avg: 334.5178 | regret_pref: 44.0000 | reward_optimal: 435.0788 | reward_pref: 100.5610 | reward_npref: -74.5889
[     665 points] regret_avg: 335.8925 | regret_pref: 44.0000 | reward_optimal: 435.4345 | reward_pref: 99.5420 | reward_npref: -76.8711
[     670 points] regret_avg: 341.3983 | regret_pref: 44.0000 | reward_optimal: 435.5847 | reward_pref: 94.1864 | reward_npref: -82.8394
[     675 points] regret_avg: 342.3851 | regret_pref: 45.0000 | reward_optimal: 436.3173 | reward_pref: 93.9323 | reward_npref: -82.8981
[     680 points] regret_avg: 342.3851 | regret_pref: 45.0000 | reward_optimal: 437.3399 | reward_pref: 94.9549 | reward_npref: -82.4574
[     685 points] regret_avg: 346.4730 | regret_pref: 45.0000 | reward_optimal: 436.4786 | reward_pref: 90.0056 | reward_npref: -95.3848
[     690 points] regret_avg: 346.5787 | regret_pref: 45.0000 | reward_optimal: 436.6346 | reward_pref: 90.0559 | reward_npref: -95.3828
[     695 points] regret_avg: 353.5300 | regret_pref: 45.0000 | reward_optimal: 452.5673 | reward_pref: 99.0374 | reward_npref: -89.3715
[     700 points] regret_avg: 355.9517 | regret_pref: 45.0000 | reward_optimal: 452.7580 | reward_pref: 96.8063 | reward_npref: -94.7518
[     705 points] regret_avg: 360.6148 | regret_pref: 46.0000 | reward_optimal: 458.3918 | reward_pref: 97.7770 | reward_npref: -92.8936
[     710 points] regret_avg: 371.8911 | regret_pref: 47.0000 | reward_optimal: 457.8919 | reward_pref: 86.0008 | reward_npref: -98.2751
[     715 points] regret_avg: 372.9545 | regret_pref: 47.0000 | reward_optimal: 458.0456 | reward_pref: 85.0911 | reward_npref: -103.4353
[     720 points] regret_avg: 376.2805 | regret_pref: 48.0000 | reward_optimal: 462.3859 | reward_pref: 86.1054 | reward_npref: -101.6704
[     725 points] regret_avg: 379.9335 | regret_pref: 48.0000 | reward_optimal: 462.7672 | reward_pref: 82.8337 | reward_npref: -106.9275
[     730 points] regret_avg: 381.0018 | regret_pref: 49.0000 | reward_optimal: 464.3328 | reward_pref: 83.3311 | reward_npref: -106.4198
[     735 points] regret_avg: 382.9420 | regret_pref: 49.0000 | reward_optimal: 469.6378 | reward_pref: 86.6959 | reward_npref: -104.9044
[     740 points] regret_avg: 393.8273 | regret_pref: 50.0000 | reward_optimal: 484.2865 | reward_pref: 90.4592 | reward_npref: -97.5396
[     745 points] regret_avg: 394.7198 | regret_pref: 50.0000 | reward_optimal: 484.8886 | reward_pref: 90.1689 | reward_npref: -100.0616
[     750 points] regret_avg: 394.8658 | regret_pref: 50.0000 | reward_optimal: 486.1898 | reward_pref: 91.3240 | reward_npref: -99.3178
[     755 points] regret_avg: 396.3387 | regret_pref: 51.0000 | reward_optimal: 488.4294 | reward_pref: 92.0907 | reward_npref: -97.7264
[     760 points] regret_avg: 397.2901 | regret_pref: 52.0000 | reward_optimal: 488.8943 | reward_pref: 91.6042 | reward_npref: -97.9828
[     765 points] regret_avg: 405.7721 | regret_pref: 53.0000 | reward_optimal: 489.0426 | reward_pref: 83.2706 | reward_npref: -104.9016
[     770 points] regret_avg: 407.1291 | regret_pref: 53.0000 | reward_optimal: 489.7874 | reward_pref: 82.6582 | reward_npref: -105.8827
[     775 points] regret_avg: 409.2495 | regret_pref: 53.0000 | reward_optimal: 490.1198 | reward_pref: 80.8703 | reward_npref: -108.1495
[     780 points] regret_avg: 413.2733 | regret_pref: 53.0000 | reward_optimal: 503.1168 | reward_pref: 89.8435 | reward_npref: -102.3721
[     785 points] regret_avg: 416.1225 | regret_pref: 54.0000 | reward_optimal: 507.0546 | reward_pref: 90.9321 | reward_npref: -99.1506
[     790 points] regret_avg: 416.3420 | regret_pref: 54.0000 | reward_optimal: 507.9971 | reward_pref: 91.6552 | reward_npref: -98.6869
[     795 points] regret_avg: 417.1546 | regret_pref: 55.0000 | reward_optimal: 509.0442 | reward_pref: 91.8896 | reward_npref: -98.4326
[     800 points] regret_avg: 424.3622 | regret_pref: 56.0000 | reward_optimal: 508.6687 | reward_pref: 84.3065 | reward_npref: -101.1215
[     805 points] regret_avg: 427.3851 | regret_pref: 56.0000 | reward_optimal: 509.3364 | reward_pref: 81.9513 | reward_npref: -105.0721
[     810 points] regret_avg: 428.4441 | regret_pref: 57.0000 | reward_optimal: 510.8637 | reward_pref: 82.4196 | reward_npref: -104.5272
[     815 points] regret_avg: 428.4441 | regret_pref: 57.0000 | reward_optimal: 511.2952 | reward_pref: 82.8511 | reward_npref: -108.6402
[     820 points] regret_avg: 431.0135 | regret_pref: 58.0000 | reward_optimal: 514.7065 | reward_pref: 83.6930 | reward_npref: -105.6448
[     825 points] regret_avg: 431.4853 | regret_pref: 59.0000 | reward_optimal: 516.4490 | reward_pref: 84.9637 | reward_npref: -104.1006
[     830 points] regret_avg: 433.4663 | regret_pref: 60.0000 | reward_optimal: 517.5055 | reward_pref: 84.0393 | reward_npref: -103.0441
[     835 points] regret_avg: 442.6154 | regret_pref: 60.0000 | reward_optimal: 530.9424 | reward_pref: 88.3270 | reward_npref: -101.7147
[     840 points] regret_avg: 444.6154 | regret_pref: 61.0000 | reward_optimal: 531.9183 | reward_pref: 87.3029 | reward_npref: -102.5538
[     845 points] regret_avg: 449.7280 | regret_pref: 61.0000 | reward_optimal: 531.9809 | reward_pref: 82.2529 | reward_npref: -110.4735
[     850 points] regret_avg: 451.8723 | regret_pref: 62.0000 | reward_optimal: 532.3798 | reward_pref: 80.5075 | reward_npref: -111.8846
[     855 points] regret_avg: 453.8586 | regret_pref: 62.0000 | reward_optimal: 532.9488 | reward_pref: 79.0902 | reward_npref: -113.8576
[     860 points] regret_avg: 455.4011 | regret_pref: 62.0000 | reward_optimal: 541.3209 | reward_pref: 85.9198 | reward_npref: -109.0691
[     865 points] regret_avg: 458.3762 | regret_pref: 63.0000 | reward_optimal: 541.8114 | reward_pref: 83.4352 | reward_npref: -110.4802
[     870 points] regret_avg: 463.2438 | regret_pref: 64.0000 | reward_optimal: 542.7475 | reward_pref: 79.5037 | reward_npref: -112.0632
[     875 points] regret_avg: 468.2111 | regret_pref: 65.0000 | reward_optimal: 550.2646 | reward_pref: 82.0535 | reward_npref: -104.5462
[     880 points] regret_avg: 472.3082 | regret_pref: 66.0000 | reward_optimal: 551.0561 | reward_pref: 78.7478 | reward_npref: -105.3004
[     885 points] regret_avg: 478.3751 | regret_pref: 67.0000 | reward_optimal: 551.1357 | reward_pref: 72.7606 | reward_npref: -108.1912
[     890 points] regret_avg: 480.8882 | regret_pref: 68.0000 | reward_optimal: 555.7337 | reward_pref: 74.8455 | reward_npref: -105.8328
[     895 points] regret_avg: 482.3915 | regret_pref: 68.0000 | reward_optimal: 559.2994 | reward_pref: 76.9079 | reward_npref: -104.1865
[     900 points] regret_avg: 485.3505 | regret_pref: 69.0000 | reward_optimal: 559.6927 | reward_pref: 74.3422 | reward_npref: -105.4073
[     905 points] regret_avg: 485.3505 | regret_pref: 69.0000 | reward_optimal: 559.7759 | reward_pref: 74.4253 | reward_npref: -108.7783
[     910 points] regret_avg: 490.6104 | regret_pref: 69.0000 | reward_optimal: 560.1309 | reward_pref: 69.5205 | reward_npref: -117.3607
[     915 points] regret_avg: 491.3211 | regret_pref: 69.0000 | reward_optimal: 561.2100 | reward_pref: 69.8889 | reward_npref: -118.7521
[     920 points] regret_avg: 492.8038 | regret_pref: 70.0000 | reward_optimal: 566.0771 | reward_pref: 73.2733 | reward_npref: -115.0727
[     925 points] regret_avg: 493.5139 | regret_pref: 70.0000 | reward_optimal: 570.0210 | reward_pref: 76.5070 | reward_npref: -112.3074
[     930 points] regret_avg: 495.6002 | regret_pref: 71.0000 | reward_optimal: 573.3697 | reward_pref: 77.7696 | reward_npref: -110.9002
[     935 points] regret_avg: 496.2305 | regret_pref: 72.0000 | reward_optimal: 574.1395 | reward_pref: 77.9090 | reward_npref: -110.7366
[     940 points] regret_avg: 504.8950 | regret_pref: 72.0000 | reward_optimal: 574.3005 | reward_pref: 69.4056 | reward_npref: -120.6798
[     945 points] regret_avg: 506.0231 | regret_pref: 72.0000 | reward_optimal: 580.4562 | reward_pref: 74.4331 | reward_npref: -117.5087
[     950 points] regret_avg: 506.0231 | regret_pref: 72.0000 | reward_optimal: 587.7099 | reward_pref: 81.6867 | reward_npref: -112.0290
[     955 points] regret_avg: 508.4798 | regret_pref: 73.0000 | reward_optimal: 588.4786 | reward_pref: 79.9988 | reward_npref: -112.2201
[     960 points] regret_avg: 509.3474 | regret_pref: 73.0000 | reward_optimal: 588.9334 | reward_pref: 79.5860 | reward_npref: -115.5245
[     965 points] regret_avg: 519.2968 | regret_pref: 74.0000 | reward_optimal: 600.4411 | reward_pref: 81.1444 | reward_npref: -111.7763
[     970 points] regret_avg: 519.2968 | regret_pref: 74.0000 | reward_optimal: 600.8335 | reward_pref: 81.5368 | reward_npref: -116.7561
[     975 points] regret_avg: 521.5154 | regret_pref: 75.0000 | reward_optimal: 601.3630 | reward_pref: 79.8476 | reward_npref: -116.7553
[     980 points] regret_avg: 526.0686 | regret_pref: 76.0000 | reward_optimal: 601.7401 | reward_pref: 75.6715 | reward_npref: -119.9390
