[       5 points] regret_avg: 1.6011 | regret_pref: 1.0000 | reward_optimal: 3.0421 | reward_pref: 1.4410 | reward_npref: 2.1372
[     200 points] regret_avg: 161.3632 | regret_pref: 21.0000 | reward_optimal: 158.1309 | reward_pref: -3.2323 | reward_npref: 14.4244
[     205 points] regret_avg: 162.3236 | regret_pref: 21.0000 | reward_optimal: 158.2749 | reward_pref: -4.0487 | reward_npref: 8.5750
[     210 points] regret_avg: 165.3052 | regret_pref: 21.0000 | reward_optimal: 158.9062 | reward_pref: -6.3990 | reward_npref: 5.2673
[     215 points] regret_avg: 171.2898 | regret_pref: 22.0000 | reward_optimal: 166.1786 | reward_pref: -5.1112 | reward_npref: 11.1962
[     220 points] regret_avg: 172.3569 | regret_pref: 23.0000 | reward_optimal: 166.5691 | reward_pref: -5.7878 | reward_npref: 11.5867
[     225 points] regret_avg: 176.3919 | regret_pref: 23.0000 | reward_optimal: 166.6871 | reward_pref: -9.7049 | reward_npref: 5.3389
[     230 points] regret_avg: 177.6415 | regret_pref: 24.0000 | reward_optimal: 166.9594 | reward_pref: -10.6820 | reward_npref: 5.6112
[     235 points] regret_avg: 177.7026 | regret_pref: 24.0000 | reward_optimal: 167.0593 | reward_pref: -10.6433 | reward_npref: 5.5953
[     240 points] regret_avg: 184.8499 | regret_pref: 25.0000 | reward_optimal: 176.8360 | reward_pref: -8.0139 | reward_npref: 13.5596
[     245 points] regret_avg: 185.9216 | regret_pref: 26.0000 | reward_optimal: 177.8109 | reward_pref: -8.1107 | reward_npref: 13.5388
[     250 points] regret_avg: 187.1713 | regret_pref: 26.0000 | reward_optimal: 178.0284 | reward_pref: -9.1429 | reward_npref: 10.3036
[     255 points] regret_avg: 188.2819 | regret_pref: 26.0000 | reward_optimal: 178.9824 | reward_pref: -9.2995 | reward_npref: 10.0713
[     260 points] regret_avg: 197.6906 | regret_pref: 27.0000 | reward_optimal: 178.8319 | reward_pref: -18.8588 | reward_npref: 5.7365
[     265 points] regret_avg: 202.6287 | regret_pref: 28.0000 | reward_optimal: 185.6720 | reward_pref: -16.9566 | reward_npref: 12.5767
[     270 points] regret_avg: 207.7606 | regret_pref: 29.0000 | reward_optimal: 194.8997 | reward_pref: -12.8609 | reward_npref: 19.5159
[     275 points] regret_avg: 208.8125 | regret_pref: 30.0000 | reward_optimal: 195.5718 | reward_pref: -13.2406 | reward_npref: 19.2314
[     280 points] regret_avg: 216.7171 | regret_pref: 31.0000 | reward_optimal: 204.6813 | reward_pref: -12.0358 | reward_npref: 22.7388
[     285 points] regret_avg: 224.2156 | regret_pref: 32.0000 | reward_optimal: 214.1450 | reward_pref: -10.0706 | reward_npref: 31.0295
[     290 points] regret_avg: 232.7743 | regret_pref: 33.0000 | reward_optimal: 214.3369 | reward_pref: -18.4374 | reward_npref: 24.4831
[     295 points] regret_avg: 235.1819 | regret_pref: 33.0000 | reward_optimal: 218.8035 | reward_pref: -16.3783 | reward_npref: 25.6669
[     300 points] regret_avg: 241.7576 | regret_pref: 34.0000 | reward_optimal: 226.6002 | reward_pref: -15.1574 | reward_npref: 33.4635
[     305 points] regret_avg: 242.5961 | regret_pref: 34.0000 | reward_optimal: 226.7972 | reward_pref: -15.7989 | reward_npref: 30.5885
[     310 points] regret_avg: 245.2979 | regret_pref: 35.0000 | reward_optimal: 237.6858 | reward_pref: -7.6121 | reward_npref: 41.4771
[     315 points] regret_avg: 252.0589 | regret_pref: 36.0000 | reward_optimal: 237.9208 | reward_pref: -14.1381 | reward_npref: 37.7442
[     320 points] regret_avg: 260.4904 | regret_pref: 37.0000 | reward_optimal: 249.3720 | reward_pref: -11.1183 | reward_npref: 47.0658
[     325 points] regret_avg: 261.8360 | regret_pref: 37.0000 | reward_optimal: 254.8727 | reward_pref: -6.9633 | reward_npref: 50.8863
[     330 points] regret_avg: 263.5446 | regret_pref: 37.0000 | reward_optimal: 268.5900 | reward_pref: 5.0454 | reward_npref: 59.4819
[     335 points] regret_avg: 263.7300 | regret_pref: 38.0000 | reward_optimal: 269.0905 | reward_pref: 5.3605 | reward_npref: 59.8471
[     340 points] regret_avg: 264.3071 | regret_pref: 38.0000 | reward_optimal: 269.9994 | reward_pref: 5.6923 | reward_npref: 58.8600
[     345 points] regret_avg: 264.9669 | regret_pref: 39.0000 | reward_optimal: 270.7226 | reward_pref: 5.7557 | reward_npref: 59.0418
[     350 points] regret_avg: 264.9669 | regret_pref: 39.0000 | reward_optimal: 269.8557 | reward_pref: 4.8887 | reward_npref: 52.1158
[     355 points] regret_avg: 265.9421 | regret_pref: 40.0000 | reward_optimal: 270.0890 | reward_pref: 4.1470 | reward_npref: 51.6909
[     360 points] regret_avg: 273.2938 | regret_pref: 40.0000 | reward_optimal: 269.7415 | reward_pref: -3.5523 | reward_npref: 40.1064
[     365 points] regret_avg: 278.3178 | regret_pref: 41.0000 | reward_optimal: 275.6200 | reward_pref: -2.6978 | reward_npref: 45.9850
[     370 points] regret_avg: 279.4913 | regret_pref: 42.0000 | reward_optimal: 277.1431 | reward_pref: -2.3482 | reward_npref: 47.0476
[     375 points] regret_avg: 286.2246 | regret_pref: 43.0000 | reward_optimal: 285.6966 | reward_pref: -0.5280 | reward_npref: 55.6011
[     380 points] regret_avg: 291.6109 | regret_pref: 43.0000 | reward_optimal: 300.1287 | reward_pref: 8.5178 | reward_npref: 56.9235
[     385 points] regret_avg: 293.2308 | regret_pref: 44.0000 | reward_optimal: 300.7066 | reward_pref: 7.4758 | reward_npref: 56.5059
[     390 points] regret_avg: 294.5407 | regret_pref: 44.0000 | reward_optimal: 301.5568 | reward_pref: 7.0162 | reward_npref: 55.8003
[     395 points] regret_avg: 295.6139 | regret_pref: 44.0000 | reward_optimal: 301.7255 | reward_pref: 6.1117 | reward_npref: 53.3539
[     400 points] regret_avg: 295.6139 | regret_pref: 44.0000 | reward_optimal: 307.6472 | reward_pref: 12.0333 | reward_npref: 56.4018
[     405 points] regret_avg: 299.6498 | regret_pref: 45.0000 | reward_optimal: 308.2523 | reward_pref: 8.6025 | reward_npref: 54.1611
[     410 points] regret_avg: 302.8770 | regret_pref: 45.0000 | reward_optimal: 321.2401 | reward_pref: 18.3631 | reward_npref: 56.0514
[     415 points] regret_avg: 306.4620 | regret_pref: 45.0000 | reward_optimal: 328.5524 | reward_pref: 22.0904 | reward_npref: 59.3381
[     420 points] regret_avg: 318.1118 | regret_pref: 46.0000 | reward_optimal: 344.1535 | reward_pref: 26.0418 | reward_npref: 65.2198
[     425 points] regret_avg: 319.8171 | regret_pref: 47.0000 | reward_optimal: 344.8501 | reward_pref: 25.0330 | reward_npref: 64.3722
[     430 points] regret_avg: 320.5740 | regret_pref: 48.0000 | reward_optimal: 345.3669 | reward_pref: 24.7930 | reward_npref: 64.4027
[     435 points] regret_avg: 322.0418 | regret_pref: 49.0000 | reward_optimal: 346.2468 | reward_pref: 24.2050 | reward_npref: 64.1085
[     440 points] regret_avg: 326.4379 | regret_pref: 50.0000 | reward_optimal: 346.3331 | reward_pref: 19.8952 | reward_npref: 63.2062
[     445 points] regret_avg: 330.7510 | regret_pref: 50.0000 | reward_optimal: 346.5031 | reward_pref: 15.7521 | reward_npref: 58.1139
[     450 points] regret_avg: 331.3611 | regret_pref: 51.0000 | reward_optimal: 346.6746 | reward_pref: 15.3135 | reward_npref: 57.7628
[     455 points] regret_avg: 332.1293 | regret_pref: 52.0000 | reward_optimal: 347.4319 | reward_pref: 15.3026 | reward_npref: 57.8207
[     460 points] regret_avg: 341.1119 | regret_pref: 52.0000 | reward_optimal: 361.8812 | reward_pref: 20.7693 | reward_npref: 59.0588
[     465 points] regret_avg: 346.1379 | regret_pref: 52.0000 | reward_optimal: 370.0862 | reward_pref: 23.9483 | reward_npref: 61.7516
[     470 points] regret_avg: 348.4442 | regret_pref: 53.0000 | reward_optimal: 379.4203 | reward_pref: 30.9761 | reward_npref: 71.0857
[     475 points] regret_avg: 350.8383 | regret_pref: 53.0000 | reward_optimal: 392.2694 | reward_pref: 41.4311 | reward_npref: 75.2055
[     480 points] regret_avg: 350.8383 | regret_pref: 53.0000 | reward_optimal: 392.4284 | reward_pref: 41.5901 | reward_npref: 75.2827
[     485 points] regret_avg: 359.3881 | regret_pref: 54.0000 | reward_optimal: 392.3355 | reward_pref: 32.9474 | reward_npref: 71.0403
[     490 points] regret_avg: 362.4130 | regret_pref: 54.0000 | reward_optimal: 392.5759 | reward_pref: 30.1629 | reward_npref: 66.9947
[     495 points] regret_avg: 369.6625 | regret_pref: 55.0000 | reward_optimal: 392.6521 | reward_pref: 22.9896 | reward_npref: 61.6477
[     500 points] regret_avg: 369.6625 | regret_pref: 55.0000 | reward_optimal: 393.0429 | reward_pref: 23.3805 | reward_npref: 60.6207
[     505 points] regret_avg: 373.6350 | regret_pref: 56.0000 | reward_optimal: 393.1430 | reward_pref: 19.5081 | reward_npref: 57.5449
[     510 points] regret_avg: 376.9489 | regret_pref: 57.0000 | reward_optimal: 393.7711 | reward_pref: 16.8222 | reward_npref: 56.9276
[     515 points] regret_avg: 378.8426 | regret_pref: 57.0000 | reward_optimal: 394.3379 | reward_pref: 15.4953 | reward_npref: 52.1811
[     520 points] regret_avg: 381.4367 | regret_pref: 57.0000 | reward_optimal: 400.4065 | reward_pref: 18.9698 | reward_npref: 54.2222
[     525 points] regret_avg: 381.4367 | regret_pref: 57.0000 | reward_optimal: 402.8151 | reward_pref: 21.3784 | reward_npref: 55.1248
[     530 points] regret_avg: 384.3276 | regret_pref: 57.0000 | reward_optimal: 412.1589 | reward_pref: 27.8314 | reward_npref: 57.0721
[     535 points] regret_avg: 390.4739 | regret_pref: 58.0000 | reward_optimal: 412.4315 | reward_pref: 21.9576 | reward_npref: 53.4034
[     540 points] regret_avg: 391.4489 | regret_pref: 59.0000 | reward_optimal: 413.4252 | reward_pref: 21.9762 | reward_npref: 53.4895
[     545 points] regret_avg: 393.1625 | regret_pref: 60.0000 | reward_optimal: 413.7742 | reward_pref: 20.6116 | reward_npref: 52.2718
[     550 points] regret_avg: 393.7295 | regret_pref: 60.0000 | reward_optimal: 414.1749 | reward_pref: 20.4453 | reward_npref: 52.0879
[     555 points] regret_avg: 405.4573 | regret_pref: 60.0000 | reward_optimal: 413.4534 | reward_pref: 7.9962 | reward_npref: 36.7582
[     560 points] regret_avg: 406.5293 | regret_pref: 60.0000 | reward_optimal: 414.1933 | reward_pref: 7.6640 | reward_npref: 34.2334
[     565 points] regret_avg: 407.1452 | regret_pref: 60.0000 | reward_optimal: 414.9873 | reward_pref: 7.8421 | reward_npref: 34.3460
[     570 points] regret_avg: 410.8342 | regret_pref: 60.0000 | reward_optimal: 429.7823 | reward_pref: 18.9480 | reward_npref: 42.6884
[     575 points] regret_avg: 413.5377 | regret_pref: 60.0000 | reward_optimal: 430.1017 | reward_pref: 16.5639 | reward_npref: 40.1413
[     580 points] regret_avg: 414.7194 | regret_pref: 60.0000 | reward_optimal: 433.9500 | reward_pref: 19.2306 | reward_npref: 41.6469
[     585 points] regret_avg: 421.9918 | regret_pref: 61.0000 | reward_optimal: 434.0636 | reward_pref: 12.0718 | reward_npref: 38.1569
[     590 points] regret_avg: 426.9202 | regret_pref: 61.0000 | reward_optimal: 445.4377 | reward_pref: 18.5175 | reward_npref: 39.4947
[     595 points] regret_avg: 427.4144 | regret_pref: 61.0000 | reward_optimal: 445.8142 | reward_pref: 18.3999 | reward_npref: 39.2562
[     600 points] regret_avg: 430.3883 | regret_pref: 62.0000 | reward_optimal: 446.1369 | reward_pref: 15.7486 | reward_npref: 36.9586
[     605 points] regret_avg: 430.8090 | regret_pref: 62.0000 | reward_optimal: 446.5366 | reward_pref: 15.7276 | reward_npref: 36.1664
[     610 points] regret_avg: 437.2936 | regret_pref: 62.0000 | reward_optimal: 446.1715 | reward_pref: 8.8780 | reward_npref: 23.2397
[     615 points] regret_avg: 438.9137 | regret_pref: 62.0000 | reward_optimal: 459.1934 | reward_pref: 20.2796 | reward_npref: 29.7930
[     620 points] regret_avg: 443.2588 | regret_pref: 62.0000 | reward_optimal: 458.9467 | reward_pref: 15.6879 | reward_npref: 17.3447
[     625 points] regret_avg: 446.0318 | regret_pref: 62.0000 | reward_optimal: 458.6230 | reward_pref: 12.5912 | reward_npref: 5.3137
[     630 points] regret_avg: 446.0318 | regret_pref: 62.0000 | reward_optimal: 458.3267 | reward_pref: 12.2949 | reward_npref: -3.8192
[     635 points] regret_avg: 446.8927 | regret_pref: 62.0000 | reward_optimal: 459.2169 | reward_pref: 12.3243 | reward_npref: -4.5292
[     640 points] regret_avg: 446.8927 | regret_pref: 62.0000 | reward_optimal: 466.8660 | reward_pref: 19.9733 | reward_npref: -2.4217
[     645 points] regret_avg: 448.5425 | regret_pref: 63.0000 | reward_optimal: 469.2865 | reward_pref: 20.7440 | reward_npref: -1.3230
[     650 points] regret_avg: 449.5849 | regret_pref: 63.0000 | reward_optimal: 469.1562 | reward_pref: 19.5713 | reward_npref: -7.1539
[     655 points] regret_avg: 450.3866 | regret_pref: 63.0000 | reward_optimal: 469.5870 | reward_pref: 19.2004 | reward_npref: -11.7760
[     660 points] regret_avg: 450.5324 | regret_pref: 64.0000 | reward_optimal: 469.8401 | reward_pref: 19.3077 | reward_npref: -11.5944
[     665 points] regret_avg: 458.5292 | regret_pref: 65.0000 | reward_optimal: 470.0773 | reward_pref: 11.5481 | reward_npref: -18.2279
[     670 points] regret_avg: 461.2676 | regret_pref: 66.0000 | reward_optimal: 473.8193 | reward_pref: 12.5518 | reward_npref: -14.9380
[     675 points] regret_avg: 463.0043 | regret_pref: 66.0000 | reward_optimal: 474.4225 | reward_pref: 11.4182 | reward_npref: -18.2682
[     680 points] regret_avg: 463.1958 | regret_pref: 67.0000 | reward_optimal: 474.8444 | reward_pref: 11.6486 | reward_npref: -17.9683
[     685 points] regret_avg: 464.0053 | regret_pref: 68.0000 | reward_optimal: 476.0145 | reward_pref: 12.0092 | reward_npref: -16.7981
[     690 points] regret_avg: 464.7543 | regret_pref: 68.0000 | reward_optimal: 476.5368 | reward_pref: 11.7825 | reward_npref: -17.4913
[     695 points] regret_avg: 464.7543 | regret_pref: 68.0000 | reward_optimal: 476.5538 | reward_pref: 11.7995 | reward_npref: -25.0812
[     700 points] regret_avg: 465.3540 | regret_pref: 68.0000 | reward_optimal: 479.0935 | reward_pref: 13.7395 | reward_npref: -23.9593
[     705 points] regret_avg: 469.9062 | regret_pref: 69.0000 | reward_optimal: 485.0809 | reward_pref: 15.1746 | reward_npref: -18.7041
[     710 points] regret_avg: 471.8781 | regret_pref: 70.0000 | reward_optimal: 487.7420 | reward_pref: 15.8639 | reward_npref: -17.9002
[     715 points] regret_avg: 473.3132 | regret_pref: 71.0000 | reward_optimal: 488.0550 | reward_pref: 14.7418 | reward_npref: -18.9379
[     720 points] regret_avg: 474.3310 | regret_pref: 71.0000 | reward_optimal: 496.2925 | reward_pref: 21.9615 | reward_npref: -13.7463
[     725 points] regret_avg: 474.6040 | regret_pref: 71.0000 | reward_optimal: 497.2973 | reward_pref: 22.6932 | reward_npref: -13.0774
[     730 points] regret_avg: 475.5661 | regret_pref: 71.0000 | reward_optimal: 505.1069 | reward_pref: 29.5408 | reward_npref: -8.6204
[     735 points] regret_avg: 476.6113 | regret_pref: 72.0000 | reward_optimal: 506.0365 | reward_pref: 29.4252 | reward_npref: -8.6236
[     740 points] regret_avg: 480.9844 | regret_pref: 73.0000 | reward_optimal: 506.4277 | reward_pref: 25.4433 | reward_npref: -9.7008
[     745 points] regret_avg: 485.9717 | regret_pref: 74.0000 | reward_optimal: 512.7155 | reward_pref: 26.7438 | reward_npref: -4.9468
[     750 points] regret_avg: 493.6619 | regret_pref: 75.0000 | reward_optimal: 522.5289 | reward_pref: 28.8670 | reward_npref: 1.2402
[     755 points] regret_avg: 493.6619 | regret_pref: 75.0000 | reward_optimal: 522.9544 | reward_pref: 29.2925 | reward_npref: -1.8540
[     760 points] regret_avg: 497.5379 | regret_pref: 76.0000 | reward_optimal: 523.3312 | reward_pref: 25.7933 | reward_npref: -2.9938
[     765 points] regret_avg: 504.5525 | regret_pref: 77.0000 | reward_optimal: 523.7025 | reward_pref: 19.1500 | reward_npref: -5.3720
[     770 points] regret_avg: 515.3392 | regret_pref: 78.0000 | reward_optimal: 523.6978 | reward_pref: 8.3586 | reward_npref: -10.3277
[     775 points] regret_avg: 516.7192 | regret_pref: 78.0000 | reward_optimal: 524.2347 | reward_pref: 7.5155 | reward_npref: -11.7586
[     780 points] regret_avg: 524.1948 | regret_pref: 79.0000 | reward_optimal: 536.2883 | reward_pref: 12.0934 | reward_npref: 0.2949
[     785 points] regret_avg: 534.9533 | regret_pref: 80.0000 | reward_optimal: 536.3644 | reward_pref: 1.4111 | reward_npref: -4.9559
[     790 points] regret_avg: 541.7276 | regret_pref: 81.0000 | reward_optimal: 548.5088 | reward_pref: 6.7813 | reward_npref: 4.9244
[     795 points] regret_avg: 551.8662 | regret_pref: 82.0000 | reward_optimal: 560.2472 | reward_pref: 8.3810 | reward_npref: 13.7599
[     800 points] regret_avg: 555.3931 | regret_pref: 83.0000 | reward_optimal: 561.1368 | reward_pref: 5.7437 | reward_npref: 11.9976
[     805 points] regret_avg: 561.4679 | regret_pref: 84.0000 | reward_optimal: 568.3916 | reward_pref: 6.9237 | reward_npref: 18.3578
[     810 points] regret_avg: 571.3388 | regret_pref: 84.0000 | reward_optimal: 580.0253 | reward_pref: 8.6865 | reward_npref: 19.7094
[     815 points] regret_avg: 580.7171 | regret_pref: 85.0000 | reward_optimal: 579.5637 | reward_pref: -1.1534 | reward_npref: 14.8686
[     820 points] regret_avg: 586.2149 | regret_pref: 86.0000 | reward_optimal: 590.7188 | reward_pref: 4.5039 | reward_npref: 25.3334
[     825 points] regret_avg: 589.0470 | regret_pref: 87.0000 | reward_optimal: 591.1549 | reward_pref: 2.1078 | reward_npref: 23.6998
[     830 points] regret_avg: 590.9360 | regret_pref: 87.0000 | reward_optimal: 591.6750 | reward_pref: 0.7390 | reward_npref: 19.7556
[     835 points] regret_avg: 592.6473 | regret_pref: 88.0000 | reward_optimal: 594.2720 | reward_pref: 1.6247 | reward_npref: 20.9228
[     840 points] regret_avg: 593.9681 | regret_pref: 88.0000 | reward_optimal: 594.8059 | reward_pref: 0.8378 | reward_npref: 19.7336
[     845 points] regret_avg: 596.9333 | regret_pref: 89.0000 | reward_optimal: 598.6811 | reward_pref: 1.7478 | reward_npref: 21.1006
[     850 points] regret_avg: 598.2782 | regret_pref: 89.0000 | reward_optimal: 603.1613 | reward_pref: 4.8832 | reward_npref: 23.1937
[     855 points] regret_avg: 608.0372 | regret_pref: 90.0000 | reward_optimal: 614.2836 | reward_pref: 6.2464 | reward_npref: 32.9369
[     860 points] regret_avg: 608.5824 | regret_pref: 90.0000 | reward_optimal: 623.1345 | reward_pref: 14.5521 | reward_npref: 40.1540
[     865 points] regret_avg: 610.1890 | regret_pref: 91.0000 | reward_optimal: 627.5214 | reward_pref: 17.3324 | reward_npref: 44.2718
[     870 points] regret_avg: 610.8695 | regret_pref: 92.0000 | reward_optimal: 628.5547 | reward_pref: 17.6853 | reward_npref: 44.6834
[     875 points] regret_avg: 613.4769 | regret_pref: 92.0000 | reward_optimal: 628.4257 | reward_pref: 14.9488 | reward_npref: 35.3545
[     880 points] regret_avg: 613.9718 | regret_pref: 93.0000 | reward_optimal: 629.3396 | reward_pref: 15.3678 | reward_npref: 36.0555
[     885 points] regret_avg: 616.7491 | regret_pref: 93.0000 | reward_optimal: 630.3795 | reward_pref: 13.6304 | reward_npref: 33.6172
[     890 points] regret_avg: 620.3297 | regret_pref: 94.0000 | reward_optimal: 635.8499 | reward_pref: 15.5202 | reward_npref: 37.4260
[     895 points] regret_avg: 630.5430 | regret_pref: 95.0000 | reward_optimal: 635.5217 | reward_pref: 4.9788 | reward_npref: 33.3634
[     900 points] regret_avg: 631.1227 | regret_pref: 95.0000 | reward_optimal: 636.1138 | reward_pref: 4.9911 | reward_npref: 33.0563
[     905 points] regret_avg: 636.7137 | regret_pref: 96.0000 | reward_optimal: 636.9684 | reward_pref: 0.2547 | reward_npref: 30.2369
[     910 points] regret_avg: 639.3385 | regret_pref: 97.0000 | reward_optimal: 637.5778 | reward_pref: -1.7607 | reward_npref: 28.7170
[     915 points] regret_avg: 641.3145 | regret_pref: 98.0000 | reward_optimal: 638.6406 | reward_pref: -2.6739 | reward_npref: 29.7798
[     920 points] regret_avg: 643.1428 | regret_pref: 99.0000 | reward_optimal: 639.7127 | reward_pref: -3.4301 | reward_npref: 29.6186
[     925 points] regret_avg: 655.5242 | regret_pref: 100.0000 | reward_optimal: 640.0304 | reward_pref: -15.4938 | reward_npref: 29.9362
[     930 points] regret_avg: 657.1344 | regret_pref: 100.0000 | reward_optimal: 643.3451 | reward_pref: -13.7893 | reward_npref: 30.7195
[     935 points] regret_avg: 658.7976 | regret_pref: 101.0000 | reward_optimal: 650.1495 | reward_pref: -8.6481 | reward_npref: 37.1070
[     940 points] regret_avg: 660.9300 | regret_pref: 101.0000 | reward_optimal: 650.8047 | reward_pref: -10.1254 | reward_npref: 33.5114
[     945 points] regret_avg: 663.4679 | regret_pref: 102.0000 | reward_optimal: 651.8377 | reward_pref: -11.6302 | reward_npref: 34.5444
[     950 points] regret_avg: 664.5531 | regret_pref: 102.0000 | reward_optimal: 653.7385 | reward_pref: -10.8146 | reward_npref: 35.2679
[     955 points] regret_avg: 664.7034 | regret_pref: 102.0000 | reward_optimal: 654.0723 | reward_pref: -10.6311 | reward_npref: 35.3974
[     960 points] regret_avg: 668.2562 | regret_pref: 102.0000 | reward_optimal: 660.6120 | reward_pref: -7.6442 | reward_npref: 36.8906
[     965 points] regret_avg: 669.6010 | regret_pref: 102.0000 | reward_optimal: 666.1820 | reward_pref: -3.4189 | reward_npref: 39.7984
[     970 points] regret_avg: 670.4305 | regret_pref: 102.0000 | reward_optimal: 666.8608 | reward_pref: -3.5697 | reward_npref: 38.8895
[     975 points] regret_avg: 676.9492 | regret_pref: 102.0000 | reward_optimal: 667.4273 | reward_pref: -9.5219 | reward_npref: 32.0679
[     980 points] regret_avg: 678.3397 | regret_pref: 102.0000 | reward_optimal: 672.0048 | reward_pref: -6.3348 | reward_npref: 33.1865
