[       5 points] regret_avg: 0.6793 | regret_pref: 0.0000 | reward_optimal: 0.3516 | reward_pref: -0.3277 | reward_npref: -0.4829
[     160 points] regret_avg: 11.3208 | regret_pref: 7.0000 | reward_optimal: 13.6192 | reward_pref: 2.2983 | reward_npref: -1.0661
[     165 points] regret_avg: 11.8530 | regret_pref: 7.0000 | reward_optimal: 13.9990 | reward_pref: 2.1460 | reward_npref: -1.3380
[     170 points] regret_avg: 11.8530 | regret_pref: 7.0000 | reward_optimal: 14.4503 | reward_pref: 2.5973 | reward_npref: -1.4385
[     175 points] regret_avg: 12.1589 | regret_pref: 7.0000 | reward_optimal: 14.7758 | reward_pref: 2.6169 | reward_npref: -1.4570
[     180 points] regret_avg: 12.6212 | regret_pref: 7.0000 | reward_optimal: 14.9361 | reward_pref: 2.3149 | reward_npref: -1.8604
[     185 points] regret_avg: 12.8078 | regret_pref: 7.0000 | reward_optimal: 15.3202 | reward_pref: 2.5124 | reward_npref: -1.7752
[     190 points] regret_avg: 13.0639 | regret_pref: 8.0000 | reward_optimal: 15.7469 | reward_pref: 2.6829 | reward_npref: -1.5483
[     195 points] regret_avg: 13.4627 | regret_pref: 8.0000 | reward_optimal: 16.2190 | reward_pref: 2.7563 | reward_npref: -1.6660
[     200 points] regret_avg: 13.4627 | regret_pref: 8.0000 | reward_optimal: 16.5891 | reward_pref: 3.1264 | reward_npref: -1.7531
[     205 points] regret_avg: 13.6785 | regret_pref: 8.0000 | reward_optimal: 17.0876 | reward_pref: 3.4091 | reward_npref: -1.5400
[     210 points] regret_avg: 13.9857 | regret_pref: 9.0000 | reward_optimal: 17.4805 | reward_pref: 3.4947 | reward_npref: -1.1471
[     215 points] regret_avg: 14.1831 | regret_pref: 9.0000 | reward_optimal: 18.5587 | reward_pref: 4.3757 | reward_npref: -0.9210
[     220 points] regret_avg: 14.3913 | regret_pref: 9.0000 | reward_optimal: 19.2760 | reward_pref: 4.8848 | reward_npref: -0.6636
[     225 points] regret_avg: 14.4385 | regret_pref: 9.0000 | reward_optimal: 19.7208 | reward_pref: 5.2823 | reward_npref: -0.4254
[     230 points] regret_avg: 15.0307 | regret_pref: 9.0000 | reward_optimal: 20.2338 | reward_pref: 5.2032 | reward_npref: -0.5651
[     235 points] regret_avg: 15.0307 | regret_pref: 9.0000 | reward_optimal: 20.5327 | reward_pref: 5.5020 | reward_npref: -0.9245
[     240 points] regret_avg: 15.6090 | regret_pref: 9.0000 | reward_optimal: 21.1027 | reward_pref: 5.4937 | reward_npref: -0.9688
[     245 points] regret_avg: 16.0248 | regret_pref: 9.0000 | reward_optimal: 21.4354 | reward_pref: 5.4105 | reward_npref: -1.0723
[     250 points] regret_avg: 16.2626 | regret_pref: 9.0000 | reward_optimal: 21.9811 | reward_pref: 5.7185 | reward_npref: -0.8316
[     255 points] regret_avg: 16.5912 | regret_pref: 9.0000 | reward_optimal: 22.3439 | reward_pref: 5.7526 | reward_npref: -0.9984
[     260 points] regret_avg: 16.9516 | regret_pref: 9.0000 | reward_optimal: 22.7128 | reward_pref: 5.7612 | reward_npref: -1.0351
[     265 points] regret_avg: 17.2081 | regret_pref: 9.0000 | reward_optimal: 22.9542 | reward_pref: 5.7461 | reward_npref: -1.2464
[     270 points] regret_avg: 17.2948 | regret_pref: 9.0000 | reward_optimal: 23.4044 | reward_pref: 6.1097 | reward_npref: -1.0549
[     275 points] regret_avg: 17.7153 | regret_pref: 9.0000 | reward_optimal: 23.7211 | reward_pref: 6.0058 | reward_npref: -1.2289
[     280 points] regret_avg: 17.8991 | regret_pref: 9.0000 | reward_optimal: 24.0731 | reward_pref: 6.1740 | reward_npref: -1.1605
[     285 points] regret_avg: 18.4982 | regret_pref: 9.0000 | reward_optimal: 24.4831 | reward_pref: 5.9849 | reward_npref: -1.8380
[     290 points] regret_avg: 19.3909 | regret_pref: 10.0000 | reward_optimal: 24.7801 | reward_pref: 5.3892 | reward_npref: -2.2679
[     295 points] regret_avg: 19.6848 | regret_pref: 11.0000 | reward_optimal: 25.0916 | reward_pref: 5.4069 | reward_npref: -2.1951
[     300 points] regret_avg: 19.9042 | regret_pref: 12.0000 | reward_optimal: 25.5314 | reward_pref: 5.6272 | reward_npref: -1.9271
[     305 points] regret_avg: 19.9640 | regret_pref: 12.0000 | reward_optimal: 25.8072 | reward_pref: 5.8432 | reward_npref: -1.7528
[     310 points] regret_avg: 20.2738 | regret_pref: 12.0000 | reward_optimal: 26.1354 | reward_pref: 5.8616 | reward_npref: -1.7419
[     315 points] regret_avg: 20.3889 | regret_pref: 12.0000 | reward_optimal: 26.6450 | reward_pref: 6.2561 | reward_npref: -1.5126
[     320 points] regret_avg: 20.7365 | regret_pref: 12.0000 | reward_optimal: 27.0563 | reward_pref: 6.3198 | reward_npref: -1.8665
[     325 points] regret_avg: 21.1049 | regret_pref: 13.0000 | reward_optimal: 27.5752 | reward_pref: 6.4704 | reward_npref: -1.7102
[     330 points] regret_avg: 21.1049 | regret_pref: 13.0000 | reward_optimal: 27.8491 | reward_pref: 6.7442 | reward_npref: -2.4293
[     335 points] regret_avg: 21.2294 | regret_pref: 13.0000 | reward_optimal: 28.2244 | reward_pref: 6.9950 | reward_npref: -2.2733
[     340 points] regret_avg: 21.5057 | regret_pref: 14.0000 | reward_optimal: 28.5268 | reward_pref: 7.0211 | reward_npref: -2.1641
[     345 points] regret_avg: 21.5057 | regret_pref: 14.0000 | reward_optimal: 28.9914 | reward_pref: 7.4857 | reward_npref: -1.8556
[     350 points] regret_avg: 21.5057 | regret_pref: 14.0000 | reward_optimal: 29.4244 | reward_pref: 7.9187 | reward_npref: -1.7934
[     355 points] regret_avg: 21.9349 | regret_pref: 14.0000 | reward_optimal: 29.8756 | reward_pref: 7.9406 | reward_npref: -2.0718
[     360 points] regret_avg: 22.5175 | regret_pref: 15.0000 | reward_optimal: 30.2259 | reward_pref: 7.7085 | reward_npref: -2.2535
[     365 points] regret_avg: 23.1206 | regret_pref: 15.0000 | reward_optimal: 30.5566 | reward_pref: 7.4359 | reward_npref: -2.5602
[     370 points] regret_avg: 23.3782 | regret_pref: 16.0000 | reward_optimal: 30.9547 | reward_pref: 7.5765 | reward_npref: -2.3438
[     375 points] regret_avg: 23.6159 | regret_pref: 17.0000 | reward_optimal: 31.3099 | reward_pref: 7.6940 | reward_npref: -2.2156
[     380 points] regret_avg: 23.6159 | regret_pref: 17.0000 | reward_optimal: 31.7642 | reward_pref: 8.1483 | reward_npref: -1.9709
[     385 points] regret_avg: 24.0799 | regret_pref: 18.0000 | reward_optimal: 32.1407 | reward_pref: 8.0608 | reward_npref: -1.9732
[     390 points] regret_avg: 24.4622 | regret_pref: 18.0000 | reward_optimal: 32.9784 | reward_pref: 8.5162 | reward_npref: -1.6031
[     395 points] regret_avg: 24.4731 | regret_pref: 18.0000 | reward_optimal: 33.3742 | reward_pref: 8.9011 | reward_npref: -1.3714
[     400 points] regret_avg: 24.7168 | regret_pref: 18.0000 | reward_optimal: 33.6790 | reward_pref: 8.9622 | reward_npref: -1.3204
[     405 points] regret_avg: 24.8124 | regret_pref: 18.0000 | reward_optimal: 34.4977 | reward_pref: 9.6852 | reward_npref: -0.7843
[     410 points] regret_avg: 25.1174 | regret_pref: 19.0000 | reward_optimal: 34.9049 | reward_pref: 9.7875 | reward_npref: -0.6810
[     415 points] regret_avg: 25.9161 | regret_pref: 20.0000 | reward_optimal: 35.3485 | reward_pref: 9.4325 | reward_npref: -0.9242
[     420 points] regret_avg: 26.3655 | regret_pref: 21.0000 | reward_optimal: 35.9397 | reward_pref: 9.5741 | reward_npref: -0.7485
[     425 points] regret_avg: 26.9144 | regret_pref: 21.0000 | reward_optimal: 36.2527 | reward_pref: 9.3383 | reward_npref: -1.1525
[     430 points] regret_avg: 27.6104 | regret_pref: 22.0000 | reward_optimal: 37.1998 | reward_pref: 9.5894 | reward_npref: -0.2627
[     435 points] regret_avg: 27.8385 | regret_pref: 22.0000 | reward_optimal: 37.4384 | reward_pref: 9.5998 | reward_npref: -0.6067
[     440 points] regret_avg: 28.1950 | regret_pref: 22.0000 | reward_optimal: 38.2302 | reward_pref: 10.0352 | reward_npref: -0.2495
[     445 points] regret_avg: 28.1950 | regret_pref: 22.0000 | reward_optimal: 38.5675 | reward_pref: 10.3725 | reward_npref: -0.4347
[     450 points] regret_avg: 28.5906 | regret_pref: 22.0000 | reward_optimal: 39.0608 | reward_pref: 10.4701 | reward_npref: -0.3390
[     455 points] regret_avg: 28.6765 | regret_pref: 22.0000 | reward_optimal: 39.7847 | reward_pref: 11.1082 | reward_npref: -0.1137
[     460 points] regret_avg: 28.9900 | regret_pref: 22.0000 | reward_optimal: 40.6696 | reward_pref: 11.6796 | reward_npref: 0.4070
[     465 points] regret_avg: 29.6170 | regret_pref: 22.0000 | reward_optimal: 41.0087 | reward_pref: 11.3917 | reward_npref: -0.2520
[     470 points] regret_avg: 29.9757 | regret_pref: 23.0000 | reward_optimal: 41.3839 | reward_pref: 11.4083 | reward_npref: -0.2218
[     475 points] regret_avg: 30.3084 | regret_pref: 23.0000 | reward_optimal: 41.6547 | reward_pref: 11.3463 | reward_npref: -0.4416
[     480 points] regret_avg: 30.4646 | regret_pref: 23.0000 | reward_optimal: 42.2158 | reward_pref: 11.7512 | reward_npref: -0.1236
[     485 points] regret_avg: 30.6220 | regret_pref: 23.0000 | reward_optimal: 42.5772 | reward_pref: 11.9552 | reward_npref: 0.0440
[     490 points] regret_avg: 30.7972 | regret_pref: 24.0000 | reward_optimal: 42.8482 | reward_pref: 12.0510 | reward_npref: 0.1451
[     495 points] regret_avg: 31.0738 | regret_pref: 25.0000 | reward_optimal: 43.3744 | reward_pref: 12.3006 | reward_npref: 0.4770
[     500 points] regret_avg: 31.2708 | regret_pref: 25.0000 | reward_optimal: 43.8406 | reward_pref: 12.5698 | reward_npref: 0.7069
[     505 points] regret_avg: 31.5351 | regret_pref: 25.0000 | reward_optimal: 44.2322 | reward_pref: 12.6972 | reward_npref: 0.8280
[     510 points] regret_avg: 31.6547 | regret_pref: 25.0000 | reward_optimal: 44.4817 | reward_pref: 12.8270 | reward_npref: 0.8897
[     515 points] regret_avg: 31.7509 | regret_pref: 25.0000 | reward_optimal: 45.2992 | reward_pref: 13.5483 | reward_npref: 1.2978
[     520 points] regret_avg: 32.7078 | regret_pref: 26.0000 | reward_optimal: 45.3404 | reward_pref: 12.6327 | reward_npref: 0.6704
[     525 points] regret_avg: 32.7078 | regret_pref: 26.0000 | reward_optimal: 45.6894 | reward_pref: 12.9816 | reward_npref: 0.1752
[     530 points] regret_avg: 33.1197 | regret_pref: 26.0000 | reward_optimal: 46.0654 | reward_pref: 12.9457 | reward_npref: -0.1205
[     535 points] regret_avg: 33.4683 | regret_pref: 27.0000 | reward_optimal: 46.4472 | reward_pref: 12.9790 | reward_npref: -0.0786
[     540 points] regret_avg: 33.7546 | regret_pref: 28.0000 | reward_optimal: 46.8846 | reward_pref: 13.1300 | reward_npref: 0.0987
[     545 points] regret_avg: 34.2440 | regret_pref: 28.0000 | reward_optimal: 47.3048 | reward_pref: 13.0608 | reward_npref: -0.0505
[     550 points] regret_avg: 34.5755 | regret_pref: 29.0000 | reward_optimal: 47.8276 | reward_pref: 13.2520 | reward_npref: 0.2117
[     555 points] regret_avg: 34.7441 | regret_pref: 29.0000 | reward_optimal: 48.1685 | reward_pref: 13.4244 | reward_npref: 0.3646
[     560 points] regret_avg: 34.8883 | regret_pref: 30.0000 | reward_optimal: 48.5120 | reward_pref: 13.6237 | reward_npref: 0.6363
[     565 points] regret_avg: 35.0413 | regret_pref: 30.0000 | reward_optimal: 48.8854 | reward_pref: 13.8441 | reward_npref: 0.8190
[     570 points] regret_avg: 35.2319 | regret_pref: 30.0000 | reward_optimal: 49.2219 | reward_pref: 13.9900 | reward_npref: 0.6522
[     575 points] regret_avg: 35.3066 | regret_pref: 30.0000 | reward_optimal: 49.8774 | reward_pref: 14.5708 | reward_npref: 1.1225
[     580 points] regret_avg: 35.9495 | regret_pref: 31.0000 | reward_optimal: 50.1720 | reward_pref: 14.2224 | reward_npref: 0.8477
[     585 points] regret_avg: 36.1334 | regret_pref: 32.0000 | reward_optimal: 50.5182 | reward_pref: 14.3848 | reward_npref: 1.1914
[     590 points] regret_avg: 36.5495 | regret_pref: 33.0000 | reward_optimal: 50.9243 | reward_pref: 14.3747 | reward_npref: 1.5975
[     595 points] regret_avg: 37.0631 | regret_pref: 33.0000 | reward_optimal: 51.4519 | reward_pref: 14.3888 | reward_npref: 1.5349
[     600 points] regret_avg: 37.2427 | regret_pref: 34.0000 | reward_optimal: 51.9865 | reward_pref: 14.7438 | reward_npref: 1.9091
[     605 points] regret_avg: 37.6804 | regret_pref: 35.0000 | reward_optimal: 52.4276 | reward_pref: 14.7472 | reward_npref: 2.0471
[     610 points] regret_avg: 37.7972 | regret_pref: 35.0000 | reward_optimal: 52.8475 | reward_pref: 15.0503 | reward_npref: 2.2478
[     615 points] regret_avg: 38.1183 | regret_pref: 35.0000 | reward_optimal: 53.2124 | reward_pref: 15.0941 | reward_npref: 2.0996
[     620 points] regret_avg: 38.6824 | regret_pref: 35.0000 | reward_optimal: 53.5618 | reward_pref: 14.8794 | reward_npref: 1.5987
[     625 points] regret_avg: 39.0884 | regret_pref: 36.0000 | reward_optimal: 54.0760 | reward_pref: 14.9876 | reward_npref: 1.8644
[     630 points] regret_avg: 39.4211 | regret_pref: 36.0000 | reward_optimal: 54.4961 | reward_pref: 15.0750 | reward_npref: 1.8290
[     635 points] regret_avg: 39.5827 | regret_pref: 36.0000 | reward_optimal: 55.0888 | reward_pref: 15.5061 | reward_npref: 2.1458
[     640 points] regret_avg: 39.5827 | regret_pref: 36.0000 | reward_optimal: 55.3465 | reward_pref: 15.7638 | reward_npref: 1.6885
[     645 points] regret_avg: 39.6991 | regret_pref: 37.0000 | reward_optimal: 55.4866 | reward_pref: 15.7875 | reward_npref: 1.7601
[     650 points] regret_avg: 40.1056 | regret_pref: 38.0000 | reward_optimal: 55.7636 | reward_pref: 15.6580 | reward_npref: 1.6568
[     655 points] regret_avg: 40.5367 | regret_pref: 39.0000 | reward_optimal: 56.2405 | reward_pref: 15.7038 | reward_npref: 1.7313
[     660 points] regret_avg: 40.9429 | regret_pref: 39.0000 | reward_optimal: 56.6965 | reward_pref: 15.7536 | reward_npref: 1.5252
[     665 points] regret_avg: 41.2155 | regret_pref: 39.0000 | reward_optimal: 56.9329 | reward_pref: 15.7174 | reward_npref: 1.4580
[     670 points] regret_avg: 41.6184 | regret_pref: 39.0000 | reward_optimal: 57.4016 | reward_pref: 15.7832 | reward_npref: 1.5152
[     675 points] regret_avg: 41.6572 | regret_pref: 39.0000 | reward_optimal: 58.0546 | reward_pref: 16.3974 | reward_npref: 1.9760
[     680 points] regret_avg: 41.7446 | regret_pref: 39.0000 | reward_optimal: 58.5895 | reward_pref: 16.8449 | reward_npref: 2.2471
[     685 points] regret_avg: 42.0089 | regret_pref: 39.0000 | reward_optimal: 59.0876 | reward_pref: 17.0787 | reward_npref: 2.4401
[     690 points] regret_avg: 42.4181 | regret_pref: 40.0000 | reward_optimal: 59.5044 | reward_pref: 17.0863 | reward_npref: 2.4986
[     695 points] regret_avg: 42.6030 | regret_pref: 41.0000 | reward_optimal: 59.9042 | reward_pref: 17.3012 | reward_npref: 2.7732
[     700 points] regret_avg: 42.9578 | regret_pref: 42.0000 | reward_optimal: 60.2263 | reward_pref: 17.2686 | reward_npref: 2.8500
[     705 points] regret_avg: 43.3204 | regret_pref: 42.0000 | reward_optimal: 60.6571 | reward_pref: 17.3367 | reward_npref: 2.7740
[     710 points] regret_avg: 43.4482 | regret_pref: 42.0000 | reward_optimal: 61.0486 | reward_pref: 17.6003 | reward_npref: 3.0235
[     715 points] regret_avg: 43.7741 | regret_pref: 42.0000 | reward_optimal: 61.3524 | reward_pref: 17.5783 | reward_npref: 2.8557
[     720 points] regret_avg: 44.2079 | regret_pref: 42.0000 | reward_optimal: 61.8854 | reward_pref: 17.6775 | reward_npref: 2.8343
[     725 points] regret_avg: 44.8299 | regret_pref: 43.0000 | reward_optimal: 62.3303 | reward_pref: 17.5004 | reward_npref: 2.7064
[     730 points] regret_avg: 44.9803 | regret_pref: 44.0000 | reward_optimal: 62.6946 | reward_pref: 17.7143 | reward_npref: 2.9920
[     735 points] regret_avg: 45.5373 | regret_pref: 44.0000 | reward_optimal: 63.2363 | reward_pref: 17.6990 | reward_npref: 2.7785
[     740 points] regret_avg: 45.9578 | regret_pref: 44.0000 | reward_optimal: 63.6241 | reward_pref: 17.6662 | reward_npref: 2.3613
[     745 points] regret_avg: 46.4184 | regret_pref: 44.0000 | reward_optimal: 63.8578 | reward_pref: 17.4394 | reward_npref: 1.9731
[     750 points] regret_avg: 46.6751 | regret_pref: 44.0000 | reward_optimal: 64.3532 | reward_pref: 17.6781 | reward_npref: 1.9165
[     755 points] regret_avg: 47.0411 | regret_pref: 44.0000 | reward_optimal: 64.9092 | reward_pref: 17.8682 | reward_npref: 2.0627
[     760 points] regret_avg: 47.4339 | regret_pref: 45.0000 | reward_optimal: 65.3691 | reward_pref: 17.9352 | reward_npref: 2.2958
[     765 points] regret_avg: 47.4984 | regret_pref: 45.0000 | reward_optimal: 65.9425 | reward_pref: 18.4441 | reward_npref: 2.7559
[     770 points] regret_avg: 47.4984 | regret_pref: 45.0000 | reward_optimal: 66.4221 | reward_pref: 18.9237 | reward_npref: 2.9337
[     775 points] regret_avg: 47.4984 | regret_pref: 45.0000 | reward_optimal: 66.5728 | reward_pref: 19.0744 | reward_npref: 2.7158
[     780 points] regret_avg: 48.0210 | regret_pref: 46.0000 | reward_optimal: 66.9973 | reward_pref: 18.9762 | reward_npref: 2.6440
[     785 points] regret_avg: 48.4920 | regret_pref: 46.0000 | reward_optimal: 67.4248 | reward_pref: 18.9328 | reward_npref: 2.5585
[     790 points] regret_avg: 48.9416 | regret_pref: 47.0000 | reward_optimal: 67.8482 | reward_pref: 18.9066 | reward_npref: 2.6022
[     795 points] regret_avg: 49.4704 | regret_pref: 47.0000 | reward_optimal: 68.1874 | reward_pref: 18.7170 | reward_npref: 2.3939
[     800 points] regret_avg: 49.8097 | regret_pref: 47.0000 | reward_optimal: 68.4233 | reward_pref: 18.6136 | reward_npref: 2.0065
[     805 points] regret_avg: 50.1538 | regret_pref: 47.0000 | reward_optimal: 68.9035 | reward_pref: 18.7496 | reward_npref: 2.1115
[     810 points] regret_avg: 50.1538 | regret_pref: 47.0000 | reward_optimal: 69.2823 | reward_pref: 19.1284 | reward_npref: 1.9836
[     815 points] regret_avg: 50.5609 | regret_pref: 47.0000 | reward_optimal: 69.6035 | reward_pref: 19.0426 | reward_npref: 1.8683
[     820 points] regret_avg: 50.6522 | regret_pref: 47.0000 | reward_optimal: 70.3810 | reward_pref: 19.7288 | reward_npref: 2.4197
[     825 points] regret_avg: 50.9115 | regret_pref: 48.0000 | reward_optimal: 70.8816 | reward_pref: 19.9701 | reward_npref: 2.7139
[     830 points] regret_avg: 51.5853 | regret_pref: 49.0000 | reward_optimal: 71.1487 | reward_pref: 19.5635 | reward_npref: 2.4497
[     835 points] regret_avg: 52.0150 | regret_pref: 49.0000 | reward_optimal: 71.5411 | reward_pref: 19.5261 | reward_npref: 2.3759
[     840 points] regret_avg: 52.3861 | regret_pref: 50.0000 | reward_optimal: 72.1311 | reward_pref: 19.7450 | reward_npref: 2.6937
[     845 points] regret_avg: 53.0650 | regret_pref: 50.0000 | reward_optimal: 72.4490 | reward_pref: 19.3840 | reward_npref: 2.2053
[     850 points] regret_avg: 53.2352 | regret_pref: 50.0000 | reward_optimal: 72.7099 | reward_pref: 19.4747 | reward_npref: 2.2781
[     855 points] regret_avg: 53.4750 | regret_pref: 51.0000 | reward_optimal: 73.2450 | reward_pref: 19.7700 | reward_npref: 2.8132
[     860 points] regret_avg: 54.2153 | regret_pref: 51.0000 | reward_optimal: 73.6527 | reward_pref: 19.4374 | reward_npref: 2.4388
[     865 points] regret_avg: 54.7149 | regret_pref: 52.0000 | reward_optimal: 74.0177 | reward_pref: 19.3028 | reward_npref: 2.5870
[     870 points] regret_avg: 55.0656 | regret_pref: 53.0000 | reward_optimal: 74.2840 | reward_pref: 19.2183 | reward_npref: 2.5684
[     875 points] regret_avg: 55.7007 | regret_pref: 54.0000 | reward_optimal: 75.2786 | reward_pref: 19.5780 | reward_npref: 3.0910
[     880 points] regret_avg: 56.1391 | regret_pref: 54.0000 | reward_optimal: 75.6677 | reward_pref: 19.5286 | reward_npref: 2.9056
[     885 points] regret_avg: 56.4401 | regret_pref: 55.0000 | reward_optimal: 76.0156 | reward_pref: 19.5755 | reward_npref: 2.9532
[     890 points] regret_avg: 56.4401 | regret_pref: 55.0000 | reward_optimal: 76.1767 | reward_pref: 19.7366 | reward_npref: 2.2495
[     895 points] regret_avg: 56.4401 | regret_pref: 55.0000 | reward_optimal: 76.6560 | reward_pref: 20.2159 | reward_npref: 2.4657
[     900 points] regret_avg: 56.4929 | regret_pref: 55.0000 | reward_optimal: 77.1131 | reward_pref: 20.6202 | reward_npref: 2.7593
[     905 points] regret_avg: 56.9043 | regret_pref: 55.0000 | reward_optimal: 77.4409 | reward_pref: 20.5366 | reward_npref: 2.4164
[     910 points] regret_avg: 57.0325 | regret_pref: 55.0000 | reward_optimal: 77.9909 | reward_pref: 20.9584 | reward_npref: 2.6109
[     915 points] regret_avg: 57.8322 | regret_pref: 55.0000 | reward_optimal: 78.3323 | reward_pref: 20.5002 | reward_npref: 1.9175
[     920 points] regret_avg: 58.3046 | regret_pref: 55.0000 | reward_optimal: 78.7198 | reward_pref: 20.4151 | reward_npref: 1.8001
[     925 points] regret_avg: 58.7950 | regret_pref: 55.0000 | reward_optimal: 79.1878 | reward_pref: 20.3929 | reward_npref: 1.7490
[     930 points] regret_avg: 59.1437 | regret_pref: 56.0000 | reward_optimal: 79.5207 | reward_pref: 20.3770 | reward_npref: 1.8185
[     935 points] regret_avg: 59.6672 | regret_pref: 57.0000 | reward_optimal: 79.9495 | reward_pref: 20.2822 | reward_npref: 1.7847
[     940 points] regret_avg: 60.0845 | regret_pref: 57.0000 | reward_optimal: 80.9387 | reward_pref: 20.8542 | reward_npref: 2.1308
[     945 points] regret_avg: 60.1791 | regret_pref: 57.0000 | reward_optimal: 81.4036 | reward_pref: 21.2245 | reward_npref: 2.4433
[     950 points] regret_avg: 60.5645 | regret_pref: 58.0000 | reward_optimal: 81.7998 | reward_pref: 21.2353 | reward_npref: 2.5366
[     955 points] regret_avg: 60.6357 | regret_pref: 58.0000 | reward_optimal: 82.4233 | reward_pref: 21.7876 | reward_npref: 2.8046
[     960 points] regret_avg: 60.8540 | regret_pref: 58.0000 | reward_optimal: 82.9988 | reward_pref: 22.1448 | reward_npref: 3.1337
[     965 points] regret_avg: 61.0344 | regret_pref: 58.0000 | reward_optimal: 83.9934 | reward_pref: 22.9590 | reward_npref: 3.5957
[     970 points] regret_avg: 61.6712 | regret_pref: 58.0000 | reward_optimal: 84.4645 | reward_pref: 22.7933 | reward_npref: 3.4149
[     975 points] regret_avg: 61.8755 | regret_pref: 59.0000 | reward_optimal: 84.8387 | reward_pref: 22.9632 | reward_npref: 3.6204
[     980 points] regret_avg: 62.0848 | regret_pref: 59.0000 | reward_optimal: 85.3346 | reward_pref: 23.2499 | reward_npref: 3.7966
