[       5 points] regret_avg: 0.1987 | regret_pref: 0.0000 | reward_optimal: 0.4104 | reward_pref: 0.2117 | reward_npref: 0.0859
[     195 points] regret_avg: 13.6900 | regret_pref: 10.0000 | reward_optimal: 16.2046 | reward_pref: 2.5145 | reward_npref: -1.7736
[     200 points] regret_avg: 14.0899 | regret_pref: 10.0000 | reward_optimal: 16.5972 | reward_pref: 2.5073 | reward_npref: -1.9112
[     205 points] regret_avg: 14.6003 | regret_pref: 10.0000 | reward_optimal: 16.8450 | reward_pref: 2.2447 | reward_npref: -2.4618
[     210 points] regret_avg: 14.6950 | regret_pref: 10.0000 | reward_optimal: 18.3947 | reward_pref: 3.6997 | reward_npref: -1.7524
[     215 points] regret_avg: 15.3685 | regret_pref: 11.0000 | reward_optimal: 18.6986 | reward_pref: 3.3301 | reward_npref: -1.8118
[     220 points] regret_avg: 15.8446 | regret_pref: 11.0000 | reward_optimal: 18.9287 | reward_pref: 3.0840 | reward_npref: -2.1670
[     225 points] regret_avg: 16.2221 | regret_pref: 11.0000 | reward_optimal: 19.0304 | reward_pref: 2.8084 | reward_npref: -3.3593
[     230 points] regret_avg: 17.5156 | regret_pref: 12.0000 | reward_optimal: 19.2118 | reward_pref: 1.6963 | reward_npref: -4.3948
[     235 points] regret_avg: 17.7630 | regret_pref: 12.0000 | reward_optimal: 19.6156 | reward_pref: 1.8526 | reward_npref: -4.4078
[     240 points] regret_avg: 18.1802 | regret_pref: 12.0000 | reward_optimal: 19.9340 | reward_pref: 1.7537 | reward_npref: -4.6553
[     245 points] regret_avg: 18.3693 | regret_pref: 12.0000 | reward_optimal: 20.7215 | reward_pref: 2.3521 | reward_npref: -4.3707
[     250 points] regret_avg: 18.4440 | regret_pref: 12.0000 | reward_optimal: 21.0591 | reward_pref: 2.6152 | reward_npref: -4.2058
[     255 points] regret_avg: 18.7336 | regret_pref: 12.0000 | reward_optimal: 21.7774 | reward_pref: 3.0438 | reward_npref: -3.8900
[     260 points] regret_avg: 19.3378 | regret_pref: 13.0000 | reward_optimal: 22.2163 | reward_pref: 2.8785 | reward_npref: -3.8183
[     265 points] regret_avg: 19.7936 | regret_pref: 13.0000 | reward_optimal: 23.4878 | reward_pref: 3.6942 | reward_npref: -3.3953
[     270 points] regret_avg: 19.7936 | regret_pref: 13.0000 | reward_optimal: 23.7653 | reward_pref: 3.9716 | reward_npref: -3.5105
[     275 points] regret_avg: 20.7624 | regret_pref: 13.0000 | reward_optimal: 24.1725 | reward_pref: 3.4101 | reward_npref: -4.1166
[     280 points] regret_avg: 21.1471 | regret_pref: 13.0000 | reward_optimal: 24.4248 | reward_pref: 3.2778 | reward_npref: -4.6372
[     285 points] regret_avg: 21.5108 | regret_pref: 13.0000 | reward_optimal: 24.8030 | reward_pref: 3.2922 | reward_npref: -4.9195
[     290 points] regret_avg: 21.9050 | regret_pref: 13.0000 | reward_optimal: 25.0432 | reward_pref: 3.1382 | reward_npref: -5.2125
[     295 points] regret_avg: 22.0543 | regret_pref: 13.0000 | reward_optimal: 25.5577 | reward_pref: 3.5034 | reward_npref: -5.0301
[     300 points] regret_avg: 22.3129 | regret_pref: 14.0000 | reward_optimal: 26.2862 | reward_pref: 3.9733 | reward_npref: -4.3886
[     305 points] regret_avg: 22.4315 | regret_pref: 14.0000 | reward_optimal: 28.2218 | reward_pref: 5.7903 | reward_npref: -3.3930
[     310 points] regret_avg: 22.8526 | regret_pref: 14.0000 | reward_optimal: 28.5953 | reward_pref: 5.7426 | reward_npref: -3.8502
[     315 points] regret_avg: 23.3994 | regret_pref: 14.0000 | reward_optimal: 28.9237 | reward_pref: 5.5243 | reward_npref: -4.2340
[     320 points] regret_avg: 24.2225 | regret_pref: 15.0000 | reward_optimal: 29.2387 | reward_pref: 5.0162 | reward_npref: -4.3300
[     325 points] regret_avg: 24.8711 | regret_pref: 15.0000 | reward_optimal: 29.5317 | reward_pref: 4.6606 | reward_npref: -4.9870
[     330 points] regret_avg: 25.1784 | regret_pref: 15.0000 | reward_optimal: 29.8648 | reward_pref: 4.6864 | reward_npref: -4.9662
[     335 points] regret_avg: 25.3783 | regret_pref: 16.0000 | reward_optimal: 30.2934 | reward_pref: 4.9150 | reward_npref: -4.6817
[     340 points] regret_avg: 26.1143 | regret_pref: 16.0000 | reward_optimal: 31.3820 | reward_pref: 5.2678 | reward_npref: -4.4049
[     345 points] regret_avg: 26.1143 | regret_pref: 16.0000 | reward_optimal: 31.4545 | reward_pref: 5.3402 | reward_npref: -5.1327
[     350 points] regret_avg: 26.3989 | regret_pref: 17.0000 | reward_optimal: 32.0323 | reward_pref: 5.6334 | reward_npref: -4.7502
[     355 points] regret_avg: 26.5792 | regret_pref: 17.0000 | reward_optimal: 32.4149 | reward_pref: 5.8358 | reward_npref: -4.6443
[     360 points] regret_avg: 27.1189 | regret_pref: 17.0000 | reward_optimal: 32.7496 | reward_pref: 5.6307 | reward_npref: -4.9759
[     365 points] regret_avg: 27.2877 | regret_pref: 17.0000 | reward_optimal: 33.1102 | reward_pref: 5.8225 | reward_npref: -4.8100
[     370 points] regret_avg: 27.6645 | regret_pref: 18.0000 | reward_optimal: 33.3895 | reward_pref: 5.7250 | reward_npref: -4.5307
[     375 points] regret_avg: 29.3048 | regret_pref: 19.0000 | reward_optimal: 33.6309 | reward_pref: 4.3261 | reward_npref: -5.6397
[     380 points] regret_avg: 29.5188 | regret_pref: 20.0000 | reward_optimal: 33.9082 | reward_pref: 4.3894 | reward_npref: -5.4966
[     385 points] regret_avg: 29.6209 | regret_pref: 20.0000 | reward_optimal: 34.3588 | reward_pref: 4.7379 | reward_npref: -5.3162
[     390 points] regret_avg: 30.2323 | regret_pref: 20.0000 | reward_optimal: 34.6666 | reward_pref: 4.4343 | reward_npref: -5.6428
[     395 points] regret_avg: 30.4667 | regret_pref: 20.0000 | reward_optimal: 35.0336 | reward_pref: 4.5670 | reward_npref: -5.5663
[     400 points] regret_avg: 30.8213 | regret_pref: 20.0000 | reward_optimal: 35.3269 | reward_pref: 4.5056 | reward_npref: -5.8530
[     405 points] regret_avg: 30.9022 | regret_pref: 20.0000 | reward_optimal: 35.5548 | reward_pref: 4.6525 | reward_npref: -5.7344
[     410 points] regret_avg: 31.2659 | regret_pref: 20.0000 | reward_optimal: 35.9627 | reward_pref: 4.6968 | reward_npref: -5.7004
[     415 points] regret_avg: 31.6266 | regret_pref: 20.0000 | reward_optimal: 36.1221 | reward_pref: 4.4955 | reward_npref: -6.3131
[     420 points] regret_avg: 32.1823 | regret_pref: 20.0000 | reward_optimal: 36.4493 | reward_pref: 4.2670 | reward_npref: -7.6112
[     425 points] regret_avg: 32.6731 | regret_pref: 21.0000 | reward_optimal: 37.4970 | reward_pref: 4.8239 | reward_npref: -6.9349
[     430 points] regret_avg: 33.1367 | regret_pref: 21.0000 | reward_optimal: 38.6256 | reward_pref: 5.4889 | reward_npref: -6.3952
[     435 points] regret_avg: 33.5770 | regret_pref: 22.0000 | reward_optimal: 38.9059 | reward_pref: 5.3289 | reward_npref: -6.3362
[     440 points] regret_avg: 33.8288 | regret_pref: 22.0000 | reward_optimal: 40.3017 | reward_pref: 6.4729 | reward_npref: -5.3585
[     445 points] regret_avg: 34.4253 | regret_pref: 23.0000 | reward_optimal: 40.7051 | reward_pref: 6.2798 | reward_npref: -5.4827
[     450 points] regret_avg: 35.1675 | regret_pref: 23.0000 | reward_optimal: 40.9920 | reward_pref: 5.8244 | reward_npref: -6.1262
[     455 points] regret_avg: 35.2037 | regret_pref: 23.0000 | reward_optimal: 41.3180 | reward_pref: 6.1143 | reward_npref: -5.9765
[     460 points] regret_avg: 35.5344 | regret_pref: 24.0000 | reward_optimal: 41.9301 | reward_pref: 6.3957 | reward_npref: -5.5042
[     465 points] regret_avg: 36.3647 | regret_pref: 24.0000 | reward_optimal: 43.2074 | reward_pref: 6.8427 | reward_npref: -5.1462
[     470 points] regret_avg: 37.2926 | regret_pref: 25.0000 | reward_optimal: 45.1085 | reward_pref: 7.8158 | reward_npref: -3.8276
[     475 points] regret_avg: 37.5979 | regret_pref: 25.0000 | reward_optimal: 46.7805 | reward_pref: 9.1826 | reward_npref: -3.4132
[     480 points] regret_avg: 38.3699 | regret_pref: 25.0000 | reward_optimal: 48.8631 | reward_pref: 10.4933 | reward_npref: -3.1351
[     485 points] regret_avg: 38.8394 | regret_pref: 25.0000 | reward_optimal: 48.9822 | reward_pref: 10.1429 | reward_npref: -4.7202
[     490 points] regret_avg: 39.1853 | regret_pref: 25.0000 | reward_optimal: 49.2840 | reward_pref: 10.0988 | reward_npref: -5.5662
[     495 points] regret_avg: 40.5874 | regret_pref: 26.0000 | reward_optimal: 49.4024 | reward_pref: 8.8150 | reward_npref: -6.3392
[     500 points] regret_avg: 41.1239 | regret_pref: 27.0000 | reward_optimal: 50.1888 | reward_pref: 9.0649 | reward_npref: -5.8735
[     505 points] regret_avg: 41.1239 | regret_pref: 27.0000 | reward_optimal: 51.8496 | reward_pref: 10.7257 | reward_npref: -5.0298
[     510 points] regret_avg: 41.4748 | regret_pref: 27.0000 | reward_optimal: 52.0711 | reward_pref: 10.5963 | reward_npref: -5.2463
[     515 points] regret_avg: 42.2620 | regret_pref: 28.0000 | reward_optimal: 52.3551 | reward_pref: 10.0931 | reward_npref: -5.5980
[     520 points] regret_avg: 42.8146 | regret_pref: 28.0000 | reward_optimal: 55.3268 | reward_pref: 12.5122 | reward_npref: -3.5464
[     525 points] regret_avg: 43.2571 | regret_pref: 28.0000 | reward_optimal: 56.2617 | reward_pref: 13.0046 | reward_npref: -3.2988
[     530 points] regret_avg: 43.5120 | regret_pref: 29.0000 | reward_optimal: 56.6369 | reward_pref: 13.1248 | reward_npref: -3.1517
[     535 points] regret_avg: 44.3217 | regret_pref: 29.0000 | reward_optimal: 57.7658 | reward_pref: 13.4441 | reward_npref: -2.9238
[     540 points] regret_avg: 45.4413 | regret_pref: 29.0000 | reward_optimal: 57.8420 | reward_pref: 12.4008 | reward_npref: -5.3693
[     545 points] regret_avg: 45.9556 | regret_pref: 30.0000 | reward_optimal: 60.6149 | reward_pref: 14.6592 | reward_npref: -2.9395
[     550 points] regret_avg: 46.0744 | regret_pref: 30.0000 | reward_optimal: 60.9337 | reward_pref: 14.8593 | reward_npref: -2.7655
[     555 points] regret_avg: 47.0352 | regret_pref: 30.0000 | reward_optimal: 61.1468 | reward_pref: 14.1115 | reward_npref: -3.6159
[     560 points] regret_avg: 47.0352 | regret_pref: 30.0000 | reward_optimal: 61.3647 | reward_pref: 14.3295 | reward_npref: -4.4995
[     565 points] regret_avg: 47.6447 | regret_pref: 30.0000 | reward_optimal: 61.6049 | reward_pref: 13.9602 | reward_npref: -5.3156
[     570 points] regret_avg: 47.8845 | regret_pref: 31.0000 | reward_optimal: 62.0327 | reward_pref: 14.1482 | reward_npref: -4.8879
[     575 points] regret_avg: 48.8042 | regret_pref: 31.0000 | reward_optimal: 63.7294 | reward_pref: 14.9252 | reward_npref: -4.3933
[     580 points] regret_avg: 49.1103 | regret_pref: 32.0000 | reward_optimal: 64.3964 | reward_pref: 15.2861 | reward_npref: -3.8048
[     585 points] regret_avg: 49.4273 | regret_pref: 32.0000 | reward_optimal: 66.1274 | reward_pref: 16.7000 | reward_npref: -3.0140
[     590 points] regret_avg: 49.6843 | regret_pref: 32.0000 | reward_optimal: 66.3142 | reward_pref: 16.6299 | reward_npref: -3.5000
[     595 points] regret_avg: 50.7723 | regret_pref: 33.0000 | reward_optimal: 67.8454 | reward_pref: 17.0731 | reward_npref: -2.7103
[     600 points] regret_avg: 52.1584 | regret_pref: 34.0000 | reward_optimal: 68.0276 | reward_pref: 15.8692 | reward_npref: -3.5570
[     605 points] regret_avg: 53.1703 | regret_pref: 35.0000 | reward_optimal: 68.2291 | reward_pref: 15.0588 | reward_npref: -3.6749
[     610 points] regret_avg: 53.7012 | regret_pref: 35.0000 | reward_optimal: 68.3736 | reward_pref: 14.6724 | reward_npref: -5.4614
[     615 points] regret_avg: 54.0611 | regret_pref: 36.0000 | reward_optimal: 68.9345 | reward_pref: 14.8734 | reward_npref: -4.9005
[     620 points] regret_avg: 54.4012 | regret_pref: 37.0000 | reward_optimal: 69.0928 | reward_pref: 14.6916 | reward_npref: -4.9443
[     625 points] regret_avg: 54.7739 | regret_pref: 38.0000 | reward_optimal: 69.3381 | reward_pref: 14.5642 | reward_npref: -4.9606
[     630 points] regret_avg: 54.8866 | regret_pref: 38.0000 | reward_optimal: 69.7700 | reward_pref: 14.8834 | reward_npref: -4.7359
[     635 points] regret_avg: 54.8866 | regret_pref: 38.0000 | reward_optimal: 71.5356 | reward_pref: 16.6490 | reward_npref: -3.7232
[     640 points] regret_avg: 55.0350 | regret_pref: 38.0000 | reward_optimal: 71.7699 | reward_pref: 16.7349 | reward_npref: -3.6669
[     645 points] regret_avg: 55.6137 | regret_pref: 39.0000 | reward_optimal: 73.1298 | reward_pref: 17.5161 | reward_npref: -2.8039
[     650 points] regret_avg: 56.6076 | regret_pref: 40.0000 | reward_optimal: 73.3151 | reward_pref: 16.7075 | reward_npref: -3.5076
[     655 points] regret_avg: 56.9269 | regret_pref: 40.0000 | reward_optimal: 73.3666 | reward_pref: 16.4397 | reward_npref: -5.2412
[     660 points] regret_avg: 57.1663 | regret_pref: 40.0000 | reward_optimal: 73.5600 | reward_pref: 16.3937 | reward_npref: -5.4151
[     665 points] regret_avg: 57.1663 | regret_pref: 40.0000 | reward_optimal: 73.6504 | reward_pref: 16.4841 | reward_npref: -7.9334
[     670 points] regret_avg: 57.3243 | regret_pref: 40.0000 | reward_optimal: 74.3208 | reward_pref: 16.9965 | reward_npref: -7.6767
[     675 points] regret_avg: 57.3243 | regret_pref: 40.0000 | reward_optimal: 75.3098 | reward_pref: 17.9855 | reward_npref: -6.9286
[     680 points] regret_avg: 57.4647 | regret_pref: 40.0000 | reward_optimal: 75.6314 | reward_pref: 18.1667 | reward_npref: -6.7787
[     685 points] regret_avg: 57.5710 | regret_pref: 40.0000 | reward_optimal: 75.9636 | reward_pref: 18.3926 | reward_npref: -6.5692
[     690 points] regret_avg: 57.8884 | regret_pref: 41.0000 | reward_optimal: 76.2334 | reward_pref: 18.3450 | reward_npref: -6.5612
[     695 points] regret_avg: 59.4234 | regret_pref: 41.0000 | reward_optimal: 76.4229 | reward_pref: 16.9996 | reward_npref: -8.6066
[     700 points] regret_avg: 60.2637 | regret_pref: 41.0000 | reward_optimal: 76.5765 | reward_pref: 16.3127 | reward_npref: -10.0492
[     705 points] regret_avg: 60.4474 | regret_pref: 41.0000 | reward_optimal: 76.8297 | reward_pref: 16.3824 | reward_npref: -10.1153
[     710 points] regret_avg: 60.5105 | regret_pref: 41.0000 | reward_optimal: 77.8784 | reward_pref: 17.3679 | reward_npref: -9.7468
[     715 points] regret_avg: 60.8426 | regret_pref: 41.0000 | reward_optimal: 78.1383 | reward_pref: 17.2957 | reward_npref: -9.8706
[     720 points] regret_avg: 60.9108 | regret_pref: 42.0000 | reward_optimal: 78.4087 | reward_pref: 17.4979 | reward_npref: -9.6460
[     725 points] regret_avg: 61.7958 | regret_pref: 42.0000 | reward_optimal: 78.4646 | reward_pref: 16.6689 | reward_npref: -10.6578
[     730 points] regret_avg: 61.8325 | regret_pref: 43.0000 | reward_optimal: 78.7825 | reward_pref: 16.9500 | reward_npref: -10.3399
[     735 points] regret_avg: 62.1410 | regret_pref: 44.0000 | reward_optimal: 79.2794 | reward_pref: 17.1384 | reward_npref: -10.0465
[     740 points] regret_avg: 62.8530 | regret_pref: 44.0000 | reward_optimal: 82.1560 | reward_pref: 19.3030 | reward_npref: -8.5898
[     745 points] regret_avg: 63.0539 | regret_pref: 44.0000 | reward_optimal: 82.3289 | reward_pref: 19.2750 | reward_npref: -8.9216
[     750 points] regret_avg: 63.2404 | regret_pref: 44.0000 | reward_optimal: 82.4757 | reward_pref: 19.2353 | reward_npref: -9.4174
[     755 points] regret_avg: 63.7318 | regret_pref: 44.0000 | reward_optimal: 82.6975 | reward_pref: 18.9657 | reward_npref: -10.0722
[     760 points] regret_avg: 64.9949 | regret_pref: 44.0000 | reward_optimal: 82.7455 | reward_pref: 17.7506 | reward_npref: -11.4453
[     765 points] regret_avg: 65.7765 | regret_pref: 44.0000 | reward_optimal: 84.8378 | reward_pref: 19.0613 | reward_npref: -10.2646
[     770 points] regret_avg: 67.2987 | regret_pref: 44.0000 | reward_optimal: 87.9262 | reward_pref: 20.6275 | reward_npref: -9.6098
[     775 points] regret_avg: 68.2053 | regret_pref: 45.0000 | reward_optimal: 89.1208 | reward_pref: 20.9155 | reward_npref: -9.1334
[     780 points] regret_avg: 68.6804 | regret_pref: 46.0000 | reward_optimal: 89.8300 | reward_pref: 21.1496 | reward_npref: -8.6342
[     785 points] regret_avg: 68.6804 | regret_pref: 46.0000 | reward_optimal: 92.5081 | reward_pref: 23.8277 | reward_npref: -6.1216
[     790 points] regret_avg: 69.0000 | regret_pref: 46.0000 | reward_optimal: 93.5810 | reward_pref: 24.5810 | reward_npref: -5.4311
[     795 points] regret_avg: 69.8214 | regret_pref: 46.0000 | reward_optimal: 96.8976 | reward_pref: 27.0763 | reward_npref: -3.3451
[     800 points] regret_avg: 70.1454 | regret_pref: 46.0000 | reward_optimal: 97.1072 | reward_pref: 26.9618 | reward_npref: -3.5123
[     805 points] regret_avg: 70.3112 | regret_pref: 47.0000 | reward_optimal: 97.4226 | reward_pref: 27.1114 | reward_npref: -3.3543
[     810 points] regret_avg: 70.7297 | regret_pref: 47.0000 | reward_optimal: 98.4395 | reward_pref: 27.7098 | reward_npref: -3.0519
[     815 points] regret_avg: 70.8661 | regret_pref: 47.0000 | reward_optimal: 99.2005 | reward_pref: 28.3344 | reward_npref: -2.8058
[     820 points] regret_avg: 71.1953 | regret_pref: 47.0000 | reward_optimal: 99.4178 | reward_pref: 28.2225 | reward_npref: -3.0281
[     825 points] regret_avg: 72.3652 | regret_pref: 47.0000 | reward_optimal: 99.5176 | reward_pref: 27.1524 | reward_npref: -4.4692
[     830 points] regret_avg: 72.7843 | regret_pref: 48.0000 | reward_optimal: 99.7621 | reward_pref: 26.9778 | reward_npref: -4.4358
[     835 points] regret_avg: 73.8818 | regret_pref: 48.0000 | reward_optimal: 102.3054 | reward_pref: 28.4236 | reward_npref: -3.3001
[     840 points] regret_avg: 74.5526 | regret_pref: 49.0000 | reward_optimal: 102.4661 | reward_pref: 27.9135 | reward_npref: -3.4767
[     845 points] regret_avg: 74.5526 | regret_pref: 49.0000 | reward_optimal: 104.8580 | reward_pref: 30.3054 | reward_npref: -2.1116
[     850 points] regret_avg: 75.3307 | regret_pref: 50.0000 | reward_optimal: 105.8801 | reward_pref: 30.5493 | reward_npref: -1.8008
[     855 points] regret_avg: 75.3307 | regret_pref: 50.0000 | reward_optimal: 106.0695 | reward_pref: 30.7388 | reward_npref: -1.7578
[     860 points] regret_avg: 75.3755 | regret_pref: 50.0000 | reward_optimal: 106.3676 | reward_pref: 30.9921 | reward_npref: -1.5416
[     865 points] regret_avg: 75.9343 | regret_pref: 50.0000 | reward_optimal: 106.6182 | reward_pref: 30.6839 | reward_npref: -2.0660
[     870 points] regret_avg: 76.3168 | regret_pref: 50.0000 | reward_optimal: 107.6677 | reward_pref: 31.3510 | reward_npref: -1.6463
[     875 points] regret_avg: 77.6058 | regret_pref: 50.0000 | reward_optimal: 110.2915 | reward_pref: 32.6858 | reward_npref: -1.2390
[     880 points] regret_avg: 77.6058 | regret_pref: 50.0000 | reward_optimal: 110.3896 | reward_pref: 32.7839 | reward_npref: -1.4111
[     885 points] regret_avg: 77.8584 | regret_pref: 50.0000 | reward_optimal: 112.4433 | reward_pref: 34.5849 | reward_npref: -0.2373
[     890 points] regret_avg: 77.8584 | regret_pref: 50.0000 | reward_optimal: 112.7049 | reward_pref: 34.8466 | reward_npref: -0.2001
[     895 points] regret_avg: 79.1032 | regret_pref: 50.0000 | reward_optimal: 112.4648 | reward_pref: 33.3616 | reward_npref: -4.0873
[     900 points] regret_avg: 81.5461 | regret_pref: 50.0000 | reward_optimal: 112.4121 | reward_pref: 30.8659 | reward_npref: -7.0421
[     905 points] regret_avg: 81.9303 | regret_pref: 50.0000 | reward_optimal: 112.6262 | reward_pref: 30.6959 | reward_npref: -7.2651
[     910 points] regret_avg: 82.9391 | regret_pref: 51.0000 | reward_optimal: 113.9675 | reward_pref: 31.0284 | reward_npref: -6.8713
[     915 points] regret_avg: 82.9844 | regret_pref: 52.0000 | reward_optimal: 114.0646 | reward_pref: 31.0802 | reward_npref: -6.7923
[     920 points] regret_avg: 83.0790 | regret_pref: 52.0000 | reward_optimal: 114.3189 | reward_pref: 31.2399 | reward_npref: -6.6866
[     925 points] regret_avg: 83.7377 | regret_pref: 53.0000 | reward_optimal: 115.2485 | reward_pref: 31.5108 | reward_npref: -6.0873
[     930 points] regret_avg: 84.6741 | regret_pref: 54.0000 | reward_optimal: 115.4159 | reward_pref: 30.7418 | reward_npref: -6.7823
[     935 points] regret_avg: 85.1366 | regret_pref: 54.0000 | reward_optimal: 117.2994 | reward_pref: 32.1628 | reward_npref: -6.4329
[     940 points] regret_avg: 85.1366 | regret_pref: 54.0000 | reward_optimal: 117.3568 | reward_pref: 32.2203 | reward_npref: -7.2839
[     945 points] regret_avg: 85.6958 | regret_pref: 54.0000 | reward_optimal: 117.3335 | reward_pref: 31.6377 | reward_npref: -9.8547
[     950 points] regret_avg: 86.5353 | regret_pref: 55.0000 | reward_optimal: 118.5107 | reward_pref: 31.9754 | reward_npref: -9.2487
[     955 points] regret_avg: 87.2581 | regret_pref: 55.0000 | reward_optimal: 122.3881 | reward_pref: 35.1300 | reward_npref: -8.6845
[     960 points] regret_avg: 87.2581 | regret_pref: 55.0000 | reward_optimal: 122.5860 | reward_pref: 35.3279 | reward_npref: -8.6639
[     965 points] regret_avg: 87.9776 | regret_pref: 55.0000 | reward_optimal: 122.7972 | reward_pref: 34.8196 | reward_npref: -9.5014
[     970 points] regret_avg: 88.8865 | regret_pref: 55.0000 | reward_optimal: 122.6999 | reward_pref: 33.8134 | reward_npref: -12.1032
[     975 points] regret_avg: 89.3193 | regret_pref: 55.0000 | reward_optimal: 122.8624 | reward_pref: 33.5431 | reward_npref: -12.9079
[     980 points] regret_avg: 90.4270 | regret_pref: 55.0000 | reward_optimal: 122.9922 | reward_pref: 32.5652 | reward_npref: -14.2275
